tier	score	gold	filler	novel	en	fr
B	0.669	0	0	1	reached	riches
B	0.669	0	0	1	genome	binôme
B	0.669	0	0	1	spent	peine
B	0.669	0	0	1	join	donne
B	0.669	0	1	1	directly	d lie
B	0.669	0	0	1	bases	baise
B	0.669	0	0	1	percent	peine
B	0.669	0	0	1	revenues	revenues
B	0.669	0	0	1	syria	syrie
B	0.668	0	0	1	shooters	choses
B	0.668	0	0	1	reduced	route
B	0.668	0	0	1	losses	lors
B	0.668	0	0	1	fellow	hello
B	0.668	0	0	1	porter	pour
B	0.668	0	0	1	speeds	pise
B	0.668	0	0	1	scared	caire
B	0.668	0	0	1	spend	peine
B	0.668	0	0	1	shorter	sort
B	0.668	0	0	1	spelled	pelle
B	0.668	0	0	1	tweeted	tir
B	0.668	0	0	1	feeds	fine
B	0.668	0	0	1	perspectives	spectre
B	0.668	0	0	1	state	cette
B	0.668	0	0	1	estate	cette
B	0.668	0	0	1	boobs	boum
B	0.668	0	0	1	beyond	bonne
B	0.668	0	0	1	warned	orne
B	0.668	0	0	1	boats	boss
B	0.668	0	0	1	goats	gosse
B	0.668	0	0	1	trawl	sol
B	0.668	0	0	1	freeboard	fripon
B	0.668	0	0	1	screed	cries
B	0.668	0	1	1	wedgie	est j
B	0.668	0	1	1	companies	on venise
B	0.668	0	0	1	received	rives
B	0.668	0	0	1	slightly	swahili
B	0.668	0	0	1	leon	liane
B	0.668	0	0	1	hebrew	hibou
B	0.667	0	0	1	treated	rire
B	0.667	0	0	1	vista	veste
B	0.667	0	1	1	confessed	on veste
B	0.667	0	0	1	gravel	graal
B	0.667	0	0	1	tiny	tanner
B	0.667	0	1	1	lazy	les et
B	0.667	0	0	1	beta	béret
B	0.667	0	0	1	crowd	grade
B	0.667	0	0	1	cried	grade
B	0.667	0	1	1	daisy	des et
B	0.667	0	0	1	rabbi	rabat
B	0.667	0	0	1	front	francs
B	0.667	0	0	1	boycott	boycott
B	0.667	0	0	1	diary	tarit
B	0.667	0	0	1	borough	barreau
B	0.667	0	0	1	arrows	arrosent
B	0.667	0	0	1	café	café
B	0.667	0	0	1	paths	passent
B	0.667	0	0	1	depot	dépôt
B	0.667	0	0	1	exhibits	exhibe
B	0.667	0	0	1	baths	basse
B	0.667	0	0	1	guitar	gare
B	0.667	0	0	1	speeches	speech
B	0.667	0	1	1	enclosed	un claude
B	0.667	0	0	1	tractive	tracts
B	0.667	0	1	1	sir	ce
B	0.667	0	0	1	executive	exécutive
B	0.667	0	0	1	featured	fiche
B	0.667	0	0	1	maryland	merlin
B	0.667	0	0	1	warren	orne
B	0.667	0	0	1	jeremy	dormi
B	0.667	0	0	1	cafe	café
B	0.667	0	0	1	acute	écoute
B	0.667	0	0	1	finishes	finish
B	0.667	0	0	1	ivan	aven
B	0.666	0	0	1	defeated	firent
B	0.666	0	0	1	deleted	lire
B	0.666	0	0	1	boulevard	boulevard
B	0.666	0	0	1	worry	henri
B	0.666	0	0	1	moist	monte
B	0.666	0	0	1	dying	dan
B	0.666	0	0	1	bust	peste
B	0.666	0	0	1	gender	gêne
B	0.666	0	0	1	depend	peine
B	0.666	0	0	1	trader	très
B	0.666	0	0	1	defects	affect
B	0.666	0	0	1	trade	très
B	0.666	0	0	1	ropes	robes
B	0.666	0	0	1	suspend	semaines
B	0.666	0	0	1	profiles	propose
B	0.666	0	0	1	public	public
B	0.666	0	0	1	shades	chaise
B	0.666	0	0	1	lamp	lampe
B	0.666	0	0	1	dreamed	rime
B	0.666	0	1	1	insecure	un skieur
B	0.666	0	0	1	wakes	x
B	0.666	0	0	1	sequence	cyclone
B	0.666	0	0	1	opens	opens
B	0.666	0	0	1	kennedy	conneries
B	0.666	0	1	1	hiv	et avis
B	0.666	0	0	1	idk	arc
B	0.665	0	0	1	reaches	riches
B	0.665	0	1	1	respiratory	et prairie
B	0.665	0	0	1	releases	lise
B	0.665	0	0	1	broadly	but lie
B	0.665	0	0	1	suitable	rebelles
B	0.665	0	0	1	receptor	cep
B	0.665	0	1	1	randy	en dit
B	0.665	0	0	1	retreat	tri
B	0.665	0	0	1	prevention	prochaine
B	0.665	0	0	1	forced	fausse
B	0.665	0	1	1	impressed	un presse
B	0.665	0	0	1	squeeze	ski
B	0.665	0	0	1	airborne	hermine
B	0.665	0	0	1	stairs	thèse
B	0.665	0	0	1	schools	coule
B	0.665	0	0	1	scares	caire
B	0.665	0	0	1	demon	hymne
B	0.665	0	0	1	receipts	site
B	0.665	0	0	1	appealed	épile
B	0.665	0	0	1	chairs	chaise
B	0.665	0	0	1	speakers	pique
B	0.665	0	0	1	proposals	proposent
B	0.665	0	1	1	discourse	d corse
B	0.665	0	0	1	driving	drive
B	0.665	0	0	1	royal	rôles
B	0.665	0	0	1	affecting	affect
B	0.665	0	0	1	notable	nobel
B	0.665	0	0	1	spells	pelle
B	0.665	0	0	1	exhibitions	expose
B	0.665	0	1	1	disport	d porte
B	0.665	0	0	1	features	fiche
B	0.665	0	1	1	institute	on toute
B	0.665	0	0	1	cameron	cameroun
B	0.665	0	0	1	batman	but man
B	0.665	0	0	1	receives	rives
B	0.665	0	0	1	reduces	douze
B	0.664	0	0	1	fortress	portrait
B	0.664	0	1	1	discussed	d caste
B	0.664	0	0	1	promoting	première
B	0.664	0	0	1	software	solaire
B	0.664	0	0	1	assessed	cette
B	0.664	0	0	1	grade	gris
B	0.664	0	0	1	assault	sol
B	0.664	0	1	1	dinosaur	on sort
B	0.664	0	0	1	objects	abject
B	0.664	0	1	1	improved	un prouvent
B	0.664	0	0	1	explanation	exploser
B	0.664	0	0	1	pocket	pacte
B	0.664	0	1	1	unfortunate	un fort chenet
B	0.663	0	0	1	surrender	saine
B	0.663	0	0	1	forestry	forcé
B	0.663	0	0	1	exhibited	exhibe
B	0.663	0	0	1	repeated	pires
B	0.663	0	0	1	babe	bob
B	0.663	0	0	1	shine	chaîne
B	0.663	0	0	1	box	max
B	0.663	0	0	1	stark	arc
B	0.663	0	0	1	boxer	max
B	0.663	0	0	1	brace	baisse
B	0.663	0	0	1	traitor	très
B	0.663	0	0	1	trail	tels
B	0.663	0	0	1	trailer	tels
B	0.663	0	0	1	hawks	axe
B	0.663	0	0	1	proud	prends
B	0.663	0	0	1	pride	prends
B	0.663	0	0	1	recalled	col
B	0.663	0	0	1	raise	rose
B	0.663	0	0	1	rays	rose
B	0.663	0	0	1	razor	rose
B	0.663	0	0	1	exploitation	exploser
B	0.663	0	0	1	lump	lampe
B	0.663	0	0	1	revealed	ville
B	0.663	0	1	1	construct	on strict
B	0.663	0	0	1	heavy	avis
B	0.663	0	0	1	length	laine
B	0.663	0	0	1	heavier	avis
B	0.663	0	0	1	dreams	rime
B	0.663	0	0	1	stopped	apte
B	0.663	0	1	1	redly	est lie
B	0.663	0	0	1	ratty	henri
B	0.663	0	0	1	mrs	mise
B	0.663	0	0	1	jewish	douche
B	0.663	0	0	1	missouri	missouri
B	0.663	0	1	1	vancouver	on couve
B	0.663	0	1	1	sr	est are
B	0.663	0	0	1	misses	mise
B	0.662	0	0	1	transmit	transmis
B	0.662	0	0	1	primarily	primaire
B	0.662	0	0	1	shops	chasse
B	0.662	0	0	1	shocked	actes
B	0.662	0	0	1	bobby	habit
B	0.662	0	0	1	chop	tape
B	0.662	0	0	1	locks	axe
B	0.662	0	0	1	extends	excède
B	0.662	0	0	1	agreed	gris
B	0.662	0	0	1	popped	pâte
B	0.662	0	0	1	carefully	conflit
B	0.662	0	0	1	scholar	salles
B	0.662	0	0	1	examined	examen
B	0.662	0	0	1	contact	contact
B	0.662	0	0	1	cops	casse
B	0.662	0	0	1	bombs	base
B	0.662	0	0	1	compact	compact
B	0.662	0	0	1	cox	casse
B	0.662	0	0	1	pops	passent
B	0.662	0	0	1	bombers	base
B	0.662	0	0	1	upstairs	as terre
B	0.662	0	1	1	improves	un prouvent
B	0.662	0	0	1	dramatic	remarque
B	0.662	0	1	1	identity	et un tri
B	0.662	0	0	1	expedition	expose
B	0.662	0	0	1	palmy	amie
B	0.662	0	0	1	lopped	apte
B	0.662	0	1	1	healthcare	et caire
B	0.662	0	0	1	appeals	épile
B	0.662	0	0	1	unnecessary	in s ri
B	0.662	0	0	1	harvey	avis
B	0.662	0	0	1	businessman	business
B	0.662	0	0	1	br	barre
B	0.662	0	0	1	comp	cap
B	0.661	0	0	1	myself	massif
B	0.661	0	0	1	portrayed	portrait
B	0.661	0	0	1	piton	peine
B	0.661	0	0	1	promises	promise
B	0.661	0	0	1	forces	fausse
B	0.661	0	0	1	parts	partent
B	0.661	0	0	1	drops	drape
B	0.661	0	0	1	heck	chèque
B	0.661	0	0	1	start	tarte
B	0.661	0	0	1	spark	parcs
B	0.661	0	0	1	repairs	pair
B	0.661	0	0	1	marines	mine
B	0.661	0	0	1	cant	quitte
B	0.661	0	0	1	parks	parcs
B	0.661	0	0	1	promotes	promo
B	0.661	0	0	1	quickly	cliquez
B	0.661	0	1	1	fr	est are
B	0.661	0	0	1	tenth	tête
B	0.661	0	0	1	scan	ski
B	0.661	0	0	1	noted	notes
B	0.661	0	0	1	rutty	henri
B	0.661	0	0	1	catarrh	car
B	0.661	0	0	1	reveals	ville
B	0.661	0	0	1	axis	axe
B	0.661	0	0	1	voltage	voltige
B	0.66	0	0	1	orchestra	extraits
B	0.66	0	0	1	contractor	contact
B	0.66	0	0	1	fortunate	fortune
B	0.66	0	0	1	patron	pétrole
B	0.66	0	0	1	realities	réalise
B	0.66	0	0	1	chart	charte
B	0.66	0	0	1	screen	cries
B	0.66	0	0	1	accessed	accepte
B	0.66	0	0	1	dropped	drape
B	0.66	0	0	1	combine	cabane
B	0.66	0	0	1	cardiac	cardiaque
B	0.66	0	0	1	dwarf	dors
B	0.66	0	0	1	plaza	plan
B	0.66	0	0	1	marked	marque
B	0.66	0	0	1	database	dérobé
B	0.66	0	0	1	philip	flippe
B	0.659	0	0	1	partner	panne
B	0.659	0	1	1	inspector	on secte
B	0.659	0	0	1	larger	large
B	0.659	0	0	1	boundaries	batterie
B	0.659	0	0	1	fruits	route
B	0.659	0	0	1	walked	actes
B	0.659	0	0	1	walks	axe
B	0.659	0	1	1	underground	on grade
B	0.659	0	0	1	leading	ligne
B	0.659	0	0	1	thrive	rave
B	0.659	0	0	1	defeats	dite
B	0.659	0	1	1	suggests	on geste
B	0.659	0	0	1	thrown	rhône
B	0.659	0	0	1	throne	rhône
B	0.659	0	0	1	realize	relate
B	0.659	0	0	1	large	large
B	0.659	0	0	1	views	vise
B	0.659	0	0	1	viewers	vise
B	0.659	0	1	1	adopt	et apte
B	0.659	0	0	1	buddies	base
B	0.659	0	0	1	addict	actes
B	0.659	0	0	1	grist	gris
B	0.659	0	0	1	seeding	signe
B	0.659	0	0	1	marge	marge
B	0.659	0	0	1	ceding	signe
B	0.659	0	0	1	bedding	baigne
B	0.659	0	0	1	model	mal
B	0.659	0	0	1	affairs	faire
B	0.659	0	0	1	realise	relate
B	0.659	0	0	1	solved	salve
B	0.659	0	0	1	coconut	coquette
B	0.658	0	0	1	restricted	strict
B	0.658	0	0	1	penalty	pèlerins
B	0.658	0	0	1	transportation	transporter
B	0.658	0	0	1	messing	mène
B	0.658	0	0	1	metaphor	meilleures
B	0.658	0	0	1	profound	profane
B	0.658	0	0	1	switch	sèches
B	0.658	0	0	1	proposed	proposent
B	0.658	0	0	1	descent	cette
B	0.658	0	0	1	proportions	proposent
B	0.658	0	0	1	controlled	contrôle
B	0.658	0	0	1	transformation	transformer
B	0.658	0	0	1	photographed	regrette
B	0.658	0	0	1	limy	libye
B	0.658	0	0	1	missy	midi
B	0.658	0	0	1	mise	midi
B	0.658	0	0	1	techy	acquis
B	0.658	0	0	1	techie	acquis
B	0.658	0	0	1	chevy	sévit
B	0.658	0	1	1	whatever	et ève
B	0.658	0	0	1	visit	vite
B	0.658	0	0	1	steve	savent
B	0.658	0	0	1	circuit	secte
B	0.658	0	0	1	caribbean	cabine
B	0.658	0	0	1	curtis	corse
B	0.658	0	0	1	guessing	gaine
B	0.657	0	0	1	sport	porte
B	0.657	0	0	1	resource	source
B	0.657	0	0	1	cluster	clé
B	0.657	0	0	1	experimental	s permettait
B	0.657	0	1	1	suggested	on geste
B	0.657	0	1	1	interested	on reste
B	0.657	0	0	1	controllers	contrôle
B	0.657	0	0	1	researcher	roche
B	0.657	0	0	1	guests	caisse
B	0.657	0	0	1	ports	porte
B	0.657	0	0	1	pension	personne
B	0.657	0	0	1	lips	lisse
B	0.657	0	0	1	presence	princesse
B	0.657	0	0	1	research	roche
B	0.657	0	0	1	clips	clip
B	0.657	0	0	1	blast	blé
B	0.657	0	0	1	trips	trip
B	0.657	0	0	1	clicks	clic
B	0.657	0	0	1	kicked	quitte
B	0.657	0	0	1	kicks	x
B	0.657	0	0	1	photography	photographie
B	0.657	0	0	1	cards	case
B	0.657	0	0	1	pink	pique
B	0.657	0	0	1	chip	type
B	0.657	0	0	1	dishes	disent
B	0.657	0	0	1	limbs	lise
B	0.657	0	0	1	claiming	clément
B	0.657	0	0	1	controls	contrôle
B	0.657	0	0	1	equity	écris
B	0.657	0	0	1	finger	figues
B	0.657	0	0	1	sonic	sacs
B	0.657	0	0	1	conic	cac
B	0.657	0	0	1	sorest	sortes
B	0.657	0	0	1	lemme	émis
B	0.657	0	0	1	blip	bip
B	0.657	0	0	1	lists	liste
B	0.657	0	0	1	monitor	mare
B	0.657	0	0	1	widespread	as prêts
B	0.657	0	0	1	missile	mille
B	0.657	0	0	1	petroleum	patronyme
B	0.657	0	0	1	lp	épi
B	0.656	0	0	1	bottle	balle
B	0.656	0	1	1	contested	on test
B	0.656	0	0	1	premises	promise
B	0.656	0	1	1	sadly	et lie
B	0.656	0	0	1	feeding	fine
B	0.656	0	0	1	gathered	guide
B	0.656	0	0	1	remedy	répondit
B	0.656	0	0	1	courts	corse
B	0.656	0	0	1	donors	dose
B	0.656	0	0	1	joke	doc
B	0.656	0	0	1	joker	doc
B	0.656	0	1	1	eighteen	et une
B	0.656	0	0	1	tricks	rixe
B	0.656	0	0	1	causing	cogne
B	0.656	0	0	1	cherry	chérie
B	0.656	0	0	1	snake	sec
B	0.656	0	0	1	midst	mette
B	0.656	0	0	1	blogs	blague
B	0.656	0	0	1	regard	garde
B	0.656	0	0	1	markers	marque
B	0.656	0	0	1	remark	marque
B	0.656	0	0	1	screaming	crimée
B	0.656	0	0	1	saint	cette
B	0.656	0	0	1	faint	faites
B	0.656	0	0	1	bloggers	blague
B	0.656	0	0	1	stars	star
B	0.656	0	0	1	capacity	compris
B	0.656	0	0	1	slipped	slip
B	0.656	0	0	1	cheapest	chimiste
B	0.656	0	0	1	snail	celle
B	0.656	0	0	1	react	actes
B	0.656	0	0	1	reactor	actes
B	0.656	0	0	1	seizing	signe
B	0.656	0	0	1	shedding	chaîne
B	0.656	0	0	1	paris	passent
B	0.656	0	0	1	reserve	rêve
B	0.656	0	0	1	similarly	simili
B	0.656	0	0	1	chile	chili
B	0.656	0	0	1	visitor	verre
B	0.656	0	0	1	iraqi	acquis
B	0.655	0	0	1	listed	liste
B	0.655	0	0	1	practice	précoce
B	0.655	0	0	1	productive	productive
B	0.655	0	0	1	performer	paume
B	0.655	0	0	1	portraits	portrait
B	0.655	0	1	1	conquest	en couette
B	0.655	0	0	1	director	trek
B	0.655	0	0	1	direct	trek
B	0.655	0	0	1	beaten	bine
B	0.655	0	0	1	prepared	primaire
B	0.655	0	0	1	platforms	but formes
B	0.655	0	0	1	storm	somme
B	0.655	0	0	1	foods	four
B	0.655	0	0	1	spit	cette
B	0.655	0	0	1	backs	max
B	0.655	0	0	1	every	offrit
B	0.655	0	0	1	crops	crampes
B	0.655	0	0	1	moves	muse
B	0.655	0	0	1	cracks	crack
B	0.655	0	0	1	chicks	tchèque
B	0.655	0	0	1	sperm	somme
B	0.655	0	0	1	access	accès
B	0.655	0	0	1	trapped	trappe
B	0.655	0	0	1	spam	sam
B	0.655	0	0	1	crushed	crache
B	0.655	0	0	1	cracked	crack
B	0.655	0	0	1	monk	mac
B	0.655	0	0	1	tools	tous
B	0.655	0	0	1	curtain	conne
B	0.655	0	0	1	cooked	cote
B	0.655	0	0	1	slam	sam
B	0.655	0	0	1	tying	tag
B	0.655	0	0	1	preferred	profonde
B	0.655	0	0	1	silk	sec
B	0.655	0	0	1	ramp	rap
B	0.655	0	0	1	robbed	rendent
B	0.655	0	0	1	facts	fax
B	0.655	0	0	1	relaxed	textes
B	0.655	0	0	1	luckily	liquider
B	0.655	0	1	1	ineffective	on effective
B	0.655	0	0	1	comes	cause
B	0.655	0	0	1	camp	cap
B	0.655	0	0	1	valley	bali
B	0.655	0	0	1	milk	mec
B	0.655	0	0	1	covers	cause
B	0.655	0	0	1	colors	cause
B	0.655	0	0	1	bags	base
B	0.655	0	0	1	pushed	poste
B	0.655	0	0	1	maps	masse
B	0.655	0	0	1	pump	pape
B	0.655	0	0	1	punk	pac
B	0.655	0	0	1	bulk	bac
B	0.655	0	0	1	caps	casse
B	0.655	0	0	1	cheer	terre
B	0.655	0	0	1	bugs	base
B	0.655	0	0	1	cubs	cause
B	0.655	0	0	1	curved	code
B	0.655	0	0	1	doomed	doute
B	0.655	0	0	1	slick	sec
B	0.655	0	0	1	tipped	tête
B	0.655	0	0	1	sentence	certaines
B	0.655	0	0	1	objectives	adjectif
B	0.655	0	0	1	scam	sam
B	0.655	0	0	1	scum	sam
B	0.655	0	0	1	alarm	larmes
B	0.655	0	1	1	attacked	et actes
B	0.655	0	0	1	filmed	film
B	0.655	0	0	1	massacre	mac
B	0.655	0	0	1	floored	flore
B	0.655	0	0	1	burry	pari
B	0.655	0	0	1	beefy	méfie
B	0.655	0	0	1	faeces	ici
B	0.655	0	0	1	deport	porte
B	0.655	0	0	1	rusty	récit
B	0.655	0	0	1	shinny	génie
B	0.655	0	0	1	picky	pays
B	0.655	0	0	1	lackey	acquis
B	0.655	0	0	1	foresee	aussi
B	0.655	0	0	1	canny	caddie
B	0.655	0	0	1	acme	amie
B	0.655	0	0	1	escheat	incite
B	0.655	0	0	1	pecs	boxe
B	0.655	0	0	1	pecks	boxe
B	0.655	0	0	1	scram	crame
B	0.655	0	0	1	person	peine
B	0.655	0	0	1	middle	mille
B	0.655	0	1	1	additional	et chenal
B	0.655	0	1	1	attorney	et honni
B	0.655	0	1	1	attacks	et axe
B	0.655	0	1	1	andrew	en trou
B	0.655	0	0	1	castle	cale
B	0.655	0	0	1	muscle	mal
B	0.655	0	0	1	colonel	quenelle
B	0.655	0	0	1	russell	rôles
B	0.655	0	0	1	forgive	fèves
B	0.655	0	0	1	burden	bedaine
B	0.655	0	0	1	hated	hard
B	0.655	0	0	1	colours	cause
B	0.655	0	0	1	ashley	allie
B	0.655	0	0	1	lifted	lift
B	0.655	0	0	1	stan	stade
B	0.655	0	0	1	platinum	plénum
B	0.655	0	0	1	matched	matchs
B	0.655	0	0	1	behave	bave
B	0.655	0	0	1	chan	tchad
B	0.654	0	0	1	decorative	décrivent
B	0.654	0	0	1	flooded	flot
B	0.654	0	0	1	protector	petite
B	0.654	0	0	1	protect	petite
B	0.654	0	1	1	nonetheless	on laisse
B	0.654	0	0	1	protection	prétexte
B	0.654	0	0	1	lines	lasse
B	0.654	0	0	1	bound	battent
B	0.654	0	0	1	bounce	base
B	0.654	0	0	1	obese	obèse
B	0.654	0	0	1	based	peste
B	0.654	0	0	1	bind	battent
B	0.654	0	0	1	blown	bleu
B	0.654	0	0	1	structural	stretch
B	0.654	0	0	1	complete	complètes
B	0.654	0	0	1	launch	lâche
B	0.654	0	0	1	cowboy	cabot
B	0.654	0	0	1	gained	guide
B	0.654	0	0	1	veins	vise
B	0.654	0	1	1	contract	en tracts
B	0.654	0	1	1	introduce	un très housse
B	0.654	0	1	1	lifestyle	les tales
B	0.654	0	0	1	rational	chenal
B	0.654	0	1	1	disclosure	d clos
B	0.654	0	0	1	refugee	réfugie
B	0.653	0	0	1	losers	douze
B	0.653	0	0	1	loses	douze
B	0.653	0	0	1	exotic	exergue
B	0.653	0	0	1	teachers	tige
B	0.653	0	0	1	teaches	tige
B	0.653	0	0	1	parameters	promise
B	0.653	0	0	1	seasonal	signal
B	0.653	0	0	1	saddle	salles
B	0.653	0	0	1	blend	plaine
B	0.653	0	0	1	prize	prends
B	0.653	0	0	1	married	marie
B	0.653	0	0	1	teams	type
B	0.653	0	0	1	planned	plane
B	0.653	0	0	1	cleared	clair
B	0.653	0	0	1	prepares	primaire
B	0.653	0	0	1	startup	strip
B	0.653	0	0	1	nova	nova
B	0.653	0	1	1	adapt	et apte
B	0.653	0	1	1	adult	et halte
B	0.653	0	0	1	yoga	yoga
B	0.653	0	0	1	linear	lire
B	0.653	0	0	1	connecticut	connecte
B	0.653	0	1	1	attributed	et bourde
B	0.653	0	0	1	oval	ovale
B	0.653	0	0	1	espn	espionne
B	0.652	0	0	1	practiced	péquiste
B	0.652	0	0	1	mostly	but lie
B	0.652	0	1	1	displays	d plaise
B	0.652	0	0	1	shapes	gypse
B	0.652	0	0	1	floors	flore
B	0.652	0	0	1	knives	naïve
B	0.652	0	0	1	liberty	libye
B	0.652	0	0	1	processes	précise
B	0.652	0	0	1	report	porte
B	0.652	0	0	1	frequent	fréquente
B	0.652	0	1	1	offerings	et rings
B	0.652	0	0	1	recorder	corde
B	0.652	0	0	1	circle	socle
B	0.652	0	0	1	are	are
B	0.652	0	0	1	honor	âne
B	0.652	0	0	1	ca	k
B	0.652	0	0	1	ma	ma
B	0.652	0	0	1	resign	design
B	0.652	0	0	1	pa	pas
B	0.652	0	0	1	bah	bah
B	0.652	0	0	1	ka	k
B	0.652	0	0	1	ta	ta
B	0.652	0	0	1	films	film
B	0.652	0	0	1	stickers	stick
B	0.652	0	0	1	little	lille
B	0.652	0	0	1	abuse	pousse
B	0.652	0	1	1	desire	des a
B	0.652	0	1	1	ny	un ouah
B	0.652	0	0	1	na	na
B	0.652	0	0	1	op	happe
B	0.652	0	0	1	nah	na
B	0.652	0	0	1	honour	âne
B	0.652	0	0	1	sa	ça
B	0.652	0	0	1	bonds	base
B	0.652	0	0	1	murray	marée
B	0.652	0	0	1	va	vas
B	0.652	0	0	1	fa	fat
B	0.652	0	1	1	displayed	d plaide
B	0.652	0	0	1	wa	ouah
B	0.652	0	0	1	ga	gars
B	0.652	0	0	1	ba	bah
B	0.652	0	0	1	arabia	répit
B	0.652	0	0	1	dubai	nouba
B	0.652	0	0	1	ar	are
B	0.652	0	0	1	ol	al
B	0.652	0	0	1	sophie	sauver
B	0.652	0	0	1	ra	ras
B	0.652	0	0	1	shuttle	charles
B	0.652	0	0	1	ot	hâte
B	0.651	0	0	1	collectively	collecter
B	0.651	0	0	1	bracelet	bracelet
B	0.651	0	0	1	endure	être
B	0.651	0	0	1	privacy	profit
B	0.651	0	1	1	investing	un veste
B	0.651	0	0	1	glow	glass
B	0.651	0	0	1	most	monte
B	0.651	0	0	1	mates	masse
B	0.651	0	0	1	ruined	route
B	0.651	0	0	1	explanations	exploser
B	0.651	0	0	1	records	reg
B	0.651	0	0	1	rushed	reste
B	0.651	0	0	1	migrant	maquette
B	0.651	0	0	1	expansion	expose
B	0.651	0	0	1	recover	rêve
B	0.651	0	0	1	railways	réalise
B	0.651	0	0	1	connection	connexes
B	0.651	0	1	1	redrew	et roue
B	0.651	0	0	1	cases	cause
B	0.651	0	0	1	vision	veine
B	0.651	0	0	1	faces	phase
B	0.651	0	0	1	prefer	prêts
B	0.651	0	0	1	romantic	romantique
B	0.651	0	0	1	islam	islam
B	0.651	0	0	1	panic	pac
B	0.651	0	0	1	colin	câline
B	0.651	0	0	1	essex	x
B	0.65	0	0	1	freestyle	fatal
B	0.65	0	0	1	battle	balle
B	0.65	0	0	1	subtle	salles
B	0.65	0	0	1	respectively	rectifie
B	0.65	0	0	1	glasses	glace
B	0.65	0	0	1	trusting	trust
B	0.65	0	0	1	strokes	strict
B	0.65	0	1	1	interests	et reste
B	0.65	0	0	1	just	geste
B	0.65	0	0	1	plans	plane
B	0.65	0	0	1	grams	gramme
B	0.65	0	0	1	spill	style
B	0.65	0	1	1	advise	et vases
B	0.65	0	1	1	advisor	et vases
B	0.65	0	1	1	adviser	et vases
B	0.65	0	0	1	crushing	brushing
B	0.65	0	0	1	lodge	large
B	0.65	0	0	1	rails	réel
B	0.65	0	0	1	areas	errer
B	0.65	0	0	1	barrel	balle
B	0.65	0	0	1	drugs	drogue
B	0.65	0	0	1	drums	drame
B	0.65	0	0	1	turtle	tels
B	0.65	0	0	1	national	chenal
B	0.65	0	0	1	cousin	cane
B	0.65	0	0	1	finishing	finish
B	0.65	0	0	1	cattle	cale
B	0.65	0	0	1	wallet	volts
B	0.65	0	0	1	karen	cane
B	0.65	0	0	1	carol	cale
B	0.65	0	1	1	landmark	les marque
B	0.65	0	0	1	patches	patch
B	0.649	0	0	1	remotely	but lie
B	0.649	0	0	1	decreasing	décrit
B	0.649	0	0	1	rage	rage
B	0.649	0	0	1	blocks	blague
B	0.649	0	0	1	page	page
B	0.649	0	0	1	bronze	base
B	0.649	0	0	1	email	mail
B	0.649	0	0	1	spotted	sparte
B	0.649	0	1	1	eternity	on ri
B	0.649	0	0	1	massage	message
B	0.649	0	0	1	rocket	raquette
B	0.649	0	0	1	experiencing	expiration
B	0.649	0	0	1	parley	parler
B	0.649	0	0	1	marshy	marché
B	0.649	0	0	1	conte	carte
B	0.649	0	0	1	bottom	barème
B	0.649	0	1	1	unlike	en lac
B	0.649	0	0	1	whoever	rêve
B	0.649	0	0	1	blocked	blague
B	0.649	0	0	1	nazi	nazis
B	0.649	0	0	1	thesis	six
B	0.649	0	1	1	inclusion	un clown
B	0.649	0	0	1	barnes	base
B	0.649	0	0	1	gifted	guide
B	0.648	0	0	1	tweed	tweed
B	0.648	0	0	1	correctly	croquis
B	0.648	0	0	1	discipline	discipline
B	0.648	0	0	1	protective	productive
B	0.648	0	0	1	lion	lad
B	0.648	0	0	1	shoots	shoots
B	0.648	0	0	1	file	face
B	0.648	0	0	1	swift	cette
B	0.648	0	0	1	pinch	pêche
B	0.648	0	0	1	mouths	masse
B	0.648	0	0	1	heart	carte
B	0.648	0	0	1	sierra	serre
B	0.648	0	0	1	pants	passent
B	0.648	0	0	1	stab	stade
B	0.648	0	0	1	hart	carte
B	0.648	0	0	1	chaos	casse
B	0.648	0	0	1	punish	pêche
B	0.648	0	0	1	lynch	lèche
B	0.648	0	0	1	prevents	province
B	0.648	0	0	1	diagram	diagramme
B	0.648	0	0	1	snapped	apte
B	0.648	0	0	1	rings	rings
B	0.648	0	0	1	bevy	baiser
B	0.648	0	0	1	bevvy	baiser
B	0.648	0	0	1	cooing	couilles
B	0.648	0	0	1	returns	rose
B	0.648	0	0	1	ryan	rhône
B	0.648	0	0	1	didnt	dite
B	0.648	0	0	1	twins	thèse
B	0.648	0	0	1	feminist	féministe
B	0.648	0	1	1	detention	d un chaîne
B	0.648	0	0	1	hooked	actes
B	0.647	0	0	1	tennis	tennis
B	0.647	0	0	1	gladly	glisser
B	0.647	0	0	1	survivor	savent
B	0.647	0	1	1	downtown	en tanne
B	0.647	0	0	1	survive	savent
B	0.647	0	0	1	realized	relate
B	0.647	0	0	1	conduct	connecte
B	0.647	0	0	1	paragraph	paragraphe
B	0.647	0	0	1	holding	holding
B	0.647	0	0	1	smoking	smoking
B	0.647	0	0	1	limit	limite
B	0.647	0	0	1	civic	civique
B	0.647	0	0	1	gloves	glaive
B	0.647	0	0	1	magazines	magazines
B	0.647	0	0	1	colonial	colonel
B	0.647	0	0	1	realised	relate
B	0.647	0	0	1	rhythm	rome
B	0.647	0	0	1	medicare	meilleures
B	0.646	0	0	1	trustees	tristesse
B	0.646	0	0	1	maximum	maximum
B	0.646	0	0	1	automatic	remarque
