tier	score	en	fr	en_ipa	fr_ipa
A	0.833	pray	pré	pɹeɪ	pʁe
A	0.833	coat	côtes	koʊt	koːt
A	0.833	coat	côte	koʊt	koːt
A	0.833	coat	cotes	koʊt	kot
A	0.833	poll	pôles	poʊl	poːl
A	0.833	poll	pôle	poʊl	poːl
A	0.833	fighter	phares	faɪɾɚ	faʁ
A	0.833	fighter	phare	faɪɾɚ	faʁ
A	0.833	fighter	far	faɪɾɚ	faʁ
A	0.833	bite	battent	baɪt	bat
A	0.833	bite	batte	baɪt	bat
A	0.833	mouse	masses	maʊs	mas
A	0.833	mouse	masse	maʊs	mas
A	0.833	mouse	mas	maʊs	mas
A	0.833	clay	clés	kleɪ	kle
A	0.833	clay	clé	kleɪ	kle
A	0.833	clay	clefs	kleɪ	kle
A	0.833	pipe	papes	paɪp	pap
A	0.833	pipe	pape	paɪp	pap
A	0.833	poem	paume	poʊᵻm	pom
A	0.833	pole	pôles	poʊl	poːl
A	0.833	pole	pôle	poʊl	poːl
A	0.833	folk	phoques	foʊk	fok
A	0.833	folk	phoque	foʊk	fok
A	0.833	wright	rate	ɹaɪt	ʁat
A	0.833	coin	conne	kɔɪn	kɔn
A	0.833	fires	phases	faɪɚz	faz
A	0.833	fires	phase	faɪɚz	faz
A	0.833	buyers	bases	baɪɚz	baz
A	0.833	buyers	base	baɪɚz	baz
A	0.833	pile	pâle	paɪl	paːl
A	0.833	pile	pal	paɪl	pal
A	0.833	visa	visent	viːzə	viz
A	0.833	visa	vise	viːzə	viz
A	0.833	pine	pannes	paɪn	pan
A	0.833	pine	panne	paɪn	pan
A	0.833	pose	poses	poʊz	poz
A	0.833	pose	posent	poʊz	poz
A	0.833	pose	pauses	poʊz	poz
A	0.833	lighter	lard	laɪɾɚ	laʁ
A	0.833	mice	masses	maɪs	mas
A	0.833	mice	masse	maɪs	mas
A	0.833	mice	mas	maɪs	mas
A	0.833	approve	éprouvent	ɐpɹuːv	epʁuv
A	0.833	approve	éprouve	ɐpɹuːv	epʁuv
A	0.833	coke	coques	koʊk	kok
A	0.833	coke	coque	koʊk	kok
A	0.833	toll	tôle	toʊl	toːl
A	0.833	toll	taule	toʊl	tol
A	0.833	shout	chatte	ʃaʊt	ʃat
A	0.833	bout	battent	baʊt	bat
A	0.833	bout	batte	baʊt	bat
A	0.833	rider	rade	ɹaɪdɚ	ʁad
A	0.833	roller	rôles	ɹoʊlɚ	ʁoːl
A	0.833	roller	rôle	ɹoʊlɚ	ʁoːl
A	0.833	prey	prés	pɹeɪ	pʁe
A	0.833	prey	pré	pɹeɪ	pʁe
A	0.833	polar	pôles	poʊlɚ	poːl
A	0.833	polar	pôle	poʊlɚ	poːl
A	0.833	arise	raz	ɚɹaɪz	ʁaz
A	0.833	arise	rase	ɚɹaɪz	ʁaz
A	0.833	buys	bases	baɪz	baz
A	0.833	buys	base	baɪz	baz
A	0.833	cows	cases	kaʊz	kaz
A	0.833	cows	case	kaʊz	kaz
A	0.833	dome	dôme	doʊm	doːm
A	0.833	showers	chase	ʃaʊɚz	ʃaz
A	0.833	choir	quoi	kwaɪɚ	kwa
A	0.833	lime	lames	laɪm	lam
A	0.833	lime	lame	laɪm	lam
A	0.833	rows	roses	ɹoʊz	ʁoz
A	0.833	boil	bol	bɔɪl	bɔl
A	0.833	cone	cône	koʊn	koːn
A	0.833	ivy	avis	aɪvi	avi
A	0.833	crow	crocs	kɹoʊ	kʁo
A	0.833	foil	folles	fɔɪl	fɔl
A	0.833	foil	folle	fɔɪl	fɔl
A	0.833	foil	fol	fɔɪl	fɔl
A	0.833	meta	mères	mɛɾə	mɛʁ
A	0.833	meta	mère	mɛɾə	mɛʁ
A	0.833	meta	mers	mɛɾə	mɛʁ
A	0.833	arose	roses	ɚɹoʊz	ʁoz
A	0.833	coil	cols	kɔɪl	kɔl
A	0.833	coil	collent	kɔɪl	kɔl
A	0.833	coil	colle	kɔɪl	kɔl
A	0.833	vine	vannes	vaɪn	van
A	0.833	vine	vanne	vaɪn	van
A	0.833	vine	van	vaɪn	van
A	0.833	boiler	bol	bɔɪlɚ	bɔl
A	0.833	hourly	allie	aʊɚli	ali
A	0.833	vows	vases	vaʊz	vaz
A	0.833	vows	vase	vaʊz	vaz
A	0.833	pike	pâques	paɪk	paːk
A	0.833	pike	packs	paɪk	pak
A	0.833	pike	pack	paɪk	pak
A	0.833	piper	papes	paɪpɚ	pap
A	0.833	piper	pape	paɪpɚ	pap
A	0.833	timer	tam	taɪmɚ	tam
A	0.833	dime	dames	daɪm	dam
A	0.833	dime	dame	daɪm	dam
A	0.833	dime	dam	daɪm	dam
A	0.832	explore	explosent	ɛksploːɹ	ɛksploz
A	0.832	exploring	exploré	ɛksploːɹɪŋ	ɛksploʁe
A	0.832	exploring	explorer	ɛksploːɹɪŋ	ɛksploʁe
A	0.832	explorer	explosent	ɛksploːɹɚ	ɛksploz
A	0.829	stressed	stressant	stɹɛst	stʁɛsɑ̃
A	0.827	except	acceptes	ɛksɛpt	aksɛpt
A	0.827	except	acceptent	ɛksɛpt	aksɛpt
A	0.827	library	librairies	laɪbɹɛɹi	libʁɛʁi
A	0.827	library	librairie	laɪbɹɛɹi	libʁɛʁi
A	0.827	restaurant	restreinte	ɹɛstɹɑːnt	ʁɛstʁɛ̃t
A	0.827	properties	prises	pɹɑːpɚɾiz	pʁiz
A	0.827	properties	prise	pɹɑːpɚɾiz	pʁiz
A	0.827	context	contextes	kɑːntɛkst	kɔ̃tɛkst
A	0.827	context	contexte	kɑːntɛkst	kɔ̃tɛkst
A	0.827	exploit	explose	ɛksplɔɪt	ɛksplɔz
A	0.827	textile	textiles	tɛkstaɪl	tɛkstil
A	0.825	princess	princesses	pɹɪnsɛs	pʁɛ̃sɛs
A	0.825	princess	princesse	pɹɪnsɛs	pʁɛ̃sɛs
A	0.825	stressed	stressée	stɹɛst	stʁɛse
A	0.824	be	bibi	biː	bibi
A	0.824	do	doudou	duː	dudu
A	0.824	new	nounou	nuː	nunu
A	0.824	due	doudou	duː	dudu
A	0.824	knew	nounou	nuː	nunu
A	0.824	key	kiki	kiː	kiki
A	0.824	mm	aimes	ɛmɛm	ɛm
A	0.824	mm	aiment	ɛmɛm	ɛm
A	0.824	mm	aime	ɛmɛm	ɛm
A	0.824	pp	pis	piːpiː	pi
A	0.824	pp	pie	piːpiː	pi
A	0.824	shoe	chouchou	ʃuː	ʃuʃu
A	0.824	cc	sis	siːsiː	si
A	0.824	cc	si	siːsiː	si
A	0.824	cc	scie	siːsiː	si
A	0.824	bee	bibi	biː	bibi
A	0.824	newer	nounou	nuːɚ	nunu
A	0.824	dd	dits	diːdiː	di
A	0.824	dd	dit	diːdiː	di
A	0.824	dd	dis	diːdiː	di
A	0.822	very	vernis	vɛɹi	vɛʁni
A	0.822	really	relis	ɹiəli	ʁəli
A	0.822	really	relie	ɹiəli	ʁəli
A	0.822	group	groupés	ɡɹuːp	ɡʁupe
A	0.822	court	cohorte	koːɹt	koɔʁt
A	0.822	friend	freine	fɹɛnd	fʁɛn
A	0.822	easy	zizi	iːzi	zizi
A	0.822	cost	costaud	kɔst	kɔsto
A	0.822	test	textes	tɛst	tɛkst
A	0.822	groups	groupes	ɡɹuːps	ɡʁup
A	0.822	groups	groupe	ɡɹuːps	ɡʁup
A	0.822	groups	group	ɡɹuːps	ɡʁup
A	0.822	born	borné	bɔːɹn	bɔʁne
A	0.822	released	listes	ɹᵻliːst	list
A	0.822	released	liste	ɹᵻliːst	list
A	0.822	released	list	ɹᵻliːst	list
A	0.822	pressure	prêcher	pɹɛʃɚ	pʁɛʃe
A	0.822	text	tex	tɛkst	tɛks
A	0.822	western	ouest	wɛstɚn	wɛst
A	0.822	speed	spider	spiːd	spide
A	0.822	clean	incline	kliːn	ɛ̃klin
A	0.822	clean	collines	kliːn	kɔlin
A	0.822	clean	colline	kliːn	kɔlin
A	0.822	senior	signés	siːnjɚ	sinje
A	0.822	address	dressent	ɐdɹɛs	dʁɛs
A	0.822	address	dresse	ɐdɹɛs	dʁɛs
A	0.822	vs	vitesses	viːɛs	vitɛs
A	0.822	vs	vitesse	viːɛs	vitɛs
A	0.822	metal	merle	mɛɾəl	mɛʁl
A	0.822	dude	doudou	duːd	dudu
A	0.822	memory	mairies	mɛmɚɹi	mɛʁi
A	0.822	memory	mairie	mɛmɚɹi	mɛʁi
A	0.822	spread	spray	spɹɛd	spʁɛ
A	0.822	correct	crêtes	kɚɹɛkt	kʁɛt
A	0.822	prove	éprouvent	pɹuːv	epʁuv
A	0.822	dress	dressée	dɹɛs	dʁɛse
A	0.822	easier	zizi	iːziɚ	zizi
A	0.822	corner	cornet	kɔːɹnɚ	kɔʁnɛ
A	0.822	treat	truite	tɹiːt	tʁyit
A	0.822	treat	tristes	tɹiːt	tʁist
A	0.822	treat	triste	tɹiːt	tʁist
A	0.822	forms	formes	fɔːɹmz	fɔʁm
A	0.822	forms	forment	fɔːɹmz	fɔʁm
A	0.822	forms	forme	fɔːɹmz	fɔʁm
A	0.822	steps	step	stɛps	stɛp
A	0.822	steel	stylé	stiːl	stile
A	0.822	enemy	ennemis	ɛnəmi	ɛnmi
A	0.822	enemy	ennemie	ɛnəmi	ɛnmi
A	0.822	formed	formes	fɔːɹmd	fɔʁm
A	0.822	formed	forment	fɔːɹmd	fɔʁm
A	0.822	formed	forme	fɔːɹmd	fɔʁm
A	0.822	ms	hermès	ɛmɛs	ɛʁmɛs
A	0.822	tests	teste	tɛsts	tɛst
A	0.822	tests	test	tɛsts	tɛst
A	0.822	perform	formes	pɚfɔːɹm	fɔʁm
A	0.822	perform	forment	pɚfɔːɹm	fɔʁm
A	0.822	perform	forme	pɚfɔːɹm	fɔʁm
A	0.822	sector	insectes	sɛktɚ	ɛ̃sɛkt
A	0.822	arrested	restes	ɚɹɛstᵻd	ʁɛst
A	0.822	arrested	restent	ɚɹɛstᵻd	ʁɛst
A	0.822	arrested	reste	ɚɹɛstᵻd	ʁɛst
A	0.822	troops	trousses	tɹuːps	tʁus
A	0.822	troops	trousse	tɹuːps	tʁus
A	0.822	troops	troupes	tɹuːps	tʁup
A	0.822	scored	scores	skoːɹd	skoʁ
A	0.822	checked	tchèques	tʃɛkt	tʃɛk
A	0.822	checked	tchèque	tʃɛkt	tʃɛk
A	0.822	degrees	grises	dᵻɡɹiːz	ɡʁiz
A	0.822	degrees	grise	dᵻɡɹiːz	ɡʁiz
A	0.822	marine	marines	mɚɹiːn	maʁin
A	0.822	reform	formes	ɹᵻfɔːɹm	fɔʁm
A	0.822	chest	tests	tʃɛst	tɛst
A	0.822	chest	teste	tʃɛst	tɛst
A	0.822	chest	test	tʃɛst	tɛst
A	0.822	expressed	exprès	ɛkspɹɛst	ɛkspʁɛ
A	0.822	steam	estiment	stiːm	ɛstim
A	0.822	steam	estime	stiːm	ɛstim
A	0.822	steam	centimes	stiːm	sɑ̃tim
A	0.822	trend	traînent	tɹɛnd	tʁɛn
A	0.822	trend	traîne	tɹɛnd	tʁɛn
A	0.822	porn	pornos	pɔːɹn	pɔʁno
A	0.822	porn	porno	pɔːɹn	pɔʁno
A	0.822	smell	semelle	smɛl	səmɛl
A	0.822	proved	prouvent	pɹuːvd	pʁuv
A	0.822	proved	prouve	pɹuːvd	pʁuv
A	0.822	tested	tests	tɛstᵻd	tɛst
A	0.822	tested	teste	tɛstᵻd	tɛst
A	0.822	tested	test	tɛstᵻd	tɛst
A	0.822	technique	techniquement	tɛkniːk	tɛknikmɑ̃
A	0.822	fort	fortin	fɔːɹt	fɔʁtɛ̃
A	0.822	protest	protestante	pɹoʊtɛst	pʁotɛstɑ̃t
A	0.822	select	sectes	sᵻlɛkt	sɛkt
A	0.822	select	secte	sᵻlɛkt	sɛkt
A	0.822	dressed	restes	dɹɛst	ʁɛst
A	0.822	dressed	restent	dɹɛst	ʁɛst
A	0.822	dressed	reste	dɹɛst	ʁɛst
A	0.822	prayer	prêtres	pɹɛɹ	pʁɛtʁ
A	0.822	prayer	prêtre	pɹɛɹ	pʁɛtʁ
A	0.822	prayer	prières	pɹɛɹ	pʁiɛʁ
A	0.822	sexy	sexes	sɛksi	sɛks
A	0.822	sexy	sexe	sɛksi	sɛks
A	0.822	repair	repères	ɹᵻpɛɹ	ʁəpɛʁ
A	0.822	repair	repère	ɹᵻpɛɹ	ʁəpɛʁ
A	0.822	repair	repaire	ɹᵻpɛɹ	ʁəpɛʁ
A	0.822	steal	stylé	stiːl	stile
A	0.822	buried	bride	bɛɹid	bʁid
A	0.822	poetry	poterie	poʊɪtɹi	potʁi
A	0.822	asleep	slip	ɐsliːp	slip
A	0.822	breast	restes	bɹɛst	ʁɛst
A	0.822	breast	restent	bɹɛst	ʁɛst
A	0.822	breast	reste	bɹɛst	ʁɛst
A	0.822	crossed	crotte	kɹɔst	kʁɔt
A	0.822	crossed	crosse	kɹɔst	kʁɔs
A	0.822	crossed	cross	kɹɔst	kʁɔs
A	0.822	blues	blouson	bluːz	bluzɔ̃
A	0.822	priest	pistes	pɹiːst	pist
A	0.822	priest	piste	pɹiːst	pist
A	0.822	checks	tex	tʃɛks	tɛks
A	0.822	checks	tchèques	tʃɛks	tʃɛk
A	0.822	checks	tchèque	tʃɛks	tʃɛk
A	0.822	spare	super	spɛɹ	sypɛʁ
A	0.822	spare	sperme	spɛɹ	spɛʁm
A	0.822	spare	espèrent	spɛɹ	ɛspɛʁ
A	0.822	quest	ouest	kwɛst	wɛst
A	0.822	quest	couette	kwɛst	kwɛt
A	0.822	spectrum	spectre	spɛktɹəm	spɛktʁ
A	0.822	vary	vernis	vɛɹi	vɛʁni
A	0.822	terry	atterri	tɛɹi	atɛʁi
A	0.822	blessed	blesse	blɛst	blɛs
A	0.822	carries	crises	kæɹiz	kʁiz
A	0.822	carries	crise	kæɹiz	kʁiz
A	0.822	excess	excès	ɛksɛs	ɛksɛ
A	0.822	sorts	sortes	sɔːɹts	sɔʁt
A	0.822	sorts	sortent	sɔːɹts	sɔʁt
A	0.822	sorts	sorte	sɔːɹts	sɔʁt
A	0.822	dealt	delta	dɛlt	dɛlta
A	0.822	stepped	step	stɛpt	stɛp
A	0.822	corn	cornet	kɔːɹn	kɔʁnɛ
A	0.822	bless	blessés	blɛs	blɛse
A	0.822	bless	blessées	blɛs	blɛse
A	0.822	tweet	twist	twiːt	twist
A	0.822	torture	torche	tɔːɹtʃɚ	tɔʁʃ
A	0.822	genes	gin	dʒiːnz	dʒin
A	0.822	scream	crimes	skɹiːm	kʁim
A	0.822	scream	crime	skɹiːm	kʁim
A	0.822	pressed	restes	pɹɛst	ʁɛst
A	0.822	pressed	restent	pɹɛst	ʁɛst
A	0.822	pressed	reste	pɹɛst	ʁɛst
A	0.822	noon	nounou	nuːn	nunu
A	0.822	dairy	derrick	dɛɹi	dɛʁik
A	0.822	jeans	gin	dʒiːnz	dʒin
A	0.822	agrees	grises	ɐɡɹiːz	ɡʁiz
A	0.822	agrees	grise	ɐɡɹiːz	ɡʁiz
A	0.822	approve	prouvent	ɐpɹuːv	pʁuv
A	0.822	breed	hybrides	bɹiːd	ibʁid
A	0.822	breed	hybride	bɹiːd	ibʁid
A	0.822	grief	griefs	ɡɹiːf	ɡʁiɛf
A	0.822	lords	lord	lɔːɹdz	lɔʁd
A	0.822	nest	naissante	nɛst	nɛsɑ̃t
A	0.822	petty	prairies	pɛɾi	pʁɛʁi
A	0.822	petty	prairie	pɛɾi	pʁɛʁi
A	0.822	petty	permit	pɛɾi	pɛʁmi
A	0.822	sectors	sectes	sɛktɚz	sɛkt
A	0.822	sectors	secte	sɛktɚz	sɛkt
A	0.822	shorts	short	ʃɔːɹts	ʃɔʁt
A	0.822	corners	cornes	kɔːɹnɚz	kɔʁn
A	0.822	corners	corne	kɔːɹnɚz	kɔʁn
A	0.822	proves	prouvent	pɹuːvz	pʁuv
A	0.822	proves	prouve	pɹuːvz	pʁuv
A	0.822	declare	clercs	dᵻklɛɹ	klɛʁ
A	0.822	declare	clerc	dᵻklɛɹ	klɛʁ
A	0.822	declare	clairs	dᵻklɛɹ	klɛʁ
A	0.822	dresses	dressent	dɹɛsᵻz	dʁɛs
A	0.822	dresses	dresse	dɹɛsᵻz	dʁɛs
A	0.822	possess	pesait	pəzɛs	pəzɛ
A	0.822	pledge	plaide	plɛdʒ	plɛd
A	0.822	sneak	cynique	sniːk	sinik
A	0.822	steep	strip	stiːp	stʁip
A	0.822	feast	fiston	fiːst	fistɔ̃
A	0.822	frost	frotte	fɹɔst	fʁɔt
A	0.822	norm	énormes	nɔːɹm	enɔʁm
A	0.822	sleeve	salive	sliːv	saliv
A	0.822	tenure	atteignent	tɛnjɚ	atɛnj
A	0.822	meme	mimi	miːm	mimi
A	0.822	pressures	prêche	pɹɛʃɚz	pʁɛʃ
A	0.822	stare	austère	stɛɹ	ostɛʁ
A	0.822	cleaner	incline	kliːnɚ	ɛ̃klin
A	0.822	cleaner	collines	kliːnɚ	kɔlin
A	0.822	cleaner	colline	kliːnɚ	kɔlin
A	0.822	recruit	croûte	ɹᵻkɹuːt	kʁut
A	0.822	trim	stream	tɹɪm	stʁɪːm
A	0.822	seniors	signes	siːnjɚz	sinj
A	0.822	seniors	signent	siːnjɚz	sinj
A	0.822	messy	messire	mɛsi	mɛsiʁ
A	0.822	messy	merci	mɛsi	mɛʁsi
A	0.822	breeze	brisés	bɹiːz	bʁize
A	0.822	breeze	brisées	bɹiːz	bʁize
A	0.822	crosses	crosse	kɹɔsᵻz	kʁɔs
A	0.822	crosses	cross	kɹɔsᵻz	kʁɔs
A	0.822	greens	grises	ɡɹiːnz	ɡʁiz
A	0.822	greens	grise	ɡɹiːnz	ɡʁiz
A	0.822	porch	portes	pɔːɹtʃ	pɔʁt
A	0.822	porch	portent	pɔːɹtʃ	pɔʁt
A	0.822	porch	porte	pɔːɹtʃ	pɔʁt
A	0.822	creep	crypte	kɹiːp	kʁipt
A	0.822	merry	merci	mɛɹi	mɛʁsi
A	0.822	reset	recettes	ɹᵻsɛt	ʁəsɛt
A	0.822	reset	recette	ɹᵻsɛt	ʁəsɛt
A	0.822	decree	décrits	dᵻkɹiː	dekʁi
A	0.822	decree	décrit	dᵻkɹiː	dekʁi
A	0.822	decree	décris	dᵻkɹiː	dekʁi
A	0.822	ceased	insistent	siːst	ɛ̃sist
A	0.822	ceased	insiste	siːst	ɛ̃sist
A	0.822	ceased	assistent	siːst	asist
A	0.822	forge	forges	fɔːɹdʒ	fɔʁʒ
A	0.822	paired	perdus	pɛɹd	pɛʁdy
A	0.822	crawl	créole	kɹɔːl	kʁeɔl
A	0.822	repaired	perdent	ɹᵻpɛɹd	pɛʁd
A	0.822	repaired	perde	ɹᵻpɛɹd	pɛʁd
A	0.822	corpse	corses	kɔːɹps	kɔʁs
A	0.822	corpse	corse	kɔːɹps	kɔʁs
A	0.822	norms	normes	nɔːɹmz	nɔʁm
A	0.822	norms	norme	nɔːɹmz	nɔʁm
A	0.822	moron	morne	mɔːɹɑːn	mɔʁn
A	0.822	arrests	restes	ɚɹɛsts	ʁɛst
A	0.822	arrests	restent	ɚɹɛsts	ʁɛst
A	0.822	arrests	reste	ɚɹɛsts	ʁɛst
A	0.822	torch	torche	tɔːɹtʃ	tɔʁʃ
A	0.822	perceive	passive	pɚsiːv	pasiv
A	0.822	steals	styles	stiːlz	stil
A	0.822	steals	style	stiːlz	stil
A	0.822	fest	festin	fɛst	fɛstɛ̃
A	0.822	sleeps	slip	sliːps	slip
A	0.822	treasures	treize	tɹɛʒɚz	tʁɛz
A	0.822	troop	troupeaux	tɹuːp	tʁupo
A	0.822	truths	trousses	tɹuːθs	tʁus
A	0.822	truths	trousse	tɹuːθs	tʁus
A	0.822	breeds	brise	bɹiːdz	bʁiz
A	0.822	breeds	bride	bɹiːdz	bʁid
A	0.822	sleepy	slip	sliːpi	slip
A	0.821	pretty	prairies	pɹɪɾi	pʁɛʁi
A	0.821	pretty	prairie	pɹɪɾi	pʁɛʁi
A	0.821	mixed	mixtes	mɪkst	mikst
A	0.821	mixed	mixte	mɪkst	mikst
A	0.821	gallery	galerie	ɡælɚɹi	ɡalʁi
A	0.821	recall	rigole	ɹiːkɔːl	ʁiɡɔl
A	0.821	forum	forums	foːɹəm	foʁɔm
A	0.821	vessel	vaisselle	vɛsəl	vɛsɛl
A	0.821	taxi	taxis	tæksi	taksi
A	0.821	orbit	orbite	ɔːɹbɪt	ɔʁbit
A	0.821	tracked	tracts	tɹækt	tʁakt
A	0.821	tracked	tract	tɹækt	tʁakt
A	0.821	exceed	excite	ɛksiːd	ɛksit
A	0.821	tractor	tracts	tɹæktɚ	tʁakt
A	0.821	tractor	tract	tɹæktɚ	tʁakt
A	0.821	tract	tracts	tɹækt	tʁakt
A	0.821	scenic	cynique	siːnɪk	sinik
A	0.817	exhaust	existent	ɛɡzɔːst	ɛɡzist
A	0.817	exhaust	existe	ɛɡzɔːst	ɛɡzist
A	0.816	read	rigides	ɹiːd	ʁiʒid
A	0.816	pretty	prix	pɹɪɾi	pʁi
A	0.816	meet	milite	miːt	milit
A	0.816	lead	liquides	liːd	likid
A	0.816	lead	liquide	liːd	likid
A	0.816	leader	liquides	liːdɚ	likid
A	0.816	leader	liquide	liːdɚ	likid
A	0.816	caught	cocotte	kɔːt	kokɔt
A	0.816	reached	rites	ɹiːtʃt	ʁit
A	0.816	reached	rite	ɹiːtʃt	ʁit
A	0.816	meat	milite	miːt	milit
A	0.816	seek	cynique	siːk	sinik
A	0.816	seek	civiques	siːk	sivik
A	0.816	dean	divines	diːn	divin
A	0.816	dean	divine	diːn	divin
A	0.816	keys	conquise	kiːz	kɔ̃kiz
A	0.816	reader	rigides	ɹiːdɚ	ʁiʒid
A	0.816	dare	desserts	dɛɹ	dɛsɛʁ
A	0.816	dare	dessert	dɛɹ	dɛsɛʁ
A	0.816	seal	civils	siːl	sivil
A	0.816	excess	ex	ɛksɛs	ɛks
A	0.816	keen	coquine	kiːn	kokin
A	0.816	retreat	rites	ɹᵻtɹiːt	ʁit
A	0.816	retreat	rite	ɹᵻtɹiːt	ʁit
A	0.816	leak	lyrique	liːk	liʁik
A	0.816	reed	rigides	ɹiːd	ʁiʒid
A	0.816	creepy	cris	kɹiːpi	kʁi
A	0.816	creepy	crient	kɹiːpi	kʁi
A	0.816	creepy	crie	kɹiːpi	kʁi
A	0.816	cease	saucisses	siːs	sosis
A	0.816	cease	saucisse	siːs	sosis
A	0.816	sore	sonores	soːɹ	sonoʁ
A	0.816	bean	bobines	biːn	bobin
A	0.816	bean	bobine	biːn	bobin
A	0.816	leisure	litiges	liːʒɚ	litiʒ
A	0.816	leisure	litige	liːʒɚ	litiʒ
A	0.816	meme	minimes	miːm	minim
A	0.816	meme	minime	miːm	minim
A	0.816	recruit	routes	ɹᵻkɹuːt	ʁut
A	0.816	recruit	route	ɹᵻkɹuːt	ʁut
A	0.816	predecessor	princesses	pɹɛdᵻsɛsɚ	pʁɛ̃sɛs
A	0.816	predecessor	princesse	pɹɛdᵻsɛsɚ	pʁɛ̃sɛs
A	0.816	peel	pilules	piːl	pilyl
A	0.816	deed	dissidents	diːd	disid
A	0.816	greedy	gris	ɡɹiːdi	ɡʁi
A	0.816	beasts	bis	biːsts	bis
A	0.816	prairie	prix	pɹɛɹi	pʁi
A	0.816	prairie	prit	pɹɛɹi	pʁi
A	0.816	retrieve	rives	ɹᵻtɹiːv	ʁiv
A	0.816	retrieve	rive	ɹᵻtɹiːv	ʁiv
A	0.816	chic	chimiques	ʃiːk	ʃimik
A	0.816	chic	chimique	ʃiːk	ʃimik
A	0.816	tutor	toujours	tuːɾɚ	tuʒuʁ
A	0.816	brewery	bris	bɹuːɚɹi	bʁi
A	0.816	brewery	brie	bɹuːɚɹi	bʁi
A	0.813	exposure	exposent	ɛkspoʊʒɚ	ɛkspoz
A	0.812	process	princesses	pɹɑːsɛs	pʁɛ̃sɛs
A	0.812	process	princesse	pɹɑːsɛs	pʁɛ̃sɛs
A	0.812	pleasant	plaisante	plɛzənt	plɛzɑ̃t
A	0.812	extract	extraite	ɛkstɹækt	ɛkstʁɛt
A	0.812	freshman	fraîchement	fɹɛʃmən	fʁɛʃmɑ̃
A	0.812	explored	explosent	ɛksploːɹd	ɛksploz
A	0.812	processor	princesses	pɹɑːsɛsɚ	pʁɛ̃sɛs
A	0.812	processor	princesse	pɹɑːsɛsɚ	pʁɛ̃sɛs
A	0.81	series	cerises	sɪɹiz	səʁiz
A	0.81	series	cerise	sɪɹiz	səʁiz
A	0.81	police	polices	pəliːs	polis
A	0.81	trust	tristes	tɹʌst	tʁist
A	0.81	trust	triste	tɹʌst	tʁist
A	0.81	address	adresses	ɐdɹɛs	adʁɛs
A	0.81	machine	machines	məʃiːn	maʃin
A	0.81	cities	cerises	sɪɾiz	səʁiz
A	0.81	cities	cerise	sɪɾiz	səʁiz
A	0.81	driver	drive	dɹaɪvɚ	dʁajv
A	0.81	secure	skieur	sᵻkjʊɹ	skjœʁ
A	0.81	affect	affectent	ɐfɛkt	afɛkt
A	0.81	affect	affecte	ɐfɛkt	afɛkt
A	0.81	courts	quartz	koːɹts	kaʁts
A	0.81	corrupt	crypte	kɚɹʌpt	kʁipt
A	0.81	organ	organes	ɔːɹɡən	ɔʁɡan
A	0.81	organ	organe	ɔːɹɡən	ɔʁɡan
A	0.81	cookies	conquise	kʊkiz	kɔ̃kiz
A	0.81	debris	débris	dəbɹiː	debʁi
A	0.81	exceed	excède	ɛksiːd	ɛksɛd
A	0.81	assessed	inceste	ɐsɛst	ɛ̃sɛst
A	0.81	cuisine	cousine	kwᵻziːn	kuzin
A	0.81	strap	strip	stɹæp	stʁip
A	0.81	crust	christ	kɹʌst	kʁist
A	0.81	breeds	bridge	bɹiːdz	bʁidʒ
A	0.809	expressed	expressions	ɛkspɹɛst	ɛkspʁɛsjɔ̃
A	0.808	complex	complexes	kɑːmplɛks	kɔ̃plɛks
A	0.808	complex	complexe	kɑːmplɛks	kɔ̃plɛks
A	0.808	formal	formules	fɔːɹməl	fɔʁmyl
A	0.808	recipes	respire	ɹɛsᵻpiːz	ʁɛspiʁ
A	0.807	protest	protester	pɹoʊtɛst	pʁotɛste
A	0.807	protests	proteste	pɹoʊtɛsts	pʁotɛst
A	0.807	exploited	explore	ɛksplɔɪɾᵻd	ɛksplɔʁ
A	0.806	exploration	exploré	ɛksploːɹeɪʃən	ɛksploʁe
A	0.806	exploration	explorer	ɛksploːɹeɪʃən	ɛksploʁe
A	0.805	sorted	sordide	sɔːɹɾᵻd	sɔʁdid
A	0.805	prestige	prestigieuses	pɹɛstiːʒ	pʁɛstiʒjøz
A	0.805	prestige	prestigieuse	pɹɛstiːʒ	pʁɛstiʒjøz
A	0.804	concept	concepts	kɑːnsɛpt	kɔ̃sɛpt
A	0.804	contest	conteste	kɑːntɛst	kɔ̃tɛst
A	0.804	priest	tristes	pɹiːst	tʁist
A	0.804	decreased	districts	diːkɹiːst	distʁikt
A	0.804	decreased	district	diːkɹiːst	distʁikt
A	0.804	puppy	pipi	pʌpi	pipi
A	0.804	treasurer	traîtres	tɹɛʒɚɹɚ	tʁɛtʁ
A	0.804	treasurer	traître	tɹɛʒɚɹɚ	tʁɛtʁ
A	0.804	xxx	ex	ɛksɛksɛks	ɛks
A	0.803	memories	maîtrise	mɛmɚɹiz	mɛtʁiz
A	0.802	expect	aspects	ɛkspɛkt	aspɛkt
A	0.802	expect	aspect	ɛkspɛkt	aspɛkt
A	0.802	exploit	explore	ɛksplɔɪt	ɛksplɔʁ
A	0.798	next	textes	nɛkst	tɛkst
A	0.798	next	texte	nɛkst	tɛkst
A	0.798	stream	strip	stɹiːm	stʁip
A	0.798	strip	stream	stɹɪp	stʁɪːm
A	0.798	excess	excède	ɛksɛs	ɛksɛd
