word	ipa
catch	kætʃ
cell	sɛl
coast	koʊst
comments	kɑmɛnts
drug	dɹʌɡ
economy	ɪkɑnəmi
environment	ɛnvaɪɹənmənt
executive	ɛɡzɛkjutɪv
foot	fʊt
hall	hɔl
mass	mæs
meaning	minɪŋ
mission	mɪʃən
nine	naɪn
officers	ɑfɪsɚz
operations	ɑpɚɹeɪʃənz
politics	pɑlətɪks
pop	pɑp
produced	pɹədust
ran	ɹæn
saturday	sæɹɚdeɪ
status	stæɹəs
therefore	ðɛɹfoɹ
trial	tɹaɪəl
truly	tɹuli
weather	wɛðɚ
activity	æktɪvᵻɹi
app	æp
application	æplɪkeɪʃən
claims	kleɪmz
coffee	kɔfi
complex	kɑmplɛks
condition	kəndɪʃən
division	dᵻvɪʒən
evening	ivnɪŋ
flight	flaɪt
freedom	fɹidəm
google	ɡuɡəl
heat	hit
highest	haɪɪst
interview	ɪntɚvju
library	laɪbɹɛɹi
located	loʊkeɪɹᵻd
location	loʊkeɪʃən
murder	mɜdɚ
obama	oʊbɑmə
offered	ɔfɚd
putting	pʊɹɪŋ
queen	kwin
seconds	sɛkəndz
showed	ʃoʊd
sitting	sɪɹɪŋ
standing	stændɪŋ
stars	stɑɹz
walking	wɔkɪŋ
accept	ɐksɛpt
actual	æktʃuəl
appear	ɐpɪɹ
attempt	ɐtɛmpt
broke	bɹoʊk
channel	tʃænəl
distance	dɪstəns
eating	iɹɪŋ
exchange	ɛkstʃeɪndʒ
fat	fæt
fell	fɛl
finding	faɪndɪŋ
glass	ɡlæs
learned	lɜnd
losing	luzɪŋ
mobile	moʊbəl
northern	nɔɹðɚn
opened	oʊpənd
placed	pleɪst
powerful	paʊɚfəl
prior	pɹaɪɚ
protection	pɹətɛkʃən
reached	ɹitʃt
receive	ɹᵻsiv
religious	ɹᵻlɪdʒəs
ride	ɹaɪd
robert	ɹɑbɚt
royal	ɹɔɪəl
screen	skɹin
serve	sɜv
signed	saɪnd
slow	sloʊ
species	spisiz
speech	spitʃ
traffic	tɹæfɪk
tree	tɹi
types	taɪps
vs	viɛs
wearing	wɛɹɪŋ
whom	hum
wonderful	wʌndɚfəl
agreed	ɐɡɹid
airport	ɛɹpoɹt
animals	ænɪməlz
appears	ɐpɪɹz
begin	bɪɡɪn
benefits	bɛnɪfɪts
bottom	bɑɹəm
cities	sɪɹiz
demand	dᵻmænd
engine	ɛndʒɪn
everybody	ɛvɹɪbɑdi
famous	feɪməs
ideas	aɪdiəz
investment	ɪnvɛstmənt
keeping	kipɪŋ
lie	laɪ
notes	noʊts
partner	pɑɹtnɚ
plays	pleɪz
raised	ɹeɪzd
runs	ɹʌnz
sad	sæd
solution	səluʃən
songs	sɔŋz
sources	soɹsᵻz
southern	sʌðɚn
square	skwɛɹ
stopped	stɑpt
structure	stɹʌktʃɚ
thomas	tɑməs
traditional	tɹɐdɪʃənəl
twice	twaɪs
wind	wɪnd
worry	wʌɹi
americans	ɐmɛɹɪkənz
appeared	ɐpɪɹd
becomes	bɪkʌmz
brand	bɹænd
bus	bʌs
cent	sɛnt
chicago	ʃᵻkɑɡoʊ
count	kaʊnt
covered	kʌvɚd
critical	kɹɪɹɪkəl
digital	dɪdʒɪɹəl
forced	foɹst
fourth	foɹθ
fresh	fɹɛʃ
lake	leɪk
mental	mɛntəl
mentioned	mɛnʃənd
missed	mɪst
mostly	moʊstli
mouth	maʊθ
owner	oʊnɚ
photos	foʊɹoʊz
previously	pɹiviəsli
realize	ɹiəlaɪz
remain	ɹᵻmeɪn
scale	skeɪl
score	skoɹ
separate	sɛpɹət
smart	smɑɹt
starts	stɑɹts
surface	sɜfɪs
throw	θɹoʊ
tom	tɑm
totally	toʊɹəli
twitter	twɪɹɚ
views	vjuz
wedding	wɛdɪŋ
acting	æktɪŋ
actions	ækʃənz
african	æfɹɪkən
arms	ɑɹmz
benefit	bɛnɪfɪt
budget	bʌdʒɪt
click	klɪk
estate	ᵻsteɪt
failed	feɪld
faith	feɪθ
fashion	fæʃən
feature	fitʃɚ
fund	fʌnd
generation	dʒɛnɚɹeɪʃən
hearing	hɪɹɪŋ
hill	hɪl
jack	dʒæk
larger	lɑɹdʒɚ
louis	lui
metal	mɛɹəl
mid	mɪd
paris	pæɹɪs
profile	pɹoʊfaɪl
pull	pʊl
push	pʊʃ
returned	ɹᵻtɜnd
rose	ɹoʊz
seat	sit
seemed	simd
sexual	sɛkʃuəl
target	tɑɹɡɪt
understanding	ʌndɚstændɪŋ
village	vɪlɪdʒ
agent	eɪdʒənt
animal	ænɪməl
apply	ɐplaɪ
authority	ɐθɔɹɪɹi
basis	beɪsɪs
becoming	bᵻkʌmɪŋ
chris	kɹɪs
draw	dɹɔ
dude	dud
employees	ɛmplɔɪiz
enter	ɛntɚ
ex	ɛks
follows	fɑloʊz
foundation	faʊndeɪʃən
gain	ɡeɪn
http	eɪtʃtitipi
individuals	ɪndᵻvɪdʒuəlz
japanese	dʒæpəniz
leaders	lidɚz
memory	mɛmɚɹi
prime	pɹaɪm
projects	pɹɑdʒɛkts
ring	ɹɪŋ
rise	ɹaɪz
selling	sɛlɪŋ
served	sɜvd
silver	sɪlvɚ
soul	soʊl
spread	spɹɛd
supply	səplaɪ
waste	weɪst
weird	wɪɹd
adult	ɐdʌlt
apparently	ɐpæɹəntli
artist	ɑɹɹɪst
chairman	tʃɛɹmən
edition	ᵻdɪʃən
engineering	ɛndʒɪnɪɹɪŋ
grade	ɡɹeɪd
happening	hæpənɪŋ
healthy	hɛlθi
institute	ɪnstɪtut
method	mɛθəd
mike	maɪk
monday	mʌndeɪ
nations	neɪʃənz
obviously	ɑbviəsli
option	ɑpʃən
prison	pɹɪzən
provides	pɹəvaɪdz
remains	ɹᵻmeɪnz
senate	sɛnət
smaller	smɔlɚ
somebody	sʌmbɑdi
stone	stoʊn
strength	stɹɛŋθ
users	juzɚz
wild	waɪld
window	wɪndoʊ
winner	wɪnɚ
arrived	ɚɹaɪvd
bag	bæɡ
bet	bɛt
camp	kæmp
cast	kæst
christ	kɹaɪst
continues	kəntɪnjuz
correct	kɚɹɛkt
dangerous	deɪndʒɚɹəs
ed	ɛd
extremely	ɛkstɹimli
firm	fɜm
greatest	ɡɹeɪɹɪst
handle	hændəl
improve	ɪmpɹuv
indeed	ɪndid
leaves	livz
movies	muvɪz
negative	nɛɡətɪv
prevent	pɹɪvɛnt
removed	ɹᵻmuvd
richard	ɹɪtʃɚd
spirit	spɪɹɪt
television	tɛlᵻvɪʒən
till	tɪl
trouble	tɹʌbəl
usa	juɛseɪ
videos	vɪdɪoʊz
advantage	ɐdvæntɪdʒ
apart	ɐpɑɹt
aware	ɐwɛɹ
cat	kæt
customers	kʌstəmɚz
decide	dᵻsaɪd
dinner	dɪnɚ
dollars	dɑlɚz
eastern	istɚn
fifth	fɪfθ
function	fʌŋkʃən
gift	ɡɪft
helping	hɛlpɪŋ
herself	hɜsɛlf
impossible	ɪmpɑsᵻbəl
influence	ɪnfluəns
items	aɪɹəmz
joe	dʒoʊ
los	lɑs
marketing	mɑɹkɪɹɪŋ
mary	mɛɹi
materials	mətɪɹiəlz
nor	nɔɹ
produce	pɹədus
progress	pɹɑɡɹɛs
proud	pɹaʊd
require	ɹᵻkwaɪɚ
shooting	ʃuɹɪŋ
shut	ʃʌt
standards	stændɚdz
tells	tɛlz
thinks	θɪŋks
van	væn
wood	wʊd
background	bækɡɹaʊnd
birth	bɜθ
bridge	bɹɪdʒ
carried	kæɹid
charles	tʃɑɹlz
classes	klæsᵻz
completed	kəmpliɹᵻd
concept	kɑnsɛpt
copy	kɑpi
dear	dɪɹ
dogs	dɑɡz
drugs	dɹʌɡz
efforts	ɛfɚts
garden	ɡɑɹdən
host	hoʊst
housing	haʊzɪŋ
inc	ɪŋk
israel	ɪzɹiəl
journal	dʒɜnəl
labor	leɪbɚ
leadership	lidɚʃɪp
length	lɛŋθ
lucky	lʌki
neither	niðɚ
onto	ɑntʊ
patient	peɪʃənt
possibly	pɑsᵻbli
prove	pɹuv
rare	ɹɛɹ
setting	sɛɹɪŋ
skills	skɪlz
software	sɔftwɛɹ
thousands	θaʊzəndz
tough	tʌf
units	junɪts
ad	æd
alive	ɐlaɪv
apple	æpəl
balance	bæləns
birthday	bɜθdeɪ
bitch	bɪtʃ
boss	bɔs
cards	kɑɹdz
changing	tʃeɪndʒɪŋ
connection	kənɛkʃən
dress	dɹɛs
easier	iziɚ
fellow	fɛloʊ
florida	flɔɹɪdə
horse	hɔɹs
knowing	noʊɪŋ
liked	laɪkt
magic	mædʒɪk
managed	mænɪdʒd
map	mæp
net	nɛt
owned	oʊnd
request	ɹᵻkwɛst
stick	stɪk
turns	tɜnz
vehicle	viəkəl
volume	vɑljum
wake	weɪk
aid	eɪd
beauty	bjuɹi
believed	bᵻlivd
billion	bɪliən
busy	bɪzi
buying	baɪɪŋ
cells	sɛlz
concerned	kənsɜnd
conversation	kɑnvɚseɪʃən
corner	kɔɹnɚ
criminal	kɹɪmɪnəl
cultural	kʌltʃɚɹəl
develop	dɪvɛləp
driver	dɹaɪvɚ
ends	ɛndz
existing	ɛɡzɪstɪŋ
farm	fɑɹm
file	faɪl
fix	fɪks
fly	flaɪ
frank	fɹæŋk
guide	ɡaɪd
images	ɪmɪdʒᵻz
investigation	ɪnvɛstɪɡeɪʃən
mexico	mɛksɪkoʊ
operating	ɑpɚɹeɪɹɪŋ
paying	peɪɪŋ
presented	pɹɪzɛntᵻd
raise	ɹeɪz
responsibility	ɹᵻspɑnsəbɪlᵻɹi
roll	ɹoʊl
slightly	slaɪtli
suggest	sədʒɛst
surprise	sɚpɹaɪz
technical	tɛknɪkəl
thoughts	θɔts
treat	tɹit
unique	junik
variety	vɚɹaɪəɹi
violence	vaɪələns
weapons	wɛpənz
yours	joɹz
youth	juθ
appreciate	ɐpɹiʃɪeɪt
bigger	bɪɡɚ
breaking	bɹeɪkɪŋ
discovered	dɪskʌvɚd
dont	doʊnt
dry	dɹaɪ
edge	ɛdʒ
evil	ivəl
excited	ɛksaɪɹᵻd
forever	fɚɹɛvɚ
funds	fʌndz
helps	hɛlps
henry	hɛnɹi
injury	ɪndʒɚɹi
iron	aɪɚn
lovely	lʌvli
mad	mæd
magazine	mæɡɐzin
martin	mɑɹtɪn
models	mɑdəlz
offers	ɔfɚz
ordered	ɔɹdɚd
parliament	pɑɹləmənt
prepared	pɹɪpɛɹd
reference	ɹɛfɹəns
religion	ɹᵻlɪdʒən
sites	saɪts
somewhere	sʌmwɛɹ
stated	steɪɹᵻd
strategy	stɹæɹədʒi
teachers	titʃɚz
web	wɛb
wine	waɪn
accounts	ɐkaʊnts
angeles	ændʒəlɪs
arm	ɑɹm
audience	ɔdiəns
bay	beɪ
blog	blɑɡ
closer	kloʊsɚ
core	koɹ
democratic	dɛməkɹæɹɪk
description	dᵻskɹɪpʃən
dropped	dɹɑpt
excellent	ɛksələnt
exist	ɛɡzɪst
figures	fɪɡjɚz
forms	fɔɹmz
guard	ɡɑɹd
honest	ɑnɪst
issued	ɪʃud
joined	dʒɔɪnd
jones	dʒoʊnz
lee	li
lies	laɪz
likes	laɪks
medicine	mɛdəsən
mention	mɛnʃən
mountain	maʊntɪn
nuclear	nuklɪɹ
orders	ɔɹdɚz
port	poɹt
presence	pɹɛzəns
reaction	ɹɪækʃən
reduce	ɹᵻdus
shoot	ʃut
sides	saɪdz
solid	sɑlɪd
spanish	spænɪʃ
sport	spoɹt
steps	stɛps
stress	stɹɛs
taste	teɪst
tea	ti
victory	vɪktɚɹi
afternoon	æftɚnun
assistant	ɐsɪstənt
britain	bɹɪtən
citizens	sɪɹɪzənz
classic	klæsɪk
clothes	kloʊðz
decisions	dᵻsɪʒənz
electric	ᵻlɛktɹɪk
emergency	ɪmɜdʒənsi
entered	ɛntɚd
entirely	ɛntaɪɚli
facts	fækts
failure	feɪlɪɹ
festival	fɛstɪvəl
flat	flæt
fuel	fjuəl
harry	hæɹi
hello	həloʊ
houses	haʊzᵻz
ill	ɪl
initial	ɪnɪʃəl
introduced	ɪntɹədust
johnson	dʒɑnsən
kick	kɪk
links	lɪŋks
mail	meɪl
massive	mæsɪv
matters	mæɹɚz
pair	pɛɹ
picked	pɪkt
pieces	pisᵻz
plane	pleɪn
plenty	plɛnti
prince	pɹɪns
proper	pɹɑpɚ
providing	pɹəvaɪdɪŋ
quarter	kwɔɹɹɚ
regional	ɹidʒənəl
scott	skɑt
session	sɛʃən
shape	ʃeɪp
sky	skaɪ
teaching	titʃɪŋ
toward	təwɔɹd
transfer	tɹænsfɜ
upper	ʌpɚ
useful	jusfəl
valley	væli
watched	wɑtʃt
willing	wɪlɪŋ
windows	wɪndoʊz
zone	zoʊn
accident	æksɪdənt
advanced	ɐdvænst
alternative	ɔltɜnətɪv
anywhere	ɛnɪwɛɹ
articles	ɑɹɹɪkəlz
awards	ɐwɔɹdz
bear	bɛɹ
boat	boʊt
bringing	bɹɪŋɪŋ
capacity	kəpæsᵻɹi
cheap	tʃip
climate	klaɪmət
communities	kəmjunᵻɹiz
discussion	dɪskʌʃən
drinking	dɹɪŋkɪŋ
duty	duɹi
fantastic	fæntæstɪk
feelings	filɪŋz
flying	flaɪɪŋ
governor	ɡʌvɚnɚ
hundred	hʌndɹɪd
industrial	ɪndʌstɹɪəl
joint	dʒɔɪnt
mix	mɪks
museum	mjuziəm
options	ɑpʃənz
path	pæθ
plants	plænts
policies	pɑlɪsiz
promise	pɹɑmɪs
proposed	pɹəpoʊzd
purchase	pɜtʃɪs
rain	ɹeɪn
remove	ɹᵻmuv
signs	saɪnz
spending	spɛndɪŋ
steel	stil
steve	stiv
supporting	səpoɹɹɪŋ
terrible	tɛɹᵻbəl
tired	taɪɚd
treated	tɹiɹᵻd
turning	tɜnɪŋ
vice	vaɪs
warm	wɔɹm
afraid	ɐfɹeɪd
arts	ɑɹts
beer	bɪɹ
border	boɹdɚ
canadian	kɐneɪdiən
command	kəmænd
crew	kɹu
crowd	kɹaʊd
dating	deɪɹɪŋ
dick	dɪk
elements	ɛlɪmənts
enemy	ɛnəmi
ensure	ɛnʃʊɹ
environmental	ɛnvaɪɹənmɛntəl
filled	fɪld
fixed	fɪkst
forest	fɔɹɪst
intelligence	ɪntɛlɪdʒəns
intended	ɪntɛndᵻd
labour	leɪbɚ
limit	lɪmɪt
moon	mun
ocean	oʊʃən
powers	paʊɚz
profit	pɹɑfɪt
proof	pɹuf
republican	ɹᵻpʌblɪkən
soldiers	soʊldʒɚz
suit	sut
wins	wɪnz
appearance	ɐpɪɹəns
asian	eɪʒən
attorney	ɐtɜni
banks	bæŋks
behavior	bᵻheɪvjɚ
ben	bɛn
bodies	bɑdiz
brothers	bɹʌðɚz
buildings	bɪldɪŋz
chair	tʃɛɹ
creating	kɹieɪɹɪŋ
debt	dɛt
domestic	dəmɛstɪk
expensive	ɛkspɛnsɪv
grew	ɡɹu
historical	hɪstɔɹɪkəl
homes	hoʊmz
honestly	ɑnɪstli
honor	ɑnɚ
im	ɪm
jump	dʒʌmp
launch	lɑntʃ
listed	lɪstᵻd
minimum	mɪnɪməm
native	neɪɹɪv
noted	noʊɹᵻd
originally	ɚɹɪdʒɪnəli
planned	plænd
pm	piɛm
ray	ɹeɪ
sets	sɛts
suddenly	sʌdənli
supreme	supɹim
survey	sɜveɪ
tech	tɛk
trees	tɹiz
update	ʌpdeɪt
user	juzɚ
writer	ɹaɪɹɚ
yellow	jɛloʊ
younger	jʌŋɡɚ
ancient	eɪntʃənt
attacks	ɐtæks
charges	tʃɑɹdʒᵻz
combined	kəmbaɪnd
communication	kəmjunɪkeɪʃən
connected	kənɛktᵻd
contains	kənteɪnz
download	daʊnloʊd
email	imeɪl
ending	ɛndɪŋ
exercise	ɛksɚsaɪz
express	ɛkspɹɛs
flow	floʊ
formed	fɔɹmd
girlfriend	ɡɜlfɹɛnd
hero	hiəɹoʊ
illegal	ɪliɡəl
increasing	ɪŋkɹisɪŋ
joke	dʒoʊk
loan	loʊn
methods	mɛθədz
officials	əfɪʃəlz
performed	pɚfɔɹmd
planet	plænɪt
relationships	ɹᵻleɪʃənʃɪps
restaurant	ɹɛstɹɑnt
scotland	skɑtlənd
selected	sᵻlɛktᵻd
shared	ʃɛɹd
shopping	ʃɑpɪŋ
soft	sɔft
stuck	stʌk
sugar	ʃʊɡɚ
suggested	sədʒɛstᵻd
supported	səpoɹɹᵻd
surprised	sɚpɹaɪzd
taught	tɔt
transport	tɹænspoɹt
accepted	ɐksɛptᵻd
adding	ædɪŋ
affairs	ɐfɛɹz
allows	ɐlaʊz
appeal	ɐpil
applied	ɐplaɪd
appropriate	ɐpɹoʊpɹɪət
artists	ɑɹɹɪsts
boston	bɔstən
ca	kɑ
confirmed	kənfɜmd
device	dɪvaɪs
drama	dɹɑmə
entry	ɛntɹi
era	iəɹə
factor	fæktɚ
feed	fid
golden	ɡoʊldən
grant	ɡɹænt
grown	ɡɹoʊn
heads	hɛdz
hoping	hoʊpɪŋ
keeps	kips
lawyer	lɔɪɚ
legs	lɛɡz
lying	laɪɪŋ
measures	mɛʒɚz
mistake	mɪsteɪk
ms	ɛmɛs
muslim	mʊzlɪm
organizations	ɔɹɡɐnᵻzeɪʃənz
platform	plætfɔɹm
pool	pul
pulled	pʊld
regarding	ɹᵻɡɑɹdɪŋ
relations	ɹᵻleɪʃənz
requires	ɹᵻkwaɪɚz
route	ɹaʊt
saved	seɪvd
schedule	skɛdʒul
scientific	saɪəntɪfɪk
shoes	ʃuz
smoke	smoʊk
squad	skwɑd
teach	titʃ
testing	tɛstɪŋ
tests	tɛsts
values	væljuz
walked	wɔkt
williams	wɪljəmz
ya	jɐ
abuse	ɐbjus
angry	æŋɡɹi
businesses	bɪznəsᵻz
candidate	kændᵻdeɪt
comfortable	kʌmftəbəl
concern	kənsɜn
developing	dɪvɛləpɪŋ
discuss	dɪskʌs
elections	ᵻlɛkʃənz
emotional	ɪmoʊʃənəl
et	ɛt
everywhere	ɛvɹɪwɛɹ
facilities	fəsɪlᵻɹiz
falling	fɔlɪŋ
fox	fɑks
guns	ɡʌnz
hole	hoʊl
holiday	hɑlɪdeɪ
interests	ɪntɹɛsts
internal	ɪntɜnəl
ireland	aɪɚlənd
italian	ɪtæliən
italy	ɪɹəli
jersey	dʒɜsi
laugh	læf
leg	lɛɡ
letters	lɛɹɚz
liberal	lɪbɚɹəl
listening	lɪsənɪŋ
ll	ɛlɛl
loves	lʌvz
lunch	lʌntʃ
max	mæks
milk	mɪlk
pack	pæk
payment	peɪmənt
perform	pɚfɔɹm
recorded	ɹᵻkoɹdᵻd
relatively	ɹɛlətɪvli
sector	sɛktɚ
sharing	ʃɛɹɪŋ
snow	snoʊ
storm	stoɹm
streets	stɹits
strike	stɹaɪk
studio	studɪoʊ
sub	sʌb
weak	wik
youtube	jutub
actor	æktɚ
advance	ɐdvæns
apartment	ɐpɑɹtmənt
asia	eɪʒə
chain	tʃeɪn
chapter	tʃæptɚ
committed	kəmɪɹᵻd
confidence	kɑnfɪdəns
cook	kʊk
cute	kjut
equal	ikwəl
fake	feɪk
finance	faɪnæns
focused	foʊkəst
hits	hɪts
identity	aɪdɛntᵻɹi
journey	dʒɜni
kitchen	kɪtʃən
korea	kɚɹiə
leads	lidz
maintain	meɪnteɪn
measure	mɛʒɚ
mm	ɛmɛm
numerous	numɚɹəs
owners	oʊnɚz
posts	poʊsts
properties	pɹɑpɚɹiz
quiet	kwaɪət
revealed	ɹᵻvild
specifically	spəsɪfɪkli
split	splɪt
task	tæsk
taxes	tæksᵻz
taylor	teɪlɚ
twenty	twɛnti
urban	ɜbən
acts	ækts
affected	ɐfɛktᵻd
aircraft	ɛɹkɹæft
applications	æplɪkeɪʃənz
approved	ɐpɹuvd
approximately	ɐpɹɑksɪmətli
argument	ɑɹɡjumənt
arrested	ɚɹɛstᵻd
claimed	kleɪmd
conflict	kɑnflɪkt
considering	kənsɪdɚɹɪŋ
corporate	kɔɹpɚɹət
debate	dᵻbeɪt
determined	dɪtɜmɪnd
distribution	dɪstɹɪbjuʃən
documents	dɑkjumənts
escape	ɛskeɪp
extended	ɛkstɛndᵻd
factors	fæktɚz
faster	fæstɚ
fault	fɔlt
fill	fɪl
films	fɪlmz
flowers	flaʊɚz
friendly	fɹɛndli
ladies	leɪdiz
lay	leɪ
lights	laɪts
millions	mɪliənz
mixed	mɪkst
phase	feɪz
properly	pɹɑpɚli
pure	pjʊɹ
reduced	ɹᵻdust
requirements	ɹᵻkwaɪɚmənts
residents	ɹɛzᵻdənts
revenue	ɹɛvənu
sam	sæm
sat	sæt
secure	sᵻkjʊɹ
smile	smaɪl
strange	stɹeɪndʒ
talent	tælənt
temperature	tɛmpɹɪtʃɚ
thousand	θaʊzənd
tony	toʊni
troops	tɹups
truck	tɹʌk
votes	voʊts
ah	ɑ
authorities	ɐθɔɹɪɹiz
basically	beɪsɪkli
besides	bᵻsaɪdz
bird	bɜd
blame	bleɪm
bob	bɑb
bowl	boʊl
causes	kɔzᵻz
chicken	tʃɪkɪn
collected	kəlɛktᵻd
context	kɑntɛkst
coverage	kʌvɚɹɪdʒ
determine	dɪtɜmɪn
display	dɪspleɪ
dying	daɪɪŋ
elected	ᵻlɛktᵻd
examples	ɛɡzæmpəlz
experienced	ɛkspiəɹɪənst
falls	fɔlz
false	fɔls
fired	faɪɚd
forgot	fɚɡɑt
funding	fʌndɪŋ
identified	aɪdɛntᵻfaɪd
iii	ɹoʊmənθɹi
incredible	ɪŋkɹɛdɪbəl
inspired	ɪnspaɪɚd
launched	lɑntʃt
ma	mɑ
meat	mit
ministry	mɪnɪstɹi
mode	moʊd
neck	nɛk
noticed	noʊɹɪst
novel	nɑvəl
obvious	ɑbviəs
passing	pæsɪŋ
positions	pəzɪʃənz
remaining	ɹᵻmeɪnɪŋ
scored	skoɹd
shirt	ʃɜt
shots	ʃɑts
slowly	sloʊli
stadium	steɪdiəm
stores	stoɹz
surgery	sɜdʒɚɹi
trading	tɹeɪdɪŋ
tuesday	tuzdeɪ
vision	vɪʒən
whenever	wɛnɛvɚ
worried	wʌɹid
zero	ziəɹoʊ
alex	ælɪks
allowing	ɐlaʊɪŋ
begins	bɪɡɪnz
champion	tʃæmpiən
charged	tʃɑɹdʒd
cream	kɹim
crisis	kɹaɪsɪs
daniel	dænjəl
delivered	dᵻlɪvɚd
editor	ɛdɪɹɚ
estimated	ɛstᵻmeɪɹᵻd
eu	iju
giant	dʒaɪənt
iran	ɪɹæn
jail	dʒeɪl
jim	dʒɪm
kingdom	kɪŋdəm
literature	lɪɹɚɹᵻtʃɚ
mayor	meɪɚ
minor	maɪnɚ
moments	moʊmənts
opposite	ɑpəzɪt
orange	ɔɹɪndʒ
ourselves	aʊɚsɛlvz
pages	peɪdʒᵻz
remained	ɹᵻmeɪnd
selection	sᵻlɛkʃən
serving	sɜvɪŋ
signal	sɪɡnəl
stream	stɹim
struggle	stɹʌɡəl
suicide	suɪsaɪd
talked	tɔkt
theme	θim
thursday	θɜzdeɪ
tiny	taɪni
typically	tɪpɪkli
un	ʌn
unfortunately	ʌnfɔɹtʃənətli
usual	juʒuəl
vehicles	viəkəlz
virginia	vɜdʒɪniə
voted	voʊɹᵻd
voting	voʊɹɪŋ
walls	wɔlz
wave	weɪv
alcohol	ælkəhɑl
assembly	ɐsɛmbli
breakfast	bɹɛkfəst
bright	bɹaɪt
brings	bɹɪŋz
capable	keɪpəbəl
carrying	kæɹiɪŋ
chosen	tʃoʊzən
combination	kɑmbᵻneɪʃən
conservative	kənsɜvətɪv
customer	kʌstəmɚ
cutting	kʌɹɪŋ
desire	dɪzaɪɚ
destroyed	dᵻstɹɔɪd
draft	dɹæft
drunk	dɹʌŋk
essential	ᵻsɛnʃəl
fail	feɪl
familiar	fəmɪlɪɹ
finds	faɪndz
granted	ɡɹæntᵻd
guilty	ɡɪlti
humans	hjumənz
hundreds	hʌndɹɪdz
id	aɪdi
improved	ɪmpɹuvd
jewish	dʒuɪʃ
largely	lɑɹdʒli
laughing	læfɪŋ
markets	mɑɹkɪts
medium	midiəm
ohio	oʊhaɪoʊ
opportunities	ɑpɚtunᵻɹiz
papers	peɪpɚz
perfectly	pɜfɛktli
recommend	ɹɛkəmɛnd
referred	ɹᵻfɜd
relevant	ɹɛlᵻvənt
seek	sik
sending	sɛndɪŋ
solo	soʊloʊ
spoke	spoʊk
stands	stændz
talks	tɔks
ticket	tɪkɪt
unable	ʌneɪbəl
upset	ʌpsɛt
wing	wɪŋ
answers	ænsɚz
birds	bɜdz
bomb	bɑm
creative	kɹieɪɹɪv
cycle	saɪkəl
dealing	dilɪŋ
directed	dᵻɹɛktᵻd
don	dɑn
educational	ɛdʒukeɪʃənəl
entertainment	ɛntɚteɪnmənt
extreme	ɛkstɹim
facility	fəsɪlᵻɹi
fields	fildz
goods	ɡʊdz
hang	hæŋ
holds	hoʊldz
info	ɪnfoʊ
mainly	meɪnli
maximum	mæksɪməm
newspaper	nuzpeɪpɚ
offering	ɔfɚɹɪŋ
painting	peɪntɪŋ
republic	ɹᵻpʌblɪk
reserve	ɹɪzɜv
returns	ɹᵻtɜnz
row	ɹoʊ
salt	sɔlt
scared	skɛɹd
scottish	skɑɹɪʃ
shares	ʃɛɹz
statistics	stɐtɪstɪks
switch	swɪtʃ
territory	tɛɹɪtoɹi
threat	θɹɛt
tickets	tɪkɪts
wales	weɪlz
adults	ɐdʌlts
affect	ɐfɛkt
appointed	ɐpɔɪntᵻd
armed	ɑɹmd
aside	ɐsaɪd
assistance	ɐsɪstəns
bell	bɛl
blow	bloʊ
bond	bɑnd
boyfriend	bɔɪfɹɛnd
careful	kɛɹfəl
circumstances	sɜkəmstænsᵻz
communications	kəmjunɪkeɪʃənz
concerns	kənsɜnz
controlled	kəntɹoʊld
corporation	kɔɹpɚɹeɪʃən
cry	kɹaɪ
danger	deɪndʒɚ
deals	dilz
delivery	dᵻlɪvɚɹi
deserve	dɪzɜv
devices	dɪvaɪsᵻz
dollar	dɑlɚ
dreams	dɹimz
empty	ɛmpti
enjoyed	ɛndʒɔɪd
explained	ɛkspleɪnd
faces	feɪsᵻz
folks	foʊks
fucked	fʌkt
gender	dʒɛndɚ
instance	ɪnstəns
kim	kɪm
kinda	kaɪndə
matches	mætʃᵻz
mile	maɪl
motion	moʊʃən
moves	muvz
nick	nɪk
pacific	pɐsɪfɪk
prize	pɹaɪz
realized	ɹiəlaɪzd
reasonable	ɹizənəbəl
receiving	ɹᵻsivɪŋ
register	ɹɛdʒɪstɚ
resolution	ɹɛzəluʃən
rural	ɹʊɹɹəl
ryan	ɹaɪən
saving	seɪvɪŋ
sees	siz
singing	sɪŋɪŋ
spain	speɪn
tools	tulz
typical	tɪpɪkəl
universe	junɪvɜs
warning	wɔɹnɪŋ
wars	wɔɹz
wednesday	wɛnzdeɪ
admit	ɐdmɪt
attitude	æɹɪtud
branch	bɹæntʃ
brazil	bɹɐzɪl
conducted	kəndʌktᵻd
decades	dɛkeɪdz
dedicated	dɛdᵻkeɪɹᵻd
definition	dɛfɪnɪʃən
drawing	dɹɔɪŋ
favor	feɪvɚ
flag	flæɡ
frame	fɹeɪm
guest	ɡɛst
ha	hɑ
heaven	hɛvən
independence	ɪndᵻpɛndəns
institutions	ɪnstɪtuʃənz
jackson	dʒæksən
kiss	kɪs
load	loʊd
plot	plɑt
possibility	pɑsəbɪlᵻɹi
random	ɹændəm
recovery	ɹᵻkʌvɚɹi
rent	ɹɛnt
replace	ɹᵻpleɪs
represent	ɹɛpɹᵻzɛnt
reviews	ɹᵻvjuz
scenes	sinz
seeking	sikɪŋ
senator	sɛnəɹɚ
sentence	sɛntəns
teeth	tiθ
tips	tɪps
trained	tɹeɪnd
understood	ʌndɚstʊd
academic	ækədɛmɪk
