rank	en	fr	ladder	v5	v7	strict	loops	dual	cognate	sound	meaning
1	lemmon	lemmon	DUAL-S					DUAL-S	1		
1	len	len	DUAL-S					DUAL-S	1		
1	lennon	lennon	DUAL-S					DUAL-S	1		
1	lens	lens	DUAL-S					DUAL-S	1		
1	leslie	leslie	DUAL-S					DUAL-S	1		
1	lester	lester	DUAL-S					DUAL-S	1		
1	letter	lettre	DUAL-S					DUAL-S	1		
1	levi	levi	DUAL-S					DUAL-S	1		
1	levine	levine	DUAL-S					DUAL-S	1		
1	lexington	lexington	DUAL-S					DUAL-S	1		
1	library	librairie	DUAL-S	A	GOLD			DUAL-S	1	0.732	0.943
1	liga	liga	DUAL-S					DUAL-S	1		
1	lightning	lightning	DUAL-S					DUAL-S	1		
1	lima	lima	DUAL-S					DUAL-S	1		
1	list	liste	DUAL-S	A	GOLD	1		DUAL-S	1	0.981	0.929
1	list	listes	DUAL-S	A	GOLD			DUAL-S	1	0.981	0.951
1	litre	litre	DUAL-S					DUAL-S	1		
1	livingston	livingston	DUAL-S					DUAL-S	1		
1	llc	llc	DUAL-S					DUAL-S	1		
1	logo	logo	DUAL-S		GOLD			DUAL-S	1	0.838	1.000
1	logo	logos	DUAL-S	B_reservoir				DUAL-S	1		
1	loire	loire	DUAL-S					DUAL-S	1		
1	lord	lord	DUAL-S		GOLD			DUAL-S	1	0.871	1.000
1	lords	lords	DUAL-S					DUAL-S	1		
1	lost	lost	DUAL-S					DUAL-S	1		
1	lou	lou	DUAL-S					DUAL-S	1		
1	louise	louise	DUAL-S		GOLD			DUAL-S	1	0.910	1.000
1	lucy	lucie	DUAL-S					DUAL-S	0		
1	luigi	luigi	DUAL-S					DUAL-S	1		
1	machine	machine	DUAL-S		GOLD			DUAL-S	1	0.945	1.000
1	machinery	machinerie	DUAL-S		GOLD			DUAL-S	1	0.853	0.888
1	maggie	maggie	DUAL-S					DUAL-S	1		
1	mali	mali	DUAL-S					DUAL-S	1		
1	marc	marc	DUAL-S					DUAL-S	1		
1	marcel	marcel	DUAL-S					DUAL-S	1		
1	marie	marie	DUAL-S					DUAL-S	1		
1	marine	marine	DUAL-S					DUAL-S	1		
1	marino	marino	DUAL-S					DUAL-S	1		
1	mark	marque	DUAL-S	A	GOLD			DUAL-S	0	0.853	0.755
1	marne	marne	DUAL-S					DUAL-S	1		
1	marquis	marquis	DUAL-S					DUAL-S	1		
1	marx	marx	DUAL-S					DUAL-S	1		
1	marxist	marxiste	DUAL-S					DUAL-S	1		
1	mary	marie	DUAL-S					DUAL-S	0		
1	mask	masque	DUAL-S	A	GOLD		2	DUAL-S	0	0.977	0.841
1	mask	masques	DUAL-S	A	GOLD	1	1	DUAL-S	0	0.977	0.919
1	match	match	DUAL-S					DUAL-S	1		
1	max	max	DUAL-S		GOLD		2	DUAL-S	1	0.977	1.000
1	mel	mel	DUAL-S					DUAL-S	1		
1	melbourne	melbourne	DUAL-S					DUAL-S	1		
1	melville	melville	DUAL-S					DUAL-S	1		
1	memorial	memorial	DUAL-S					DUAL-S	1		
1	mercury	mercury	DUAL-S					DUAL-S	1		
1	meredith	meredith	DUAL-S					DUAL-S	1		
1	message	message	DUAL-S					DUAL-S	1		
1	mexican	mexicaine	DUAL-S		GOLD	1		DUAL-S	1	0.936	0.995
1	mexican	mexicaines	DUAL-S					DUAL-S	1		
1	michele	michèle	DUAL-S					DUAL-S	1		
1	michelle	michelle	DUAL-S					DUAL-S	1		
1	michelle	michèle	DUAL-S					DUAL-S	1		
1	middlesbrough	middlesbrough	DUAL-S					DUAL-S	1		
1	middleweight	middleweight	DUAL-S					DUAL-S	1		
1	midi	midi	DUAL-S		GOLD			DUAL-S	1	0.944	1.000
1	midnight	midnight	DUAL-S					DUAL-S	1		
1	midwest	midwest	DUAL-S					DUAL-S	1		
1	miguel	miguel	DUAL-S					DUAL-S	1		
1	milwaukee	milwaukee	DUAL-S					DUAL-S	1		
1	mini	mini	DUAL-S		GOLD			DUAL-S	1	0.944	1.000
1	minsk	minsk	DUAL-S					DUAL-S	1		
1	mitch	mitch	DUAL-S					DUAL-S	1		
1	mitsubishi	mitsubishi	DUAL-S					DUAL-S	1		
1	mix	mix	DUAL-S					DUAL-S	1		
1	mixed	mixte	DUAL-S	A	GOLD	1		DUAL-S	1	0.983	0.935
1	mixed	mixtes	DUAL-S	A	GOLD			DUAL-S	0	0.983	0.894
1	mlb	mlb	DUAL-S					DUAL-S	1		
1	mls	mls	DUAL-S					DUAL-S	1		
1	mnm	mnm	DUAL-S					DUAL-S	1		
1	moreno	moreno	DUAL-S					DUAL-S	1		
1	morgan	morgan	DUAL-S					DUAL-S	1		
1	morgan	morgane	DUAL-S					DUAL-S	1		
1	mormon	mormon	DUAL-S					DUAL-S	1		
1	mormon	mormons	DUAL-S					DUAL-S	1		
1	morphology	morphologie	DUAL-S					DUAL-S	1		
1	morse	morse	DUAL-S					DUAL-S	1		
1	mortal	mortel	DUAL-S					DUAL-S	1		
1	mortal	mortelle	DUAL-S					DUAL-S	0		
1	mortal	mortels	DUAL-S					DUAL-S	1		
1	morton	morton	DUAL-S					DUAL-S	1		
1	moses	moses	DUAL-S					DUAL-S	1		
1	moss	moss	DUAL-S					DUAL-S	1		
1	most	most	DUAL-S					DUAL-S	1		
1	motif	motif	DUAL-S					DUAL-S	1		
1	movement	mouvement	DUAL-S					DUAL-S	1		
1	movement	mouvements	DUAL-S	B_safe	GOLD			DUAL-S	1	0.867	0.884
1	māori	maori	DUAL-S					DUAL-S	1		
1	māori	maorie	DUAL-S					DUAL-S	0		
1	māori	maoris	DUAL-S					DUAL-S	0		
1	nebraska	nebraska	DUAL-S		GOLD			DUAL-S	1	0.837	1.000
1	nest	nest	DUAL-S					DUAL-S	1		
1	net	net	DUAL-S		GOLD			DUAL-S	1	1.000	1.000
1	next	next	DUAL-S					DUAL-S	1		
1	nfl	nfl	DUAL-S					DUAL-S	1		
1	nhs	nhs	DUAL-S					DUAL-S	1		
1	nicholson	nicholson	DUAL-S					DUAL-S	1		
1	nina	nina	DUAL-S					DUAL-S	1		
1	nineteen	nineteen	DUAL-S					DUAL-S	1		
1	nineteenth	nineteenth	DUAL-S					DUAL-S	1		
1	nobel	nobel	DUAL-S					DUAL-S	1		
1	noel	noel	DUAL-S					DUAL-S	1		
1	noir	noir	DUAL-S					DUAL-S	1		
1	nor	nor	DUAL-S					DUAL-S	1		
1	nora	nora	DUAL-S					DUAL-S	1		
1	norm	norm	DUAL-S					DUAL-S	1		
1	norm	norme	DUAL-S	S	GOLD	1	2	DUAL-S	1	0.864	0.817
1	norms	normes	DUAL-S	A				DUAL-S	1		
1	norte	norte	DUAL-S					DUAL-S	1		
1	north	nord	DUAL-S	A	GOLD	1		DUAL-S	0	0.853	0.921
1	northwest	northwest	DUAL-S					DUAL-S	1		
1	northwestern	northwestern	DUAL-S					DUAL-S	1		
1	norton	norton	DUAL-S					DUAL-S	1		
1	norwich	norwich	DUAL-S					DUAL-S	1		
1	novi	novi	DUAL-S					DUAL-S	1		
1	odi	odi	DUAL-S					DUAL-S	1		
1	offer	offre	DUAL-S					DUAL-S	1		
1	offline	offline	DUAL-S					DUAL-S	1		
1	offset	offset	DUAL-S		GOLD		1	DUAL-S	1	0.957	1.000
1	offshore	offshore	DUAL-S		GOLD			DUAL-S	1	0.851	1.000
1	oral	oral	DUAL-S					DUAL-S	1		
1	oral	orale	DUAL-S		GOLD			DUAL-S	1	0.750	0.982
1	orbit	orbite	DUAL-S	A	GOLD			DUAL-S	1	0.851	0.991
1	orbit	orbites	DUAL-S					DUAL-S	1		
1	orchestra	orchestre	DUAL-S	A	GOLD	1		DUAL-S	1	0.761	0.996
1	orchestral	orchestrale	DUAL-S					DUAL-S	1		
1	order	ordre	DUAL-S					DUAL-S	1		
1	orders	ordres	DUAL-S					DUAL-S	1		
1	ordinary	ordinaire	DUAL-S		GOLD	1	2	DUAL-S	1	0.753	0.890
1	ordinary	ordinaires	DUAL-S	B_reservoir				DUAL-S	1		
1	org	org	DUAL-S					DUAL-S	1		
1	organ	organe	DUAL-S	A	GOLD			DUAL-S	1	0.834	0.956
1	organ	orgue	DUAL-S					DUAL-S	0		
1	organist	organiste	DUAL-S					DUAL-S	1		
1	ornamental	ornementales	DUAL-S					DUAL-S	1		
1	ortiz	ortiz	DUAL-S					DUAL-S	1		
1	pact	pact	DUAL-S					DUAL-S	1		
1	pact	pacte	DUAL-S	A	GOLD		2	DUAL-S	1	0.977	0.996
1	pair	pair	DUAL-S		GOLD	1		DUAL-S	1	0.850	1.000
1	pair	paire	DUAL-S					DUAL-S	1		
1	pair	paires	DUAL-S					DUAL-S	1		
1	pairs	paires	DUAL-S					DUAL-S	1		
1	park	parc	DUAL-S	A	GOLD	1		DUAL-S	1	0.853	0.986
1	patch	patch	DUAL-S		GOLD			DUAL-S	1	0.977	1.000
1	patel	patel	DUAL-S					DUAL-S	1		
1	paul	paul	DUAL-S		GOLD			DUAL-S	1	1.000	1.000
1	peak	pic	DUAL-S	S	A			DUAL-S	0	1.000	0.373
1	peaks	pics	DUAL-S					DUAL-S	0		
1	pen	pen	DUAL-S					DUAL-S	1		
1	penn	penn	DUAL-S					DUAL-S	1		
1	pepper	pepper	DUAL-S					DUAL-S	1		
1	perspective	perspective	DUAL-S				1	DUAL-S	1		
1	peru	pérou	DUAL-S					DUAL-S	0		
1	pest	pest	DUAL-S					DUAL-S	1		
1	pest	peste	DUAL-S	S	GOLD	1		DUAL-S	1	1.000	0.503
1	pet	pet	DUAL-S					DUAL-S	1		
1	petit	petit	DUAL-S	S	GOLD		6	DUAL-S	1	0.957	1.000
1	philippe	philippe	DUAL-S					DUAL-S	1		
1	pierre	pierre	DUAL-S					DUAL-S	1		
1	pitch	pitch	DUAL-S					DUAL-S	1		
1	pittsburgh	pittsburgh	DUAL-S					DUAL-S	1		
1	plain	plaine	DUAL-S		GOLD			DUAL-S	1	0.889	0.822
1	plant	plante	DUAL-S					DUAL-S	1		
1	plaque	plaque	DUAL-S		GOLD		1	DUAL-S	1	0.977	1.000
1	platform	plateforme	DUAL-S	A	GOLD		1	DUAL-S	1	0.880	0.951
1	platform	plateformes	DUAL-S	A	GOLD		1	DUAL-S	1	0.880	0.941
1	platforms	plateformes	DUAL-S	A	GOLD		1	DUAL-S	1	0.865	0.972
1	playoff	playoff	DUAL-S					DUAL-S	1		
1	playoff	playoffs	DUAL-S					DUAL-S	1		
1	pleasant	plaisant	DUAL-S					DUAL-S	1		
1	pole	pôle	DUAL-S	A	GOLD			DUAL-S	1	0.906	0.551
1	police	police	DUAL-S					DUAL-S	1		
1	polo	polo	DUAL-S		GOLD			DUAL-S	1	0.838	1.000
1	porch	porche	DUAL-S		GOLD			DUAL-S	1	0.854	0.726
1	pork	porc	DUAL-S					DUAL-S	1		
1	porn	porno	DUAL-S	A				DUAL-S	1		
1	porsche	porsche	DUAL-S					DUAL-S	1		
1	pose	posent	DUAL-S	A	GOLD	1		DUAL-S	1	0.906	0.462
1	pose	poses	DUAL-S	A	GOLD	1		DUAL-S	1	0.906	0.942
1	post	poste	DUAL-S					DUAL-S	1		
1	pradesh	pradesh	DUAL-S					DUAL-S	1		
1	prague	prague	DUAL-S					DUAL-S	1		
1	prairie	prairie	DUAL-S		GOLD	1		DUAL-S	1	0.701	1.000
1	prairie	prairies	DUAL-S	A	GOLD			DUAL-S	1	0.701	0.893
1	pratt	pratt	DUAL-S					DUAL-S	1		
1	prayer	prière	DUAL-S					DUAL-S	0		
1	prayer	prières	DUAL-S					DUAL-S	0		
1	premiere	premiere	DUAL-S					DUAL-S	1		
1	premiere	première	DUAL-S	A				DUAL-S	1		
1	premium	prime	DUAL-S	A			2	DUAL-S	0		
1	premium	primes	DUAL-S	A				DUAL-S	0		
1	press	presse	DUAL-S	S	GOLD			DUAL-S	1	0.840	0.906
1	pressed	pressé	DUAL-S					DUAL-S	1		
1	pressed	pressée	DUAL-S					DUAL-S	1		
1	pressed	pressées	DUAL-S					DUAL-S	1		
1	pressed	pressés	DUAL-S					DUAL-S	0		
1	pressing	pressant	DUAL-S					DUAL-S	1		
1	pressing	pressants	DUAL-S					DUAL-S	0		
1	prestige	prestige	DUAL-S		GOLD			DUAL-S	1	0.920	1.000
1	preston	preston	DUAL-S					DUAL-S	1		
1	prev	prev	DUAL-S					DUAL-S	1		
1	priest	priest	DUAL-S					DUAL-S	1		
1	prima	prima	DUAL-S					DUAL-S	1		
1	prince	prince	DUAL-S		GOLD			DUAL-S	1	0.739	1.000
1	princess	princess	DUAL-S					DUAL-S	1		
1	princess	princesse	DUAL-S	A	GOLD	1		DUAL-S	1	0.794	0.984
1	princess	princesses	DUAL-S	A	GOLD			DUAL-S	1	0.794	0.924
1	pro	pro	DUAL-S		A			DUAL-S	1	0.697	1.000
1	process	processus	DUAL-S					DUAL-S	1		
1	progressive	progressive	DUAL-S		GOLD			DUAL-S	1	0.836	1.000
1	promo	promo	DUAL-S		GOLD	1		DUAL-S	1	0.741	1.000
1	prose	prose	DUAL-S					DUAL-S	1		
1	prospect	prospect	DUAL-S					DUAL-S	1		
1	prospective	prospectif	DUAL-S					DUAL-S	1		
1	prospective	prospective	DUAL-S		GOLD			DUAL-S	1	0.908	1.000
1	protein	protéine	DUAL-S					DUAL-S	1		
1	protein	protéines	DUAL-S					DUAL-S	1		
1	protest	protester	DUAL-S					DUAL-S	1		
1	prove	prouve	DUAL-S	S	GOLD		2	DUAL-S	1	0.840	0.942
1	prove	prouver	DUAL-S				2	DUAL-S	1		
1	prove	prouvez	DUAL-S					DUAL-S	1		
1	proved	prouvé	DUAL-S					DUAL-S	0		
1	proved	prouvée	DUAL-S					DUAL-S	1		
1	proved	prouvées	DUAL-S					DUAL-S	0		
1	proved	prouvés	DUAL-S					DUAL-S	0		
1	proven	prouvé	DUAL-S					DUAL-S	0		
1	proven	prouvée	DUAL-S					DUAL-S	1		
1	proven	prouvées	DUAL-S					DUAL-S	0		
1	proven	prouvés	DUAL-S					DUAL-S	0		
1	provence	provence	DUAL-S					DUAL-S	1		
1	proves	prouve	DUAL-S	A	GOLD		6	DUAL-S	1	0.824	0.918
1	proving	prouvant	DUAL-S					DUAL-S	0		
1	proving	prouver	DUAL-S					DUAL-S	0		
1	quad	quad	DUAL-S		GOLD	1	1	DUAL-S	1	0.989	1.000
1	quebec	quebec	DUAL-S					DUAL-S	1		
1	quebec	québec	DUAL-S		GOLD			DUAL-S	1	0.854	0.983
1	queensland	queensland	DUAL-S		GOLD			DUAL-S	1	0.899	1.000
1	québec	québec	DUAL-S					DUAL-S	1		
1	rae	rae	DUAL-S					DUAL-S	1		
1	rafael	rafael	DUAL-S					DUAL-S	1		
1	rafael	raphaël	DUAL-S					DUAL-S	0		
1	rajasthan	rajasthan	DUAL-S					DUAL-S	1		
1	rally	rallyes	DUAL-S					DUAL-S	1		
1	ralph	ralph	DUAL-S					DUAL-S	1		
1	raphael	raphael	DUAL-S					DUAL-S	1		
1	raphael	raphaël	DUAL-S					DUAL-S	1		
1	ravi	ravi	DUAL-S					DUAL-S	1		
1	rector	recteur	DUAL-S					DUAL-S	1		
1	redskins	redskins	DUAL-S					DUAL-S	1		
1	ref	ref	DUAL-S					DUAL-S	1		
1	reform	reforme	DUAL-S					DUAL-S	1		
1	reform	réforme	DUAL-S	A	GOLD			DUAL-S	1	0.711	0.991
1	reform	réformes	DUAL-S	A	GOLD	1		DUAL-S	0	0.711	0.979
1	regency	regency	DUAL-S					DUAL-S	1		
1	reggae	reggae	DUAL-S					DUAL-S	1		
1	regime	régime	DUAL-S	A	GOLD			DUAL-S	1	0.854	0.754
1	regret	regrette	DUAL-S	A	GOLD			DUAL-S	1	0.705	0.968
1	rep	rep	DUAL-S					DUAL-S	1		
1	respect	respect	DUAL-S					DUAL-S	1		
1	respect	respecte	DUAL-S	A	GOLD	1		DUAL-S	1	0.842	0.947
1	respect	respecter	DUAL-S					DUAL-S	1		
1	respects	respecte	DUAL-S					DUAL-S	1		
1	respects	respects	DUAL-S					DUAL-S	1		
1	ret	ret	DUAL-S					DUAL-S	1		
1	rev	rev	DUAL-S					DUAL-S	1		
1	rex	rex	DUAL-S					DUAL-S	1		
1	reynolds	reynolds	DUAL-S					DUAL-S	1		
1	rica	rica	DUAL-S					DUAL-S	1		
1	ricky	ricky	DUAL-S					DUAL-S	1		
1	rico	rico	DUAL-S					DUAL-S	1		
1	ridge	ridge	DUAL-S					DUAL-S	1		
1	rift	rift	DUAL-S					DUAL-S	1		
1	riga	riga	DUAL-S					DUAL-S	1		
1	rio	rio	DUAL-S					DUAL-S	1		
1	rio	río	DUAL-S					DUAL-S	0		
1	risk	risque	DUAL-S	A	GOLD			DUAL-S	0	0.821	0.980
1	risk	risques	DUAL-S	A	GOLD			DUAL-S	0	0.821	0.972
1	ritchie	ritchie	DUAL-S					DUAL-S	1		
1	rogue	rogue	DUAL-S		GOLD			DUAL-S	1	0.721	1.000
1	role	rôle	DUAL-S	A	GOLD			DUAL-S	1	0.721	0.978
1	roses	roses	DUAL-S		GOLD			DUAL-S	1	0.705	1.000
1	ross	ross	DUAL-S					DUAL-S	1		
1	rossi	rossi	DUAL-S					DUAL-S	1		
1	rouge	rouge	DUAL-S		GOLD			DUAL-S	1	0.823	1.000
1	routine	routine	DUAL-S		GOLD			DUAL-S	1	0.913	1.000
1	ruby	rubis	DUAL-S	A	GOLD			DUAL-S	0	0.830	0.822
1	rugby	rugby	DUAL-S		GOLD			DUAL-S	1	0.795	1.000
1	ruiz	ruiz	DUAL-S					DUAL-S	1		
1	rusty	rusty	DUAL-S					DUAL-S	1		
1	río	río	DUAL-S					DUAL-S	1		
1	salisbury	salisbury	DUAL-S					DUAL-S	1		
1	sami	sami	DUAL-S					DUAL-S	1		
1	sami	samis	DUAL-S					DUAL-S	1		
1	saul	saul	DUAL-S					DUAL-S	1		
1	saxe	saxe	DUAL-S					DUAL-S	1		
1	schleswig	schleswig	DUAL-S					DUAL-S	1		
1	schmidt	schmidt	DUAL-S					DUAL-S	1		
1	score	score	DUAL-S				3	DUAL-S	1		
1	scores	scores	DUAL-S		GOLD		1	DUAL-S	1	0.892	1.000
1	scratch	scratch	DUAL-S					DUAL-S	1		
1	script	script	DUAL-S		GOLD			DUAL-S	1	0.850	1.000
1	sec	sec	DUAL-S		GOLD	1		DUAL-S	1	1.000	1.000
1	sect	secte	DUAL-S	S	GOLD			DUAL-S	1	1.000	0.988
1	sector	secteur	DUAL-S					DUAL-S	1		
1	segment	segment	DUAL-S		GOLD			DUAL-S	1	0.867	1.000
1	selective	sélective	DUAL-S	B_safe	GOLD			DUAL-S	1	0.884	0.526
1	selective	sélectives	DUAL-S					DUAL-S	1		
1	semester	semestre	DUAL-S	A	GOLD			DUAL-S	1	0.938	0.909
1	sen	sen	DUAL-S					DUAL-S	1		
1	sep	sep	DUAL-S					DUAL-S	1		
1	sept	sept	DUAL-S					DUAL-S	1		
1	sergei	sergueï	DUAL-S					DUAL-S	1		
1	seventeen	seventeen	DUAL-S					DUAL-S	1		
1	seventeenth	seventeenth	DUAL-S					DUAL-S	1		
1	seville	seville	DUAL-S					DUAL-S	1		
1	sex	sexe	DUAL-S	S	GOLD		2	DUAL-S	1	1.000	0.977
1	sharp	sharp	DUAL-S					DUAL-S	1		
1	shelby	shelby	DUAL-S					DUAL-S	1		
1	sheldon	sheldon	DUAL-S					DUAL-S	1		
1	shelley	shelley	DUAL-S					DUAL-S	1		
1	shi	shi	DUAL-S					DUAL-S	1		
1	shiva	shiva	DUAL-S					DUAL-S	1		
1	shorts	short	DUAL-S	A				DUAL-S	1		
1	shorts	shorts	DUAL-S					DUAL-S	1		
1	shtml	shtml	DUAL-S					DUAL-S	1		
1	sikh	sikh	DUAL-S					DUAL-S	1		
1	sikh	sikhs	DUAL-S					DUAL-S	1		
1	simpson	simpson	DUAL-S					DUAL-S	1		
1	sinclair	sinclair	DUAL-S					DUAL-S	1		
1	sino	sino	DUAL-S					DUAL-S	1		
1	sioux	sioux	DUAL-S					DUAL-S	1		
1	sixteen	sixteen	DUAL-S					DUAL-S	1		
1	sixteenth	sixteenth	DUAL-S					DUAL-S	1		
1	sixty	sixty	DUAL-S					DUAL-S	1		
1	ski	ski	DUAL-S		GOLD			DUAL-S	1	1.000	1.000
1	skip	skip	DUAL-S		GOLD	1		DUAL-S	1	0.981	1.000
1	slam	slam	DUAL-S					DUAL-S	1		
1	slim	slim	DUAL-S					DUAL-S	1		
1	slip	slip	DUAL-S		GOLD	1		DUAL-S	1	0.981	1.000
1	slovak	slovaque	DUAL-S					DUAL-S	0		
1	slovak	slovaques	DUAL-S					DUAL-S	0		
1	smart	smart	DUAL-S		GOLD			DUAL-S	1	0.865	1.000
1	sms	sms	DUAL-S					DUAL-S	1		
1	soft	soft	DUAL-S		GOLD			DUAL-S	1	1.000	1.000
1	soil	sol	DUAL-S	A	A			DUAL-S	1	0.906	0.421
1	soil	sols	DUAL-S	A	A			DUAL-S	1	0.906	0.361
1	solo	solo	DUAL-S		GOLD			DUAL-S	1	0.838	1.000
1	sophie	sophie	DUAL-S					DUAL-S	1		
1	sort	sorte	DUAL-S	S	GOLD			DUAL-S	1	0.864	0.609
1	soup	soupe	DUAL-S	S	GOLD		4	DUAL-S	1	1.000	0.990
1	soup	soupes	DUAL-S	S	GOLD	1		DUAL-S	1	1.000	0.969
1	source	source	DUAL-S		GOLD			DUAL-S	1	0.819	1.000
1	source	sources	DUAL-S					DUAL-S	1		
1	spam	spam	DUAL-S					DUAL-S	1		
1	spam	spams	DUAL-S					DUAL-S	1		
1	spectral	spectrale	DUAL-S					DUAL-S	1		
1	spectral	spectrales	DUAL-S					DUAL-S	1		
1	spectrum	spectre	DUAL-S	A	GOLD			DUAL-S	1	0.870	0.681
1	speedway	speedway	DUAL-S					DUAL-S	1		
1	sphere	sphère	DUAL-S	A	GOLD			DUAL-S	1	0.841	0.848
1	spl	spl	DUAL-S					DUAL-S	1		
1	spokane	spokane	DUAL-S					DUAL-S	1		
1	spray	spray	DUAL-S		GOLD			DUAL-S	1	0.701	1.000
1	springfield	springfield	DUAL-S					DUAL-S	1		
1	sprint	sprint	DUAL-S		GOLD			DUAL-S	1	0.850	1.000
1	square	square	DUAL-S		GOLD			DUAL-S	1	0.814	1.000
1	sri	sri	DUAL-S					DUAL-S	1		
1	ssr	ssr	DUAL-S					DUAL-S	1		
1	stack	stack	DUAL-S					DUAL-S	1		
1	stand	stand	DUAL-S					DUAL-S	1		
1	star	star	DUAL-S		GOLD			DUAL-S	1	0.853	1.000
1	starr	starr	DUAL-S					DUAL-S	1		
1	stella	stella	DUAL-S					DUAL-S	1		
1	stellar	stellaire	DUAL-S					DUAL-S	1		
1	step	step	DUAL-S					DUAL-S	1		
1	stephanie	stephanie	DUAL-S					DUAL-S	1		
1	steve	steve	DUAL-S					DUAL-S	1		
1	stevens	stevens	DUAL-S					DUAL-S	1		
1	stevie	stevie	DUAL-S					DUAL-S	1		
1	stick	stick	DUAL-S		GOLD			DUAL-S	1	0.981	1.000
1	storm	storm	DUAL-S					DUAL-S	1		
1	strauss	strauss	DUAL-S					DUAL-S	1		
1	streaming	streaming	DUAL-S					DUAL-S	1		
1	stress	stressé	DUAL-S	A	GOLD			DUAL-S	1	0.716	0.971
1	stressed	stressé	DUAL-S					DUAL-S	1		
1	stressed	stressée	DUAL-S					DUAL-S	1		
1	stretch	stretch	DUAL-S		GOLD		6	DUAL-S	1	0.866	1.000
1	strict	strict	DUAL-S		GOLD			DUAL-S	1	0.850	1.000
1	strict	stricte	DUAL-S	A	GOLD	1		DUAL-S	1	0.850	0.971
1	strict	strictes	DUAL-S	A	GOLD			DUAL-S	1	0.850	0.946
1	strip	strip	DUAL-S		GOLD	1		DUAL-S	1	0.837	1.000
1	sts	sts	DUAL-S					DUAL-S	1		
1	sudan	soudan	DUAL-S					DUAL-S	1		
1	sufi	soufi	DUAL-S					DUAL-S	1		
1	suite	suite	DUAL-S					DUAL-S	1		
1	suspect	suspect	DUAL-S					DUAL-S	1		
1	suspect	suspecte	DUAL-S	A	GOLD			DUAL-S	1	0.911	0.991
1	suspect	suspectes	DUAL-S					DUAL-S	1		
1	suspect	suspects	DUAL-S					DUAL-S	1		
1	suspects	suspects	DUAL-S					DUAL-S	1		
1	sutherland	sutherland	DUAL-S					DUAL-S	1		
1	swami	swami	DUAL-S					DUAL-S	1		
1	swan	swan	DUAL-S					DUAL-S	1		
1	swift	swift	DUAL-S					DUAL-S	1		
1	sylvester	sylvester	DUAL-S					DUAL-S	1		
1	sylvester	sylvestre	DUAL-S					DUAL-S	1		
1	taft	taft	DUAL-S					DUAL-S	1		
1	tax	taxe	DUAL-S	A	GOLD			DUAL-S	1	0.977	0.956
1	tax	taxes	DUAL-S	A	GOLD			DUAL-S	1	0.977	0.981
1	taxi	taxi	DUAL-S		GOLD	1		DUAL-S	1	0.942	1.000
1	taxi	taxis	DUAL-S	A	GOLD			DUAL-S	1	0.942	0.940
1	tech	tech	DUAL-S				2	DUAL-S	1		
1	technique	technique	DUAL-S		GOLD	1		DUAL-S	1	0.957	1.000
1	techniques	techniques	DUAL-S					DUAL-S	1		
1	technology	technologie	DUAL-S		GOLD		2	DUAL-S	1	0.898	0.997
1	technology	technologies	DUAL-S	B_safe	GOLD			DUAL-S	1	0.898	0.977
1	tel	tel	DUAL-S					DUAL-S	1		
1	ten	ten	DUAL-S					DUAL-S	1		
1	terra	terra	DUAL-S					DUAL-S	1		
1	terrace	terrasse	DUAL-S	A	GOLD			DUAL-S	1	0.761	0.941
1	terrace	terrasses	DUAL-S	A	GOLD			DUAL-S	1	0.761	0.924
1	territorial	territorial	DUAL-S					DUAL-S	1		
1	territorial	territoriale	DUAL-S		GOLD			DUAL-S	1	0.792	0.994
1	territorial	territoriales	DUAL-S	B_safe	GOLD			DUAL-S	1	0.792	0.979
1	terror	terreur	DUAL-S					DUAL-S	1		
1	terrorist	terroriste	DUAL-S					DUAL-S	1		
1	terrorist	terroristes	DUAL-S	B_safe	GOLD			DUAL-S	1	0.749	0.949
1	test	test	DUAL-S		GOLD			DUAL-S	1	1.000	1.000
1	test	tester	DUAL-S				1	DUAL-S	1		
1	tested	testé	DUAL-S					DUAL-S	0		
1	tested	testée	DUAL-S					DUAL-S	1		
1	tested	testées	DUAL-S					DUAL-S	1		
1	tested	testés	DUAL-S					DUAL-S	0		
1	testing	test	DUAL-S					DUAL-S	0		
1	testing	tester	DUAL-S					DUAL-S	0		
1	testing	tests	DUAL-S	B_reservoir		1		DUAL-S	0		
1	tests	tests	DUAL-S					DUAL-S	1		
1	tex	tex	DUAL-S					DUAL-S	1		
1	texas	texas	DUAL-S		GOLD			DUAL-S	1	0.933	1.000
1	text	texte	DUAL-S				6	DUAL-S	1		
1	text	textes	DUAL-S		GOLD	1		DUAL-S	1	1.000	0.914
1	textile	textile	DUAL-S		GOLD			DUAL-S	1	0.890	1.000
1	textile	textiles	DUAL-S	A	GOLD	1		DUAL-S	1	0.890	0.986
1	texts	textes	DUAL-S		GOLD		2	DUAL-S	1	0.979	0.937
1	textual	textuelle	DUAL-S					DUAL-S	1		
1	texture	texture	DUAL-S					DUAL-S	1		
1	texture	textures	DUAL-S					DUAL-S	1		
1	thailand	thailande	DUAL-S					DUAL-S	1		
1	timor	timor	DUAL-S					DUAL-S	1		
1	tina	tina	DUAL-S					DUAL-S	1		
1	toni	toni	DUAL-S					DUAL-S	1		
1	torah	torah	DUAL-S					DUAL-S	1		
1	torch	torche	DUAL-S	A	GOLD			DUAL-S	1	0.854	0.930
1	touchdown	touchdown	DUAL-S					DUAL-S	1		
1	touchdowns	touchdowns	DUAL-S					DUAL-S	1		
1	toulouse	toulouse	DUAL-S					DUAL-S	1		
