src	dst	hops	quality	chain
beamy	noyés	5	0.910	en:beamy ~ en:beady ≈ fr:midi = en:noon ≈ fr:nounou ~ fr:noyés
bean	guette	3	0.909	en:bean ≈ fr:bine ~ en:gut ≈ fr:guette
bean	gueux	2	0.990	en:bean ≈ fr:bines ~ fr:gueux
bean	bondir	2	0.987	en:bean ≈ fr:binent ~ fr:bondir
beanie	guette	4	0.911	en:beanie ~ en:bean ≈ fr:bine ~ en:gut ≈ fr:guette
beanie	gueux	3	0.966	en:beanie ~ en:bean ≈ fr:bines ~ fr:gueux
beanie	bondir	3	0.964	en:beanie ~ en:bean ≈ fr:binent ~ fr:bondir
beast	milles	6	0.905	en:beast = fr:bête ≈ en:bets = fr:mises ≈ en:meals ~ en:meal ≈ fr:milles
beast	mille	6	0.905	en:beast = fr:bête ≈ en:bets = fr:mises ≈ en:meals ~ en:meal ≈ fr:mille
beast	mil	6	0.905	en:beast = fr:bête ≈ en:bets = fr:mises ≈ en:meals ~ en:meal ≈ fr:mil
beat	but	6	0.960	en:beat ≈ fr:bite ~ en:bite ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
beat	partiellement	6	0.950	en:beat ≈ fr:bite ~ en:bite ≈ fr:batte ~ fr:bat lis ≈ en:partly = fr:partiellement
beat	fall	6	0.949	en:beat ≈ fr:bit ~ en:bit ≈ fr:bêtes ~ fr:folle ≈ en:fall ~ fr:fall
beaten	réunions	5	0.937	en:beaten ~ en:beating ≈ fr:meeting ~ en:meeting ≈ fr:meetings ~ fr:réunions
beaten	réunion	5	0.928	en:beaten ~ en:beating ≈ fr:meeting ~ en:meeting ≈ fr:meetings ~ fr:réunion
beaten	rencontre	5	0.920	en:beaten ~ en:beating ≈ fr:meeting ~ fr:meetings ≈ en:meeting = fr:rencontre
beater	vais aise	6	0.919	en:beater ~ en:beaters ≈ fr:vitesse ~ fr:vitesses ≈ en:vs ~ en:versus ≈ fr:vais aise
beater	crient chez	6	0.914	en:beater ~ en:beat ≈ fr:bite ~ fr:bites ≈ en:beast ~ en:creature ≈ fr:crient chez
beater	but chaise	6	0.905	en:beater ~ en:beat ≈ fr:bites ~ fr:bite ≈ en:beach ~ en:beaches ≈ fr:but chaise
beaters	frise	6	0.935	en:beaters ~ en:beater ≈ fr:bitter ~ fr:triste ≈ en:freest ~ en:frees ≈ fr:frise
beaters	ferré	6	0.924	en:beaters ≈ fr:vitesse ~ fr:vitesses ≈ en:vs ~ en:versus ≈ fr:vais aise ~ fr:ferré
beaters	foster	6	0.922	en:beaters ≈ fr:vitesse ~ fr:speed ≈ en:sped ~ fr:faste ≈ en:foster ~ fr:foster
beating	crient chez	6	0.921	en:beating ~ en:beat ≈ fr:bite ~ fr:bites ≈ en:beast ~ en:creature ≈ fr:crient chez
beating	but chaise	6	0.912	en:beating ~ en:beat ≈ fr:bites ~ fr:bite ≈ en:beach ~ en:beaches ≈ fr:but chaise
beating	midi	6	0.893	en:beating ~ en:beat ≈ fr:bites ~ fr:bite ≈ en:bead ~ en:beady ≈ fr:midi
beats	crient chez	6	0.923	en:beats ~ en:beat ≈ fr:bite ~ fr:bites ≈ en:beast ~ en:creature ≈ fr:crient chez
beats	bases	6	0.920	en:beats = fr:bat ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:bases
beats	base	6	0.920	en:beats = fr:bat ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:base
beck	rend	6	0.923	en:beck ≈ fr:bec = en:beak ≈ fr:pics ~ en:pics ≈ fr:fixe ~ fr:rend
beck	cab	6	0.917	en:beck ≈ fr:bec = en:beak ≈ fr:pic ~ fr:képi ≈ en:cabbie ~ fr:cab
beck	math	6	0.914	en:beck ≈ fr:bec = en:beak ≈ fr:bic ~ en:mat ≈ fr:maths ~ fr:math
becks	brooks	6	0.922	en:becks ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books ≈ en:brooks ~ fr:brooks
becks	ruisseaux	6	0.913	en:becks ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books ≈ en:brooks = fr:ruisseaux
becks	réservé	6	0.905	en:becks ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books ≈ en:booked = fr:réservé
bed	lee	3	0.983	en:bed = fr:lit ≈ en:lee ~ fr:lee
bedding	bénisse	2	0.942	en:bedding ≈ fr:bedaine ~ fr:bénisse
bedding	bénévolat	2	0.941	en:bedding ≈ fr:bedaine ~ fr:bénévolat
beds	plier	5	0.869	en:beds ~ en:bed ≈ fr:bled ~ en:bleeding ≈ fr:plient in ~ fr:plier
beds	bide	4	0.843	en:beds ~ en:bed ≈ fr:bled ~ en:bleed ≈ fr:bide
beds	lee	3	0.983	en:beds = fr:lits ≈ en:lee ~ fr:lee
beef	bis	5	0.963	en:beef ≈ fr:biffent ~ fr:biffer ≈ en:beefy ~ en:bee ≈ fr:bis
beef	bee	4	0.954	en:beef ≈ fr:biffent ~ fr:biffer ≈ en:beefy ~ fr:bee
beef	paon	4	0.938	en:beef ≈ fr:biffes ~ fr:bicoque ≈ en:peacock = fr:paon
beefy	bœuf	4	0.969	en:beefy ≈ fr:biffer ~ fr:biffent ≈ en:beef ~ fr:bœuf
beefy	boeuf	4	0.966	en:beefy ≈ fr:biffer ~ fr:biffent ≈ en:beef = fr:boeuf
beefy	bis	2	0.950	en:beefy ~ en:bee ≈ fr:bis
been	ooh	5	0.957	en:been ~ en:was ≈ fr:ose ~ fr:ou ≈ en:ooh ~ fr:ooh
been	oú	5	0.949	en:been ~ en:was ≈ fr:ose ~ fr:ou ≈ en:ooh ~ fr:oú
been	ou	3	0.929	en:been ~ en:was ≈ fr:ose ~ fr:ou
bees	leaders	6	0.951	en:bees ≈ fr:bises = en:kisses ≈ fr:quais aise ~ fr:lient aise ≈ en:leaders ~ fr:leaders
bees	pertes	6	0.949	en:bees ≈ fr:bises = en:kisses ≈ fr:quais aise ~ fr:las aise ≈ en:losses = fr:pertes
bees	dirigeants	6	0.948	en:bees ≈ fr:bises = en:kisses ≈ fr:quais aise ~ fr:lient aise ≈ en:leaders ~ fr:dirigeants
beet	but	6	0.960	en:beet ≈ fr:bite ~ en:bite ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
beet	partiellement	6	0.950	en:beet ≈ fr:bite ~ en:bite ≈ fr:batte ~ fr:bat lis ≈ en:partly = fr:partiellement
beet	fall	6	0.949	en:beet ≈ fr:bit ~ en:bit ≈ fr:bêtes ~ fr:folle ≈ en:fall ~ fr:fall
beetle	êtes	6	0.947	en:beetle ≈ fr:but elle ~ fr:ries elle ≈ en:resell ~ en:reseal ≈ fr:ries il ~ fr:êtes
beetle	sis ès	6	0.946	en:beetle ≈ fr:but elle ~ fr:ries elle ≈ en:resell ~ en:reseal ≈ fr:ries il ~ fr:sis ès
beetle	aise	6	0.920	en:beetle ≈ fr:but elle ~ fr:propos elle ≈ en:proposal ~ en:proposes ≈ fr:propos aise ~ fr:aise
beetroot	root	6	0.975	en:beetroot ≈ fr:but route ~ fr:routes ≈ en:route ~ fr:route ≈ en:root ~ fr:root
beetroot	racines	6	0.966	en:beetroot ≈ fr:but route ~ fr:routes ≈ en:route ~ fr:route ≈ en:root = fr:racines
beetroot	racine	6	0.966	en:beetroot ≈ fr:but route ~ fr:routes ≈ en:route ~ fr:route ≈ en:root = fr:racine
beg	simplement	3	0.881	en:beg = fr:supplie ≈ en:simply = fr:simplement
beg	justement	3	0.875	en:beg = fr:supplie ≈ en:simply ~ fr:justement
beg	just	3	0.855	en:beg = fr:supplie ≈ en:simply ~ fr:just
believers	bols	2	0.855	en:believers ≈ fr:blés aise ~ fr:bols
bell	arc	6	0.954	en:bell ≈ fr:belle ~ en:belle ≈ fr:belles ~ fr:beaux ≈ en:bow = fr:arc
bell	boris	6	0.948	en:bell ≈ fr:bel ~ fr:belize ≈ en:bellies ~ en:bellied ≈ fr:bolide ~ fr:boris
bell	bolide	5	0.944	en:bell ≈ fr:bel ~ fr:belize ≈ en:bellies ~ en:bellied ≈ fr:bolide
belle	boris	6	0.948	en:belle ≈ fr:bel ~ fr:belize ≈ en:bellies ~ en:bellied ≈ fr:bolide ~ fr:boris
belle	bolide	5	0.944	en:belle ≈ fr:bel ~ fr:belize ≈ en:bellies ~ en:bellied ≈ fr:bolide
belle	beaux	5	0.926	en:belle ~ fr:belle ≈ en:bells ~ en:bell ≈ fr:belles ~ fr:beaux
bellied	boris	2	0.949	en:bellied ≈ fr:bolide ~ fr:boris
bellies	boris	3	0.946	en:bellies ~ en:bellied ≈ fr:bolide ~ fr:boris
bellies	bolide	2	0.936	en:bellies ~ en:bellied ≈ fr:bolide
belling	miller	6	0.935	en:belling ≈ fr:mailing ~ en:mail ≈ fr:mêlent ~ fr:mêler ≈ en:miller ~ fr:miller
belling	meunier	6	0.926	en:belling ≈ fr:mailing ~ en:mail ≈ fr:mêlent ~ fr:mêler ≈ en:miller = fr:meunier
belling	soyeux	6	0.915	en:belling ≈ fr:mailing ~ en:mail ≈ fr:mêlent ~ fr:mêler ≈ en:mealy ~ fr:soyeux
bells	bolide	6	0.930	en:bells ~ en:bell ≈ fr:bel ~ fr:belize ≈ en:bellies ~ en:bellied ≈ fr:bolide
bells	beaux	5	0.970	en:bells ~ en:bell ≈ fr:belle ~ en:belle ≈ fr:belles ~ fr:beaux
bells	arc	5	0.917	en:bells ~ en:bell ≈ fr:belles ~ fr:beaux ≈ en:bow = fr:arc
belly	idiot	4	0.902	en:belly ≈ fr:bey lies ~ fr:sis lies ≈ en:silly = fr:idiot
belly	idiote	4	0.902	en:belly ≈ fr:bey lies ~ fr:sis lies ≈ en:silly = fr:idiote
belly	bêtises	4	0.890	en:belly ≈ fr:bey lies ~ fr:sis lies ≈ en:silly ~ fr:bêtises
ben	saisis	2	0.982	en:ben ≈ fr:bennes ~ fr:saisis
ben	lien	2	0.955	en:ben ≈ fr:benne ~ fr:lien
bender	bénéfice	4	0.962	en:bender ≈ fr:ben des ~ fr:ben faites ≈ en:benefit = fr:bénéfice
bender	avantage	4	0.962	en:bender ≈ fr:ben des ~ fr:ben faites ≈ en:benefit = fr:avantage
bender	prestation	4	0.962	en:bender ≈ fr:ben des ~ fr:ben faites ≈ en:benefit = fr:prestation
bending	center	4	0.965	en:bending ≈ fr:ben digne ~ fr:sain tes ≈ en:center ~ fr:center
bending	centre	4	0.965	en:bending ≈ fr:ben digne ~ fr:sain tes ≈ en:centre ~ fr:centre
bending	semestre	4	0.950	en:bending ≈ fr:ben digne ~ fr:sommets tes ≈ en:semester = fr:semestre
benefit	ben des	2	0.961	en:benefit ≈ fr:ben faites ~ fr:ben des
benefit	bene	2	0.955	en:benefit ≈ fr:ben faites ~ fr:bene
benny	bénir	2	0.979	en:benny ≈ fr:béni ~ fr:bénir
benny	bénis	2	0.977	en:benny ≈ fr:béni ~ fr:bénis
benny	bénin	2	0.975	en:benny ≈ fr:béni ~ fr:bénin
berry	rient rive	6	0.973	en:berry ≈ fr:bey rient ~ fr:rient ailé ≈ en:retailer ~ en:retailers ≈ fr:rient hélas ~ fr:rient rive
berry	rient chie	6	0.969	en:berry ≈ fr:bey rient ~ fr:rient ailé ≈ en:retailer ~ en:retailers ≈ fr:rient hélas ~ fr:rient chie
berry	mets rient	6	0.969	en:berry ≈ fr:bey rient ~ fr:rient hélas ≈ en:retailers ~ en:retailer ≈ fr:rient ailé ~ fr:mets rient
beside	barbe	4	0.904	en:beside ≈ fr:bis aède ~ fr:bis ode ≈ en:beard = fr:barbe
beside	bis ode	2	0.940	en:beside ≈ fr:bis aède ~ fr:bis ode
bet	fall	6	0.954	en:bet ≈ fr:bettes ~ en:bets ≈ fr:bêtes ~ fr:folle ≈ en:fall ~ fr:fall
bet	haines fosses	6	0.947	en:bet ≈ fr:bêtes ~ fr:folle ≈ en:fall ~ en:fallen ≈ fr:fol haines ~ fr:haines fosses
bet	tomber	6	0.945	en:bet ≈ fr:bettes ~ en:bets ≈ fr:bêtes ~ fr:folle ≈ en:fall = fr:tomber
bets	pise	6	0.933	en:bets ~ fr:bettes ≈ en:pet ~ fr:pies ≈ en:pee ~ en:pees ≈ fr:pise
bets	manne	6	0.918	en:bets = fr:mises ≈ en:means ~ en:mean ≈ fr:mine ~ en:mine ≈ fr:manne
bets	man	6	0.918	en:bets = fr:mises ≈ en:means ~ en:mean ≈ fr:mine ~ en:mine ≈ fr:man
betta	bet	6	0.949	en:betta ≈ fr:bêta ~ fr:bêtes ≈ en:bets ~ fr:bettes ≈ en:bet ~ fr:bet
betta	pari	6	0.941	en:betta ≈ fr:bêta ~ fr:bêtes ≈ en:bets ~ fr:bettes ≈ en:bet = fr:pari
betta	parie	6	0.941	en:betta ≈ fr:bêta ~ fr:bêtes ≈ en:bets ~ fr:bettes ≈ en:bet = fr:parie
betting	pise	6	0.929	en:betting ~ fr:bettes ≈ en:pet ~ fr:pies ≈ en:pee ~ en:pees ≈ fr:pise
betting	pisse	6	0.884	en:betting ~ fr:bettes ≈ en:pet ~ fr:pies ≈ en:pee ~ en:pees ≈ fr:pisse
betting	bise	6	0.884	en:betting ~ fr:bettes ≈ en:pet ~ fr:pies ≈ en:pee ~ en:pees ≈ fr:bise
bill	bail	3	0.931	en:bill ~ fr:bill ≈ en:bail ~ fr:bail
bill	caution	3	0.915	en:bill ~ fr:bill ≈ en:bail = fr:caution
bill	bailliage	3	0.886	en:bill ~ fr:bill ≈ en:bail ~ fr:bailliage
binding	met aide	6	0.926	en:binding ≈ fr:ban digne ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:met aide
binding	fait aide	6	0.925	en:binding ≈ fr:ban digne ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:fait aide
binding	laissent aide	6	0.924	en:binding ≈ fr:ban digne ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:laissent aide
bit	dicte	6	0.911	en:bit = fr:bits ≈ en:beats ~ en:beat ≈ fr:bites = en:dicks ≈ fr:dicte
bit	battent	6	0.906	en:bit = fr:bits ≈ en:beats ~ en:beat ≈ fr:bite ~ en:bite ≈ fr:battent
bit	batte	6	0.906	en:bit = fr:bits ≈ en:beats ~ en:beat ≈ fr:bite ~ en:bite ≈ fr:batte
bite	dicte	6	0.919	en:bite ~ fr:bite ≈ en:beats ~ en:beat ≈ fr:bites = en:dicks ≈ fr:dicte
bite	bêtes	6	0.897	en:bite ~ fr:bite ≈ en:beats ~ en:beat ≈ fr:bit ~ en:bit ≈ fr:bêtes
bite	paient in	6	0.894	en:bite ~ fr:bites ≈ en:beast = fr:bête ≈ en:bets ~ en:betting ≈ fr:paient in
black	block	3	0.931	en:black ~ fr:black ≈ en:block ~ fr:block
black	bloque	3	0.924	en:black ~ fr:black ≈ en:block ~ fr:bloque
black	bloquer	3	0.914	en:black ~ fr:black ≈ en:block = fr:bloquer
blade	choses	6	0.885	en:blade = fr:lame ≈ en:lime = fr:chaux ≈ en:show ~ en:shows ≈ fr:choses
blade	chose	6	0.885	en:blade = fr:lame ≈ en:lime = fr:chaux ≈ en:show ~ en:shows ≈ fr:chose
blade	shows	5	0.896	en:blade = fr:lame ≈ en:lime = fr:chaux ≈ en:show ~ fr:shows
bleat	baule	2	0.950	en:bleat ≈ fr:blettes ~ fr:baule
bled	plaire	6	0.951	en:bled ≈ fr:bled ~ en:bleeding ≈ fr:plient in ~ fr:plies in ≈ en:pleasing = fr:plaire
bled	plaisant	6	0.951	en:bled ≈ fr:bled ~ en:bleeding ≈ fr:plient in ~ fr:plies in ≈ en:pleasing = fr:plaisant
bled	gracieusement	6	0.944	en:bled ≈ fr:bled ~ en:bleeding ≈ fr:plient in ~ fr:plies in ≈ en:pleasing ~ fr:gracieusement
bleed	plaisante	6	0.920	en:bleed ~ en:bleeding ≈ fr:plient in ~ fr:plies in ≈ en:pleasing ~ en:pleasant ≈ fr:plaisante
bleed	plaire	5	0.951	en:bleed ~ en:bleeding ≈ fr:plient in ~ fr:plies in ≈ en:pleasing = fr:plaire
bleed	plaisant	5	0.951	en:bleed ~ en:bleeding ≈ fr:plient in ~ fr:plies in ≈ en:pleasing = fr:plaisant
bleeding	bide	2	0.883	en:bleeding ~ en:bleed ≈ fr:bide
bless	chemise	6	0.932	en:bless ≈ fr:blesse = en:hurts ≈ fr:shirts ~ fr:chemises ≈ en:chemise ~ fr:chemise
bless	fermer	6	0.859	en:bless ≈ fr:blesse = en:hurts ≈ fr:shirts ~ fr:shirt ≈ en:shut ~ fr:fermer
bless	benny	5	0.947	en:bless ~ fr:blesse ≈ en:blessed = fr:béni ≈ en:benny ~ fr:benny
blessed	guette	6	0.927	en:blessed = fr:béni ≈ en:beanie ~ en:bean ≈ fr:bine ~ en:gut ≈ fr:guette
blessed	gueux	5	0.963	en:blessed = fr:béni ≈ en:beanie ~ en:bean ≈ fr:bines ~ fr:gueux
blessed	bondir	5	0.962	en:blessed = fr:béni ≈ en:beanie ~ en:bean ≈ fr:binent ~ fr:bondir
blew	chemises	5	0.891	en:blew ~ en:blows ≈ fr:blues ~ en:blues ≈ fr:blouse ~ fr:chemises
blew	chemise	4	0.908	en:blew ≈ fr:blouse ~ fr:chemises ≈ en:chemise ~ fr:chemise
blew	blouse	4	0.901	en:blew ~ en:blows ≈ fr:blues ~ en:blues ≈ fr:blouse
bloc	bloquer	6	0.907	en:bloc ≈ fr:bloc = en:block ≈ fr:black ~ en:black ≈ fr:bloquent ~ fr:bloquer
bloc	block	6	0.900	en:bloc ≈ fr:bloc = en:block ≈ fr:black ~ en:black ≈ fr:bloquent ~ fr:block
bloc	bloque	6	0.899	en:bloc ≈ fr:bloc = en:block ≈ fr:black ~ en:black ≈ fr:bloquent ~ fr:bloque
bloop	tarbes	3	0.916	en:bloop ~ en:blip ≈ fr:plèbe ~ fr:tarbes
bloop	plèbe	2	0.912	en:bloop ~ en:blip ≈ fr:plèbe
blot	out	3	0.937	en:blot ~ fr:hâtent ≈ en:out ~ fr:out
blot	sortir	3	0.920	en:blot ~ fr:hâtent ≈ en:out = fr:sortir
blot	sortie	3	0.920	en:blot ~ fr:hâtent ≈ en:out = fr:sortie
blow	chemises	5	0.906	en:blow ~ en:blows ≈ fr:blues ~ en:blues ≈ fr:blouse ~ fr:chemises
blow	blouse	4	0.920	en:blow ~ en:blows ≈ fr:blues ~ en:blues ≈ fr:blouse
blow	blouson	4	0.876	en:blow ~ en:blows ≈ fr:blues ~ en:blues ≈ fr:blouson
blows	chemise	5	0.899	en:blows ~ en:blew ≈ fr:blouse ~ fr:chemises ≈ en:chemise ~ fr:chemise
blows	flots	4	0.881	en:blows ~ en:blow ≈ fr:flow ~ en:flow ≈ fr:flots
blows	flot	4	0.881	en:blows ~ en:blow ≈ fr:flow ~ en:flow ≈ fr:flot
blued	chemise	6	0.965	en:blued ≈ fr:blues ~ en:blues ≈ fr:blouse ~ fr:chemises ≈ en:chemise ~ fr:chemise
blued	chemises	4	0.948	en:blued ≈ fr:blues ~ en:blues ≈ fr:blouse ~ fr:chemises
blued	blouse	3	0.980	en:blued ≈ fr:blues ~ en:blues ≈ fr:blouse
blues	flots	6	0.878	en:blues ~ fr:blues ≈ en:blows ~ en:blow ≈ fr:flow ~ en:flow ≈ fr:flots
blues	flot	6	0.878	en:blues ~ fr:blues ≈ en:blows ~ en:blow ≈ fr:flow ~ en:flow ≈ fr:flot
blues	chemises	5	0.847	en:blues ~ fr:blues ≈ en:blows ~ en:blew ≈ fr:blouse ~ fr:chemises
board	stresse	6	0.855	en:board ~ en:boarders ≈ fr:bond aise ~ en:bond ≈ fr:bandes = en:strips ≈ fr:stresse
board	bandits	5	0.914	en:board ~ en:boarder ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits
board	bandit	5	0.914	en:board ~ en:boarder ≈ fr:body ~ en:body ≈ fr:bandits ~ fr:bandit
boarded	pouf	6	0.917	en:boarded ≈ fr:bottines = en:boots ≈ fr:poutses ~ fr:pouffent ≈ en:poof ~ fr:pouf
boarded	pose	6	0.908	en:boarded ≈ fr:bottines = en:boots ≈ fr:poutsent ~ fr:posent ≈ en:pose ~ fr:pose
boarded	poser	6	0.900	en:boarded ≈ fr:bottines = en:boots ≈ fr:poutsent ~ fr:posent ≈ en:pose = fr:poser
boarder	buddy	6	0.909	en:boarder ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits ≈ en:buddy ~ fr:buddy
boarder	pote	6	0.901	en:boarder ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits ≈ en:buddy = fr:pote
boarder	copain	6	0.901	en:boarder ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits ≈ en:buddy = fr:copain
boarders	stress	6	0.874	en:boarders ≈ fr:bond aise ~ en:bond ≈ fr:bandes = en:strips ≈ fr:stresse ~ fr:stress
boarders	stresser	6	0.872	en:boarders ≈ fr:bond aise ~ en:bond ≈ fr:bandes = en:strips ≈ fr:stresse ~ fr:stresser
boarders	bandits	5	0.928	en:boarders ~ en:boarder ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits
boarding	pouf	6	0.920	en:boarding ≈ fr:bottines = en:boots ≈ fr:poutses ~ fr:pouffent ≈ en:poof ~ fr:pouf
boarding	pose	6	0.911	en:boarding ≈ fr:bottines = en:boots ≈ fr:poutsent ~ fr:posent ≈ en:pose ~ fr:pose
boarding	poser	6	0.902	en:boarding ≈ fr:bottines = en:boots ≈ fr:poutsent ~ fr:posent ≈ en:pose = fr:poser
body	bandes	6	0.908	en:body ~ fr:body ≈ en:boarder ~ en:boarders ≈ fr:bond aise ~ en:bond ≈ fr:bandes
body	poteries	5	0.976	en:body ~ fr:body ≈ en:bawdy ~ en:bawdry ≈ fr:poterie ~ fr:poteries
body	bond	5	0.945	en:body ~ fr:body ≈ en:boarder ~ en:boarders ≈ fr:bond aise ~ fr:bond
bonding	met aide	6	0.924	en:bonding ≈ fr:ban digne ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:met aide
bonding	fait aide	6	0.923	en:bonding ≈ fr:ban digne ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:fait aide
bonding	laissent aide	6	0.922	en:bonding ≈ fr:ban digne ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:laissent aide
boo	but	6	0.960	en:boo ≈ fr:bout ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
boo	rouillé	6	0.952	en:boo ≈ fr:bouts ~ en:wrest ≈ fr:reste ~ fr:rester ≈ en:rusty = fr:rouillé
boo	partiellement	6	0.950	en:boo ≈ fr:bout ~ en:bout ≈ fr:batte ~ fr:bat lis ≈ en:partly = fr:partiellement
booed	bloom	6	0.947	en:booed ≈ fr:boudes ~ fr:boumes ≈ en:boom = fr:boum ≈ en:bloom ~ fr:bloom
booed	fleurir	6	0.939	en:booed ≈ fr:boudes ~ fr:boumes ≈ en:boom = fr:boum ≈ en:bloom = fr:fleurir
booed	floraison	6	0.939	en:booed ≈ fr:boudes ~ fr:boumes ≈ en:boom = fr:boum ≈ en:bloom = fr:floraison
booked	bauer	6	0.912	en:booked ≈ fr:books ~ en:books ≈ fr:boxe ~ fr:box ≈ en:baulks ~ fr:bauer
booked	bugs	6	0.903	en:booked ≈ fr:books ~ en:books ≈ fr:boxe ~ fr:box ≈ en:bugs ~ fr:bugs
booked	botté	6	0.898	en:booked ≈ fr:books ~ en:books ≈ fr:boxe ~ fr:box ≈ en:baulked ~ fr:botté
books	brooks	3	0.941	en:books ~ fr:books ≈ en:brooks ~ fr:brooks
books	ruisseaux	3	0.924	en:books ~ fr:books ≈ en:brooks = fr:ruisseaux
books	réservé	3	0.907	en:books ~ fr:books ≈ en:booked = fr:réservé
boom	butin	6	0.973	en:boom ≈ fr:boum ~ en:boo ≈ fr:bout ~ fr:boutis ≈ en:booty = fr:butin
boom	cul	6	0.973	en:boom ≈ fr:boum ~ en:boo ≈ fr:bout ~ fr:boutis ≈ en:booty = fr:cul
boom	fesses	6	0.973	en:boom ≈ fr:boum ~ en:boo ≈ fr:bout ~ fr:boutis ≈ en:booty = fr:fesses
boot	bandits	6	0.894	en:boot = fr:botte ≈ en:bawd ~ en:bawdy ≈ fr:body ~ en:body ≈ fr:bandits
boot	bandit	6	0.894	en:boot = fr:botte ≈ en:bawd ~ en:bawdy ≈ fr:body ~ en:body ≈ fr:bandit
boot	bondit	6	0.889	en:boot = fr:botte ≈ en:bawd ~ en:bawdy ≈ fr:body ~ en:body ≈ fr:bondit
bootee	but	6	0.954	en:bootee ≈ fr:boutis ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
bootee	partiellement	6	0.945	en:bootee ≈ fr:boutis ~ en:bout ≈ fr:batte ~ fr:bat lis ≈ en:partly = fr:partiellement
bootee	bite	6	0.933	en:bootee ≈ fr:boutis ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:bite ~ fr:bite
bootie	but	6	0.954	en:bootie ≈ fr:boutis ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
bootie	partiellement	6	0.945	en:bootie ≈ fr:boutis ~ en:bout ≈ fr:batte ~ fr:bat lis ≈ en:partly = fr:partiellement
bootie	bite	6	0.933	en:bootie ≈ fr:boutis ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:bite ~ fr:bite
boots	petites	6	0.943	en:boots = fr:bottines ≈ en:porting ~ en:ported ≈ fr:petite ~ en:petite ≈ fr:petites
boots	petit	6	0.941	en:boots = fr:bottines ≈ en:porting ~ en:ported ≈ fr:petite ~ en:petit ≈ fr:petit
boots	bandits	6	0.894	en:boots = fr:bottes ≈ en:bawd ~ en:bawdy ≈ fr:body ~ en:body ≈ fr:bandits
booty	but	6	0.954	en:booty ≈ fr:boutis ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
booty	partiellement	6	0.945	en:booty ≈ fr:boutis ~ en:bout ≈ fr:batte ~ fr:bat lis ≈ en:partly = fr:partiellement
booty	bite	6	0.933	en:booty ≈ fr:boutis ~ en:bout ≈ fr:battent ~ fr:batte ≈ en:bite ~ fr:bite
border	buddy	6	0.909	en:border ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits ≈ en:buddy ~ fr:buddy
border	pote	6	0.901	en:border ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits ≈ en:buddy = fr:pote
border	copain	6	0.901	en:border ≈ fr:body ~ en:body ≈ fr:bandit ~ fr:bandits ≈ en:buddy = fr:copain
bordered	border	6	0.900	en:bordered ≈ fr:bond aide ~ fr:bondit ≈ en:body ~ fr:body ≈ en:border ~ fr:border
bordered	frontière	6	0.895	en:bordered ≈ fr:bond aide ~ fr:bondit ≈ en:body ~ fr:body ≈ en:border ~ fr:frontière
bordered	frontalier	6	0.891	en:bordered ≈ fr:bond aide ~ fr:bondit ≈ en:body ~ fr:body ≈ en:border = fr:frontalier
boredom	gentilhomme	2	0.940	en:boredom ≈ fr:bonhomme ~ fr:gentilhomme
born	boris	4	0.935	en:born ≈ fr:borne ~ en:borne ≈ fr:bornes ~ fr:boris
born	bonnes	3	1.000	en:born ≈ fr:borne ~ en:borne ≈ fr:bonnes
born	bonne	3	1.000	en:born ≈ fr:borne ~ en:borne ≈ fr:bonne
borne	born	3	1.000	en:borne ~ fr:borne ≈ en:born ~ fr:born
borne	naître	3	0.983	en:borne ~ fr:borne ≈ en:born = fr:naître
boss	boss	2	0.992	en:boss ≈ fr:bosse ~ fr:boss
boss	bosse	2	0.980	en:boss ≈ fr:bosses ~ fr:bosse
boss	boussole	2	0.977	en:boss ≈ fr:bossent ~ fr:boussole
