a	b	hops	quality	subchain
en:seize	fr:voit	4	0.988	~ en:seize ≈ fr:sise fr:sises ≈ en:sees = fr:voit
fr:sise	fr:voit	3	0.988	≈ fr:sise ~ fr:sises ≈ en:sees fr:voit
fr:sises	fr:voit	2	0.988	~ fr:sises ≈ en:sees = fr:voit
en:seize	en:says	2	0.988	≈ en:seize ~ fr:seize ≈ en:says
en:seize	fr:dit	3	0.988	≈ en:seize ~ fr:seize ≈ en:says fr:dit
fr:seize	fr:dit	2	0.988	~ fr:seize ≈ en:says = fr:dit
en:debt	en:seas	2	0.988	en:debt ≈ fr:dettes ~ en:seas
en:debt	fr:sises	4	0.988	en:debt ≈ fr:dettes ~ en:seas ≈ fr:sise ~ fr:sises
en:debt	en:seize	5	0.988	en:debt ≈ fr:dettes ~ en:seas ≈ fr:sise ~ fr:sises ≈ en:seize
en:debt	fr:seize	6	0.988	en:debt ≈ fr:dettes ~ en:seas ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize
fr:dettes	fr:sises	3	0.988	≈ fr:dettes en:seas ≈ fr:sise ~ fr:sises
fr:dettes	en:seize	4	0.988	≈ fr:dettes en:seas ≈ fr:sise ~ fr:sises ≈ en:seize
fr:dettes	fr:seize	5	0.988	≈ fr:dettes en:seas ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize
en:seas	fr:sises	2	0.988	~ en:seas ≈ fr:sise fr:sises
en:seas	en:seize	3	0.988	~ en:seas ≈ fr:sise fr:sises ≈ en:seize
en:seas	fr:seize	4	0.988	~ en:seas ≈ fr:sise fr:sises ≈ en:seize ~ fr:seize
fr:sise	en:seize	2	0.988	≈ fr:sise ~ fr:sises ≈ en:seize
fr:sise	fr:seize	3	0.988	≈ fr:sise ~ fr:sises ≈ en:seize fr:seize
fr:sises	fr:seize	2	0.988	~ fr:sises ≈ en:seize ~ fr:seize
en:fairy	fr:mets rient	4	0.988	en:fairy ≈ fr:ferry ~ en:ferry ≈ fr:faits rient ~ fr:mets rient
en:fairy	en:merry	5	0.988	en:fairy ≈ fr:ferry ~ en:ferry ≈ fr:faits rient ~ fr:mets rient ≈ en:merry
en:fairy	fr:joyeux	6	0.988	en:fairy ≈ fr:ferry ~ en:ferry ≈ fr:faits rient ~ fr:mets rient ≈ en:merry = fr:joyeux
fr:ferry	fr:mets rient	3	0.988	≈ fr:ferry en:ferry ≈ fr:faits rient ~ fr:mets rient
fr:ferry	en:merry	4	0.988	≈ fr:ferry en:ferry ≈ fr:faits rient ~ fr:mets rient ≈ en:merry
fr:ferry	fr:joyeux	5	0.988	≈ fr:ferry en:ferry ≈ fr:faits rient ~ fr:mets rient ≈ en:merry = fr:joyeux
en:ferry	fr:mets rient	2	0.988	~ en:ferry ≈ fr:faits rient fr:mets rient
en:ferry	en:merry	3	0.988	~ en:ferry ≈ fr:faits rient fr:mets rient ≈ en:merry
en:ferry	fr:joyeux	4	0.988	~ en:ferry ≈ fr:faits rient fr:mets rient ≈ en:merry = fr:joyeux
fr:faits rient	en:merry	2	0.988	≈ fr:faits rient ~ fr:mets rient ≈ en:merry
fr:faits rient	fr:joyeux	3	0.988	≈ fr:faits rient ~ fr:mets rient ≈ en:merry fr:joyeux
fr:mets rient	fr:joyeux	2	0.988	~ fr:mets rient ≈ en:merry = fr:joyeux
en:fairy	fr:joyeuse	6	0.988	en:fairy ≈ fr:ferry ~ en:ferry ≈ fr:faits rient ~ fr:mets rient ≈ en:merry = fr:joyeuse
fr:ferry	fr:joyeuse	5	0.988	≈ fr:ferry en:ferry ≈ fr:faits rient ~ fr:mets rient ≈ en:merry = fr:joyeuse
en:ferry	fr:joyeuse	4	0.988	~ en:ferry ≈ fr:faits rient fr:mets rient ≈ en:merry = fr:joyeuse
fr:faits rient	fr:joyeuse	3	0.988	≈ fr:faits rient ~ fr:mets rient ≈ en:merry fr:joyeuse
fr:mets rient	fr:joyeuse	2	0.988	~ fr:mets rient ≈ en:merry = fr:joyeuse
en:fetter	fr:célébré	2	0.988	en:fetter ≈ fr:fêter ~ fr:célébré
en:grief	fr:griffe	2	0.988	en:grief ≈ fr:griffes ~ fr:griffe
en:knew	fr:nas	2	0.988	en:knew ≈ fr:nous ~ fr:nas
en:sued	fr:soudés	2	0.988	~ en:sued fr:soudent ~ fr:soudés
fr:mali	en:chic	2	0.988	≈ fr:mali fr:chique ≈ en:chic
fr:mali	fr:chic	3	0.988	≈ fr:mali fr:chique ≈ en:chic ~ fr:chic
fr:chique	fr:chic	2	0.988	~ fr:chique ≈ en:chic fr:chic
en:marly	fr:chique	2	0.988	en:marly ≈ fr:mali ~ fr:chique
en:marly	en:chic	3	0.988	en:marly ≈ fr:mali ~ fr:chique ≈ en:chic
en:marly	fr:chic	4	0.988	en:marly ≈ fr:mali ~ fr:chique ≈ en:chic ~ fr:chic
en:merry	en:fairy	5	0.988	en:merry ≈ fr:mets rient ~ fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy
en:merry	fr:fées	6	0.988	en:merry ≈ fr:mets rient ~ fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fées
fr:mets rient	en:fairy	4	0.988	≈ fr:mets rient fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy
fr:mets rient	fr:fées	5	0.988	≈ fr:mets rient fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fées
fr:faits rient	en:fairy	3	0.988	~ fr:faits rient ≈ en:ferry fr:ferry ≈ en:fairy
fr:faits rient	fr:fées	4	0.988	~ fr:faits rient ≈ en:ferry fr:ferry ≈ en:fairy = fr:fées
en:ferry	en:fairy	2	0.988	≈ en:ferry ~ fr:ferry ≈ en:fairy
en:ferry	fr:fées	3	0.988	≈ en:ferry ~ fr:ferry ≈ en:fairy fr:fées
fr:ferry	fr:fées	2	0.988	~ fr:ferry ≈ en:fairy = fr:fées
en:merry	fr:fée	6	0.988	en:merry ≈ fr:mets rient ~ fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fée
fr:mets rient	fr:fée	5	0.988	≈ fr:mets rient fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fée
fr:faits rient	fr:fée	4	0.988	~ fr:faits rient ≈ en:ferry fr:ferry ≈ en:fairy = fr:fée
en:ferry	fr:fée	3	0.988	≈ en:ferry ~ fr:ferry ≈ en:fairy fr:fée
fr:ferry	fr:fée	2	0.988	~ fr:ferry ≈ en:fairy = fr:fée
en:naught	fr:nota	2	0.988	en:naught ≈ fr:note ~ fr:nota
en:new	fr:nas	2	0.988	en:new ≈ fr:nous ~ fr:nas
en:newer	fr:nas	2	0.988	en:newer ≈ fr:nous ~ fr:nas
en:norm	fr:nommés	2	0.988	en:norm ≈ fr:nomment ~ fr:nommés
en:nu	fr:nas	2	0.988	en:nu ≈ fr:nous ~ fr:nas
en:piece	fr:pisses	2	0.988	en:piece ≈ fr:pisse ~ fr:pisses
en:piece	en:peace	3	0.988	en:piece ≈ fr:pisse ~ fr:pisses ≈ en:peace
en:piece	fr:paz	4	0.988	en:piece ≈ fr:pisse ~ fr:pisses ≈ en:peace ~ fr:paz
fr:pisse	en:peace	2	0.988	≈ fr:pisse fr:pisses ≈ en:peace
fr:pisse	fr:paz	3	0.988	≈ fr:pisse fr:pisses ≈ en:peace ~ fr:paz
fr:pisses	fr:paz	2	0.988	~ fr:pisses ≈ en:peace fr:paz
en:read	fr:ride	2	0.988	en:read ≈ fr:rides ~ fr:ride
en:read	en:reed	3	0.988	en:read ≈ fr:rides ~ fr:ride ≈ en:reed
fr:rides	en:reed	2	0.988	≈ fr:rides fr:ride ≈ en:reed
en:read	fr:reed	4	0.988	en:read ≈ fr:rides ~ fr:ride ≈ en:reed ~ fr:reed
fr:rides	fr:reed	3	0.988	≈ fr:rides fr:ride ≈ en:reed ~ fr:reed
fr:ride	fr:reed	2	0.988	~ fr:ride ≈ en:reed fr:reed
en:routeing	en:route	2	0.988	en:routeing ~ fr:routes ≈ en:route
en:routeing	fr:route	3	0.988	en:routeing ~ fr:routes ≈ en:route ~ fr:route
en:routeing	en:root	4	0.988	en:routeing ~ fr:routes ≈ en:route ~ fr:route ≈ en:root
en:routeing	fr:root	5	0.988	en:routeing ~ fr:routes ≈ en:route ~ fr:route ≈ en:root ~ fr:root
en:says	fr:voit	6	0.988	en:says ≈ fr:seize ~ en:seize ≈ fr:sise ~ fr:sises ≈ en:sees = fr:voit
fr:seize	fr:voit	5	0.988	≈ fr:seize en:seize ≈ fr:sise ~ fr:sises ≈ en:sees = fr:voit
en:seas	en:says	5	0.988	en:seas ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize ≈ en:says
en:seas	fr:dit	6	0.988	en:seas ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize ≈ en:says = fr:dit
fr:sise	en:says	4	0.988	≈ fr:sise fr:sises ≈ en:seize ~ fr:seize ≈ en:says
fr:sise	fr:dit	5	0.988	≈ fr:sise fr:sises ≈ en:seize ~ fr:seize ≈ en:says = fr:dit
fr:sises	en:says	3	0.988	~ fr:sises ≈ en:seize fr:seize ≈ en:says
fr:sises	fr:dit	4	0.988	~ fr:sises ≈ en:seize fr:seize ≈ en:says = fr:dit
en:sees	fr:sises	2	0.988	en:sees ≈ fr:sise ~ fr:sises
en:sees	en:seize	3	0.988	en:sees ≈ fr:sise ~ fr:sises ≈ en:seize
en:sees	fr:seize	4	0.988	en:sees ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize
en:sees	en:says	5	0.988	en:sees ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize ≈ en:says
en:sees	fr:dit	6	0.988	en:sees ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize ≈ en:says = fr:dit
en:steal	fr:style	2	0.988	en:steal ≈ fr:styles ~ fr:style
en:suing	fr:soudent	2	0.988	en:suing ~ en:sued ≈ fr:soudent
en:suing	fr:soudés	3	0.988	en:suing ~ en:sued ≈ fr:soudent ~ fr:soudés
en:tarty	fr:baba	2	0.988	en:tarty ≈ fr:tati ~ fr:baba
en:terror	fr:terrestre	2	0.988	en:terror ≈ fr:terre ~ fr:terrestre
en:terrors	fr:terra	3	0.988	en:terrors ~ en:terror ≈ fr:terre ~ fr:terra
en:zoom	fr:zoom	2	0.988	en:zoom ≈ fr:zoome ~ fr:zoom
en:bawdry	fr:body	2	0.987	en:bawdry ~ en:bawdy ≈ fr:body
en:bean	fr:bondir	2	0.987	en:bean ≈ fr:binent ~ fr:bondir
en:cell	fr:verte	2	0.987	en:cell ≈ fr:selles ~ fr:verte
en:fawn	fr:téléphones	2	0.987	en:fawn ≈ fr:phones ~ fr:téléphones
en:fresh	fr:fraîchement	2	0.987	en:fresh ≈ fr:fraîches ~ fr:fraîchement
en:jeep	en:gip	2	0.987	en:jeep ~ fr:jeep ≈ en:gip
en:jeep	fr:égyptien	3	0.987	en:jeep ~ fr:jeep ≈ en:gip ~ fr:égyptien
fr:jeep	fr:égyptien	2	0.987	~ fr:jeep en:gip ~ fr:égyptien
en:jeep	fr:égypte	3	0.987	en:jeep ~ fr:jeep ≈ en:gip ~ fr:égypte
fr:jeep	fr:égypte	2	0.987	~ fr:jeep en:gip ~ fr:égypte
en:meter	fr:bine	2	0.987	~ en:meter fr:mire ~ fr:bine
en:meters	fr:mire	2	0.987	en:meters ~ en:meter ≈ fr:mire
en:meters	fr:bine	3	0.987	en:meters ~ en:meter ≈ fr:mire ~ fr:bine
en:meters	en:bean	4	0.987	en:meters ~ en:meter ≈ fr:mire ~ fr:bine ≈ en:bean
en:meters	fr:bean	5	0.987	en:meters ~ en:meter ≈ fr:mire ~ fr:bine ≈ en:bean ~ fr:bean
en:meter	en:bean	3	0.987	~ en:meter fr:mire ~ fr:bine ≈ en:bean
en:meter	fr:bean	4	0.987	~ en:meter fr:mire ~ fr:bine ≈ en:bean ~ fr:bean
fr:mire	en:bean	2	0.987	≈ fr:mire ~ fr:bine en:bean
fr:mire	fr:bean	3	0.987	≈ fr:mire ~ fr:bine en:bean ~ fr:bean
fr:bine	fr:bean	2	0.987	~ fr:bine ≈ en:bean ~ fr:bean
en:peters	fr:pires	2	0.987	en:peters ~ en:peter ≈ fr:pires
en:peters	fr:pire	2	0.987	en:peters ~ en:peter ≈ fr:pire
en:sell	fr:verte	2	0.987	en:sell ≈ fr:selles ~ fr:verte
en:shooter	fr:shootes	2	0.987	en:shooter ≈ fr:shooter ~ fr:shootes
en:shooter	en:shoot	3	0.987	en:shooter ≈ fr:shooter ~ fr:shootes ≈ en:shoot
en:shooter	fr:shoot	4	0.987	en:shooter ≈ fr:shooter ~ fr:shootes ≈ en:shoot ~ fr:shoot
en:shooter	en:chute	5	0.987	en:shooter ≈ fr:shooter ~ fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:chute
en:shooter	fr:chute	6	0.987	en:shooter ≈ fr:shooter ~ fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:chute ~ fr:chute
fr:shooter	en:chute	4	0.987	≈ fr:shooter fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:chute
fr:shooter	fr:chute	5	0.987	≈ fr:shooter fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:chute ~ fr:chute
en:stem	fr:messe	2	0.987	en:stem ≈ fr:stemms ~ fr:messe
en:stem	en:mess	3	0.987	en:stem ≈ fr:stemms ~ fr:messe ≈ en:mess
en:stem	fr:mess	4	0.987	en:stem ≈ fr:stemms ~ fr:messe ≈ en:mess ~ fr:mess
fr:stemms	en:mess	2	0.987	≈ fr:stemms fr:messe ≈ en:mess
fr:stemms	fr:mess	3	0.987	≈ fr:stemms fr:messe ≈ en:mess ~ fr:mess
fr:messe	fr:mess	2	0.987	~ fr:messe ≈ en:mess fr:mess
en:stressful	en:stress	2	0.987	en:stressful ~ fr:stresse ≈ en:stress
en:stressful	fr:stress	3	0.987	en:stressful ~ fr:stresse ≈ en:stress ~ fr:stress
fr:stresse	fr:stress	2	0.987	~ fr:stresse en:stress ~ fr:stress
en:tarty	fr:tata	2	0.987	en:tarty ≈ fr:tati ~ fr:tata
en:toot	fr:toutou	2	0.987	en:toot ≈ fr:toute ~ fr:toutou
en:truce	fr:fourrés	2	0.987	en:truce ≈ fr:trousse ~ fr:fourrés
en:truly	fr:trous	2	0.987	en:truly ≈ fr:trous lies ~ fr:trous
en:truly	en:true	3	0.987	en:truly ≈ fr:trous lies ~ fr:trous ≈ en:true
en:truly	fr:true	4	0.987	en:truly ≈ fr:trous lies ~ fr:trous ≈ en:true ~ fr:true
fr:trous lies	en:true	2	0.987	≈ fr:trous lies fr:trous ≈ en:true
fr:trous lies	fr:true	3	0.987	≈ fr:trous lies fr:trous ≈ en:true ~ fr:true
fr:trous	fr:true	2	0.987	~ fr:trous ≈ en:true fr:true
fr:boutis	en:boo	2	0.986	≈ fr:boutis ~ fr:bout ≈ en:boo
fr:boutis	fr:boo	3	0.986	≈ fr:boutis ~ fr:bout ≈ en:boo fr:boo
fr:bout	fr:boo	2	0.986	~ fr:bout ≈ en:boo ~ fr:boo
en:cerise	fr:prieuré	2	0.986	en:cerise ≈ fr:cerise ~ fr:prieuré
en:sheen	fr:chinoise	2	0.986	en:sheen ≈ fr:chines ~ fr:chinoise
en:ea	fr:hai	2	0.986	en:ea ≈ fr:hi ~ fr:hai
en:em	fr:aine	2	0.986	≈ en:em ~ en:en ≈ fr:aine
en:fess	en:booty	2	0.986	en:fess ≈ fr:fesses = en:booty
en:fess	fr:boutis	3	0.986	en:fess ≈ fr:fesses = en:booty ≈ fr:boutis
en:fess	fr:bout	4	0.986	en:fess ≈ fr:fesses = en:booty ≈ fr:boutis ~ fr:bout
en:fess	en:boo	5	0.986	en:fess ≈ fr:fesses = en:booty ≈ fr:boutis ~ fr:bout ≈ en:boo
en:fess	fr:boo	6	0.986	en:fess ≈ fr:fesses = en:booty ≈ fr:boutis ~ fr:bout ≈ en:boo ~ fr:boo
fr:fesses	fr:boutis	2	0.986	≈ fr:fesses en:booty ≈ fr:boutis
fr:fesses	fr:bout	3	0.986	≈ fr:fesses en:booty ≈ fr:boutis ~ fr:bout
fr:fesses	en:boo	4	0.986	≈ fr:fesses en:booty ≈ fr:boutis ~ fr:bout ≈ en:boo
fr:fesses	fr:boo	5	0.986	≈ fr:fesses en:booty ≈ fr:boutis ~ fr:bout ≈ en:boo ~ fr:boo
en:kami	fr:ouïe	2	0.986	en:kami ~ en:we ≈ fr:ouïe
en:freaky	fr:fric	2	0.986	en:freaky ~ en:freak ≈ fr:fric
en:knew	fr:notre	2	0.986	en:knew ≈ fr:nous ~ fr:notre
en:sued	fr:soudée	2	0.986	~ en:sued fr:soudent ~ fr:soudée
en:ms	fr:aimes	2	0.986	en:ms ≈ fr:aiment ès ~ fr:aimes
en:ms	en:em	3	0.986	en:ms ≈ fr:aiment ès ~ fr:aimes ≈ en:em
en:ms	en:en	4	0.986	en:ms ≈ fr:aiment ès ~ fr:aimes ≈ en:em ~ en:en
en:ms	fr:aine	5	0.986	en:ms ≈ fr:aiment ès ~ fr:aimes ≈ en:em ~ en:en ≈ fr:aine
fr:aiment ès	en:em	2	0.986	≈ fr:aiment ès fr:aimes ≈ en:em
fr:aiment ès	en:en	3	0.986	≈ fr:aiment ès fr:aimes ≈ en:em ~ en:en
fr:aiment ès	fr:aine	4	0.986	≈ fr:aiment ès fr:aimes ≈ en:em ~ en:en ≈ fr:aine
fr:aimes	en:en	2	0.986	~ fr:aimes ≈ en:em en:en
fr:aimes	fr:aine	3	0.986	~ fr:aimes ≈ en:em en:en ≈ fr:aine
en:new	fr:notre	2	0.986	en:new ≈ fr:nous ~ fr:notre
en:newer	fr:notre	2	0.986	en:newer ≈ fr:nous ~ fr:notre
en:nu	fr:notre	2	0.986	en:nu ≈ fr:nous ~ fr:notre
en:peeler	fr:piégé	2	0.986	en:peeler ≈ fr:pilé ~ fr:piégé
en:scilla	fr:selles	3	0.986	en:scilla ≈ fr:seller ~ en:seller ≈ fr:selles
en:scilla	fr:verte	4	0.986	en:scilla ≈ fr:seller ~ en:seller ≈ fr:selles ~ fr:verte
en:ski	fr:ski	2	0.986	en:ski ≈ fr:skis ~ fr:ski
en:suing	fr:soudée	3	0.986	en:suing ~ en:sued ≈ fr:soudent ~ fr:soudée
en:talk	fr:tendues	2	0.986	en:talk ≈ fr:tocs ~ fr:tendues
en:tell	fr:comme	4	0.986	en:tell ≈ fr:tels ~ en:tel ≈ fr:telle ~ fr:comme
fr:tels	fr:comme	3	0.986	≈ fr:tels en:tel ≈ fr:telle ~ fr:comme
en:tel	fr:comme	2	0.986	~ en:tel ≈ fr:telle fr:comme
en:terry	en:fairy	5	0.986	en:terry ≈ fr:tait rient ~ fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy
en:terry	fr:fées	6	0.986	en:terry ≈ fr:tait rient ~ fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fées
fr:tait rient	en:fairy	4	0.986	≈ fr:tait rient fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy
fr:tait rient	fr:fées	5	0.986	≈ fr:tait rient fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fées
en:terry	fr:fée	6	0.986	en:terry ≈ fr:tait rient ~ fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fée
fr:tait rient	fr:fée	5	0.986	≈ fr:tait rient fr:faits rient ≈ en:ferry ~ fr:ferry ≈ en:fairy = fr:fée
en:active	en:octave	2	0.985	en:active ~ fr:active ≈ en:octave
en:active	fr:octave	3	0.985	en:active ~ fr:active ≈ en:octave ~ fr:octave
fr:active	fr:octave	2	0.985	~ fr:active en:octave ~ fr:octave
en:betta	fr:bêtes	2	0.985	en:betta ≈ fr:bêta ~ fr:bêtes
en:betta	en:bet	3	0.985	en:betta ≈ fr:bêta ~ fr:bêtes ≈ en:bet
en:betta	fr:bet	4	0.985	en:betta ≈ fr:bêta ~ fr:bêtes ≈ en:bet ~ fr:bet
fr:bêta	en:bet	2	0.985	≈ fr:bêta fr:bêtes ≈ en:bet
fr:bêta	fr:bet	3	0.985	≈ fr:bêta fr:bêtes ≈ en:bet ~ fr:bet
en:cell	fr:tome	2	0.985	en:cell ≈ fr:selle ~ fr:tome
en:coo	fr:coupes	4	0.985	en:coo ≈ fr:coup ~ en:coup ≈ fr:coupe ~ fr:coupes
fr:coup	fr:coupes	3	0.985	≈ fr:coup en:coup ≈ fr:coupe ~ fr:coupes
en:coo	en:coupe	5	0.985	en:coo ≈ fr:coup ~ en:coup ≈ fr:coupe ~ fr:coupes ≈ en:coupe
en:coo	fr:coupé	6	0.985	en:coo ≈ fr:coup ~ en:coup ≈ fr:coupe ~ fr:coupes ≈ en:coupe = fr:coupé
fr:coup	en:coupe	4	0.985	≈ fr:coup en:coup ≈ fr:coupe ~ fr:coupes ≈ en:coupe
fr:coup	fr:coupé	5	0.985	≈ fr:coup en:coup ≈ fr:coupe ~ fr:coupes ≈ en:coupe = fr:coupé
en:coup	fr:coupes	2	0.985	~ en:coup ≈ fr:coupe fr:coupes
en:coup	en:coupe	3	0.985	~ en:coup ≈ fr:coupe fr:coupes ≈ en:coupe
en:coup	fr:coupé	4	0.985	~ en:coup ≈ fr:coupe fr:coupes ≈ en:coupe = fr:coupé
fr:coupe	en:coupe	2	0.985	≈ fr:coupe ~ fr:coupes ≈ en:coupe
fr:coupe	fr:coupé	3	0.985	≈ fr:coupe ~ fr:coupes ≈ en:coupe fr:coupé
fr:coupes	fr:coupé	2	0.985	~ fr:coupes ≈ en:coupe = fr:coupé
en:fee	fr:fief	2	0.985	en:fee ≈ fr:fies ~ fr:fief
en:flesh	fr:flèche	2	0.985	en:flesh ≈ fr:flèches ~ fr:flèche
en:flesh	fr:flèches	2	0.985	en:flesh ≈ fr:flèche ~ fr:flèches
en:meting	fr:réunion	2	0.985	en:meting ≈ fr:meeting ~ fr:réunion
en:paired	fr:perdue	2	0.985	en:paired ≈ fr:perdent ~ fr:perdue
en:scilla	fr:selle	3	0.985	en:scilla ≈ fr:seller ~ en:seller ≈ fr:selle
en:scilla	fr:tome	4	0.985	en:scilla ≈ fr:seller ~ en:seller ≈ fr:selle ~ fr:tome
en:scoot	fr:scouts	2	0.985	en:scoot ≈ fr:scout ~ fr:scouts
en:scoot	fr:scout	2	0.985	en:scoot ≈ fr:scouts ~ fr:scout
en:sell	fr:tome	2	0.985	en:sell ≈ fr:selle ~ fr:tome
en:she	fr:chien	2	0.985	en:she ≈ fr:chient ~ fr:chien
en:sherry	fr:chéri	2	0.985	en:sherry ≈ fr:chérie ~ fr:chéri
en:technique	fr:technique	2	0.985	en:technique ≈ fr:techniques ~ fr:technique
en:tel	fr:telle	2	0.985	~ en:tel ≈ fr:telles fr:telle
en:tell	fr:telle	4	0.985	en:tell ≈ fr:tels ~ en:tel ≈ fr:telles ~ fr:telle
fr:tels	fr:telle	3	0.985	≈ fr:tels en:tel ≈ fr:telles ~ fr:telle
en:tell	fr:telles	3	0.985	en:tell ≈ fr:tels ~ en:tel ≈ fr:telles
fr:tels	fr:telles	2	0.985	≈ fr:tels en:tel ≈ fr:telles
en:terrors	fr:terrestre	3	0.985	en:terrors ~ en:terror ≈ fr:terre ~ fr:terrestre
en:zoo	en:zoom	2	0.985	en:zoo ~ fr:zooment ≈ en:zoom
en:zoo	fr:zoom	3	0.985	en:zoo ~ fr:zooment ≈ en:zoom ~ fr:zoom
fr:zooment	fr:zoom	2	0.985	~ fr:zooment en:zoom ~ fr:zoom
en:bream	fr:bresse	2	0.984	en:bream ≈ fr:brime ~ fr:bresse
en:clued	fr:clou	2	0.984	en:clued ~ en:clue ≈ fr:clou
en:clued	fr:clous	2	0.984	en:clued ~ en:clue ≈ fr:clous
en:enemy	fr:ennemis	2	0.984	en:enemy ≈ fr:ennemies ~ fr:ennemis
en:flew	fr:pigé	2	0.984	en:flew ≈ fr:flou ~ fr:pigé
en:flu	fr:pigé	2	0.984	en:flu ≈ fr:flou ~ fr:pigé
en:geed	fr:gins	2	0.984	en:geed ≈ fr:gin ~ fr:gins
en:geed	en:jean	3	0.984	en:geed ≈ fr:gin ~ fr:gins ≈ en:jean
en:geed	fr:jean	4	0.984	en:geed ≈ fr:gin ~ fr:gins ≈ en:jean ~ fr:jean
en:geed	en:gene	5	0.984	en:geed ≈ fr:gin ~ fr:gins ≈ en:jean ~ fr:jean ≈ en:gene
en:geed	fr:gene	6	0.984	en:geed ≈ fr:gin ~ fr:gins ≈ en:jean ~ fr:jean ≈ en:gene ~ fr:gene
en:lording	en:lord	2	0.984	en:lording ~ fr:lords ≈ en:lord
en:lording	fr:lord	3	0.984	en:lording ~ fr:lords ≈ en:lord ~ fr:lord
fr:lords	fr:lord	2	0.984	~ fr:lords en:lord ~ fr:lord
en:mallee	fr:chique	2	0.984	en:mallee ≈ fr:mali ~ fr:chique
en:mallee	en:chic	3	0.984	en:mallee ≈ fr:mali ~ fr:chique ≈ en:chic
en:mallee	fr:chic	4	0.984	en:mallee ≈ fr:mali ~ fr:chique ≈ en:chic ~ fr:chic
en:meet	fr:mythique	2	0.984	en:meet ≈ fr:mythe ~ fr:mythique
en:met	fr:mette	2	0.984	en:met ≈ fr:mettes ~ fr:mette
en:moolah	fr:chanvre	2	0.984	en:moolah ≈ fr:moulé ~ fr:chanvre
en:soup	fr:formidable	4	0.984	en:soup ≈ fr:soupes ~ fr:soupe ≈ en:super ~ fr:formidable
fr:soupe	fr:formidable	2	0.984	~ fr:soupe ≈ en:super fr:formidable
en:piece	fr:paix	4	0.984	en:piece ≈ fr:pisse ~ fr:pisses ≈ en:peace ~ fr:paix
fr:pisse	fr:paix	3	0.984	≈ fr:pisse fr:pisses ≈ en:peace ~ fr:paix
fr:pisses	fr:paix	2	0.984	~ fr:pisses ≈ en:peace fr:paix
en:shooters	en:chute	4	0.984	en:shooters ~ fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:chute
en:shooters	fr:chute	5	0.984	en:shooters ~ fr:shootes ≈ en:shoot ~ fr:shoot ≈ en:chute ~ fr:chute
en:seen	fr:sises	3	0.984	en:seen ~ en:sees ≈ fr:sise ~ fr:sises
en:seen	en:seize	4	0.984	en:seen ~ en:sees ≈ fr:sise ~ fr:sises ≈ en:seize
en:seen	fr:seize	5	0.984	en:seen ~ en:sees ≈ fr:sise ~ fr:sises ≈ en:seize ~ fr:seize
en:shoe	fr:piégé	2	0.984	en:shoe ≈ fr:choux ~ fr:piégé
en:shoo	fr:piégé	2	0.984	en:shoo ≈ fr:choux ~ fr:piégé
en:ski	fr:skier	2	0.984	en:ski ≈ fr:skis ~ fr:skier
fr:soupes	en:super	3	0.984	~ fr:soupes ≈ en:soup fr:soupe ≈ en:super
fr:soupes	fr:super	4	0.984	~ fr:soupes ≈ en:soup fr:soupe ≈ en:super ~ fr:super
en:soup	fr:soupes ta	2	0.984	~ en:soup ≈ fr:soupes fr:soupes ta
en:soup	en:superstar	3	0.984	~ en:soup ≈ fr:soupes fr:soupes ta ≈ en:superstar
en:soup	fr:superstar	4	0.984	~ en:soup ≈ fr:soupes fr:soupes ta ≈ en:superstar ~ fr:superstar
fr:soupes	en:superstar	2	0.984	≈ fr:soupes ~ fr:soupes ta ≈ en:superstar
fr:soupes	fr:superstar	3	0.984	≈ fr:soupes ~ fr:soupes ta ≈ en:superstar fr:superstar
fr:soupes ta	fr:superstar	2	0.984	~ fr:soupes ta ≈ en:superstar ~ fr:superstar
en:super	en:soup	2	0.984	en:super ≈ fr:soupe ~ en:soup
en:super	fr:soupes	3	0.984	en:super ≈ fr:soupe ~ en:soup ≈ fr:soupes
