en	fr	score	tier	gold_en	gold_fr	src_tier
bottled	bate elle	0.468	PASS	bottle	bat elle	S
bottled	bat elles	0.498	PASS	bottle	bat elle	S
branches	bradent chaises	0.620	STRICT	branches	bradent chaise	S
branch	bradent chaises	0.540	PASS	branches	bradent chaise	S
branching	bradent chaises	0.528	PASS	branches	bradent chaise	S
branched	bradent chaises	0.535	PASS	branches	bradent chaise	S
branded	prennent aident	0.503	PASS	branded	prennent aide	S
branded	prennent aides	0.503	PASS	branded	prennent aide	S
brand	prennent aident	0.486	PASS	branded	prennent aide	S
brand	prennent aides	0.486	PASS	branded	prennent aide	S
breathing	bris ine	0.675	STRICT	breathing	bris in	S
breathing	brisés in	0.548	PASS	breathing	bris in	S
breathing	brise in	0.566	PASS	breathing	bris in	S
breathing	brisent in	0.566	PASS	breathing	bris in	S
breathing	bris inez	0.636	STRICT	breathing	bris in	S
breathing	briser in	0.548	PASS	breathing	bris in	S
breathing	brisé in	0.548	PASS	breathing	bris in	S
breathing	brisant in	0.548	PASS	breathing	bris in	S
breathing	bris ins	0.551	PASS	breathing	bris in	S
breathing	bris inés	0.636	STRICT	breathing	bris in	S
breathing	brisées in	0.548	PASS	breathing	bris in	S
breathing	bris ina	0.636	STRICT	breathing	bris in	S
breathing	brisée in	0.548	PASS	breathing	bris in	S
breathing	bris ines	0.675	STRICT	breathing	bris in	S
breathings	bris ine	0.636	STRICT	breathing	bris in	S
breathings	brisés in	0.540	PASS	breathing	bris in	S
breathings	brise in	0.558	PASS	breathing	bris in	S
breathings	brisent in	0.558	PASS	breathing	bris in	S
breathings	bris inez	0.597	PASS	breathing	bris in	S
breathings	briser in	0.540	PASS	breathing	bris in	S
breathings	brisé in	0.540	PASS	breathing	bris in	S
breathings	brisant in	0.540	PASS	breathing	bris in	S
breathings	bris ins	0.564	PASS	breathing	bris in	S
breathings	bris inés	0.597	PASS	breathing	bris in	S
breathings	brisées in	0.540	PASS	breathing	bris in	S
breathings	bris ina	0.606	STRICT	breathing	bris in	S
breathings	brisée in	0.540	PASS	breathing	bris in	S
breathings	bris ines	0.636	STRICT	breathing	bris in	S
breathe	bris ine	0.683	STRICT	breathing	bris in	S
breathe	brisés in	0.546	PASS	breathing	bris in	S
breathe	brise in	0.565	PASS	breathing	bris in	S
breathe	brisent in	0.565	PASS	breathing	bris in	S
breathe	bris inez	0.640	STRICT	breathing	bris in	S
breathe	briser in	0.546	PASS	breathing	bris in	S
breathe	brisé in	0.546	PASS	breathing	bris in	S
breathe	brisant in	0.546	PASS	breathing	bris in	S
breathe	bris ins	0.565	PASS	breathing	bris in	S
breathe	bris inés	0.640	STRICT	breathing	bris in	S
breathe	brisées in	0.546	PASS	breathing	bris in	S
breathe	bris ina	0.640	STRICT	breathing	bris in	S
breathe	brisée in	0.546	PASS	breathing	bris in	S
breathe	bris ines	0.683	STRICT	breathing	bris in	S
breathes	bris ine	0.625	STRICT	breathing	bris in	S
breathes	brisés in	0.536	PASS	breathing	bris in	S
breathes	brise in	0.554	PASS	breathing	bris in	S
breathes	brisent in	0.554	PASS	breathing	bris in	S
breathes	bris inez	0.592	PASS	breathing	bris in	S
breathes	briser in	0.536	PASS	breathing	bris in	S
breathes	brisé in	0.536	PASS	breathing	bris in	S
breathes	brisant in	0.536	PASS	breathing	bris in	S
breathes	bris ins	0.563	PASS	breathing	bris in	S
breathes	bris inés	0.592	PASS	breathing	bris in	S
breathes	brisées in	0.536	PASS	breathing	bris in	S
breathes	bris ina	0.592	PASS	breathing	bris in	S
breathes	brisée in	0.536	PASS	breathing	bris in	S
breathes	bris ines	0.625	STRICT	breathing	bris in	S
breathed	bris ine	0.649	STRICT	breathing	bris in	S
breathed	brisés in	0.544	PASS	breathing	bris in	S
breathed	brise in	0.563	PASS	breathing	bris in	S
breathed	brisent in	0.563	PASS	breathing	bris in	S
breathed	bris inez	0.611	STRICT	breathing	bris in	S
breathed	briser in	0.544	PASS	breathing	bris in	S
breathed	brisé in	0.544	PASS	breathing	bris in	S
breathed	brisant in	0.544	PASS	breathing	bris in	S
breathed	bris ins	0.551	PASS	breathing	bris in	S
breathed	bris inés	0.611	STRICT	breathing	bris in	S
breathed	brisées in	0.544	PASS	breathing	bris in	S
breathed	bris ina	0.611	STRICT	breathing	bris in	S
breathed	brisée in	0.544	PASS	breathing	bris in	S
breathed	bris ines	0.649	STRICT	breathing	bris in	S
bridges	brides aises	0.646	STRICT	bridges	brides aise	S
bridges	bride aise	0.641	STRICT	bridges	brides aise	S
bridges	brides aisé	0.551	PASS	bridges	brides aise	S
bridge	brides aises	0.559	PASS	bridges	brides aise	S
bridge	bride aise	0.591	PASS	bridges	brides aise	S
bridge	brides aisé	0.533	PASS	bridges	brides aise	S
bridged	brides aises	0.562	PASS	bridges	brides aise	S
bridged	bride aise	0.550	PASS	bridges	brides aise	S
bridged	brides aisé	0.536	PASS	bridges	brides aise	S
bridging	brides aises	0.544	PASS	bridges	brides aise	S
bridging	bride aise	0.552	PASS	bridges	brides aise	S
bridging	brides aisé	0.511	PASS	bridges	brides aise	S
briefly	prient lise	0.574	PASS	briefly	prient lis	S
briefly	prient lisa	0.547	PASS	briefly	prient lis	S
briefly	prient lisent	0.574	PASS	briefly	prient lis	S
briefly	prient lisez	0.547	PASS	briefly	prient lis	S
briefly	prient lisant	0.547	PASS	briefly	prient lis	S
briefly	prient li	0.686	STRICT	briefly	prient lis	S
briefly	prient lisait	0.547	PASS	briefly	prient lis	S
briefly	prient lisée	0.547	PASS	briefly	prient lis	S
broadly	prompt lisez	0.492	PASS	broadly	prompt lis	S
broadly	prompt lisée	0.492	PASS	broadly	prompt lis	S
broadly	prompt lisant	0.477	PASS	broadly	prompt lis	S
broadly	prompts lis	0.624	STRICT	broadly	prompt lis	S
broadly	promptes lis	0.578	PASS	broadly	prompt lis	S
broadly	prompt lisa	0.492	PASS	broadly	prompt lis	S
broadly	prompt lisent	0.516	PASS	broadly	prompt lis	S
broadly	prompte lis	0.578	PASS	broadly	prompt lis	S
broadly	prompt li	0.624	STRICT	broadly	prompt lis	S
broadly	prompt lise	0.516	PASS	broadly	prompt lis	S
broadly	prompt lisait	0.492	PASS	broadly	prompt lis	S
brothers	bras aises	0.666	STRICT	brothers	bras aise	S
brothers	bras aisé	0.557	PASS	brothers	bras aise	S
brothers	bra aise	0.673	STRICT	brothers	bras aise	S
brothers	brass aise	0.656	STRICT	brothers	bras aise	S
brother	bras aises	0.567	PASS	brothers	bras aise	S
brother	bras aisé	0.538	PASS	brothers	bras aise	S
brother	bra aise	0.604	STRICT	brothers	bras aise	S
brother	brass aise	0.567	PASS	brothers	bras aise	S
builders	belles aisé	0.486	PASS	builders	belles aise	S
builders	belle aise	0.577	PASS	builders	belles aise	S
builders	belles aises	0.589	PASS	builders	belles aise	S
builder	belles aisé	0.461	PASS	builders	belles aise	S
builder	belle aise	0.513	PASS	builders	belles aise	S
builder	belles aises	0.484	PASS	builders	belles aise	S
bury	beyer rient	0.786	STRICT	bury	bey rient	S
bury	beys rient	1.000	STRICT	bury	bey rient	S
buried	beyer rient	0.660	STRICT	bury	bey rient	S
buried	beys rient	0.822	STRICT	bury	bey rient	S
buries	beyer rient	0.660	STRICT	bury	bey rient	S
buries	beys rient	0.822	STRICT	bury	bey rient	S
burying	beyer rient	0.645	STRICT	bury	bey rient	S
burying	beys rient	0.788	STRICT	bury	bey rient	S
busted	baissent aides	0.683	STRICT	busted	baissent aide	S
busted	baissent aidez	0.572	PASS	busted	baissent aide	S
busted	baissent aider	0.572	PASS	busted	baissent aide	S
busted	baissent aidant	0.572	PASS	busted	baissent aide	S
busted	baissent aident	0.683	STRICT	busted	baissent aide	S
busted	baissent aidait	0.572	PASS	busted	baissent aide	S
busted	baissent aida	0.572	PASS	busted	baissent aide	S
busted	baissent aidé	0.572	PASS	busted	baissent aide	S
busting	baissent aides	0.556	PASS	busted	baissent aide	S
busting	baissent aidez	0.529	PASS	busted	baissent aide	S
busting	baissent aider	0.529	PASS	busted	baissent aide	S
busting	baissent aidant	0.555	PASS	busted	baissent aide	S
busting	baissent aident	0.556	PASS	busted	baissent aide	S
busting	baissent aidait	0.529	PASS	busted	baissent aide	S
busting	baissent aida	0.529	PASS	busted	baissent aide	S
busting	baissent aidé	0.529	PASS	busted	baissent aide	S
busts	baissent aides	0.577	PASS	busted	baissent aide	S
busts	baissent aidez	0.547	PASS	busted	baissent aide	S
busts	baissent aider	0.547	PASS	busted	baissent aide	S
busts	baissent aidant	0.547	PASS	busted	baissent aide	S
busts	baissent aident	0.577	PASS	busted	baissent aide	S
busts	baissent aidait	0.547	PASS	busted	baissent aide	S
busts	baissent aida	0.547	PASS	busted	baissent aide	S
busts	baissent aidé	0.547	PASS	busted	baissent aide	S
bust	baissent aides	0.584	PASS	busted	baissent aide	S
bust	baissent aidez	0.553	PASS	busted	baissent aide	S
bust	baissent aider	0.553	PASS	busted	baissent aide	S
bust	baissent aidant	0.553	PASS	busted	baissent aide	S
bust	baissent aident	0.584	PASS	busted	baissent aide	S
bust	baissent aidait	0.553	PASS	busted	baissent aide	S
bust	baissent aida	0.553	PASS	busted	baissent aide	S
bust	baissent aidé	0.553	PASS	busted	baissent aide	S
busty	bases tee	0.518	PASS	busty	bas tee	S
busty	bas tea	0.510	PASS	busty	bas tee	S
busty	basés tee	0.501	PASS	busty	bas tee	S
busty	bas tees	0.492	PASS	busty	bas tee	S
busty	basée tee	0.501	PASS	busty	bas tee	S
busty	basé tee	0.501	PASS	busty	bas tee	S
busty	basant tee	0.501	PASS	busty	bas tee	S
busty	ba tee	0.510	PASS	busty	bas tee	S
busty	base tee	0.518	PASS	busty	bas tee	S
busty	basées tee	0.501	PASS	busty	bas tee	S
butcher	boute chez	0.630	STRICT	butcher	bout chez	S
butcher	bouté chez	0.505	PASS	butcher	bout chez	S
butcher	boutée chez	0.505	PASS	butcher	bout chez	S
butcher	boutons chez	0.505	PASS	butcher	bout chez	S
butcher	boutés chez	0.505	PASS	butcher	bout chez	S
butcher	bouts chez	0.506	PASS	butcher	bout chez	S
butcher	bouter chez	0.505	PASS	butcher	bout chez	S
butcher	boutant chez	0.505	PASS	butcher	bout chez	S
butchers	boute chez	0.579	PASS	butcher	bout chez	S
butchers	bouté chez	0.469	PASS	butcher	bout chez	S
butchers	boutée chez	0.469	PASS	butcher	bout chez	S
butchers	boutons chez	0.469	PASS	butcher	bout chez	S
butchers	boutés chez	0.469	PASS	butcher	bout chez	S
butchers	bouts chez	0.462	PASS	butcher	bout chez	S
butchers	bouter chez	0.469	PASS	butcher	bout chez	S
butchers	boutant chez	0.469	PASS	butcher	bout chez	S
butchered	boute chez	0.579	PASS	butcher	bout chez	S
butchered	bouté chez	0.469	PASS	butcher	bout chez	S
butchered	boutée chez	0.469	PASS	butcher	bout chez	S
butchered	boutons chez	0.469	PASS	butcher	bout chez	S
butchered	boutés chez	0.469	PASS	butcher	bout chez	S
butchered	bouts chez	0.462	PASS	butcher	bout chez	S
butchered	bouter chez	0.469	PASS	butcher	bout chez	S
butchered	boutant chez	0.469	PASS	butcher	bout chez	S
butchering	boute chez	0.559	PASS	butcher	bout chez	S
butchering	bouté chez	0.467	PASS	butcher	bout chez	S
butchering	boutée chez	0.467	PASS	butcher	bout chez	S
butchering	boutons chez	0.467	PASS	butcher	bout chez	S
butchering	boutés chez	0.467	PASS	butcher	bout chez	S
butchering	bouts chez	0.463	PASS	butcher	bout chez	S
butchering	bouter chez	0.467	PASS	butcher	bout chez	S
butchering	boutant chez	0.467	PASS	butcher	bout chez	S
butler	bat le	0.528	PASS	butler	bat les	S
butler	batons les	0.503	PASS	butler	bat les	S
butler	bate les	0.628	STRICT	butler	bat les	S
butler	bats les	0.504	PASS	butler	bat les	S
butler	batée les	0.503	PASS	butler	bat les	S
butler	bata les	0.503	PASS	butler	bat les	S
butler	bates les	0.628	STRICT	butler	bat les	S
butlers	bat le	0.496	PASS	butler	bat les	S
butlers	batons les	0.468	PASS	butler	bat les	S
butlers	bate les	0.577	PASS	butler	bat les	S
butlers	bats les	0.460	PASS	butler	bat les	S
butlers	batée les	0.468	PASS	butler	bat les	S
butlers	bata les	0.468	PASS	butler	bat les	S
butlers	bates les	0.577	PASS	butler	bat les	S
cardboard	casa botte	0.464	PASS	cardboard	cas botte	S
cardboard	cass botte	0.474	PASS	cardboard	cas botte	S
cardboard	cas bottes	0.475	PASS	cardboard	cas botte	S
cardboard	cas botté	0.458	PASS	cardboard	cas botte	S
cardboard	casas botte	0.464	PASS	cardboard	cas botte	S
cardboard	cas botter	0.458	PASS	cardboard	cas botte	S
cardboard	caser botte	0.464	PASS	cardboard	cas botte	S
cardboard	casé botte	0.464	PASS	cardboard	cas botte	S
cardboard	cas botta	0.458	PASS	cardboard	cas botte	S
cardboard	ca botte	0.475	PASS	cardboard	cas botte	S
cardboard	cas bottez	0.458	PASS	cardboard	cas botte	S
cardboard	cas bottent	0.475	PASS	cardboard	cas botte	S
cardboard	cas bottait	0.458	PASS	cardboard	cas botte	S
cardboard	cases botte	0.482	PASS	cardboard	cas botte	S
cardboard	case botte	0.482	PASS	cardboard	cas botte	S
cartoon	gand unes	0.499	PASS	cartoon	gand un	S
cartoon	gand une	0.499	PASS	cartoon	gand un	S
casting	cassent inez	0.577	PASS	casting	cassent in	S
casting	cassent inés	0.577	PASS	casting	cassent in	S
casting	cassent ina	0.577	PASS	casting	cassent in	S
casting	cassent ines	0.612	STRICT	casting	cassent in	S
casting	cassent ine	0.612	STRICT	casting	cassent in	S
casts	cassent inez	0.532	PASS	casting	cassent in	S
casts	cassent inés	0.532	PASS	casting	cassent in	S
casts	cassent ina	0.532	PASS	casting	cassent in	S
casts	cassent ines	0.559	PASS	casting	cassent in	S
casts	cassent ine	0.559	PASS	casting	cassent in	S
cast	cassent inez	0.555	PASS	casting	cassent in	S
cast	cassent inés	0.555	PASS	casting	cassent in	S
cast	cassent ina	0.555	PASS	casting	cassent in	S
cast	cassent ines	0.587	PASS	casting	cassent in	S
cast	cassent ine	0.587	PASS	casting	cassent in	S
castings	cassent inez	0.543	PASS	casting	cassent in	S
castings	cassent inés	0.543	PASS	casting	cassent in	S
castings	cassent ins	0.458	PASS	casting	cassent in	S
castings	cassent ina	0.549	PASS	casting	cassent in	S
castings	cassent ines	0.577	PASS	casting	cassent in	S
castings	cassent ine	0.577	PASS	casting	cassent in	S
causes	consent aise	0.547	PASS	causes	cons aise	S
causes	cons aisé	0.503	PASS	causes	cons aise	S
causes	cons aises	0.628	STRICT	causes	cons aise	S
causes	con aise	0.610	STRICT	causes	cons aise	S
caused	consent aise	0.461	PASS	causes	cons aise	S
caused	cons aisé	0.484	PASS	causes	cons aise	S
caused	cons aises	0.513	PASS	causes	cons aise	S
caused	con aise	0.504	PASS	causes	cons aise	S
causing	cons aisé	0.453	PASS	causes	cons aise	S
causing	cons aises	0.493	PASS	causes	cons aise	S
causing	con aise	0.501	PASS	causes	cons aise	S
cause	consent aise	0.538	PASS	causes	cons aise	S
cause	cons aisé	0.476	PASS	causes	cons aise	S
cause	cons aises	0.604	STRICT	causes	cons aise	S
cause	con aise	0.655	STRICT	causes	cons aise	S
cc	sis scier	0.773	STRICT	cc	sis scie	S
cc	sis sciant	0.738	STRICT	cc	sis scie	S
cc	sis sciait	0.761	STRICT	cc	sis scie	S
cc	sis scies	1.000	STRICT	cc	sis scie	S
cc	sis scient	1.000	STRICT	cc	sis scie	S
cc	si scie	1.000	STRICT	cc	sis scie	S
cc	sise scie	0.791	STRICT	cc	sis scie	S
cc	sis sciez	0.773	STRICT	cc	sis scie	S
cc	sis scié	0.773	STRICT	cc	sis scie	S
cc	sises scie	0.791	STRICT	cc	sis scie	S
cedars	scient aises	0.703	STRICT	cedars	scient aise	S
cedars	scient aisé	0.562	PASS	cedars	scient aise	S
cedar	scient aises	0.640	STRICT	cedars	scient aise	S
cedar	scient aisé	0.592	PASS	cedars	scient aise	S
ceded	scient aidait	0.562	PASS	ceded	scient aide	S
ceded	scient aident	0.703	STRICT	ceded	scient aide	S
ceded	scient aidant	0.592	PASS	ceded	scient aide	S
ceded	scient aider	0.562	PASS	ceded	scient aide	S
ceded	scient aida	0.562	PASS	ceded	scient aide	S
ceded	scient aidez	0.562	PASS	ceded	scient aide	S
ceded	scient aides	0.703	STRICT	ceded	scient aide	S
ceded	scient aidé	0.562	PASS	ceded	scient aide	S
cedes	scient aidait	0.562	PASS	ceded	scient aide	S
cedes	scient aident	0.616	STRICT	ceded	scient aide	S
cedes	scient aidant	0.577	PASS	ceded	scient aide	S
cedes	scient aider	0.562	PASS	ceded	scient aide	S
cedes	scient aida	0.577	PASS	ceded	scient aide	S
cedes	scient aidez	0.562	PASS	ceded	scient aide	S
cedes	scient aides	0.616	STRICT	ceded	scient aide	S
cedes	scient aidé	0.562	PASS	ceded	scient aide	S
ceding	scient aidait	0.587	PASS	ceded	scient aide	S
ceding	scient aident	0.602	STRICT	ceded	scient aide	S
ceding	scient aidant	0.575	PASS	ceded	scient aide	S
ceding	scient aider	0.577	PASS	ceded	scient aide	S
ceding	scient aida	0.557	PASS	ceded	scient aide	S
ceding	scient aidez	0.577	PASS	ceded	scient aide	S
ceding	scient aides	0.602	STRICT	ceded	scient aide	S
ceding	scient aidé	0.577	PASS	ceded	scient aide	S
cede	scient aidait	0.616	STRICT	ceded	scient aide	S
cede	scient aident	0.781	STRICT	ceded	scient aide	S
cede	scient aidant	0.616	STRICT	ceded	scient aide	S
cede	scient aider	0.616	STRICT	ceded	scient aide	S
cede	scient aida	0.616	STRICT	ceded	scient aide	S
cede	scient aidez	0.616	STRICT	ceded	scient aide	S
cede	scient aides	0.781	STRICT	ceded	scient aide	S
cede	scient aidé	0.616	STRICT	ceded	scient aide	S
celebrities	célèbrent hissent	0.720	STRICT	celebrities	célèbrent hisse	S
celebrities	célèbrent hissant	0.690	STRICT	celebrities	célèbrent hisse	S
celebrities	célèbrent hissez	0.703	STRICT	celebrities	célèbrent hisse	S
celebrities	célèbrent hisser	0.703	STRICT	celebrities	célèbrent hisse	S
celebrities	célèbrent hissé	0.703	STRICT	celebrities	célèbrent hisse	S
celebrities	célèbrent hissait	0.690	STRICT	celebrities	célèbrent hisse	S
celebrities	célèbrent hissa	0.690	STRICT	celebrities	célèbrent hisse	S
celebrity	célèbrent hissent	0.718	STRICT	celebrities	célèbrent hisse	S
celebrity	célèbrent hissant	0.688	STRICT	celebrities	célèbrent hisse	S
celebrity	célèbrent hissez	0.705	STRICT	celebrities	célèbrent hisse	S
celebrity	célèbrent hisser	0.705	STRICT	celebrities	célèbrent hisse	S
celebrity	célèbrent hissé	0.705	STRICT	celebrities	célèbrent hisse	S
celebrity	célèbrent hissait	0.684	STRICT	celebrities	célèbrent hisse	S
celebrity	célèbrent hissa	0.688	STRICT	celebrities	célèbrent hisse	S
censers	saines seize	0.882	STRICT	censers	sain seize	S
censers	saine seize	0.882	STRICT	censers	sain seize	S
censers	sains seize	0.715	STRICT	censers	sain seize	S
censored	saines aides	0.763	STRICT	censored	saines aide	S
censored	saines aidait	0.646	STRICT	censored	saines aide	S
censored	saines aidez	0.646	STRICT	censored	saines aide	S
censored	saines aidé	0.646	STRICT	censored	saines aide	S
censored	saines aident	0.763	STRICT	censored	saines aide	S
censored	saines aidant	0.646	STRICT	censored	saines aide	S
censored	saine aide	0.763	STRICT	censored	saines aide	S
censored	saines aida	0.646	STRICT	censored	saines aide	S
censored	saines aider	0.646	STRICT	censored	saines aide	S
censor	saines aides	0.670	STRICT	censored	saines aide	S
censor	saines aidait	0.632	STRICT	censored	saines aide	S
censor	saines aidez	0.632	STRICT	censored	saines aide	S
censor	saines aidé	0.632	STRICT	censored	saines aide	S
censor	saines aident	0.670	STRICT	censored	saines aide	S
censor	saines aidant	0.632	STRICT	censored	saines aide	S
censor	saine aide	0.695	STRICT	censored	saines aide	S
censor	saines aida	0.632	STRICT	censored	saines aide	S
censor	saines aider	0.632	STRICT	censored	saines aide	S
censors	saines aides	0.666	STRICT	censored	saines aide	S
censors	saines aidait	0.629	STRICT	censored	saines aide	S
censors	saines aidez	0.629	STRICT	censored	saines aide	S
censors	saines aidé	0.629	STRICT	censored	saines aide	S
censors	saines aident	0.666	STRICT	censored	saines aide	S
censors	saines aidant	0.629	STRICT	censored	saines aide	S
