en	fr	score	tier	gold_en	gold_fr	src_tier
costa	costa	0.810	STRICT	costa	costas	EXPANSION-1
costas	costas	0.753	STRICT	costas	costa	EXPANSION-1
coste	costas	0.822	STRICT	coste	costa	EXPANSION-1
coste	coste	1.000	STRICT	coste	costes	EXPANSION-1
coster	costas	0.822	STRICT	coster	costa	EXPANSION-1
coster	coster	0.822	STRICT	coster	coste	EXPANSION-1
costes	costa	0.763	STRICT	costes	coste	EXPANSION-1
costes	costes	0.822	STRICT	costes	coste	EXPANSION-1
costes	coster	0.763	STRICT	costes	coste	EXPANSION-1
costume	costumés	0.728	STRICT	costume	costumé	EXPANSION-1
costume	costumée	0.728	STRICT	costume	costumé	EXPANSION-1
costume	costumées	0.728	STRICT	costume	costumé	EXPANSION-1
costumes	costumés	0.686	STRICT	costume	costumé	EXPANSION-1
costumes	costumée	0.686	STRICT	costume	costumé	EXPANSION-1
costumes	costumées	0.686	STRICT	costume	costumé	EXPANSION-1
costumed	costumés	0.686	STRICT	costume	costumé	EXPANSION-1
costumed	costumée	0.686	STRICT	costume	costumé	EXPANSION-1
costumed	costumées	0.686	STRICT	costume	costumé	EXPANSION-1
costuming	costumés	0.687	STRICT	costume	costumé	EXPANSION-1
costuming	costumée	0.687	STRICT	costume	costumé	EXPANSION-1
costuming	costumées	0.687	STRICT	costume	costumé	EXPANSION-1
coterie	coterie	0.738	STRICT	coterie	coteries	EXPANSION-1
countess	comtesse	0.756	STRICT	countess	comtesses	EXPANSION-1
coupe	coupante	0.716	STRICT	coupe	coupant	EXPANSION-1
coupe	coupants	0.781	STRICT	coupe	coupant	EXPANSION-1
coupe	coupantes	0.716	STRICT	coupe	coupant	EXPANSION-1
coupes	coupante	0.707	STRICT	coupe	coupant	EXPANSION-1
coupes	coupants	0.716	STRICT	coupe	coupant	EXPANSION-1
coupes	coupantes	0.707	STRICT	coupe	coupant	EXPANSION-1
coupe	coupon	0.781	STRICT	coupe	coupons	EXPANSION-1
coupes	coupon	0.716	STRICT	coupe	coupons	EXPANSION-1
couper	coupante	0.716	STRICT	couper	coupant	EXPANSION-1
couper	coupants	0.781	STRICT	couper	coupant	EXPANSION-1
couper	coupantes	0.716	STRICT	couper	coupant	EXPANSION-1
couper	coupon	0.781	STRICT	couper	coupons	EXPANSION-1
coupé	coupante	0.670	STRICT	coupé	coupant	EXPANSION-1
coupé	coupants	0.721	STRICT	coupé	coupant	EXPANSION-1
coupé	coupantes	0.670	STRICT	coupé	coupant	EXPANSION-1
coupé	coupon	0.713	STRICT	coupé	coupons	EXPANSION-1
couture	couture	0.798	STRICT	couture	coutures	EXPANSION-1
cree	criante	0.716	STRICT	cree	criant	EXPANSION-1
cree	criantes	0.716	STRICT	cree	criant	EXPANSION-1
cree	criants	0.781	STRICT	cree	criant	EXPANSION-1
cree	criées	0.781	STRICT	cree	crié	EXPANSION-1
cree	criés	0.781	STRICT	cree	crié	EXPANSION-1
cree	crieras	0.716	STRICT	cree	criera	EXPANSION-1
cree	crisse	0.781	STRICT	cree	criss	EXPANSION-1
cree	crisser	0.716	STRICT	cree	criss	EXPANSION-1
cree	crissent	0.781	STRICT	cree	criss	EXPANSION-1
cree	crissé	0.716	STRICT	cree	criss	EXPANSION-1
cree	crissait	0.716	STRICT	cree	criss	EXPANSION-1
cree	crissaient	0.716	STRICT	cree	criss	EXPANSION-1
cresson	cresson	0.798	STRICT	cresson	cressons	EXPANSION-1
crest	crest	1.000	STRICT	crested	crest	EXPANSION-1
crest	crête	0.822	STRICT	crest	crêtes	EXPANSION-1
crevasse	crevasse	0.847	STRICT	crevasse	crevasses	EXPANSION-1
crevasse	crevassée	0.728	STRICT	crevasse	crevassé	EXPANSION-1
crevasse	crevassées	0.728	STRICT	crevasse	crevassé	EXPANSION-1
crevasse	crevassés	0.728	STRICT	crevasse	crevassé	EXPANSION-1
cria	crié	0.770	STRICT	cria	criés	EXPANSION-1
cric	cric	0.787	STRICT	cric	crics	EXPANSION-1
crinoline	crinoline	0.773	STRICT	crinoline	crinolines	EXPANSION-1
crises	crises	0.739	STRICT	crises	crise	EXPANSION-1
crises	criser	0.633	STRICT	crises	crise	EXPANSION-1
crisis	criser	0.564	PASS	crises	crise	EXPANSION-1
crisp	crisp	0.823	STRICT	crisper	crisp	EXPANSION-1
critique	critiquée	0.730	STRICT	critique	critiquer	EXPANSION-1
critique	critiqués	0.730	STRICT	critique	critiquer	EXPANSION-1
critique	critiquées	0.730	STRICT	critique	critiquer	EXPANSION-1
critique	critiquaient	0.730	STRICT	critique	critiquer	EXPANSION-1
critiques	critiquée	0.691	STRICT	critique	critiquer	EXPANSION-1
critiques	critiqués	0.691	STRICT	critique	critiquer	EXPANSION-1
critiques	critiquées	0.691	STRICT	critique	critiquer	EXPANSION-1
critiques	critiquaient	0.691	STRICT	critique	critiquer	EXPANSION-1
critiquing	critiquée	0.688	STRICT	critique	critiquer	EXPANSION-1
critiquing	critiqués	0.688	STRICT	critique	critiquer	EXPANSION-1
critiquing	critiquées	0.688	STRICT	critique	critiquer	EXPANSION-1
critiquing	critiquaient	0.695	STRICT	critique	critiquer	EXPANSION-1
critiqued	critiquée	0.691	STRICT	critique	critiquer	EXPANSION-1
critiqued	critiqués	0.691	STRICT	critique	critiquer	EXPANSION-1
critiqued	critiquées	0.691	STRICT	critique	critiquer	EXPANSION-1
critiqued	critiquaient	0.691	STRICT	critique	critiquer	EXPANSION-1
cro	cross	0.636	STRICT	cro	cros	EXPANSION-1
cro	cro	0.833	STRICT	cro	cros	EXPANSION-1
cros	cross	0.654	STRICT	cros	cros	EXPANSION-1
cros	cro	0.748	STRICT	cros	cros	EXPANSION-1
crossfire	crossfire	0.757	STRICT	crossfires	crossfire	EXPANSION-1
crossover	crossover	0.782	STRICT	crossover	crossovers	EXPANSION-1
croupier	croupier	0.785	STRICT	croupier	croupiers	EXPANSION-1
croupier	croupion	0.756	STRICT	croupier	croupions	EXPANSION-1
croupiers	croupion	0.681	STRICT	croupier	croupions	EXPANSION-1
crypt	crypte	0.823	STRICT	crypt	cryptes	EXPANSION-1
crypto	crypto	0.758	STRICT	crypto	cryptos	EXPANSION-1
crèche	crèche	1.000	STRICT	crèche	crèches	EXPANSION-1
créole	créole	0.776	STRICT	créole	créoles	EXPANSION-1
crête	crête	0.822	STRICT	crête	crêtes	EXPANSION-1
css	css	0.823	STRICT	css	csss	EXPANSION-1
cuckoo	coucou	0.821	STRICT	cuckoo	coucous	EXPANSION-1
cuvette	cuvette	0.785	STRICT	cuvette	cuvettes	EXPANSION-1
cycliste	cycliste	0.827	STRICT	cycliste	cyclistes	EXPANSION-1
cypress	cypress	0.724	STRICT	cypresses	cypress	EXPANSION-1
cégep	cégep	0.822	STRICT	cégep	cégeps	EXPANSION-1
dani	dani	0.785	STRICT	dani	danis	EXPANSION-1
danny	dani	0.785	STRICT	danny	danis	EXPANSION-1
dauphine	dauphine	0.823	STRICT	dauphine	dauphines	EXPANSION-1
decor	décor	0.885	STRICT	decor	décors	EXPANSION-1
decor	décora	0.600	PASS	decor	décore	EXPANSION-1
del	del	1.000	STRICT	del	dels	EXPANSION-1
dels	dela	0.504	PASS	dels	del	EXPANSION-1
dels	dels	0.781	STRICT	dels	del	EXPANSION-1
dels	delai	0.488	PASS	dels	del	EXPANSION-1
dels	dele	0.544	PASS	dels	del	EXPANSION-1
dem	dem	1.000	STRICT	dem	dems	EXPANSION-1
demi	demi	0.785	STRICT	demi	demis	EXPANSION-1
dentes	dena	0.476	PASS	dens	den	EXPANSION-1
deni	denise	0.628	STRICT	deni	denis	EXPANSION-1
deni	deni	0.785	STRICT	deni	denis	EXPANSION-1
depressive	dépressive	0.762	STRICT	depressive	dépressives	EXPANSION-1
der	der	1.000	STRICT	der	ders	EXPANSION-1
derrick	derrick	0.823	STRICT	derrick	derricks	EXPANSION-1
ders	de	0.505	PASS	ders	der	EXPANSION-1
ders	des	0.508	PASS	ders	der	EXPANSION-1
ders	da	0.475	PASS	ders	der	EXPANSION-1
ders	dons	0.483	PASS	ders	der	EXPANSION-1
ders	dent	0.461	PASS	ders	der	EXPANSION-1
ders	dés	0.508	PASS	ders	der	EXPANSION-1
ders	dé	0.508	PASS	ders	der	EXPANSION-1
ders	dai	0.508	PASS	ders	der	EXPANSION-1
ders	dez	0.508	PASS	ders	der	EXPANSION-1
ders	ders	0.781	STRICT	ders	der	EXPANSION-1
ders	dera	0.504	PASS	ders	der	EXPANSION-1
desc	descente	0.677	STRICT	desc	descent	EXPANSION-1
desc	descentes	0.677	STRICT	desc	descent	EXPANSION-1
destin	destin	0.798	STRICT	destin	destins	EXPANSION-1
destin	destinez	0.730	STRICT	destin	destine	EXPANSION-1
detect	détecte	0.837	STRICT	detect	détecter	EXPANSION-1
detect	détectée	0.720	STRICT	detect	détecter	EXPANSION-1
detect	détectés	0.720	STRICT	detect	détecter	EXPANSION-1
detect	détectées	0.720	STRICT	detect	détecter	EXPANSION-1
detect	détectaient	0.739	STRICT	detect	détecter	EXPANSION-1
detect	détectai	0.720	STRICT	detect	détecter	EXPANSION-1
detected	détectée	0.678	STRICT	detect	détecter	EXPANSION-1
detected	détectés	0.678	STRICT	detect	détecter	EXPANSION-1
detected	détectées	0.678	STRICT	detect	détecter	EXPANSION-1
detected	détectaient	0.694	STRICT	detect	détecter	EXPANSION-1
detected	détectai	0.678	STRICT	detect	détecter	EXPANSION-1
detecting	détectée	0.679	STRICT	detect	détecter	EXPANSION-1
detecting	détectés	0.679	STRICT	detect	détecter	EXPANSION-1
detecting	détectées	0.679	STRICT	detect	détecter	EXPANSION-1
detecting	détectaient	0.701	STRICT	detect	détecter	EXPANSION-1
detecting	détectai	0.679	STRICT	detect	détecter	EXPANSION-1
detects	détectée	0.683	STRICT	detect	détecter	EXPANSION-1
detects	détectés	0.683	STRICT	detect	détecter	EXPANSION-1
detects	détectées	0.683	STRICT	detect	détecter	EXPANSION-1
detects	détectaient	0.699	STRICT	detect	détecter	EXPANSION-1
detects	détectai	0.683	STRICT	detect	détecter	EXPANSION-1
detective	détective	0.757	STRICT	detective	détectives	EXPANSION-1
dev	dev	1.000	STRICT	dev	devs	EXPANSION-1
devi	devise	0.625	STRICT	devi	devis	EXPANSION-1
devi	devises	0.625	STRICT	devi	devis	EXPANSION-1
devi	devi	0.781	STRICT	devi	devis	EXPANSION-1
devi	deviser	0.584	PASS	devi	devis	EXPANSION-1
devi	devisent	0.625	STRICT	devi	devis	EXPANSION-1
devi	devisé	0.584	PASS	devi	devis	EXPANSION-1
devi	devisaient	0.584	PASS	devi	devis	EXPANSION-1
devi	devisait	0.584	PASS	devi	devis	EXPANSION-1
dexter	dexter	0.850	STRICT	dexters	dexter	EXPANSION-1
dexterity	dextérité	0.741	STRICT	dexterities	dextérité	EXPANSION-1
dhimmi	dhimmi	0.787	STRICT	dhimmi	dhimmis	EXPANSION-1
dico	dico	0.864	STRICT	dico	dicos	EXPANSION-1
dict	dictez	0.630	STRICT	dict	dicte	EXPANSION-1
digest	digest	0.757	STRICT	digest	digests	EXPANSION-1
digue	digue	1.000	STRICT	digue	digues	EXPANSION-1
dima	dima	0.770	STRICT	dima	dimas	EXPANSION-1
dino	dino	0.864	STRICT	dino	dinos	EXPANSION-1
dinos	dinos	0.791	STRICT	dinos	dino	EXPANSION-1
directo	directo	0.782	STRICT	directo	directos	EXPANSION-1
discotheque	discothèque	0.757	STRICT	discotheque	discothèques	EXPANSION-1
discothèque	discothèque	0.757	STRICT	discothèque	discothèques	EXPANSION-1
distress	détresse	0.786	STRICT	distress	détresses	EXPANSION-1
diva	diva	0.770	STRICT	diva	divas	EXPANSION-1
djinn	djinn	0.787	STRICT	djinn	djinns	EXPANSION-1
dmitri	dimitri	0.849	STRICT	dmitri	dimitris	EXPANSION-1
doctrinaire	doctrinaire	0.771	STRICT	doctrinaire	doctrinaires	EXPANSION-1
dolmen	dolmen	0.822	STRICT	dolmen	dolmens	EXPANSION-1
dome	dôme	0.833	STRICT	dome	dômes	EXPANSION-1
dorey	dorey	0.770	STRICT	doreys	dorey	EXPANSION-1
dory	doris	0.822	STRICT	dory	dori	EXPANSION-1
dory	doria	0.722	STRICT	dory	dori	EXPANSION-1
dories	doria	0.673	STRICT	dory	dori	EXPANSION-1
doses	doses	0.748	STRICT	dose	doses	EXPANSION-1
drag	drag	0.785	STRICT	drag	drags	EXPANSION-1
dressage	dressage	0.769	STRICT	dressage	dressages	EXPANSION-1
dresser	dresser	0.822	STRICT	dresser	dresse	EXPANSION-1
dresser	dresses	1.000	STRICT	dresser	dresse	EXPANSION-1
dressers	dresses	0.822	STRICT	dresser	dresse	EXPANSION-1
dresser	dresseras	0.763	STRICT	dresser	dressera	EXPANSION-1
dressers	dresseras	0.723	STRICT	dresser	dressera	EXPANSION-1
drip	drop	0.755	STRICT	drip	drops	EXPANSION-1
drogue	drogués	0.708	STRICT	drogue	drogué	EXPANSION-1
drogue	droguée	0.708	STRICT	drogue	drogué	EXPANSION-1
drogue	droguées	0.708	STRICT	drogue	drogué	EXPANSION-1
drogue	droguaient	0.708	STRICT	drogue	droguer	EXPANSION-1
droid	droïde	0.823	STRICT	droid	droïdes	EXPANSION-1
druze	druzes	0.785	STRICT	druze	druze	EXPANSION-1
duchess	duchesse	0.733	STRICT	duchess	duchesses	EXPANSION-1
duplex	duplex	0.866	STRICT	duplexes	duplex	EXPANSION-1
dusty	dusty	0.786	STRICT	dustier	dusty	EXPANSION-1
dyslexia	dyslexie	0.810	STRICT	dyslexias	dyslexie	EXPANSION-1
dyspepsia	dyspepsie	0.810	STRICT	dyspepsiae	dyspepsie	EXPANSION-1
dôme	dôme	0.833	STRICT	dôme	dômes	EXPANSION-1
ebs	ebe	0.451	PASS	ebs	eb	EXPANSION-1
eclectic	éclectique	0.773	STRICT	eclectic	éclectiques	EXPANSION-1
ecs	ecs	0.716	STRICT	ecs	ec	EXPANSION-1
ecstasy	ecstasy	0.724	STRICT	ecstasies	ecstasy	EXPANSION-1
ect	ect	1.000	STRICT	ect	ects	EXPANSION-1
ects	ects	0.781	STRICT	ects	ect	EXPANSION-1
edge	edge	1.000	STRICT	edges	edge	EXPANSION-1
edmond	edmund	0.788	STRICT	edmond	edmunds	EXPANSION-1
edmund	edmund	0.795	STRICT	edmund	edmunds	EXPANSION-1
efs	efs	0.716	STRICT	efs	ef	EXPANSION-1
efs	efe	0.465	PASS	efs	ef	EXPANSION-1
electric	electrique	0.762	STRICT	electric	electriques	EXPANSION-1
electro	électro	0.777	STRICT	electro	électros	EXPANSION-1
electrode	électrodes	0.807	STRICT	electrode	électrode	EXPANSION-1
elite	elite	0.770	STRICT	elite	elites	EXPANSION-1
elle	elle	1.000	STRICT	elle	elles	EXPANSION-1
elles	elles	0.716	STRICT	elles	elle	EXPANSION-1
elles	ella	0.645	STRICT	elles	elle	EXPANSION-1
elles	eller	0.621	STRICT	elles	elle	EXPANSION-1
elles	ellé	0.621	STRICT	elles	elle	EXPANSION-1
elli	elli	1.000	STRICT	elli	ellis	EXPANSION-1
elmer	elmer	0.781	STRICT	elmer	elme	EXPANSION-1
els	els	0.716	STRICT	els	el	EXPANSION-1
elysée	elysée	0.808	STRICT	elysée	elysées	EXPANSION-1
elysées	elysées	0.751	STRICT	elysées	elysée	EXPANSION-1
ems	ems	0.716	STRICT	ems	em	EXPANSION-1
entropy	entropy	0.724	STRICT	entropies	entropy	EXPANSION-1
eps	eps	0.716	STRICT	eps	ep	EXPANSION-1
escort	escorterons	0.796	STRICT	escort	escorter	EXPANSION-1
escorted	escorterons	0.715	STRICT	escort	escorter	EXPANSION-1
escorts	escorterons	0.760	STRICT	escort	escorter	EXPANSION-1
escorting	escorterons	0.708	STRICT	escort	escorter	EXPANSION-1
esp	espere	0.781	STRICT	esp	esper	EXPANSION-1
esp	esperer	0.716	STRICT	esp	esper	EXPANSION-1
esp	esperant	0.716	STRICT	esp	esper	EXPANSION-1
esp	esperons	0.716	STRICT	esp	esper	EXPANSION-1
esper	esper	0.770	STRICT	esper	espe	EXPANSION-1
espresso	espresso	0.900	STRICT	espressos	espresso	EXPANSION-1
espresso	expresso	0.827	STRICT	espressos	expresso	EXPANSION-1
esprit	esprit	0.764	STRICT	esprit	esprits	EXPANSION-1
espérance	espérance	0.759	STRICT	espérance	espérances	EXPANSION-1
esta	esta	0.770	STRICT	esta	estas	EXPANSION-1
este	este	1.000	STRICT	este	ester	EXPANSION-1
este	esters	0.781	STRICT	este	ester	EXPANSION-1
este	estée	0.781	STRICT	este	ester	EXPANSION-1
este	estas	0.781	STRICT	este	esta	EXPANSION-1
esteem	estimée	0.850	STRICT	esteem	estimé	EXPANSION-1
esteem	estimés	0.850	STRICT	esteem	estimé	EXPANSION-1
esteem	estimées	0.850	STRICT	esteem	estimé	EXPANSION-1
esteemed	estimée	0.793	STRICT	esteem	estimé	EXPANSION-1
esteemed	estimées	0.793	STRICT	esteem	estimé	EXPANSION-1
esteems	estimée	0.793	STRICT	esteem	estimé	EXPANSION-1
esteems	estimées	0.793	STRICT	esteem	estimé	EXPANSION-1
esteeming	estimée	0.786	STRICT	esteem	estimé	EXPANSION-1
esteeming	estimées	0.786	STRICT	esteem	estimé	EXPANSION-1
esteem	estime	1.000	STRICT	esteem	estimer	EXPANSION-1
esteem	estimons	0.850	STRICT	esteem	estimer	EXPANSION-1
esteem	estimaient	0.850	STRICT	esteem	estimer	EXPANSION-1
esteemed	estimons	0.810	STRICT	esteem	estimer	EXPANSION-1
esteemed	estimaient	0.793	STRICT	esteem	estimer	EXPANSION-1
esteems	estimons	0.797	STRICT	esteem	estimer	EXPANSION-1
esteems	estimaient	0.793	STRICT	esteem	estimer	EXPANSION-1
esteeming	estimons	0.797	STRICT	esteem	estimer	EXPANSION-1
esteeming	estimaient	0.795	STRICT	esteem	estimer	EXPANSION-1
ester	ester	0.781	STRICT	ester	este	EXPANSION-1
ester	estas	0.781	STRICT	ester	esta	EXPANSION-1
esters	estas	0.716	STRICT	ester	esta	EXPANSION-1
estes	ester	0.716	STRICT	estes	este	EXPANSION-1
estes	esta	0.716	STRICT	estes	este	EXPANSION-1
estes	esté	0.716	STRICT	estes	este	EXPANSION-1
estes	estes	0.781	STRICT	estes	este	EXPANSION-1
excel	excellente	0.797	STRICT	excel	excellent	EXPANSION-1
excel	excellents	0.850	STRICT	excel	excellent	EXPANSION-1
excel	excellentes	0.797	STRICT	excel	excellent	EXPANSION-1
excelled	excellente	0.795	STRICT	excel	excellent	EXPANSION-1
excelled	excellents	0.810	STRICT	excel	excellent	EXPANSION-1
excelled	excellentes	0.795	STRICT	excel	excellent	EXPANSION-1
excels	excellente	0.778	STRICT	excel	excellent	EXPANSION-1
excels	excellents	0.797	STRICT	excel	excellent	EXPANSION-1
excels	excellentes	0.778	STRICT	excel	excellent	EXPANSION-1
excelling	excellente	0.743	STRICT	excel	excellent	EXPANSION-1
excelling	excellents	0.784	STRICT	excel	excellent	EXPANSION-1
excelling	excellentes	0.743	STRICT	excel	excellent	EXPANSION-1
excel	excellaient	0.850	STRICT	excel	exceller	EXPANSION-1
excelled	excellaient	0.793	STRICT	excel	exceller	EXPANSION-1
excels	excellaient	0.793	STRICT	excel	exceller	EXPANSION-1
excelling	excellaient	0.795	STRICT	excel	exceller	EXPANSION-1
excessive	excessive	0.868	STRICT	excessive	excessives	EXPANSION-1
excite	excite	0.772	STRICT	excite	excites	EXPANSION-1
exclaim	exclaim	0.784	STRICT	exclaimed	exclaim	EXPANSION-1
exclude	exclure	0.761	STRICT	excluding	exclure	EXPANSION-1
exhaustive	exhaustive	0.765	STRICT	exhaustive	exhaustives	EXPANSION-1
exil	exil	0.823	STRICT	exil	exils	EXPANSION-1
exile	exil	0.772	STRICT	exile	exils	EXPANSION-1
exist	existe	0.849	STRICT	exist	exister	EXPANSION-1
exist	existaient	0.730	STRICT	exist	exister	EXPANSION-1
exist	existerait	0.691	STRICT	exist	exister	EXPANSION-1
exist	existera	0.691	STRICT	exist	exister	EXPANSION-1
exist	existeraient	0.691	STRICT	exist	exister	EXPANSION-1
exist	existons	0.730	STRICT	exist	exister	EXPANSION-1
existing	existaient	0.695	STRICT	exist	exister	EXPANSION-1
existing	existerait	0.663	STRICT	exist	exister	EXPANSION-1
existing	existera	0.644	STRICT	exist	exister	EXPANSION-1
existing	existeraient	0.663	STRICT	exist	exister	EXPANSION-1
existing	existons	0.697	STRICT	exist	exister	EXPANSION-1
exists	existaient	0.691	STRICT	exist	exister	EXPANSION-1
exists	existerait	0.658	STRICT	exist	exister	EXPANSION-1
exists	existera	0.658	STRICT	exist	exister	EXPANSION-1
exists	existeraient	0.658	STRICT	exist	exister	EXPANSION-1
exists	existons	0.691	STRICT	exist	exister	EXPANSION-1
existed	existaient	0.688	STRICT	exist	exister	EXPANSION-1
existed	existerait	0.666	STRICT	exist	exister	EXPANSION-1
existed	existera	0.666	STRICT	exist	exister	EXPANSION-1
existed	existeraient	0.666	STRICT	exist	exister	EXPANSION-1
existed	existons	0.703	STRICT	exist	exister	EXPANSION-1
exist	existantes	0.754	STRICT	exist	existant	EXPANSION-1
exist	existants	0.730	STRICT	exist	existant	EXPANSION-1
exist	existante	0.754	STRICT	exist	existant	EXPANSION-1
existing	existantes	0.655	STRICT	exist	existant	EXPANSION-1
existing	existants	0.686	STRICT	exist	existant	EXPANSION-1
existing	existante	0.655	STRICT	exist	existant	EXPANSION-1
exists	existantes	0.688	STRICT	exist	existant	EXPANSION-1
exists	existants	0.691	STRICT	exist	existant	EXPANSION-1
exists	existante	0.688	STRICT	exist	existant	EXPANSION-1
existed	existantes	0.695	STRICT	exist	existant	EXPANSION-1
existed	existants	0.703	STRICT	exist	existant	EXPANSION-1
existed	existante	0.695	STRICT	exist	existant	EXPANSION-1
exist	existés	0.730	STRICT	exist	existé	EXPANSION-1
exist	existée	0.730	STRICT	exist	existé	EXPANSION-1
existing	existés	0.688	STRICT	exist	existé	EXPANSION-1
existing	existée	0.688	STRICT	exist	existé	EXPANSION-1
exists	existés	0.691	STRICT	exist	existé	EXPANSION-1
exists	existée	0.691	STRICT	exist	existé	EXPANSION-1
existed	existés	0.688	STRICT	exist	existé	EXPANSION-1
existed	existée	0.688	STRICT	exist	existé	EXPANSION-1
exo	exo	0.864	STRICT	exo	exos	EXPANSION-1
expert	expert	0.716	STRICT	expert	experts	EXPANSION-1
expertise	expertisaient	0.753	STRICT	expertise	expertiser	EXPANSION-1
expertises	expertisaient	0.719	STRICT	expertise	expertiser	EXPANSION-1
expertised	expertisaient	0.719	STRICT	expertise	expertiser	EXPANSION-1
expertising	expertisaient	0.723	STRICT	expertise	expertiser	EXPANSION-1
explicit	explicitée	0.707	STRICT	explicit	expliciter	EXPANSION-1
explicit	explicitées	0.707	STRICT	explicit	expliciter	EXPANSION-1
explode	exploseras	0.756	STRICT	explode	explosera	EXPANSION-1
exploded	exploseras	0.731	STRICT	explode	explosera	EXPANSION-1
exploding	exploseras	0.710	STRICT	explode	explosera	EXPANSION-1
explodes	exploseras	0.731	STRICT	explode	explosera	EXPANSION-1
exploit	exploitera	0.683	STRICT	exploit	exploiter	EXPANSION-1
exploited	exploitera	0.659	STRICT	exploit	exploiter	EXPANSION-1
exploits	exploitera	0.658	STRICT	exploit	exploiter	EXPANSION-1
exploiting	exploitera	0.646	STRICT	exploit	exploiter	EXPANSION-1
exploit	exploitants	0.712	STRICT	exploit	exploitant	EXPANSION-1
exploit	exploitante	0.733	STRICT	exploit	exploitant	EXPANSION-1
exploited	exploitants	0.678	STRICT	exploit	exploitant	EXPANSION-1
exploited	exploitante	0.653	STRICT	exploit	exploitant	EXPANSION-1
exploits	exploitants	0.683	STRICT	exploit	exploitant	EXPANSION-1
exploits	exploitante	0.680	STRICT	exploit	exploitant	EXPANSION-1
exploiting	exploitants	0.646	STRICT	exploit	exploitant	EXPANSION-1
exploiting	exploitante	0.625	STRICT	exploit	exploitant	EXPANSION-1
exploit	exploit	0.736	STRICT	exploit	exploits	EXPANSION-1
expos	exposes	0.900	STRICT	expos	expose	EXPANSION-1
expo	exposes	0.822	STRICT	expos	expose	EXPANSION-1
expos	exposera	0.742	STRICT	expos	exposer	EXPANSION-1
expos	exposerait	0.742	STRICT	expos	exposer	EXPANSION-1
expo	exposera	0.734	STRICT	expos	exposer	EXPANSION-1
expo	exposerait	0.751	STRICT	expos	exposer	EXPANSION-1
expos	exposants	0.782	STRICT	expos	exposant	EXPANSION-1
expo	exposants	0.773	STRICT	expos	exposant	EXPANSION-1
expose	exposants	0.782	STRICT	expose	exposant	EXPANSION-1
exposed	exposants	0.753	STRICT	expose	exposant	EXPANSION-1
exposing	exposants	0.735	STRICT	expose	exposant	EXPANSION-1
exposes	exposants	0.742	STRICT	expose	exposant	EXPANSION-1
exposure	exposer	0.765	STRICT	exposure	expose	EXPANSION-1
exposure	exposes	0.813	STRICT	exposure	expose	EXPANSION-1
exposures	exposes	0.845	STRICT	exposure	expose	EXPANSION-1
exposure	exposants	0.765	STRICT	exposure	exposant	EXPANSION-1
exposures	exposants	0.742	STRICT	exposure	exposant	EXPANSION-1
expr	express	0.543	PASS	expr	expres	EXPANSION-1
expressive	expressif	0.838	STRICT	expressive	expressifs	EXPANSION-1
expresso	espresso	0.827	STRICT	expressos	espresso	EXPANSION-1
expresso	expresso	0.921	STRICT	expressos	expresso	EXPANSION-1
exterior	exterieur	0.741	STRICT	exterior	exterieurs	EXPANSION-1
extort	extorquer	0.793	STRICT	extort	extorque	EXPANSION-1
extort	extorquais	0.793	STRICT	extort	extorquai	EXPANSION-1
extorted	extorquais	0.750	STRICT	extort	extorquai	EXPANSION-1
extorting	extorquais	0.750	STRICT	extort	extorquai	EXPANSION-1
extorts	extorquais	0.757	STRICT	extort	extorquai	EXPANSION-1
