en	fr	old_combo	prosody	meaning	tier
peace	pissent	1.000	1.000	0.506	GOLD
peace	pisses	1.000	1.000	0.392	A
piece	pissent	1.000	1.000	0.671	GOLD
piece	pisses	1.000	1.000	0.437	A
peeked	picte	1.000	1.000	0.589	GOLD
peep	pipe	1.000	1.000	0.539	GOLD
peep	pipent	1.000	1.000	0.616	GOLD
peep	pipes	1.000	1.000	0.432	A
peeve	pive	1.000	1.000	0.564	GOLD
peeve	pives	1.000	1.000	0.676	GOLD
pen	peinent	1.000	1.000	0.475	GOLD
pen	penne	1.000	1.000	0.948	GOLD
pen	pennes	1.000	1.000	0.600	GOLD
pest	peste	1.000	1.000	0.503	GOLD
pest	pestent	1.000	1.000	0.483	GOLD
pest	pestes	1.000	1.000	0.548	GOLD
petite	petites	1.000	0.957	0.986	GOLD
pieced	piste	1.000	1.000	0.668	GOLD
pieced	pistent	1.000	1.000	0.703	GOLD
pieced	pistes	1.000	1.000	0.695	GOLD
poo	pou	1.000	1.000	0.867	GOLD
poo	pouls	1.000	1.000	0.803	GOLD
pooh	pou	1.000	1.000	0.747	GOLD
pooh	pouls	1.000	1.000	0.694	GOLD
pooch	putsch	1.000	1.000	0.573	GOLD
pooch	putschs	1.000	1.000	0.496	GOLD
poof	pouf	1.000	1.000	0.950	GOLD
poof	pouffe	1.000	1.000	0.835	GOLD
poof	pouffent	1.000	1.000	0.912	GOLD
poof	pouffes	1.000	1.000	0.754	GOLD
poof	poufs	1.000	1.000	0.871	GOLD
poop	poupes	1.000	1.000	0.851	GOLD
queen	couine	1.000	1.000	0.285	A
queen	couinent	1.000	1.000	0.383	A
queen	couines	1.000	1.000	0.285	A
quiche	quiches	1.000	1.000	0.791	GOLD
scene	seines	1.000	0.953	0.491	GOLD
seen	seines	1.000	0.953	0.600	GOLD
scoot	scout	1.000	1.000	0.225	A
scoot	scouts	1.000	1.000	0.177	A
scoop	scoops	1.000	0.780	0.642	GOLD
seam	cime	1.000	1.000	0.719	GOLD
seam	cimes	1.000	1.000	0.717	GOLD
seem	cime	1.000	1.000	0.685	GOLD
seem	cimes	1.000	1.000	0.716	GOLD
seek	sikh	1.000	1.000	0.463	GOLD
seat	cite	1.000	1.000	0.229	A
seat	cites	1.000	1.000	0.256	A
sect	secte	1.000	1.000	0.988	GOLD
sect	sectes	1.000	1.000	0.979	GOLD
set	cet	1.000	1.000	0.552	GOLD
she	chient	1.000	1.000	0.513	GOLD
she	chies	1.000	1.000	0.515	GOLD
sheaf	chiffe	1.000	1.000	0.478	GOLD
sheaf	chiffes	1.000	1.000	0.409	A
sheep	chipe	1.000	1.000	0.274	A
sheep	chipent	1.000	1.000	0.268	A
sheep	chipes	1.000	1.000	0.215	A
sue	saouls	1.000	1.000	0.425	A
sketch	sketchs	1.000	1.000	0.980	GOLD
ski	skie	1.000	1.000	0.915	GOLD
ski	skient	1.000	1.000	0.599	GOLD
ski	skies	1.000	1.000	0.825	GOLD
sued	soudent	1.000	1.000	0.270	A
sued	soudes	1.000	1.000	0.430	A
sought	sotte	1.000	1.000	0.594	GOLD
sought	sottes	1.000	1.000	0.628	GOLD
soup	soupent	1.000	1.000	0.618	GOLD
soup	soupes	1.000	1.000	0.969	GOLD
speech	speechs	1.000	0.837	0.958	GOLD
stalk	stock	1.000	1.000	0.388	A
stalk	stocke	1.000	1.000	0.387	A
stalk	stockent	1.000	1.000	0.401	A
stalk	stockes	1.000	1.000	0.375	A
stalk	stocks	1.000	1.000	0.378	A
stem	stemm	1.000	1.000	0.911	GOLD
stem	stemms	1.000	1.000	0.775	GOLD
stem	stems	1.000	1.000	0.907	GOLD
step	steppe	1.000	1.000	0.591	GOLD
step	steppes	1.000	1.000	0.518	GOLD
steppe	steppes	1.000	1.000	0.798	GOLD
suit	soute	1.000	1.000	0.488	GOLD
suit	soutes	1.000	1.000	0.481	GOLD
tea	tees	1.000	0.668	0.517	A
tee	tees	1.000	0.668	0.732	A
talk	tocs	1.000	1.000	0.544	GOLD
talk	toque	1.000	0.979	0.478	GOLD
talk	toquent	1.000	0.979	0.486	GOLD
talk	toques	1.000	0.979	0.519	GOLD
teak	tic	1.000	1.000	0.728	GOLD
teak	tics	1.000	1.000	0.682	GOLD
teak	tique	1.000	1.000	0.716	GOLD
teak	tiquent	1.000	1.000	0.755	GOLD
teak	tiques	1.000	1.000	0.682	GOLD
teat	tite	1.000	1.000	0.458	GOLD
tech	teck	1.000	1.000	0.515	GOLD
tech	tecks	1.000	1.000	0.519	GOLD
tech	tek	1.000	1.000	0.511	GOLD
tech	teks	1.000	1.000	0.476	GOLD
test	testent	1.000	1.000	0.953	GOLD
test	testes	1.000	1.000	0.966	GOLD
to	touts	1.000	1.000	0.756	GOLD
too	touts	1.000	1.000	0.709	GOLD
two	touts	1.000	1.000	0.529	GOLD
toot	toute	1.000	1.000	0.683	GOLD
toot	toutes	1.000	1.000	0.607	GOLD
tutu	toutou	1.000	0.848	0.813	GOLD
tutu	toutous	1.000	0.848	0.760	GOLD
tweed	tweeds	1.000	0.780	0.959	GOLD
vex	vexe	1.000	1.000	0.914	GOLD
vex	vexent	1.000	1.000	0.667	GOLD
vex	vexes	1.000	1.000	0.911	GOLD
wed	oueds	1.000	0.626	0.331	A
xu	zou	1.000	1.000	0.621	GOLD
zoo	zou	1.000	1.000	0.425	A
zest	zeste	1.000	1.000	0.951	GOLD
zest	zestes	1.000	1.000	0.907	GOLD
zoom	zoome	1.000	1.000	0.976	GOLD
zoom	zooment	1.000	1.000	0.240	A
zoom	zoomes	1.000	1.000	0.969	GOLD
zoom	zooms	1.000	1.000	0.976	GOLD
pease	pise	1.000	1.000	0.609	GOLD
creature	crient chez	1.000	0.683	0.309	A
feature	fient chez	1.000	0.803	0.271	A
preacher	prient chez	1.000	0.683	0.565	A
creatures	crient chaise	0.983	0.715	0.380	A
friendly	freinent lis	0.983	0.874	0.451	GOLD
meantime	minent âme	0.983	0.943	0.383	A
picture	piquent chez	0.983	0.840	0.467	GOLD
retailer	rient ailé	0.983	0.718	0.239	A
retrieve	rient rive	0.983	0.708	0.425	A
surrender	serein des	0.983	0.514	0.510	B
butcher	bout chez	0.980	0.786	0.357	A
costly	cassent lis	0.980	0.933	0.253	A
culture	calent chez	0.980	0.837	0.344	A
fourteen	faut in	0.980	0.792	0.439	A
lastly	lancent lis	0.980	0.941	0.371	A
lenses	laines aise	0.980	0.874	0.430	A
mental	mènent elle	0.980	0.989	0.417	A
plenty	plain tee	0.980	0.686	0.411	A
possessed	paix est	0.980	0.826	0.314	A
reaches	rient chaise	0.980	0.700	0.458	A
resource	ries os	0.980	0.731	0.328	A
richer	rient chez	0.980	0.645	0.343	A
settlers	sait lès	0.980	0.795	0.376	A
shortly	chaud lis	0.980	0.910	0.619	GOLD
torture	tôt chez	0.980	0.772	0.143	A
treason	tries haine	0.980	0.801	0.119	A
treated	trient aide	0.980	0.696	0.565	A
treaties	trient aise	0.980	0.791	0.142	A
footballer	fait bolée	0.979	0.788	0.428	A
fortunately	faut chenet lis	0.978	0.871	0.543	GOLD
butler	bat les	0.976	0.783	0.397	A
center	sain tes	0.976	0.686	0.417	A
diesel	dis elle	0.976	0.920	0.189	A
eastern	hissent haine	0.976	0.827	0.395	A
friendships	freinent chips	0.976	0.870	0.095	A
letters	laid aise	0.976	0.815	0.205	A
losers	loues aise	0.976	0.898	0.261	A
loses	loues aise	0.976	0.898	0.278	A
metal	met elle	0.976	0.917	0.190	A
pitcher	paient chez	0.976	0.783	0.094	A
possess	paix ace	0.976	0.860	0.454	GOLD
render	rhin des	0.976	0.529	0.275	B
season	scies haine	0.976	0.920	0.354	A
seated	scient aide	0.976	0.820	0.305	A
sensor	sain ses	0.976	0.681	0.284	A
settle	sait elle	0.976	0.917	0.391	A
setup	sait happe	0.976	0.920	0.274	A
teacher	dit chez	0.976	0.783	0.409	A
tender	tain des	0.976	0.704	0.548	GOLD
vendor	vin des	0.976	0.704	0.357	A
football	fait bol	0.975	0.929	0.474	GOLD
destroyed	dissent rhodes	0.973	0.786	0.316	A
forestry	forcent ri	0.973	0.777	0.284	A
friendship	freinent chipe	0.973	0.880	0.145	A
predecessor	prient cessé	0.973	0.715	0.455	GOLD
freestyle	frisent al	0.970	0.827	0.338	A
masterpiece	massent pisse	0.970	0.972	0.314	A
passport	pas pote	0.970	0.857	0.235	A
question	coincent chaîne	0.970	0.963	0.490	GOLD
secretary	secret ri	0.970	0.793	0.375	A
crystal	crissent elle	0.969	0.869	0.359	A
designer	dis année	0.969	0.801	0.222	A
disagree	dis aigri	0.969	0.813	0.542	GOLD
distress	dis tresses	0.969	0.866	0.443	A
dynasty	dîners tee	0.969	0.686	0.264	A
exotic	exact hic	0.969	0.864	0.411	A
fountain	fanent in	0.969	0.753	0.360	A
fantastic	fanent aztèques	0.967	0.934	0.303	A
central	sain troll	0.966	0.805	0.288	A
clusters	classent aise	0.966	0.862	0.314	A
customer	cassent aimé	0.966	0.851	0.405	A
fantasy	fanent ci	0.966	0.910	0.567	GOLD
gesture	jet chez	0.966	0.776	0.295	A
miniature	mènent chez	0.966	0.892	0.348	A
myself	mas elfes	0.966	0.943	0.328	A
newsletter	nous laiteux	0.966	0.751	0.330	A
orchestra	hoquets trait	0.966	0.685	0.091	A
planted	planent aide	0.966	0.862	0.423	A
printed	prennent aide	0.966	0.750	0.300	A
protein	prêt in	0.966	0.597	0.156	B
recipes	raies pise	0.966	0.849	0.405	A
reservoir	raies vois	0.966	0.814	0.326	A
semester	sommets tes	0.966	0.753	0.363	A
sensory	sain serez	0.966	0.762	0.439	A
softball	savent bol	0.966	0.928	0.270	A
suggest	sait geste	0.966	0.973	0.595	GOLD
tourism	tords homme	0.966	0.811	0.217	A
trusted	tracent aide	0.966	0.750	0.467	GOLD
trustees	tracent hisse	0.966	0.847	0.272	A
literally	lient relie	0.965	0.868	0.555	GOLD
desperately	dès paierait lis	0.964	0.785	0.505	GOLD
faster	fats tes	0.964	0.700	0.302	A
master	mas tes	0.964	0.762	0.291	A
partly	bat lis	0.964	0.898	0.465	GOLD
partner	bat né	0.964	0.759	0.320	A
pasta	pas tes	0.964	0.795	0.386	A
pastor	pas tes	0.964	0.700	0.350	A
preaching	prient chine	0.964	0.824	0.339	A
presidency	près don ci	0.964	0.779	0.412	A
fortress	faut rosse	0.963	0.776	0.325	A
parental	prennent elle	0.963	0.884	0.369	A
pentagon	peinent gaine	0.963	0.921	0.379	A
pistol	pissent elle	0.963	0.976	0.450	GOLD
prison	pris haine	0.963	0.786	0.229	A
result	ries halte	0.963	0.825	0.457	GOLD
senses	sain six	0.963	0.794	0.142	A
settling	sait ligne	0.963	0.870	0.312	A
territory	terrait ri	0.963	0.698	0.603	A
dementia	demain chez	0.962	0.810	0.231	A
exhibited	exhibent aide	0.962	0.915	0.500	GOLD
prejudice	prêt jouent hisse	0.962	0.775	0.281	A
rescued	raies coude	0.962	0.822	0.450	A
census	sain cesse	0.960	0.923	0.372	A
centers	sain thèse	0.960	0.804	0.402	A
cluster	clés tes	0.960	0.710	0.110	A
confess	con fesses	0.960	0.961	0.401	A
contractor	con tracter	0.960	0.759	0.607	GOLD
credited	crédit aide	0.960	0.773	0.547	GOLD
creditors	crédit aise	0.960	0.773	0.764	GOLD
custom	cassent homme	0.960	0.973	0.457	GOLD
decorative	décret ive	0.960	0.842	0.305	A
destroys	dissent rose	0.960	0.798	0.213	A
edited	aidait aide	0.960	0.803	0.415	A
feedback	fient bac	0.960	0.939	0.374	A
firstly	foncent lis	0.960	0.949	0.434	A
freedom	frit homme	0.960	0.801	0.389	A
greeted	crient aide	0.960	0.706	0.427	A
instructor	haines tracter	0.960	0.766	0.267	A
itself	êtes elfes	0.960	0.977	0.265	A
legion	lient gêne	0.960	0.939	0.275	A
listed	laissent aide	0.960	0.857	0.460	GOLD
mainstream	mines trime	0.960	0.851	0.137	A
matches	mat chaise	0.960	0.863	0.435	A
matrix	met rixe	0.960	0.837	0.306	A
mattress	mat rosse	0.960	0.906	0.281	A
medicine	met scène	0.960	0.877	0.236	A
mention	main chaîne	0.960	0.923	0.518	GOLD
metric	met reg	0.960	0.862	0.370	A
monster	mânes tes	0.960	0.700	0.316	A
obsessed	aubes est	0.960	0.876	0.474	GOLD
panties	pan thèse	0.960	0.889	0.315	A
peaceful	pis folle	0.960	0.939	0.384	A
pencil	peines elle	0.960	0.984	0.202	A
petrol	paient rôle	0.960	0.861	0.166	A
pleaded	plient aide	0.960	0.847	0.309	A
prisoner	pris né	0.960	0.752	0.459	GOLD
protesters	prêtais thèse	0.960	0.800	0.321	A
reasonably	ries anobli	0.960	0.852	0.418	A
region	rient gêne	0.960	0.822	0.287	A
registry	raids stries	0.960	0.765	0.330	A
rental	rhin tel	0.960	0.806	0.147	A
residency	raies don ci	0.960	0.830	0.307	A
restored	rincent ode	0.960	0.739	0.289	A
sensors	sain seize	0.960	0.804	0.187	A
shelters	gèlent aise	0.960	0.857	0.155	A
sixty	secs tee	0.960	0.680	0.271	A
softly	savent lis	0.960	0.918	0.516	GOLD
succeed	secs ides	0.960	0.979	0.293	A
success	secs ace	0.960	0.930	0.343	A
system	cessent homme	0.960	0.973	0.365	A
teachers	dit chaise	0.960	0.804	0.221	A
teaches	dit chaise	0.960	0.804	0.285	A
tension	tain chaîne	0.960	0.923	0.410	A
tightly	taillent lis	0.960	0.921	0.674	GOLD
trustee	trots tee	0.960	0.554	0.215	B
western	ouais tonnes	0.960	0.823	0.382	A
yourself	ions elfes	0.960	0.948	0.177	A
expressing	exprès in	0.959	0.622	0.649	A
preferably	prêt repli	0.959	0.810	0.590	GOLD
describe	dis crabe	0.958	0.787	0.597	GOLD
distract	dis tracts	0.958	0.859	0.208	A
domestic	demains tic	0.958	0.901	0.396	A
fortunate	faut chaînette	0.958	0.859	0.471	GOLD
freezing	frits in	0.958	0.582	0.403	B
ministry	mines tri	0.958	0.848	0.187	A
pleasing	plies in	0.958	0.689	0.314	A
reaching	rient chine	0.958	0.812	0.499	GOLD
sensitive	sain sait ive	0.958	0.859	0.377	A
sweating	souhait in	0.958	0.659	0.282	A
treating	trient in	0.958	0.586	0.345	B
volatile	volet al	0.958	0.890	0.425	A
custody	cassent dit	0.957	0.910	0.330	A
fastest	fats test	0.957	0.929	0.183	A
feasible	fies belle	0.957	0.939	0.385	A
podcast	pot caste	0.957	0.905	0.296	A
predator	prêt tes	0.957	0.676	0.256	A
destructive	dis traquent ive	0.956	0.809	0.424	A
disease	dis hisse	0.956	0.904	0.370	A
estimated	estimait aide	0.956	0.830	0.442	A
lawsuit	lots août	0.956	0.970	0.185	A
mature	met chaud	0.956	0.876	0.393	A
mentor	main taux	0.956	0.907	0.288	A
portal	pot elle	0.956	0.912	0.277	A
receive	ries ive	0.956	0.802	0.425	A
tennis	tain hisse	0.956	0.903	0.334	A
vista	vis tes	0.956	0.787	0.716	GOLD
written	rient haine	0.956	0.676	0.428	A
busted	baissent aide	0.955	0.852	0.393	A
centered	saignent aide	0.955	0.858	0.279	A
forensic	forain sec	0.955	0.744	0.314	A
greatest	créent est	0.955	0.727	0.472	GOLD
inspector	haines becqueter	0.955	0.830	0.399	A
policeman	polis mène	0.955	0.904	0.896	GOLD
practiced	braquent est	0.955	0.819	0.516	GOLD
predators	prêtait aise	0.955	0.769	0.361	A
register	raids ester	0.955	0.758	0.200	A
shotgun	chaud gaine	0.955	0.895	0.311	A
sunset	saines êtes	0.955	0.975	0.246	A
venture	feignent chez	0.955	0.823	0.478	GOLD
basket	bas quitte	0.954	0.925	0.333	A
basketball	masquent bol	0.954	0.896	0.325	A
diseases	dis isis	0.954	0.825	0.386	A
distracted	dis traquent aide	0.954	0.802	0.309	A
portrayed	pot raid	0.954	0.783	0.216	A
restart	ries tâte	0.954	0.745	0.328	A
routinely	ruent inouï	0.954	0.723	0.540	GOLD
stressful	stressent elle	0.954	0.880	0.818	GOLD
transcript	train script	0.954	0.764	0.437	A
distributor	dissent rebuter	0.953	0.738	0.248	A
respiratory	respirait ri	0.953	0.716	0.539	GOLD
sweetheart	suit hâte	0.953	0.829	0.382	A
acoustic	égouts tic	0.952	0.896	0.406	A
attended	étain dites	0.952	0.797	0.426	A
attending	étain digne	0.952	0.887	0.445	A
baseball	pays bol	0.952	0.947	0.289	A
battle	bat elle	0.952	0.901	0.593	GOLD
bottle	bat elle	0.952	0.910	0.375	A
causes	cons aise	0.952	0.851	0.161	A
celebrities	célèbrent hisse	0.952	0.905	0.364	A
certain	sait haine	0.952	0.788	0.375	A
committed	commit aide	0.952	0.809	0.566	GOLD
committees	commit hisse	0.952	0.879	0.207	A
dancer	tan ses	0.952	0.618	0.638	A
daughters	dont aise	0.952	0.726	0.338	A
deadly	dès lis	0.952	0.886	0.398	A
defender	divin des	0.952	0.634	0.386	A
despite	dis pâte	0.952	0.875	0.520	GOLD
discussed	dis caste	0.952	0.960	0.587	GOLD
disguise	dis gaz	0.952	0.914	0.264	A
dislike	dis lac	0.952	0.914	0.355	A
dusty	des tee	0.952	0.758	0.377	A
fitted	fait aide	0.952	0.781	0.566	GOLD
latest	laid est	0.952	0.830	0.537	GOLD
leaders	lient aise	0.952	0.811	0.330	A
lesson	laids haine	0.952	0.941	0.298	A
matters	mat aise	0.952	0.781	0.344	A
medal	met elle	0.952	0.973	0.217	A
minister	mines tes	0.952	0.795	0.292	A
monitored	manient aide	0.952	0.844	0.488	GOLD
needed	nid aide	0.952	0.840	0.637	GOLD
needle	nid elle	0.952	0.920	0.392	A
onset	ânes êtes	0.952	0.983	0.536	GOLD
phrases	frais aise	0.952	0.783	0.510	GOLD
pieces	pis aise	0.952	0.822	0.380	A
piton	paient haine	0.952	0.901	0.297	A
pizza	peut ses	0.952	0.759	0.271	A
portrait	pot rite	0.952	0.858	0.449	A
practice	braquent hisse	0.952	0.843	0.350	A
prosperity	près perdit	0.952	0.811	0.307	A
purchased	paient schiste	0.952	0.929	0.462	GOLD
pursuit	paix août	0.952	0.792	0.336	A
rapidly	répit lis	0.952	0.855	0.474	GOLD
readers	rient aise	0.952	0.675	0.511	A
relative	relaient ive	0.952	0.875	0.414	A
retired	rient aède	0.952	0.786	0.280	A
retrieved	rient rift	0.952	0.704	0.332	A
richest	rient geste	0.952	0.811	0.158	A
rooted	ruent aide	0.952	0.653	0.428	A
rotten	rat haine	0.952	0.654	0.877	A
shattered	chat aide	0.952	0.800	0.089	A
shooters	jouent aise	0.952	0.810	0.449	A
sister	ces tes	0.952	0.675	0.408	A
sorted	sont aide	0.952	0.758	0.500	GOLD
subtle	saut elle	0.952	0.900	0.333	A
successor	secs essaie	0.952	0.842	0.398	A
sustain	cessent haine	0.952	0.865	0.289	A
tinder	tain des	0.952	0.680	0.779	A
toddler	tôt les	0.952	0.757	0.453	GOLD
wizard	ouais aide	0.952	0.851	0.462	GOLD
century	saignent chérie	0.951	0.829	0.382	A
produced	prêt oust	0.951	0.853	0.356	A
respectful	respectent elle	0.951	0.874	0.760	GOLD
respectively	respectes lis	0.951	0.904	0.435	A
bastard	passent aide	0.950	0.840	0.217	A
capture	campent chez	0.950	0.811	0.278	A
censorship	saines chipe	0.950	0.977	0.191	A
context	khan texte	0.950	0.942	0.549	GOLD
country	khan tri	0.950	0.831	0.453	GOLD
glasses	glass aise	0.950	0.857	0.728	GOLD
largely	lads lis	0.950	0.927	0.462	GOLD
letting	laid in	0.950	0.667	0.515	A
seating	scient in	0.950	0.685	0.307	A
setting	sait in	0.950	0.685	0.379	A
sixteen	fixent in	0.950	0.693	0.216	A
trademark	trait mac	0.950	0.784	0.248	A
anatomy	hennit omis	0.949	0.853	0.406	A
arrested	hérissent aide	0.949	0.665	0.097	A
benefit	ben faites	0.949	0.935	0.385	A
classroom	clans rhume	0.949	0.870	0.222	A
confessed	con veste	0.949	0.948	0.302	A
council	cannes elle	0.949	0.926	0.294	A
counsel	cannes elle	0.949	0.926	0.325	A
defeated	défient aide	0.949	0.740	0.269	A
deleted	délit aide	0.949	0.740	0.305	A
dentist	donnent est	0.949	0.917	0.302	A
dreadful	trait folle	0.949	0.829	0.615	GOLD
federal	fait airelles	0.949	0.828	0.298	A
founded	fanent aide	0.949	0.915	0.375	A
founders	fanent aise	0.949	0.915	0.164	A
frozen	frais haine	0.949	0.735	0.307	A
himself	aimes elfes	0.949	0.960	0.240	A
kindly	cannes lis	0.949	0.924	0.541	GOLD
largest	lent geste	0.949	0.914	0.203	A
mistress	mais tresses	0.949	0.815	0.405	A
moisture	bossent chez	0.949	0.864	0.337	A
monsters	mânes thèse	0.949	0.819	0.323	A
patron	peut reine	0.949	0.823	0.624	GOLD
petition	paient chaîne	0.949	0.862	0.301	A
position	paix chaîne	0.949	0.862	0.252	A
princes	prennes aise	0.949	0.746	0.201	A
prizes	bras aise	0.949	0.792	0.237	A
productive	prêt active	0.949	0.829	0.505	GOLD
rainfall	rhin folle	0.949	0.769	0.263	A
references	refrain six	0.949	0.695	0.216	A
repeated	répit aide	0.949	0.711	0.655	GOLD
righteous	rat chasse	0.949	0.781	0.141	A
sketches	skient chaise	0.949	0.799	0.303	A
suicide	saouls aède	0.949	0.936	0.169	A
superstar	soupes ta	0.949	0.815	0.125	A
targeted	tanguait aide	0.949	0.766	0.359	A
tasted	tissent aide	0.949	0.903	0.336	A
texture	taxent chez	0.949	0.812	0.187	A
treasurer	trais aurez	0.949	0.594	0.349	B
trinity	train tee	0.949	0.567	0.124	B
branches	bradent chaise	0.948	0.729	0.400	A
casting	cassent in	0.948	0.705	0.372	A
cholesterol	collais troll	0.948	0.774	0.071	A
constructive	cannes traquent ive	0.948	0.884	0.271	A
desperate	dès porte	0.948	0.816	0.475	GOLD
dominion	demain in	0.948	0.741	0.436	A
monetary	menait ri	0.948	0.788	0.304	A
sensible	saines belle	0.948	0.975	0.537	GOLD
beaches	but chaise	0.947	0.852	0.205	A
ceremonies	sermon aise	0.947	0.846	0.506	GOLD
excluded	exclus aide	0.947	0.841	0.741	GOLD
exclusion	exclus haine	0.947	0.890	0.602	GOLD
fracture	traquent chez	0.947	0.728	0.306	A
penguin	pain gouine	0.947	0.942	0.033	A
planting	planent in	0.947	0.712	0.452	GOLD
platform	plat sommes	0.947	0.925	0.345	A
potentially	potin joli	0.947	0.877	0.505	GOLD
previously	privées lis	0.947	0.829	0.399	A
printing	prennent in	0.947	0.615	0.212	A
promoted	promet aide	0.947	0.805	0.495	GOLD
protected	prêt excède	0.947	0.736	0.385	A
reduced	rient oust	0.947	0.749	0.454	GOLD
suspended	ces peinent aide	0.947	0.847	0.333	A
suspension	ces pain chaîne	0.947	0.876	0.268	A
switching	souhait chine	0.947	0.860	0.293	A
terrorism	terreurs homme	0.947	0.783	0.617	GOLD
testimony	cessent mener	0.947	0.912	0.439	A
textbooks	taxent box	0.947	0.728	0.215	A
trusting	tracent in	0.947	0.615	0.295	A
twisted	tissent aide	0.947	0.804	0.309	A
artistic	attisent hic	0.946	0.897	0.411	A
centuries	saignent cerise	0.946	0.847	0.466	GOLD
collectively	collectes lis	0.946	0.905	0.230	A
legendary	laid gênent ri	0.946	0.939	0.472	GOLD
notebook	nouent book	0.946	0.793	0.333	A
addresses	adrets aise	0.945	0.749	0.351	A
amended	amènent aide	0.945	0.859	0.363	A
capsule	caps houle	0.945	0.949	0.225	A
costume	cassent hume	0.945	0.940	0.406	A
disgrace	dis grèce	0.945	0.800	0.448	A
displays	dis plaise	0.945	0.904	0.289	A
frustrated	frais trait aide	0.945	0.767	0.412	A
mortality	mot alité	0.945	0.774	0.309	A
neutral	nouent rôle	0.945	0.746	0.415	A
promises	promis aise	0.945	0.745	0.835	GOLD
releases	relis aise	0.945	0.714	0.365	A
ventures	feignent chaise	0.945	0.836	0.367	A
approaches	apprêt chaise	0.944	0.729	0.535	GOLD
bending	ben digne	0.944	0.983	0.324	A
beside	bis aède	0.944	0.894	0.589	GOLD
classic	clés hic	0.944	0.910	0.389	A
clinic	clin hic	0.944	0.892	0.331	A
contested	cognent esthète	0.944	0.844	0.416	A
controller	cognent relais	0.944	0.792	0.377	A
credit	créent êtes	0.944	0.848	0.215	A
dances	tan six	0.944	0.751	0.355	A
digit	dit jette	0.944	0.925	0.451	GOLD
disorder	dis ondées	0.944	0.736	0.486	GOLD
fifteen	vivent in	0.944	0.688	0.390	A
honesty	anis tee	0.944	0.686	0.465	A
install	haines taule	0.944	0.957	0.191	A
lending	lin digne	0.944	0.916	0.290	A
pending	pain digne	0.944	0.916	0.196	A
pixel	pics elle	0.944	0.971	0.308	A
preserve	pris ève	0.944	0.825	0.473	GOLD
resist	ries est	0.944	0.724	0.422	A
sending	sain digne	0.944	0.916	0.404	A
tended	tain dites	0.944	0.795	0.449	A
tortured	tôt chaude	0.944	0.793	0.234	A
wrestling	raies ligne	0.944	0.759	0.360	A
chemistry	commis tri	0.943	0.852	0.403	A
coaches	coud chaise	0.943	0.749	0.294	A
commentary	commun tri	0.943	0.773	0.572	GOLD
created	créait aide	0.943	0.809	0.597	GOLD
creators	créait aise	0.943	0.809	0.532	GOLD
designers	dis ânesse	0.943	0.813	0.365	A
detected	dit excède	0.943	0.794	0.406	A
discipline	dis pleine	0.943	0.875	0.389	A
existed	exit aide	0.943	0.813	0.325	A
industry	in haussent ri	0.943	0.772	0.419	A
leadership	lient chipe	0.943	0.945	0.195	A
lesbian	les bine	0.943	0.829	0.295	A
patrol	peut roule	0.943	0.777	0.356	A
portable	pot belle	0.943	0.870	0.360	A
posters	poussent aise	0.943	0.885	0.329	A
presenter	prison tes	0.943	0.652	0.218	A
prisoners	prison aise	0.943	0.760	0.843	GOLD
processor	près essaie	0.943	0.768	0.261	A
prostate	pros tête	0.943	0.748	0.283	A
realities	rallient hisse	0.943	0.761	0.344	A
successes	secs incise	0.943	0.850	0.295	A
textbook	taxent book	0.943	0.703	0.633	GOLD
township	tan chipe	0.943	0.889	0.310	A
transmit	traînes mythe	0.943	0.708	0.261	A
exercises	excès assise	0.942	0.814	0.409	A
prestigious	pressent jazz	0.942	0.797	0.331	A
restricted	ries trinquent aide	0.942	0.662	0.345	A
preferences	prêt rhin six	0.941	0.739	0.277	A
restoring	ries taurine	0.941	0.691	0.266	A
testify	test hais	0.941	0.883	0.352	A
autonomy	otan omis	0.940	0.870	0.490	GOLD
bedroom	paient rhume	0.940	0.871	0.204	A
bracelet	prés let	0.940	0.653	0.281	A
broadly	prompt lis	0.940	0.798	0.600	GOLD
cancer	khan ses	0.940	0.643	0.268	A
candy	khan dit	0.940	0.896	0.403	A
classes	clans aise	0.940	0.817	0.307	A
completely	con plient lis	0.940	0.930	0.505	GOLD
condemn	con thème	0.940	0.944	0.329	A
conductor	con dictée	0.940	0.811	0.409	A
control	con troll	0.940	0.845	0.311	A
counties	khan thèse	0.940	0.877	0.204	A
countries	khan treize	0.940	0.834	0.408	A
dancers	tan seize	0.940	0.761	0.372	A
dresses	drains aise	0.940	0.734	0.067	A
duchess	dit chaise	0.940	0.907	0.249	A
eldest	elles est	0.940	0.860	0.319	A
endless	haines laisse	0.940	0.969	0.388	A
engine	haines gêne	0.940	0.969	0.220	A
essentially	sain joli	0.940	0.877	0.525	GOLD
excited	exact aide	0.940	0.855	0.291	A
factory	vaquent ri	0.940	0.879	0.329	A
fancy	faon ci	0.940	0.895	0.523	GOLD
fertility	fait lady	0.940	0.654	0.400	A
finest	faon est	0.940	0.820	0.892	GOLD
flooded	flot aide	0.940	0.828	0.477	GOLD
funded	fanent aide	0.940	0.852	0.496	GOLD
gladly	glass lis	0.940	0.943	0.253	A
gorgeous	godes os	0.940	0.933	0.498	GOLD
investor	haines ester	0.940	0.828	0.164	A
kindness	cannes noces	0.940	0.909	0.297	A
lecture	liguent chez	0.940	0.808	0.361	A
legit	laid jette	0.940	0.975	0.481	GOLD
