en	fr	score	tier	gold_en	gold_fr	src_tier
benner	benne	1.000	STRICT	benner	benner	DUAL-S
benner	bennes	1.000	STRICT	benner	benner	DUAL-S
benni	bennie	1.000	STRICT	benni	benni	DUAL-S
bens	ben	0.781	STRICT	bens	bens	DUAL-S
bentos	bento	0.822	STRICT	bentos	bentos	DUAL-S
berr	berre	1.000	STRICT	berr	berr	DUAL-S
berr	berra	0.781	STRICT	berr	berr	DUAL-S
berre	berra	0.781	STRICT	berre	berre	DUAL-S
besser	besse	1.000	STRICT	besser	besser	DUAL-S
besser	bessons	0.781	STRICT	besser	besser	DUAL-S
besson	bessons	0.761	STRICT	besson	besson	DUAL-S
best	beste	1.000	STRICT	best	best	DUAL-S
better	best	0.580	PASS	best	best	DUAL-S
better	beste	0.580	PASS	best	best	DUAL-S
bested	best	0.822	STRICT	best	best	DUAL-S
bested	beste	0.822	STRICT	best	best	DUAL-S
bests	best	0.822	STRICT	best	best	DUAL-S
bests	beste	0.822	STRICT	best	best	DUAL-S
besting	best	0.788	STRICT	best	best	DUAL-S
besting	beste	0.788	STRICT	best	best	DUAL-S
bestial	bestiale	0.858	STRICT	bestial	bestial	DUAL-S
bestial	bestiales	0.858	STRICT	bestial	bestial	DUAL-S
bestsellers	bestseller	0.841	STRICT	bestsellers	bestsellers	DUAL-S
bet	beta	0.546	PASS	bet	bet	DUAL-S
bet	bete	0.730	STRICT	bet	bet	DUAL-S
bet	betes	0.730	STRICT	bet	bet	DUAL-S
bet	bets	0.716	STRICT	bet	bet	DUAL-S
betting	bet	0.626	STRICT	bet	bet	DUAL-S
betting	bete	0.463	PASS	bet	bet	DUAL-S
betting	betes	0.463	PASS	bet	bet	DUAL-S
betting	bets	0.626	STRICT	bet	bet	DUAL-S
bets	bet	0.645	STRICT	bet	bet	DUAL-S
bets	beta	0.506	PASS	bet	bet	DUAL-S
bets	bete	0.544	PASS	bet	bet	DUAL-S
bets	betes	0.544	PASS	bet	bet	DUAL-S
bets	bets	0.645	STRICT	bet	bet	DUAL-S
betted	bet	0.645	STRICT	bet	bet	DUAL-S
betted	beta	0.494	PASS	bet	bet	DUAL-S
betted	bete	0.529	PASS	bet	bet	DUAL-S
betted	betes	0.529	PASS	bet	bet	DUAL-S
betted	bets	0.645	STRICT	bet	bet	DUAL-S
bett	better	0.538	PASS	bett	bett	DUAL-S
bett	bette	1.000	STRICT	bett	bett	DUAL-S
bett	betts	1.000	STRICT	bett	bett	DUAL-S
bett	bettez	0.781	STRICT	bett	bett	DUAL-S
bett	bettes	1.000	STRICT	bett	bett	DUAL-S
bette	better	0.538	PASS	bette	bette	DUAL-S
bette	bettez	0.781	STRICT	bette	bette	DUAL-S
bette	bettes	1.000	STRICT	bette	bette	DUAL-S
bfs	bf	0.587	PASS	bfs	bfs	DUAL-S
bidet	bidets	0.760	STRICT	bidet	bidet	DUAL-S
bidets	bidet	0.698	STRICT	bidet	bidet	DUAL-S
bidets	bidets	0.698	STRICT	bidet	bidet	DUAL-S
bielle	bielles	0.770	STRICT	bielle	bielle	DUAL-S
bighorn	bighorns	0.751	STRICT	bighorn	bighorn	DUAL-S
bighorns	bighorn	0.647	STRICT	bighorn	bighorn	DUAL-S
bighorns	bighorns	0.647	STRICT	bighorn	bighorn	DUAL-S
bijou	bijoux	1.000	STRICT	bijou	bijou	DUAL-S
bikini	bikinis	0.849	STRICT	bikini	bikini	DUAL-S
bikinis	bikini	0.730	STRICT	bikini	bikini	DUAL-S
bikinis	bikinis	0.730	STRICT	bikini	bikini	DUAL-S
bild	bilder	0.630	STRICT	bild	bild	DUAL-S
bistro	bistros	0.900	STRICT	bistro	bistro	DUAL-S
bistro	bistrots	0.900	STRICT	bistro	bistrot	DUAL-S
bitche	bitches	0.787	STRICT	bitche	bitche	DUAL-S
black	blacks	0.785	STRICT	black	black	DUAL-S
blacks	black	0.628	STRICT	black	black	DUAL-S
blacks	blacks	0.628	STRICT	black	black	DUAL-S
blacked	black	0.628	STRICT	black	black	DUAL-S
blacked	blacks	0.628	STRICT	black	black	DUAL-S
blackest	black	0.577	PASS	black	black	DUAL-S
blackest	blacks	0.577	PASS	black	black	DUAL-S
blacker	black	0.785	STRICT	black	black	DUAL-S
blacker	blacks	0.785	STRICT	black	black	DUAL-S
blacking	black	0.612	STRICT	black	black	DUAL-S
blacking	blacks	0.612	STRICT	black	black	DUAL-S
blacklist	blacklisté	0.675	STRICT	blacklist	blacklist	DUAL-S
blacklisted	blacklist	0.675	STRICT	blacklist	blacklist	DUAL-S
blacklisted	blacklisté	0.645	STRICT	blacklist	blacklist	DUAL-S
blacklisting	blacklist	0.662	STRICT	blacklist	blacklist	DUAL-S
blacklisting	blacklisté	0.647	STRICT	blacklist	blacklist	DUAL-S
blacklists	blacklist	0.675	STRICT	blacklist	blacklist	DUAL-S
blacklists	blacklisté	0.647	STRICT	blacklist	blacklist	DUAL-S
blad	blade	0.785	STRICT	blad	blad	DUAL-S
blad	blades	0.785	STRICT	blad	blad	DUAL-S
blair	blairer	0.822	STRICT	blair	blair	DUAL-S
blair	blaire	1.000	STRICT	blair	blair	DUAL-S
blair	blairs	1.000	STRICT	blair	blair	DUAL-S
blair	blairaient	0.822	STRICT	blair	blair	DUAL-S
blair	blairait	0.822	STRICT	blair	blair	DUAL-S
blair	blairé	0.822	STRICT	blair	blair	DUAL-S
blanche	blanches	0.773	STRICT	blanche	blanche	DUAL-S
blanche	blanche	0.773	STRICT	blanche	blanches	DUAL-S
blass	blas	0.655	STRICT	blass	blass	DUAL-S
blatt	blatter	0.628	STRICT	blatt	blatt	DUAL-S
blatt	blattes	0.785	STRICT	blatt	blatt	DUAL-S
blatt	blatte	0.785	STRICT	blatt	blatt	DUAL-S
blitzed	blitz	0.687	STRICT	blitz	blitz	DUAL-S
blitzing	blitz	0.669	STRICT	blitz	blitz	DUAL-S
blitzes	blitz	0.687	STRICT	blitz	blitz	DUAL-S
blog	blogues	0.763	STRICT	blog	blogue	DUAL-S
blog	bloguer	0.610	STRICT	blog	blogue	DUAL-S
bloque	bloqué	0.708	STRICT	bloque	bloque	DUAL-S
bloque	bloquer	0.708	STRICT	bloque	bloque	DUAL-S
bloque	bloquent	0.864	STRICT	bloque	bloque	DUAL-S
bloque	bloquant	0.708	STRICT	bloque	bloque	DUAL-S
bloque	bloques	0.864	STRICT	bloque	bloque	DUAL-S
bloque	bloquez	0.708	STRICT	bloque	bloque	DUAL-S
bloque	bloquait	0.708	STRICT	bloque	bloque	DUAL-S
bloque	bloqua	0.708	STRICT	bloque	bloque	DUAL-S
bls	bl	0.587	PASS	bls	bls	DUAL-S
bluff	bluffé	0.625	STRICT	bluff	bluff	DUAL-S
bluff	bluffant	0.625	STRICT	bluff	bluff	DUAL-S
bluff	bluffer	0.625	STRICT	bluff	bluff	DUAL-S
bluff	bluffe	0.781	STRICT	bluff	bluff	DUAL-S
bluff	bluffée	0.625	STRICT	bluff	bluff	DUAL-S
bluff	bluffés	0.625	STRICT	bluff	bluff	DUAL-S
bluff	bluffs	0.781	STRICT	bluff	bluff	DUAL-S
bluff	bluffait	0.625	STRICT	bluff	bluff	DUAL-S
bluff	bluffent	0.781	STRICT	bluff	bluff	DUAL-S
bluff	bluffes	0.781	STRICT	bluff	bluff	DUAL-S
bluff	bluffez	0.625	STRICT	bluff	bluff	DUAL-S
bluff	bluffaient	0.625	STRICT	bluff	bluff	DUAL-S
bluffs	bluff	0.625	STRICT	bluff	bluff	DUAL-S
bluffs	bluffé	0.584	PASS	bluff	bluff	DUAL-S
bluffs	bluffant	0.584	PASS	bluff	bluff	DUAL-S
bluffs	bluffer	0.584	PASS	bluff	bluff	DUAL-S
bluffs	bluffe	0.625	STRICT	bluff	bluff	DUAL-S
bluffs	bluffée	0.584	PASS	bluff	bluff	DUAL-S
bluffs	bluffés	0.584	PASS	bluff	bluff	DUAL-S
bluffs	bluffs	0.625	STRICT	bluff	bluff	DUAL-S
bluffs	bluffait	0.584	PASS	bluff	bluff	DUAL-S
bluffs	bluffent	0.625	STRICT	bluff	bluff	DUAL-S
bluffs	bluffes	0.625	STRICT	bluff	bluff	DUAL-S
bluffs	bluffez	0.584	PASS	bluff	bluff	DUAL-S
bluffs	bluffaient	0.584	PASS	bluff	bluff	DUAL-S
bluffing	bluff	0.609	STRICT	bluff	bluff	DUAL-S
bluffing	bluffé	0.587	PASS	bluff	bluff	DUAL-S
bluffing	bluffant	0.584	PASS	bluff	bluff	DUAL-S
bluffing	bluffer	0.587	PASS	bluff	bluff	DUAL-S
bluffing	bluffe	0.609	STRICT	bluff	bluff	DUAL-S
bluffing	bluffée	0.587	PASS	bluff	bluff	DUAL-S
bluffing	bluffés	0.587	PASS	bluff	bluff	DUAL-S
bluffing	bluffs	0.609	STRICT	bluff	bluff	DUAL-S
bluffing	bluffait	0.596	PASS	bluff	bluff	DUAL-S
bluffing	bluffent	0.609	STRICT	bluff	bluff	DUAL-S
bluffing	bluffes	0.609	STRICT	bluff	bluff	DUAL-S
bluffing	bluffez	0.587	PASS	bluff	bluff	DUAL-S
bluffing	bluffaient	0.596	PASS	bluff	bluff	DUAL-S
bluffed	bluff	0.625	STRICT	bluff	bluff	DUAL-S
bluffed	bluffé	0.584	PASS	bluff	bluff	DUAL-S
bluffed	bluffant	0.589	PASS	bluff	bluff	DUAL-S
bluffed	bluffer	0.584	PASS	bluff	bluff	DUAL-S
bluffed	bluffe	0.625	STRICT	bluff	bluff	DUAL-S
bluffed	bluffée	0.584	PASS	bluff	bluff	DUAL-S
bluffed	bluffés	0.584	PASS	bluff	bluff	DUAL-S
bluffed	bluffs	0.625	STRICT	bluff	bluff	DUAL-S
bluffed	bluffait	0.584	PASS	bluff	bluff	DUAL-S
bluffed	bluffent	0.625	STRICT	bluff	bluff	DUAL-S
bluffed	bluffes	0.625	STRICT	bluff	bluff	DUAL-S
bluffed	bluffez	0.584	PASS	bluff	bluff	DUAL-S
bluffed	bluffaient	0.584	PASS	bluff	bluff	DUAL-S
blum	blume	0.740	STRICT	blum	blum	DUAL-S
blé	blés	0.833	STRICT	blé	blé	DUAL-S
bms	bm	0.587	PASS	bms	bms	DUAL-S
bns	bn	0.587	PASS	bns	bns	DUAL-S
bodie	bodies	0.864	STRICT	bodie	bodie	DUAL-S
bogie	bogies	0.791	STRICT	bogie	bogie	DUAL-S
bogies	bogie	0.567	PASS	bogie	bogie	DUAL-S
bogies	bogies	0.567	PASS	bogie	bogie	DUAL-S
bolts	bolt	0.615	STRICT	bolt	bolt	DUAL-S
bolted	bolt	0.615	STRICT	bolt	bolt	DUAL-S
bolting	bolt	0.601	STRICT	bolt	bolt	DUAL-S
bone	bone	0.706	STRICT	bone	bones	DUAL-S
bones	bones	0.647	STRICT	bone	bones	DUAL-S
bones	bone	0.536	PASS	bone	bones	DUAL-S
boned	bones	0.647	STRICT	bone	bones	DUAL-S
boned	bone	0.536	PASS	bone	bones	DUAL-S
boning	bones	0.628	STRICT	bone	bones	DUAL-S
boning	bone	0.528	PASS	bone	bones	DUAL-S
boni	bonis	0.864	STRICT	boni	boni	DUAL-S
boom	boums	1.000	STRICT	boom	boum	DUAL-S
boom	boume	1.000	STRICT	boom	boum	DUAL-S
boom	boumaient	0.781	STRICT	boom	boum	DUAL-S
boom	boumait	0.781	STRICT	boom	boum	DUAL-S
booming	boum	0.746	STRICT	boom	boum	DUAL-S
booming	boums	0.746	STRICT	boom	boum	DUAL-S
booming	boume	0.746	STRICT	boom	boum	DUAL-S
booming	boumaient	0.719	STRICT	boom	boum	DUAL-S
booming	boumait	0.719	STRICT	boom	boum	DUAL-S
booms	boum	0.781	STRICT	boom	boum	DUAL-S
booms	boums	0.781	STRICT	boom	boum	DUAL-S
booms	boume	0.781	STRICT	boom	boum	DUAL-S
booms	boumaient	0.703	STRICT	boom	boum	DUAL-S
booms	boumait	0.703	STRICT	boom	boum	DUAL-S
boomed	boum	0.781	STRICT	boom	boum	DUAL-S
boomed	boums	0.781	STRICT	boom	boum	DUAL-S
boomed	boume	0.781	STRICT	boom	boum	DUAL-S
boomed	boumaient	0.703	STRICT	boom	boum	DUAL-S
boomed	boumait	0.703	STRICT	boom	boum	DUAL-S
bootlegs	bootleg	0.679	STRICT	bootlegs	bootlegs	DUAL-S
bootleg	bootlegs	0.668	STRICT	bootlegs	bootlegs	DUAL-S
bootleg	bootleg	0.694	STRICT	bootlegs	bootlegs	DUAL-S
bootlegging	bootlegs	0.628	STRICT	bootlegs	bootlegs	DUAL-S
bootlegging	bootleg	0.649	STRICT	bootlegs	bootlegs	DUAL-S
bootlegged	bootlegs	0.553	PASS	bootlegs	bootlegs	DUAL-S
bootlegged	bootleg	0.555	PASS	bootlegs	bootlegs	DUAL-S
bora	borax	0.660	STRICT	bora	bora	DUAL-S
boreal	boréales	0.756	STRICT	boreal	boréale	DUAL-S
boreal	boréale	0.756	STRICT	boreal	boréales	DUAL-S
borer	bora	0.781	STRICT	borer	borer	DUAL-S
borer	bore	0.733	STRICT	borer	borer	DUAL-S
borer	borée	0.781	STRICT	borer	borer	DUAL-S
borers	borer	0.703	STRICT	borer	borer	DUAL-S
borers	bora	0.716	STRICT	borer	borer	DUAL-S
borers	bore	0.546	PASS	borer	borer	DUAL-S
borers	borée	0.703	STRICT	borer	borer	DUAL-S
borg	borges	0.506	PASS	borg	borg	DUAL-S
borie	bories	1.000	STRICT	borie	borie	DUAL-S
born	bornes	1.000	STRICT	born	born	DUAL-S
born	borne	1.000	STRICT	born	born	DUAL-S
born	borné	0.822	STRICT	born	born	DUAL-S
born	bornée	0.822	STRICT	born	born	DUAL-S
born	bornés	0.822	STRICT	born	born	DUAL-S
born	borner	0.822	STRICT	born	born	DUAL-S
born	borna	0.822	STRICT	born	born	DUAL-S
born	bornant	0.822	STRICT	born	born	DUAL-S
born	bornent	1.000	STRICT	born	born	DUAL-S
born	bornées	0.822	STRICT	born	born	DUAL-S
born	bornait	0.822	STRICT	born	born	DUAL-S
born	bornaient	0.822	STRICT	born	born	DUAL-S
bear	born	0.529	PASS	born	born	DUAL-S
bear	bornes	0.529	PASS	born	born	DUAL-S
bear	borne	0.529	PASS	born	born	DUAL-S
bear	borné	0.492	PASS	born	born	DUAL-S
bear	bornée	0.492	PASS	born	born	DUAL-S
bear	bornés	0.492	PASS	born	born	DUAL-S
bear	borner	0.492	PASS	born	born	DUAL-S
bear	borna	0.492	PASS	born	born	DUAL-S
bear	bornant	0.492	PASS	born	born	DUAL-S
bear	bornent	0.529	PASS	born	born	DUAL-S
bear	bornées	0.492	PASS	born	born	DUAL-S
bear	bornait	0.492	PASS	born	born	DUAL-S
bear	bornaient	0.492	PASS	born	born	DUAL-S
bears	born	0.511	PASS	born	born	DUAL-S
bears	bornes	0.511	PASS	born	born	DUAL-S
bears	borne	0.511	PASS	born	born	DUAL-S
bears	borné	0.477	PASS	born	born	DUAL-S
bears	bornée	0.477	PASS	born	born	DUAL-S
bears	bornés	0.477	PASS	born	born	DUAL-S
bears	borner	0.477	PASS	born	born	DUAL-S
bears	borna	0.477	PASS	born	born	DUAL-S
bears	bornant	0.477	PASS	born	born	DUAL-S
bears	bornent	0.511	PASS	born	born	DUAL-S
bears	bornées	0.477	PASS	born	born	DUAL-S
bears	bornait	0.477	PASS	born	born	DUAL-S
bears	bornaient	0.477	PASS	born	born	DUAL-S
bearing	born	0.540	PASS	born	born	DUAL-S
bearing	bornes	0.540	PASS	born	born	DUAL-S
bearing	borne	0.540	PASS	born	born	DUAL-S
bearing	borné	0.506	PASS	born	born	DUAL-S
bearing	bornée	0.506	PASS	born	born	DUAL-S
bearing	bornés	0.506	PASS	born	born	DUAL-S
bearing	borner	0.506	PASS	born	born	DUAL-S
bearing	borna	0.506	PASS	born	born	DUAL-S
bearing	bornant	0.506	PASS	born	born	DUAL-S
bearing	bornent	0.540	PASS	born	born	DUAL-S
bearing	bornées	0.506	PASS	born	born	DUAL-S
bearing	bornait	0.506	PASS	born	born	DUAL-S
bearing	bornaient	0.506	PASS	born	born	DUAL-S
bore	born	0.546	PASS	born	born	DUAL-S
bore	bornes	0.546	PASS	born	born	DUAL-S
bore	borne	0.546	PASS	born	born	DUAL-S
bore	borné	0.506	PASS	born	born	DUAL-S
bore	bornée	0.506	PASS	born	born	DUAL-S
bore	bornés	0.506	PASS	born	born	DUAL-S
bore	borner	0.506	PASS	born	born	DUAL-S
bore	borna	0.506	PASS	born	born	DUAL-S
bore	bornant	0.506	PASS	born	born	DUAL-S
bore	bornent	0.546	PASS	born	born	DUAL-S
bore	bornées	0.506	PASS	born	born	DUAL-S
bore	bornait	0.506	PASS	born	born	DUAL-S
bore	bornaient	0.506	PASS	born	born	DUAL-S
borne	born	0.787	STRICT	born	born	DUAL-S
borne	bornes	0.787	STRICT	born	born	DUAL-S
borne	borne	0.787	STRICT	born	born	DUAL-S
borne	borné	0.630	STRICT	born	born	DUAL-S
borne	bornée	0.630	STRICT	born	born	DUAL-S
borne	bornés	0.630	STRICT	born	born	DUAL-S
borne	borner	0.630	STRICT	born	born	DUAL-S
borne	borna	0.630	STRICT	born	born	DUAL-S
borne	bornant	0.630	STRICT	born	born	DUAL-S
borne	bornent	0.787	STRICT	born	born	DUAL-S
borne	bornées	0.630	STRICT	born	born	DUAL-S
borne	bornait	0.630	STRICT	born	born	DUAL-S
borne	bornaient	0.630	STRICT	born	born	DUAL-S
boss	bosser	0.781	STRICT	boss	boss	DUAL-S
boss	bosse	1.000	STRICT	boss	boss	DUAL-S
boss	bosses	1.000	STRICT	boss	boss	DUAL-S
boss	bossé	0.781	STRICT	boss	boss	DUAL-S
boss	bossent	1.000	STRICT	boss	boss	DUAL-S
boss	bossait	0.781	STRICT	boss	boss	DUAL-S
boss	bos	0.556	PASS	boss	boss	DUAL-S
boss	bossant	0.781	STRICT	boss	boss	DUAL-S
boss	bossez	0.781	STRICT	boss	boss	DUAL-S
boss	bossa	0.781	STRICT	boss	boss	DUAL-S
boss	bossaient	0.781	STRICT	boss	boss	DUAL-S
boss	bossons	0.781	STRICT	boss	boss	DUAL-S
bosses	boss	0.781	STRICT	boss	boss	DUAL-S
bosses	bosser	0.703	STRICT	boss	boss	DUAL-S
bosses	bosse	0.781	STRICT	boss	boss	DUAL-S
bosses	bosses	0.781	STRICT	boss	boss	DUAL-S
bosses	bossé	0.703	STRICT	boss	boss	DUAL-S
bosses	bossent	0.781	STRICT	boss	boss	DUAL-S
bosses	bossait	0.703	STRICT	boss	boss	DUAL-S
bosses	bos	0.508	PASS	boss	boss	DUAL-S
bosses	bossant	0.716	STRICT	boss	boss	DUAL-S
bosses	bossez	0.703	STRICT	boss	boss	DUAL-S
bosses	bossa	0.716	STRICT	boss	boss	DUAL-S
bosses	bossaient	0.703	STRICT	boss	boss	DUAL-S
bosses	bossons	0.716	STRICT	boss	boss	DUAL-S
bossing	boss	0.746	STRICT	boss	boss	DUAL-S
bossing	bosser	0.707	STRICT	boss	boss	DUAL-S
bossing	bosse	0.746	STRICT	boss	boss	DUAL-S
bossing	bosses	0.746	STRICT	boss	boss	DUAL-S
bossing	bossé	0.707	STRICT	boss	boss	DUAL-S
bossing	bossent	0.746	STRICT	boss	boss	DUAL-S
bossing	bossait	0.719	STRICT	boss	boss	DUAL-S
bossing	bos	0.505	PASS	boss	boss	DUAL-S
bossing	bossant	0.704	STRICT	boss	boss	DUAL-S
bossing	bossez	0.707	STRICT	boss	boss	DUAL-S
bossing	bossa	0.683	STRICT	boss	boss	DUAL-S
bossing	bossaient	0.719	STRICT	boss	boss	DUAL-S
bossing	bossons	0.722	STRICT	boss	boss	DUAL-S
bossed	boss	0.781	STRICT	boss	boss	DUAL-S
bossed	bosser	0.716	STRICT	boss	boss	DUAL-S
bossed	bosse	0.781	STRICT	boss	boss	DUAL-S
bossed	bosses	0.781	STRICT	boss	boss	DUAL-S
bossed	bossé	0.716	STRICT	boss	boss	DUAL-S
bossed	bossent	0.781	STRICT	boss	boss	DUAL-S
bossed	bossait	0.716	STRICT	boss	boss	DUAL-S
bossed	bos	0.508	PASS	boss	boss	DUAL-S
bossed	bossant	0.722	STRICT	boss	boss	DUAL-S
bossed	bossez	0.716	STRICT	boss	boss	DUAL-S
bossed	bossa	0.716	STRICT	boss	boss	DUAL-S
bossed	bossaient	0.716	STRICT	boss	boss	DUAL-S
bossed	bossons	0.722	STRICT	boss	boss	DUAL-S
bosson	bossons	0.761	STRICT	bosson	bosson	DUAL-S
bou	boue	1.000	STRICT	bou	bou	DUAL-S
bou	boues	0.617	STRICT	bou	bou	DUAL-S
bou	bouée	0.540	PASS	bou	bou	DUAL-S
bou	bouées	0.540	PASS	bou	bou	DUAL-S
bou	bous	1.000	STRICT	bou	bou	DUAL-S
bou	boué	0.540	PASS	bou	bou	DUAL-S
boudoir	boudoirs	0.852	STRICT	boudoir	boudoir	DUAL-S
boulos	boulo	0.791	STRICT	boulos	boulos	DUAL-S
bouquet	bouquets	0.760	STRICT	bouquet	bouquet	DUAL-S
bouquets	bouquet	0.698	STRICT	bouquet	bouquet	DUAL-S
bouquets	bouquets	0.698	STRICT	bouquet	bouquet	DUAL-S
bouquet	bouquet	0.760	STRICT	bouquet	bouquets	DUAL-S
bourgeoisie	bourgeoisies	0.768	STRICT	bourgeoisie	bourgeoisie	DUAL-S
bourgeoisies	bourgeoisie	0.512	PASS	bourgeoisie	bourgeoisie	DUAL-S
bourgeoisies	bourgeoisies	0.512	PASS	bourgeoisie	bourgeoisie	DUAL-S
boutique	boutiques	1.000	STRICT	boutique	boutique	DUAL-S
boutique	boutiqué	0.850	STRICT	boutique	boutique	DUAL-S
boutique	boutiquer	0.850	STRICT	boutique	boutique	DUAL-S
boutiques	boutique	0.850	STRICT	boutique	boutique	DUAL-S
boutiques	boutiques	0.850	STRICT	boutique	boutique	DUAL-S
boutiques	boutiqué	0.797	STRICT	boutique	boutique	DUAL-S
boutiques	boutiquer	0.797	STRICT	boutique	boutique	DUAL-S
boutique	boutique	1.000	STRICT	boutiques	boutiques	DUAL-S
brac	brace	0.588	PASS	brac	brac	DUAL-S
brack	bracke	0.785	STRICT	brack	brack	DUAL-S
brad	brader	0.628	STRICT	brad	brad	DUAL-S
brad	brade	0.785	STRICT	brad	brad	DUAL-S
brad	bradé	0.628	STRICT	brad	brad	DUAL-S
brad	bradent	0.785	STRICT	brad	brad	DUAL-S
brad	bradée	0.628	STRICT	brad	brad	DUAL-S
brad	bradaient	0.628	STRICT	brad	brad	DUAL-S
brad	bradait	0.628	STRICT	brad	brad	DUAL-S
brahm	brahms	0.793	STRICT	brahm	brahm	DUAL-S
brahm	brahma	0.634	STRICT	brahm	brahm	DUAL-S
brak	brake	0.460	PASS	brak	brak	DUAL-S
bram	brame	0.785	STRICT	bram	bram	DUAL-S
bram	bramer	0.628	STRICT	bram	bram	DUAL-S
bram	brames	0.785	STRICT	bram	bram	DUAL-S
bram	bramaient	0.628	STRICT	bram	bram	DUAL-S
bram	bramait	0.628	STRICT	bram	bram	DUAL-S
bram	brament	0.785	STRICT	bram	bram	DUAL-S
bram	bramées	0.628	STRICT	bram	bram	DUAL-S
bram	bramé	0.628	STRICT	bram	bram	DUAL-S
brande	brandes	0.758	STRICT	brande	brande	DUAL-S
brandi	brandis	0.795	STRICT	brandi	brandi	DUAL-S
brandi	brandie	0.795	STRICT	brandi	brandi	DUAL-S
brandi	brandies	0.795	STRICT	brandi	brandi	DUAL-S
braque	braquer	0.628	STRICT	braque	braque	DUAL-S
braque	braqué	0.628	STRICT	braque	braque	DUAL-S
braque	braquent	0.785	STRICT	braque	braque	DUAL-S
braque	braquant	0.628	STRICT	braque	braque	DUAL-S
braque	braques	0.785	STRICT	braque	braque	DUAL-S
braque	braquait	0.628	STRICT	braque	braque	DUAL-S
braque	braquez	0.628	STRICT	braque	braque	DUAL-S
brasse	brasser	0.628	STRICT	brasse	brasse	DUAL-S
brasse	brassé	0.628	STRICT	brasse	brasse	DUAL-S
brasse	brasses	0.785	STRICT	brasse	brasse	DUAL-S
brasse	brassent	0.785	STRICT	brasse	brasse	DUAL-S
brasse	brassant	0.628	STRICT	brasse	brasse	DUAL-S
brasse	brassait	0.628	STRICT	brasse	brasse	DUAL-S
brasse	brassez	0.628	STRICT	brasse	brasse	DUAL-S
brasserie	brasseries	0.745	STRICT	brasserie	brasserie	DUAL-S
brede	breda	0.604	STRICT	brede	brede	DUAL-S
breeze	briser	0.822	STRICT	breeze	brise	DUAL-S
breeze	brisé	0.822	STRICT	breeze	brise	DUAL-S
breeze	brisent	1.000	STRICT	breeze	brise	DUAL-S
breeze	brisant	0.822	STRICT	breeze	brise	DUAL-S
breeze	brises	1.000	STRICT	breeze	brise	DUAL-S
breeze	brisa	0.822	STRICT	breeze	brise	DUAL-S
breeze	brisez	0.822	STRICT	breeze	brise	DUAL-S
breeze	brisait	0.822	STRICT	breeze	brise	DUAL-S
breezes	brise	0.913	STRICT	breeze	brise	DUAL-S
breezes	briser	0.756	STRICT	breeze	brise	DUAL-S
breezes	brisé	0.756	STRICT	breeze	brise	DUAL-S
breezes	brisent	0.913	STRICT	breeze	brise	DUAL-S
breezes	brisant	0.763	STRICT	breeze	brise	DUAL-S
breezes	brises	0.913	STRICT	breeze	brise	DUAL-S
breezes	brisa	0.763	STRICT	breeze	brise	DUAL-S
breezes	brisez	0.756	STRICT	breeze	brise	DUAL-S
breezes	brisait	0.756	STRICT	breeze	brise	DUAL-S
breezed	brise	0.822	STRICT	breeze	brise	DUAL-S
breezed	briser	0.756	STRICT	breeze	brise	DUAL-S
breezed	brisé	0.756	STRICT	breeze	brise	DUAL-S
breezed	brisent	0.822	STRICT	breeze	brise	DUAL-S
breezed	brisant	0.778	STRICT	breeze	brise	DUAL-S
breezed	brises	0.822	STRICT	breeze	brise	DUAL-S
breezed	brisa	0.763	STRICT	breeze	brise	DUAL-S
breezed	brisez	0.756	STRICT	breeze	brise	DUAL-S
breezed	brisait	0.756	STRICT	breeze	brise	DUAL-S
breezing	brise	0.788	STRICT	breeze	brise	DUAL-S
breezing	briser	0.753	STRICT	breeze	brise	DUAL-S
breezing	brisé	0.753	STRICT	breeze	brise	DUAL-S
breezing	brisent	0.788	STRICT	breeze	brise	DUAL-S
breezing	brisant	0.751	STRICT	breeze	brise	DUAL-S
breezing	brises	0.788	STRICT	breeze	brise	DUAL-S
breezing	brisa	0.733	STRICT	breeze	brise	DUAL-S
breezing	brisez	0.753	STRICT	breeze	brise	DUAL-S
breezing	brisait	0.763	STRICT	breeze	brise	DUAL-S
breeze	brise	1.000	STRICT	breeze	brises	DUAL-S
bref	brefs	1.000	STRICT	bref	bref	DUAL-S
bref	brèves	0.785	STRICT	bref	brève	DUAL-S
bref	brève	0.785	STRICT	bref	brèves	DUAL-S
brem	bremer	0.628	STRICT	brem	brem	DUAL-S
bremen	brèmes	0.783	STRICT	bremen	brème	DUAL-S
brenner	brenne	1.000	STRICT	brenner	brenner	DUAL-S
bressan	bressans	0.783	STRICT	bressan	bressan	DUAL-S
bressan	bressane	0.837	STRICT	bressan	bressan	DUAL-S
bressan	bressanes	0.837	STRICT	bressan	bressan	DUAL-S
brestois	brestoise	0.823	STRICT	brestois	brestois	DUAL-S
bret	bretons	0.628	STRICT	bret	bret	DUAL-S
brewery	brasseries	0.709	STRICT	brewery	brasserie	DUAL-S
breweries	brasserie	0.620	STRICT	brewery	brasserie	DUAL-S
breweries	brasseries	0.606	STRICT	brewery	brasserie	DUAL-S
bric	brice	0.591	PASS	bric	bric	DUAL-S
bric	brics	0.787	STRICT	bric	bric	DUAL-S
brick	bricks	0.787	STRICT	brick	brick	DUAL-S
bricks	brick	0.630	STRICT	brick	brick	DUAL-S
bricks	bricks	0.630	STRICT	brick	brick	DUAL-S
