word	mate	shared
buffalo	buffaloes	5
buffalo	bison	5
buffalo	bisons	5
buffaloes	bison	5
buffaloes	bisons	5
buffaloes	buffalo	5
buffoon	clown	2
buffoon	clowns	2
builds	built	2
built	builds	2
buisson	bushes	3
buisson	bush	3
buisson	brousse	3
bulgarian	bulgarians	2
bulgarians	bulgarian	2
bull	bulls	2
bulle	bubble	2
bulle	bubbles	2
bullet	ball	4
bullet	balloon	3
bullet	ballon	3
bullets	bowls	4
bullets	balloons	4
bullets	balloon	4
bullets	bollocks	4
bullets	balls	4
bullets	beads	4
bullets	chips	2
bullets	puce	2
bulls	bull	2
bully	brutes	3
bully	brute	3
buoy	buoys	2
buoys	buoy	2
bureaucracy	bureaucratic	3
bureaucrat	bureaucrats	2
bureaucratic	bureaucracy	3
bureaucrats	bureaucrat	2
burger	burgers	2
burgers	burger	2
burma	burmese	4
burma	birman	4
burmese	burma	4
burmese	birman	4
burn	burns	3
burn	burning	2
burned	burnt	6
burned	brulé	5
burner	burners	2
burners	burner	2
burning	burn	2
burning	burns	2
burns	burn	3
burns	burning	2
burnt	burned	6
burnt	brulé	5
bush	bushes	4
bush	buisson	3
bush	brousse	3
bushes	bush	4
bushes	buisson	3
bushes	brousse	3
businesses	enterprises	2
businesses	enterprise	2
businesses	companies	2
busted	broken	2
busted	broke	2
butcher	butchers	2
butcher	boucher	2
butchers	boucher	2
butchers	butcher	2
buttocks	butts	4
buttocks	ass	3
button	buttons	3
buttons	button	3
butts	buttocks	4
butts	ass	3
byte	bytes	2
bytes	byte	2
béatrice	beatrice	2
bénigne	benin	2
bénigne	benign	2
bénigne	bénin	2
bénin	bénigne	2
bénin	benin	2
bénin	benign	2
bœuf	beef	2
cab	cabin	4
cab	cabane	2
cab	kiosk	2
cabane	cab	2
cabane	cabin	2
cabin	cab	4
cabin	cabane	2
cabin	kiosk	2
cable	cables	3
cables	cable	3
cac	acc	2
cad	cao	2
cadet	cadets	3
cadets	cadet	3
caesar	césar	2
caesar	cesar	2
caf	cif	2
cafe	coffee	2
cahiers	carnets	2
caille	quail	2
caius	gaius	2
calculate	calculates	2
calculates	calculate	2
calculation	calculus	2
calculation	calculations	2
calculations	calculus	2
calculations	calculation	2
calculus	calculation	2
calculus	calculations	2
calcutta	kolkata	2
calderon	calderón	2
calderón	calderon	2
calendar	diary	2
calendar	calendars	2
calendars	calendar	2
calendars	diary	2
california	californian	2
californian	california	2
call	appeal	2
calm	quiet	2
calmer	calming	2
calming	calmer	2
caloric	calories	2
caloric	calorie	2
calorie	calories	2
calorie	caloric	2
calories	caloric	2
calories	calorie	2
cambodge	cambodian	2
cambodge	cambodia	2
cambodia	cambodian	4
cambodia	cambodians	3
cambodia	cambodge	2
cambodian	cambodia	4
cambodian	cambodians	3
cambodian	cambodge	2
cambodians	cambodian	3
cambodians	cambodia	3
camo	camouflage	3
camouflage	camo	3
camp	campsite	4
camp	camps	4
camp	camping	2
camper	caravan	2
camping	campsite	2
camping	camp	2
camps	camp	4
camps	campsite	3
campsite	camp	4
campsite	camps	3
campsite	camping	2
canadian	canadians	4
canadians	canadian	4
canal	chenal	3
canal	channel	3
canard	canards	2
canards	canard	2
cancun	cancún	2
cancún	cancun	2
candidate	candidates	3
candidate	contestant	3
candidates	contestant	3
candidates	candidate	3
candied	crystallized	2
candies	confectionery	2
candies	treats	2
candies	candy	2
candlestick	chandelier	2
candy	treats	3
candy	candies	2
candy	confectionery	2
candy	sweets	2
cannon	canon	4
cannon	canons	3
cannon	cannons	3
cannon	canonical	2
cannons	canons	4
cannons	canon	3
cannons	cannon	3
canoe	kayaking	3
canoe	canoeing	3
canoe	kayak	2
canoe	canot	2
canoeing	canoe	3
canoeing	kayaking	3
canoeing	kayak	2
canoeing	canot	2
canon	cannon	4
canon	canons	3
canon	cannons	3
canon	canonical	2
canonical	canon	2
canonical	cannon	2
canons	cannons	4
canons	canon	3
canons	cannon	3
canot	canoeing	2
canot	canoe	2
canot	kayaking	2
cantaloupe	melon	2
cantaloupe	melons	2
canvas	canvases	2
canvases	canvas	2
cao	cad	2
cap	cape	3
capabilities	capacity	2
capabilities	capacities	2
capabilities	capability	2
capability	capacity	2
capability	capabilities	2
capability	capacities	2
capable	able	2
capacities	capacity	2
capacities	capabilities	2
capacities	capability	2
capacitor	coolant	2
capacitor	condenser	2
capacity	capabilities	2
capacity	capacities	2
capacity	capability	2
cape	cap	3
capes	caps	3
capes	corks	2
capital	capitalization	4
capitalist	capitalists	2
capitalists	capitalist	2
capitalization	capital	4
capitalization	capitals	2
capitals	capitalization	2
capitol	capitole	2
capitole	capitol	2
caps	capes	3
caps	corks	2
capsule	capsules	2
capsules	capsule	2
captive	captives	5
captive	captivity	5
captives	captive	5
captives	captivity	5
captivity	captive	5
captivity	captives	5
capture	capturing	3
captured	caught	4
capturing	capture	3
carat	carats	2
carats	carat	2
caravan	camper	2
carbide	carbides	2
carbides	carbide	2
carcinogen	carcinogenicity	4
carcinogen	carcinogenic	4
carcinogen	carcinogens	4
carcinogenic	carcinogenicity	5
carcinogenic	carcinogen	4
carcinogenic	carcinogens	4
carcinogenicity	carcinogenic	5
carcinogenicity	carcinogen	4
carcinogenicity	carcinogens	4
carcinogens	carcinogenicity	4
carcinogens	carcinogen	4
carcinogens	carcinogenic	4
cardio	cardiovascular	3
cardiovascular	cardio	3
career	quarry	2
career	carrières	2
career	careers	2
careers	quarry	2
careers	career	2
careers	carrières	2
caress	caresse	3
caress	caresses	3
caresse	caress	3
caresse	caresses	3
caresses	caress	3
caresses	caresse	3
caries	cavity	3
caries	cavities	3
carnets	cahiers	2
carnivore	carnivorous	2
carnivore	carnivores	2
carnivores	carnivorous	2
carnivores	carnivore	2
carnivorous	carnivore	2
carnivorous	carnivores	2
caro	cora	2
carol	carole	2
carole	carol	2
carolina	caroline	2
caroline	carolina	2
carp	carpe	2
carpe	carp	2
carpenter	charpentier	2
carrefour	crossroads	3
carrefour	crossroad	3
carrefour	crossing	2
carrefour	crossover	2
carriage	coupler	3
carriage	coupling	3
carrières	quarry	2
carrières	career	2
carrières	careers	2
carrot	carrots	2
carrots	carrot	2
cartel	cartels	2
cartels	cartel	2
cartouche	casings	2
cartouche	cartridge	2
cartouche	cartridges	2
cartridge	casings	2
cartridge	cartridges	2
cartridge	cartouche	2
cartridges	casings	2
cartridges	cartridge	2
cartridges	cartouche	2
casings	cartridge	2
casings	cartridges	2
casings	cartouche	2
cast	casting	3
caste	castes	2
castes	caste	2
castile	castilla	2
castile	castille	2
castilla	castile	2
castilla	castille	2
castille	castilla	2
castille	castile	2
casting	cast	3
castings	casts	2
casts	castings	2
casual	occasional	4
catalan	catalans	3
catalans	catalan	3
catalyst	catalysts	2
catalysts	catalyst	2
catamaran	catamarans	2
catamarans	catamaran	2
cataract	cataracts	2
cataracts	cataract	2
catastrophe	disaster	4
catastrophe	catastrophes	4
catastrophe	disasters	2
catastrophe	sinister	2
catastrophes	disaster	5
catastrophes	catastrophe	4
catastrophes	disasters	3
catastrophes	sinister	2
catastrophic	disastrous	4
categories	category	2
category	categories	2
caterer	restoration	2
cathedral	cathedrals	2
cathedrals	cathedral	2
catholic	catholique	2
catholic	catholics	2
catholics	catholique	2
catholics	catholic	2
catholique	catholics	2
catholique	catholic	2
cation	cations	2
cations	cation	2
caucasian	caucasus	2
caucasus	caucasian	2
caught	captured	4
cave	caves	4
cave	caverns	2
cave	cavern	2
cavern	caves	2
cavern	cave	2
caverns	caves	2
caverns	cave	2
caves	cave	4
caves	caverns	2
caves	cavern	2
cavities	cavity	4
cavities	caries	3
cavity	cavities	4
cavity	caries	3
cbr	bcr	2
ccf	ccp	2
ccf	cpc	2
cci	clc	2
cci	cic	2
cci	cpi	2
cci	bcc	2
ccp	ccf	2
ccp	cpc	2
cde	crc	2
cdh	chr	2
cec	pec	2
ced	edc	2
cedric	cédric	2
cei	sic	3
cei	cis	3
cei	clc	3
cei	sci	3
celebrate	celebration	3
celebrate	celebrating	3
celebrating	celebration	4
celebrating	celebrate	3
celebrating	celebrations	2
celebration	celebrating	4
celebration	celebrate	3
celebration	celebrations	2
celebrations	celebration	2
celebrations	celebrating	2
celebrities	celebrity	2
celebrity	celebrities	2
celeste	celestial	3
celeste	céleste	3
celestial	céleste	3
celestial	celeste	3
celine	céline	2
cell	cells	3
cells	cell	3
celtic	celtique	2
celtique	celtic	2
cem	emc	3
cem	emf	3
cement	cements	2
cements	cement	2
censor	censoring	2
censor	censorship	2
censor	censors	2
censor	censure	2
censored	censured	3
censoring	censorship	2
censoring	censors	2
censoring	censor	2
censoring	censure	2
censors	censoring	2
censors	censorship	2
censors	censor	2
censors	censure	2
censorship	censoring	2
censorship	censors	2
censorship	censor	2
censorship	censure	2
censure	censoring	2
censure	censorship	2
censure	censors	2
censure	censor	2
censured	censored	3
center	centered	7
center	centred	5
center	centric	5
center	centre	3
centered	center	7
centered	centred	5
centered	centric	5
centered	centre	3
centimes	cents	2
centimeter	centimetre	2
centimetre	centimeter	2
centralised	centralized	4
centralized	centralised	4
centre	centered	3
centre	center	3
centred	centered	5
centred	center	5
centred	centric	5
centric	centered	5
centric	center	5
centric	centred	5
centrifugation	centrifuge	3
centrifugation	centrifuges	3
centrifuge	centrifuges	3
centrifuge	centrifugation	3
centrifuges	centrifuge	3
centrifuges	centrifugation	3
cents	centimes	2
ceramic	ceramics	2
ceramics	ceramic	2
cereal	cereals	2
cereals	cereal	2
cerebral	brain	3
cerf	suede	2
cerf	stag	2
cerf	deer	2
cerise	cherries	4
cerise	cherry	4
certain	some	4
certainties	certainty	2
certainty	certainties	2
certificate	certificates	2
certificates	certificate	2
certification	certifications	2
certifications	certification	2
certifies	certify	2
certifies	certifying	2
certify	certifying	2
certify	certifies	2
certifying	certify	2
certifying	certifies	2
cesar	césar	3
cesar	caesar	2
cfp	pfc	2
chad	chadian	4
chad	tchad	3
chadian	chad	4
chadian	tchad	2
chain	chaine	2
chaine	chain	2
chance	coincidence	2
chandelier	candlestick	2
channel	canal	3
channel	chenal	3
chapel	chapelle	2
chapelle	chapel	2
characterise	characterize	3
characterise	characterising	3
characterise	characterizing	3
characterised	characterized	3
characterising	characterize	3
characterising	characterise	3
characterising	characterizing	3
characterize	characterise	3
characterize	characterising	3
characterize	characterizing	3
characterized	characterised	3
characterizing	characterize	3
characterizing	characterise	3
characterizing	characterising	3
charisma	charismatic	2
charismatic	charisma	2
charitable	charities	2
charitable	charity	2
charities	charity	3
charities	charitable	2
charity	charities	3
charity	charitable	2
charm	charms	3
charm	charme	3
charm	sharm	2
charm	charmes	2
charme	charm	3
charme	charms	3
charme	sharm	2
charme	charmes	2
charmes	charme	2
charmes	charm	2
charmes	charms	2
charms	charm	3
charms	charme	3
charms	sharm	2
charms	charmes	2
charpentier	carpenter	2
chasseur	fighter	2
chateau	château	2
cheat	cheats	7
cheat	cheating	5
cheat	cheater	5
cheat	cheaters	2
cheater	cheat	5
cheater	cheats	5
cheater	cheating	4
cheaters	cheating	2
cheaters	cheats	2
cheaters	cheat	2
cheating	cheat	5
cheating	cheats	5
cheating	cheater	4
cheating	cheaters	2
cheats	cheat	7
cheats	cheating	5
cheats	cheater	5
cheats	cheaters	2
chechen	chechens	2
chechens	chechen	2
check	tick	2
checkmate	chess	3
cheerleader	cheerleading	3
cheerleader	cheerleaders	3
cheerleaders	cheerleader	3
cheerleaders	cheerleading	3
cheerleading	cheerleader	3
cheerleading	cheerleaders	3
cheikh	sheikh	3
cheikh	sheik	3
chenal	canal	3
chenal	channel	3
cher	dear	3
cherie	chéri	3
cherie	honey	3
cherie	chérie	3
cherries	cerise	4
cherries	cherry	4
cherry	cherries	4
cherry	cerise	4
chess	checkmate	3
chest	trunk	2
chevalier	chevaliers	2
chevaliers	chevalier	2
chilean	chileans	3
chileans	chilean	3
chips	puce	2
chips	bullets	2
chloe	chloé	2
chloride	chlorides	2
chlorides	chloride	2
chloé	chloe	2
choir	choirs	5
choir	chorus	5
choir	chorale	4
choirs	chorus	5
choirs	choir	5
choirs	chorale	4
chorale	choirs	4
chorale	chorus	4
chorale	choir	4
chord	accord	2
choreographer	choreography	2
choreography	choreographer	2
chorus	choirs	5
chorus	choir	5
chorus	chorale	4
chou	choux	2
choux	chou	2
chr	cdh	2
chris	christophe	3
chris	christopher	3
christian	christianity	6
christian	christianisme	6
christian	chrétien	5
christian	christians	5
christiane	christine	2
christianisme	christian	6
christianisme	christianity	6
christianisme	chrétien	5
christianisme	christians	5
christianity	christian	6
christianity	christianisme	6
christianity	chrétien	5
christianity	christians	5
christians	christian	5
christians	chrétien	5
christians	christianity	5
christians	christianisme	5
christine	christiane	2
christophe	chris	3
christophe	christopher	3
christopher	chris	3
christopher	christophe	3
chrome	chromium	2
chromium	chrome	2
chronic	chronicle	2
chronic	chronicles	2
chronic	chroniques	2
chronicle	chronic	2
chronicle	chronicles	2
chronicle	chroniques	2
chronicles	chronic	2
chronicles	chronicle	2
chronicles	chroniques	2
chroniques	chronic	2
chroniques	chronicle	2
chroniques	chronicles	2
chrétien	christian	5
chrétien	christianity	5
chrétien	christianisme	5
chrétien	christians	5
château	chateau	2
chéri	cherie	3
chéri	honey	3
chéri	chérie	3
chérie	chéri	3
chérie	cherie	3
chérie	honey	3
cib	clp	2
cib	cpi	2
cib	cip	2
cic	clc	4
cic	sic	3
cic	cis	3
cic	icc	3
cic	sci	3
cic	kic	2
cic	cpi	2
cic	bcc	2
cic	cci	2
cid	cld	2
ciel	skies	3
ciel	sky	3
cif	caf	2
cigar	cigars	2
cigarette	cigarettes	2
cigarettes	cigarette	2
cigars	cigar	2
cinema	cinemas	3
cinema	ciné	3
cinemas	cinema	3
cinemas	ciné	3
cinematic	cinematographic	3
cinematographic	cinematic	3
ciné	cinemas	3
ciné	cinema	3
cip	clp	3
cip	cib	2
cip	cpi	2
circular	circulars	2
circulars	circular	2
circulate	circulating	3
circulating	circulate	3
circumstance	circumstances	2
circumstances	circumstance	2
circus	circuses	2
circus	cirque	2
circuses	circus	2
circuses	cirque	2
cirque	circus	2
cirque	circuses	2
cis	sic	6
cis	clc	6
cis	sci	6
cis	cei	3
cis	cic	3
cis	icc	2
citation	cite	3
cite	citation	3
cited	cité	2
citizen	citoyenne	5
citizen	civics	4
citizen	civic	3
citoyenne	citizen	5
citoyenne	civics	4
citoyenne	civic	3
citroen	citroën	2
citroën	citroen	2
cité	cited	2
civic	citoyenne	3
civic	citizen	3
civic	civics	2
civics	citoyenne	4
civics	citizen	4
civics	civic	2
civil	civilian	4
civil	civilians	4
civilian	civil	4
civilian	civilians	4
civilians	civil	4
civilians	civilian	4
civilisation	civilizations	2
civilisation	civilization	2
civilisation	civilisations	2
civilisations	civilizations	2
civilisations	civilisation	2
civilisations	civilization	2
civilised	civilized	4
civilization	civilizations	2
civilization	civilisation	2
civilization	civilisations	2
civilizations	civilisation	2
civilizations	civilization	2
civilizations	civilisations	2
civilized	civilised	4
claim	reclaim	2
claim	claiming	2
claimant	complainant	2
claiming	claim	2
claiming	reclaim	2
claire	clare	2
clamp	clip	2
clandestine	stowaway	2
clap	clapping	2
clapping	clap	2
clare	claire	2
clarification	clarify	3
clarification	clarifying	3
clarification	clarifications	2
clarifications	clarification	2
clarify	clarification	3
clarify	clarifying	3
clarifying	clarify	3
clarifying	clarification	3
classic	classical	3
classic	classics	3
classical	classic	3
classical	classics	3
classics	classical	3
classics	classic	3
clc	sic	6
clc	cis	6
clc	sci	6
clc	cic	4
clc	cei	3
clc	icc	2
clc	cpi	2
clc	bcc	2
clc	cci	2
cld	cid	2
clement	clément	2
clerc	clerk	2
clerc	ecclesiastical	2
clerc	cleric	2
cleric	clerk	2
cleric	ecclesiastical	2
cleric	clerc	2
cleric	committed	2
clerk	ecclesiastical	2
clerk	clerc	2
clerk	cleric	2
click	clicking	3
clicking	click	3
clientele	clients	2
clients	clientele	2
clinic	clinics	2
clinic	clinical	2
clinical	clinics	2
clinical	clinic	2
clinics	clinic	2
clinics	clinical	2
clip	clamp	2
clips	pliers	2
clips	pince	2
clone	cloning	4
clone	clones	4
clones	clone	4
clones	cloning	4
cloning	clone	4
cloning	clones	4
closing	closure	3
closure	closing	3
clot	clotting	2
clot	clots	2
clots	clotting	2
clots	clot	2
clotting	clot	2
clotting	clots	2
clown	buffoon	2
clown	clowns	2
clowns	clown	2
clowns	buffoon	2
clp	cip	3
clp	cib	2
clp	cpi	2
clément	clement	2
cmc	mcc	2
cmm	mmc	2
cnd	ndt	2
cnr	nrc	2
cns	nsc	3
cns	snc	2
coaches	coaching	2
coaching	coaches	2
coast	coasts	2
coast	coastline	2
coast	coastal	2
coastal	coastline	5
coastal	coasts	2
coastal	coast	2
coastline	coastal	5
coastline	coasts	3
coastline	coast	2
coasts	coastline	3
coasts	coast	2
coasts	coastal	2
coat	vest	2
coat	jacket	2
coated	covered	5
coated	cutlery	2
coated	overcast	2
coca	coke	3
coca	cocaine	3
cocaine	coke	3
cocaine	coca	3
cock	queue	3
cock	dick	2
cock	cocks	2
cock	coq	2
cockroach	cockroaches	2
cockroaches	cockroach	2
cocks	cock	2
cocks	queue	2
cocktail	cocktails	2
cocktails	cocktail	2
codec	codecs	2
codecs	codec	2
coded	encoded	4
coder	encoder	3
coder	encoding	3
coder	encode	3
coder	coding	3
codification	coding	3
codification	encode	2
coding	encode	4
coding	coder	3
coding	encoder	3
coding	encoding	3
coding	codification	3
coerced	constrained	2
coercion	coercive	4
coercion	constraint	2
coercive	coercion	4
coercive	constraint	2
coexistence	cohabitation	2
coffee	cafe	2
cohabitation	coexistence	2
coherence	consistency	2
coherent	consistent	4
cohort	cohorts	2
cohorts	cohort	2
coincide	coincides	3
coincidence	coincidences	3
coincidence	chance	2
coincidences	coincidence	3
coincides	coincide	3
coins	currencies	2
coke	coca	3
coke	cocaine	3
col	collier	3
col	collar	3
col	collet	3
collaborate	collaborating	4
collaborate	collaborates	3
collaborates	collaborate	3
collaborates	collaborating	3
collaborating	collaborate	4
collaborating	collaborates	3
collaboration	collaborative	2
collaborative	collaboration	2
collaborator	contributor	4
collaborator	contributors	2
collaborators	contributor	2
collage	collages	2
collages	collage	2
collar	collier	3
collar	col	3
collar	collet	3
collect	collectible	3
collect	collection	3
collect	collecting	3
collectible	collect	3
collectible	collection	3
collectible	collecting	3
collecting	collection	4
collecting	collect	3
collecting	collectible	3
collection	collecting	4
collection	collect	3
collection	collectible	3
collective	collectives	3
collectives	collective	3
collector	collectors	4
collectors	collector	4
collegial	collégiale	2
collegial	collegiate	2
collegiate	collegial	2
collegiate	collégiale	2
collet	collier	3
collet	col	3
collet	collar	3
collier	col	3
collier	collar	3
collier	collet	3
collision	collisions	2
collisions	collision	2
collégiale	collegial	2
collégiale	collegiate	2
colomb	columbus	2
colombia	columbia	2
colombian	columbian	3
colombian	colombians	3
