word	mate	shared
betterave	betteraves	3
betteraves	betterave	3
beyonce	beyoncé	2
beyoncé	beyonce	2
biathlon	biathlète	2
biathlète	biathlon	2
biberon	bouteille	2
biberon	bouteilles	2
bible	biblique	2
bible	bibliques	2
biblique	bibliques	2
biblique	bible	2
bibliques	biblique	2
bibliques	bible	2
bicyclette	bicyclettes	6
bicyclettes	bicyclette	6
bienheureux	bénie	2
bienheureux	bénis	2
bienheureux	bénir	2
bienheureux	béni	2
bienheureux	bénisse	2
biennal	biennale	2
biennal	biennales	2
biennale	biennales	2
biennale	biennal	2
biennales	biennale	2
biennales	biennal	2
biere	bière	2
biere	bières	2
bijou	jewel	2
bijouterie	bijoux	4
bijouterie	joaillerie	2
bijoutier	bijoutiers	3
bijoutiers	bijoutier	3
bijoux	bijouterie	4
bijoux	joaillerie	2
bilatéral	bilatérale	2
bilatéral	bilatérales	2
bilatérale	bilatérales	2
bilatérale	bilatéral	2
bilatérales	bilatérale	2
bilatérales	bilatéral	2
bilingue	bilingues	2
bilingues	bilingue	2
billes	boules	7
billes	ballons	7
billes	balles	7
billes	ballon	3
billes	bols	2
billion	billions	2
billions	billion	2
binaire	binaires	2
binaires	binaire	2
bio	biographie	2
bio	biographiques	2
biographie	biographiques	4
biographie	biographique	3
biographie	biographies	2
biographie	bio	2
biographies	biographie	2
biographies	biographique	2
biographies	biographiques	2
biographique	biographiques	4
biographique	biographie	3
biographique	biographies	2
biographiques	biographie	4
biographiques	biographique	4
biographiques	biographies	2
biographiques	bio	2
biologique	biologiques	2
biologiques	biologique	2
biomédecine	biomédicale	2
biomédicale	biomédecine	2
biométrie	biométrique	2
biométrie	biométriques	2
biométrique	biométrie	2
biométrique	biométriques	2
biométriques	biométrie	2
biométriques	biométrique	2
biotech	biotechnologie	3
biotech	biotechnologies	3
biotechnologie	biotech	3
biotechnologie	biotechnologies	3
biotechnologies	biotech	3
biotechnologies	biotechnologie	3
bip	bips	4
bip	beep	2
bips	bip	4
bips	beep	2
birman	birmanie	3
birman	birmane	3
birman	birmans	3
birmane	birmanie	3
birmane	birmans	3
birmane	birman	3
birmanie	birmane	3
birmanie	birmans	3
birmanie	birman	3
birmans	birmanie	3
birmans	birmane	3
birmans	birman	3
bison	bisons	4
bison	buffalo	4
bison	buffle	4
bison	buffles	4
bisons	bison	4
bisons	buffalo	4
bisons	buffle	4
bisons	buffles	4
bit	bits	2
bits	bit	2
bière	biere	2
bière	bières	2
bières	bière	2
bières	biere	2
biélorusse	biélorusses	3
biélorusses	biélorusse	3
bla	blah	2
blah	bla	2
blaireau	blaireaux	2
blaireaux	blaireau	2
blanc	blanche	2
blanc	blancs	2
blanc	blanches	2
blanche	blanc	2
blanche	blancs	2
blanche	blanches	2
blanches	blanche	2
blanches	blanc	2
blanches	blancs	2
blancs	blanche	2
blancs	blanc	2
blancs	blanches	2
blasé	bore	2
blaze	brasier	2
bleu	bleues	4
bleu	bleus	4
bleu	bleue	4
bleu	blues	3
bleue	bleu	4
bleue	bleues	4
bleue	bleus	4
bleue	blues	3
bleues	bleu	4
bleues	bleus	4
bleues	bleue	4
bleues	blues	3
bleus	bleu	4
bleus	bleues	4
bleus	bleue	4
bleus	blues	3
bloc	bloquant	2
bloc	blocage	2
bloc	block	2
bloc	bloquer	2
blocage	bloquer	4
blocage	block	3
blocage	bloquant	3
blocage	bloc	2
blocage	bloqueur	2
blocages	blocs	2
block	bloquer	3
block	blocage	3
block	bloc	2
block	bloquant	2
blocs	blocages	2
blog	blogue	2
blog	blogs	2
blogs	blogue	2
blogs	blog	2
blogue	blogs	2
blogue	blog	2
blond	blonds	3
blond	blondes	3
blond	blonde	3
blonde	blond	3
blonde	blonds	3
blonde	blondes	3
blondes	blond	3
blondes	blonds	3
blondes	blonde	3
blonds	blond	3
blonds	blondes	3
blonds	blonde	3
bloquant	blocage	3
bloquant	bloquer	3
bloquant	bloc	2
bloquant	block	2
bloquant	bloqueur	2
bloquer	blocage	4
bloquer	block	3
bloquer	bloquant	3
bloquer	bloc	2
bloquer	bloqueur	2
bloqueur	bloquant	2
bloqueur	blocage	2
bloqueur	bloquer	2
blouse	blouses	2
blouses	blouse	2
blues	bleus	3
blues	bleu	3
blues	bleues	3
blues	bleue	3
bluff	bluffer	2
bluffer	bluff	2
blâme	blâmer	3
blâmer	blâme	3
boer	boers	2
boers	boer	2
boeuf	bœuf	2
bohème	bohême	3
bohême	bohème	3
boire	breuvage	2
boire	bois	2
bois	breuvage	2
bois	boire	2
boite	boîte	2
bol	gamelle	2
bolivar	bolívar	2
bolivie	bolivien	2
bolivie	boliviens	2
bolivie	bolivienne	2
bolivien	bolivie	2
bolivien	boliviens	2
bolivien	bolivienne	2
bolivienne	bolivie	2
bolivienne	bolivien	2
bolivienne	boliviens	2
boliviens	bolivie	2
boliviens	bolivien	2
boliviens	bolivienne	2
bols	boules	2
bols	ballons	2
bols	billes	2
bols	balles	2
bolt	boulons	2
bolt	boulon	2
bolívar	bolivar	2
bombardement	bombardements	4
bombardements	bombardement	4
bombardé	bombardée	2
bombardé	bombardés	2
bombardée	bombardé	2
bombardée	bombardés	2
bombardés	bombardée	2
bombardés	bombardé	2
bombe	bombes	2
bombes	bombe	2
bone	bones	2
bones	bone	2
bonification	bonus	2
bonus	bonification	2
bonus	bounty	2
boost	booster	3
booster	boost	3
bord	bordure	3
bord	border	2
bord	bordures	2
border	bordures	3
border	bordure	3
border	bord	2
bordure	bord	3
bordure	border	3
bordure	bordures	3
bordures	border	3
bordures	bordure	3
bordures	bord	2
bore	blasé	2
bosniaque	bosniaques	2
bosniaques	bosniaque	2
boucher	bouchers	3
bouchers	boucher	3
bouclage	clôtures	2
bouclage	clôture	2
boucle	boucles	2
boucles	boucle	2
bouddhisme	bouddhiste	3
bouddhisme	bouddhistes	3
bouddhiste	bouddhistes	3
bouddhiste	bouddhisme	3
bouddhistes	bouddhiste	3
bouddhistes	bouddhisme	3
bouillant	bouillir	2
bouillant	bouillante	2
bouillante	bouillir	2
bouillante	bouillant	2
bouillir	bouillante	2
bouillir	bouillant	2
boulangerie	boulangeries	3
boulangerie	pâtisserie	3
boulangerie	pâtisseries	2
boulangeries	boulangerie	3
boulangeries	pâtisserie	3
boulangeries	pâtisseries	2
boule	ballon	4
boule	balle	4
boule	ballons	3
boule	bullet	2
boules	ballons	7
boules	billes	7
boules	balles	7
boules	ballon	3
boules	bols	2
boulon	boulons	2
boulon	bolt	2
boulons	bolt	2
boulons	boulon	2
bounty	bonus	2
bouquet	bouquets	2
bouquets	bouquet	2
bourgeois	bourgeoise	2
bourgeois	bourgeoisie	2
bourgeoise	bourgeoisie	2
bourgeoise	bourgeois	2
bourgeoisie	bourgeoise	2
bourgeoisie	bourgeois	2
bourgeons	bud	2
bouteille	biberon	2
bouteille	bouteilles	2
bouteilles	biberon	2
bouteilles	bouteille	2
bouton	button	2
bouton	boutons	2
boutons	bouton	2
boutons	button	2
bouée	bouées	2
bouées	bouée	2
boycott	boycotter	2
boycott	boycottage	2
boycottage	boycott	2
boycottage	boycotter	2
boycotter	boycott	2
boycotter	boycottage	2
boîte	boite	2
braqueurs	bandits	2
braqueurs	brigands	2
brasier	blaze	2
brasseries	brasseurs	2
brasseur	brewer	2
brasseurs	brasseries	2
brave	braves	2
braves	brave	2
bre	cci	2
bre	bcc	2
break	brisant	3
break	briser	3
bref	brèves	2
bref	brève	2
bretagne	bretonne	4
bretagne	breton	3
bretagne	bretons	3
breton	bretonne	4
breton	bretons	4
breton	bretagne	3
bretonne	bretagne	4
bretonne	breton	4
bretonne	bretons	4
bretons	breton	4
bretons	bretonne	4
bretons	bretagne	3
breuvage	boire	2
breuvage	bois	2
brewer	brasseur	2
brick	brique	3
brick	briques	3
bridget	brigitte	2
brigade	escouade	2
brigands	bandits	2
brigands	braqueurs	2
bright	brillance	2
bright	brillant	2
bright	brillants	2
bright	brillante	2
brigitte	bridget	2
brillance	brillant	4
brillance	bright	2
brillance	brillants	2
brillance	brillante	2
brillance	gloss	2
brillant	brillance	4
brillant	bright	2
brillant	brillants	2
brillant	brillante	2
brillant	gloss	2
brillante	bright	2
brillante	brillance	2
brillante	brillant	2
brillante	brillants	2
brillants	bright	2
brillants	brillance	2
brillants	brillant	2
brillants	brillante	2
brique	brick	3
brique	briques	3
briques	brique	3
briques	brick	3
bris	casse	2
brisant	briser	4
brisant	break	3
brise	brises	3
briser	brisant	4
briser	break	3
brises	brise	3
brisé	brisée	3
brisé	broken	2
brisée	brisé	3
brisée	broken	2
broken	brisé	2
broken	brisée	2
brosse	balais	2
brosse	broussailles	2
brosse	brosses	2
brosses	balais	2
brosses	broussailles	2
brosses	brosse	2
broussailles	balais	2
broussailles	brosse	2
broussailles	brosses	2
brousse	buisson	4
brousse	buissons	4
brousse	bush	2
brown	bruns	5
brown	brun	5
brown	brunes	5
brown	brune	5
brown	brunette	4
brownie	brownies	2
brownies	brownie	2
bruges	brugge	2
brugge	bruges	2
brulé	brûlés	3
brulé	brûlé	3
brulé	brûlées	3
brulé	brûlée	3
brulé	burns	2
brun	bruns	5
brun	brown	5
brun	brunes	5
brun	brune	5
brun	brunette	4
brune	brunes	7
brune	bruns	5
brune	brun	5
brune	brown	5
brune	brunette	4
brune	marron	2
brunes	brune	7
brunes	bruns	5
brunes	brun	5
brunes	brown	5
brunes	brunette	4
brunes	marron	2
brunette	bruns	4
brunette	brun	4
brunette	brown	4
brunette	brunes	4
brunette	brune	4
bruns	brun	5
bruns	brown	5
bruns	brunes	5
bruns	brune	5
bruns	brunette	4
brut	brutes	3
brut	brute	3
brut	dégoûtant	2
brute	brut	3
brute	brutes	3
brute	dégoûtant	2
brutes	brut	3
brutes	brute	3
brutes	dégoûtant	2
brève	bref	2
brève	brèves	2
brèves	bref	2
brèves	brève	2
brésilien	brésiliennes	2
brésilien	brésilienne	2
brésilien	brésiliens	2
brésilienne	brésiliennes	2
brésilienne	brésiliens	2
brésilienne	brésilien	2
brésiliennes	brésilienne	2
brésiliennes	brésiliens	2
brésiliennes	brésilien	2
brésiliens	brésiliennes	2
brésiliens	brésilienne	2
brésiliens	brésilien	2
brûlant	brûlent	2
brûlant	burns	2
brûlent	burns	3
brûlent	brûlant	2
brûleur	brûleurs	2
brûleurs	brûleur	2
brûlé	brûlés	3
brûlé	brûlées	3
brûlé	brulé	3
brûlé	brûlée	3
brûlé	burns	2
brûlée	brûlés	3
brûlée	brûlé	3
brûlée	brûlées	3
brûlée	brulé	3
brûlée	burns	2
brûlées	brûlés	3
brûlées	brûlé	3
brûlées	brulé	3
brûlées	brûlée	3
brûlées	burns	2
brûlés	brûlé	3
brûlés	brûlées	3
brûlés	brulé	3
brûlés	brûlée	3
brûlés	burns	2
bubble	bulles	2
bubble	bulle	2
bud	bourgeons	2
buffalo	bison	4
buffalo	bisons	4
buffalo	buffle	4
buffalo	buffles	4
buffle	bison	4
buffle	bisons	4
buffle	buffalo	4
buffle	buffles	4
buffles	bison	4
buffles	bisons	4
buffles	buffalo	4
buffles	buffle	4
buisson	buissons	4
buisson	brousse	4
buisson	bush	2
buissons	buisson	4
buissons	brousse	4
buissons	bush	2
bulgare	bulgares	2
bulgares	bulgare	2
bull	bulls	2
bulle	bulles	3
bulle	bubble	2
bulles	bulle	3
bulles	bubble	2
bullet	boule	2
bullet	ballon	2
bullet	balle	2
bulls	bull	2
bureaucrate	bureaucrates	2
bureaucrates	bureaucrate	2
bureaucratie	bureaucratiques	2
bureaucratie	bureaucratique	2
bureaucratique	bureaucratie	2
bureaucratique	bureaucratiques	2
bureaucratiques	bureaucratie	2
bureaucratiques	bureaucratique	2
burger	burgers	2
burgers	burger	2
burns	brûlent	3
burns	brûlés	2
burns	brûlé	2
burns	brûlées	2
burns	brulé	2
burns	brûlée	2
burns	brûlant	2
bush	buisson	2
bush	buissons	2
bush	brousse	2
but	sujet	2
but	objectif	2
but	objet	2
butin	fesse	2
butin	fesses	2
butin	ass	2
button	bouton	2
button	boutons	2
byte	bytes	2
bytes	byte	2
bâti	bâtit	2
bâtit	bâti	2
bâton	baguette	2
bâton	baton	2
béatrice	beatrice	2
bébé	babe	2
bébé	baby	2
béni	bénie	3
béni	bénis	3
béni	bienheureux	2
béni	bénir	2
béni	bénisse	2
bénie	béni	3
bénie	bénis	3
bénie	bienheureux	2
bénie	bénir	2
bénie	bénisse	2
bénigne	bénin	4
bénin	bénigne	4
bénir	bénie	2
bénir	bénis	2
bénir	bienheureux	2
bénir	béni	2
bénir	bénisse	2
bénis	béni	3
bénis	bénie	3
bénis	bienheureux	2
bénis	bénir	2
bénis	bénisse	2
bénisse	bénie	2
bénisse	bénis	2
bénisse	bienheureux	2
bénisse	bénir	2
bénisse	béni	2
bénéfice	bénéfices	3
bénéfices	bénéfice	3
bœuf	boeuf	2
cab	cabine	2
cab	cabane	2
cab	kiosque	2
cabane	cabine	3
cabane	cab	2
cabane	kiosque	2
cabine	cabane	3
cabine	kiosque	3
cabine	cab	2
cable	câble	2
cable	câbles	2
cac	acc	2
cad	cao	2
cadet	cadette	2
cadet	cadets	2
cadets	cadette	2
cadets	cadet	2
cadette	cadets	2
cadette	cadet	2
cadran	composer	2
cadran	compose	2
caesar	césar	2
caesar	cesar	2
caf	cif	2
cafard	cafards	2
cafards	cafard	2
cafe	café	2
café	cafe	2
cahiers	carnets	2
caille	cailles	2
cailles	caille	2
caillot	caillots	3
caillots	caillot	3
caius	gaius	2
calcul	calculs	3
calcule	calculer	2
calculer	calcule	2
calculs	calcul	3
calcutta	kolkata	2
calderon	calderón	2
calderón	calderon	2
calendrier	calendriers	3
calendriers	calendrier	3
californien	californienne	2
californienne	californien	2
calin	câlin	3
calin	câlins	3
calmant	calmer	2
calme	calmes	2
calmer	calmant	2
calmes	calme	2
calories	calorique	3
calorique	calories	3
calèche	couplage	3
calèche	coupleur	3
calèche	accouplement	2
cambodge	cambodgien	3
cambodge	cambodgienne	2
cambodge	cambodgiens	2
cambodgien	cambodgienne	3
cambodgien	cambodgiens	3
cambodgien	cambodge	3
cambodgienne	cambodgien	3
cambodgienne	cambodgiens	3
cambodgienne	cambodge	2
cambodgiens	cambodgienne	3
cambodgiens	cambodgien	3
cambodgiens	cambodge	2
camo	camoufler	2
camo	camouflage	2
camouflage	camoufler	2
camouflage	camo	2
camoufler	camo	2
camoufler	camouflage	2
camp	camps	3
camp	campement	3
camp	camping	2
camp	campements	2
campement	camps	3
campement	camp	3
campement	camping	3
campement	campements	2
campements	camps	2
campements	camp	2
campements	campement	2
camper	campeur	2
campeur	camper	2
camping	campement	3
camping	camps	2
camping	camp	2
camps	camp	3
camps	campement	3
camps	camping	2
camps	campements	2
canadien	canadienne	2
canadien	canadiens	2
canadien	canadiennes	2
canadienne	canadien	2
canadienne	canadiens	2
canadienne	canadiennes	2
canadiennes	canadien	2
canadiennes	canadienne	2
canadiennes	canadiens	2
canadiens	canadien	2
canadiens	canadienne	2
canadiens	canadiennes	2
canal	chenal	3
canal	channel	3
canard	canards	2
canards	canard	2
cancun	cancún	2
cancérigène	cancérogènes	4
cancérigène	cancérigènes	4
cancérigène	cancérogène	4
cancérigène	cancérogénicité	2
cancérigènes	cancérigène	4
cancérigènes	cancérogènes	4
cancérigènes	cancérogène	4
cancérigènes	cancérogénicité	2
cancérogène	cancérigène	4
cancérogène	cancérogènes	4
cancérogène	cancérigènes	4
cancérogène	cancérogénicité	2
cancérogènes	cancérigène	4
cancérogènes	cancérigènes	4
cancérogènes	cancérogène	4
cancérogènes	cancérogénicité	2
cancérogénicité	cancérigène	2
cancérogénicité	cancérogènes	2
cancérogénicité	cancérigènes	2
cancérogénicité	cancérogène	2
cancún	cancun	2
candidat	candidats	3
candidat	candidate	3
candidate	candidat	3
candidate	candidats	3
candidate	participante	2
candidate	participantes	2
candidats	candidat	3
candidats	candidate	3
canevas	canvas	2
canneberge	canneberges	2
canneberges	canneberge	2
cannon	canon	4
cannon	canons	4
cannon	canonique	2
cannon	guns	2
canon	cannon	4
canon	canons	4
canon	canonique	3
canon	guns	2
canonique	canon	3
canonique	cannon	2
canonique	canons	2
canons	canon	4
canons	cannon	4
canons	canonique	2
canons	guns	2
canot	canoë	4
canot	kayak	3
canoë	kayak	4
canoë	canot	4
canvas	canevas	2
cao	cad	2
capable	capables	2
capables	capable	2
capacité	capacités	4
capacités	capacité	4
cape	capuchon	2
cape	casquette	2
capes	casquettes	2
capes	caps	2
capital	capitaux	2
capital	capitale	2
capital	capitalisation	2
capitale	capitaux	2
capitale	capital	2
capitale	capitalisation	2
capitales	capitalisation	2
capitalisation	capitaux	2
capitalisation	capital	2
capitalisation	capitale	2
capitalisation	capitales	2
capitaliste	capitalistes	2
capitalistes	capitaliste	2
capitaux	capital	2
capitaux	capitale	2
capitaux	capitalisation	2
capitol	capitole	2
capitole	capitol	2
caps	casquettes	3
caps	capes	2
capsule	capsules	2
capsules	capsule	2
capter	capturer	2
capter	capture	2
captif	captivité	3
captif	captive	3
captif	captives	3
captif	captifs	3
captifs	captivité	3
captifs	captif	3
captifs	captive	3
captifs	captives	3
captive	captivité	3
captive	captif	3
captive	captives	3
captive	captifs	3
captives	captivité	3
captives	captif	3
captives	captive	3
captives	captifs	3
captivité	captif	3
captivité	captive	3
captivité	captives	3
captivité	captifs	3
capture	capter	2
capture	capturer	2
capturer	capter	2
capturer	capture	2
capturé	capturées	2
capturé	capturée	2
capturé	capturés	2
capturée	capturées	2
capturée	capturés	2
capturée	capturé	2
capturées	capturée	2
capturées	capturés	2
capturées	capturé	2
capturés	capturées	2
capturés	capturée	2
capturés	capturé	2
capuchon	casquette	2
capuchon	cape	2
caractérisant	caractérisent	4
caractérisant	caractériser	4
caractérisent	caractérisant	4
caractérisent	caractériser	4
caractériser	caractérisant	4
caractériser	caractérisent	4
caractérisé	caractérisée	2
caractérisé	caractérisés	2
caractérisée	caractérisé	2
caractérisée	caractérisés	2
caractérisés	caractérisée	2
caractérisés	caractérisé	2
carat	carats	2
carats	carat	2
carbure	carbures	2
carbures	carbure	2
cardio	cardiovasculaires	2
cardio	cardiovasculaire	2
cardiovasculaire	cardiovasculaires	2
cardiovasculaire	cardio	2
cardiovasculaires	cardio	2
cardiovasculaires	cardiovasculaire	2
caresse	caresser	3
caresse	caresses	3
caresser	caresse	3
caresser	caresses	3
caresses	caresse	3
caresses	caresser	3
carie	cavités	3
carie	caries	3
carie	cavité	2
caries	cavités	3
caries	carie	3
caries	cavité	2
carnets	cahiers	2
carnivore	carnivores	3
carnivores	carnivore	3
caro	cora	2
carol	carole	2
carole	carol	2
carolina	caroline	2
caroline	carolina	2
carotte	carottes	2
carottes	carotte	2
carpe	carpes	2
carpenter	charpentier	2
carpes	carpe	2
carrefour	croisement	5
carrefour	carrefours	3
carrefour	croisé	2
carrefour	croix	2
carrefour	croisée	2
carrefour	crossover	2
carrefours	croisement	3
carrefours	carrefour	3
carrière	carrières	4
