a	b	hops	quality	subchain
fr:rides	fr:litre	5	0.933	≈ fr:rides fr:ride ≈ en:read = fr:lire ≈ en:litre = fr:litre
fr:ride	fr:lire	3	0.933	≈ fr:ride fr:rides ≈ en:read = fr:lire
fr:ride	en:litre	4	0.933	≈ fr:ride fr:rides ≈ en:read = fr:lire ≈ en:litre
fr:ride	fr:litre	5	0.933	≈ fr:ride fr:rides ≈ en:read = fr:lire ≈ en:litre = fr:litre
en:read	en:litre	2	0.933	≈ en:read = fr:lire ≈ en:litre
en:read	fr:litre	3	0.933	≈ en:read = fr:lire ≈ en:litre fr:litre
fr:lire	fr:litre	2	0.933	= fr:lire ≈ en:litre = fr:litre
fr:rides	fr:lis	3	0.933	≈ fr:rides fr:ride ≈ en:read = fr:lis
fr:rides	en:lee	4	0.933	≈ fr:rides fr:ride ≈ en:read = fr:lis ≈ en:lee
fr:rides	fr:lee	5	0.933	≈ fr:rides fr:ride ≈ en:read = fr:lis ≈ en:lee = fr:lee
fr:ride	fr:lis	3	0.933	≈ fr:ride fr:rides ≈ en:read = fr:lis
fr:ride	en:lee	4	0.933	≈ fr:ride fr:rides ≈ en:read = fr:lis ≈ en:lee
fr:ride	fr:lee	5	0.933	≈ fr:ride fr:rides ≈ en:read = fr:lis ≈ en:lee = fr:lee
en:read	en:lee	2	0.933	≈ en:read = fr:lis ≈ en:lee
en:read	fr:lee	3	0.933	≈ en:read = fr:lis ≈ en:lee fr:lee
fr:lis	fr:lee	2	0.933	= fr:lis ≈ en:lee = fr:lee
fr:raid	en:red	2	0.933	≈ fr:raid fr:raids ≈ en:red
en:reader	fr:ride	2	0.933	en:reader ≈ fr:rides ~ fr:ride
en:reader	en:read	3	0.933	en:reader ≈ fr:rides ~ fr:ride ≈ en:read
en:reader	fr:lire	4	0.933	en:reader ≈ fr:rides ~ fr:ride ≈ en:read = fr:lire
en:forks	fr:phoques	2	0.933	≈ en:forks ~ en:fork fr:phoques
en:fox	en:forks	2	0.933	en:fox = fr:fox ≈ en:forks
en:fox	en:fork	3	0.933	en:fox = fr:fox ≈ en:forks ~ en:fork
en:fox	fr:phoques	4	0.933	en:fox = fr:fox ≈ en:forks ~ en:fork ≈ fr:phoques
en:fox	en:seal	5	0.933	en:fox = fr:fox ≈ en:forks ~ en:fork ≈ fr:phoques = en:seal
en:fox	fr:sil	6	0.933	en:fox = fr:fox ≈ en:forks ~ en:fork ≈ fr:phoques = en:seal ≈ fr:sil
fr:fox	en:fork	2	0.933	= fr:fox en:forks ~ en:fork
fr:fox	fr:phoques	3	0.933	= fr:fox en:forks ~ en:fork ≈ fr:phoques
fr:fox	en:seal	4	0.933	= fr:fox en:forks ~ en:fork ≈ fr:phoques = en:seal
fr:fox	fr:sil	5	0.933	= fr:fox en:forks ~ en:fork ≈ fr:phoques = en:seal ≈ fr:sil
en:forks	en:seal	3	0.933	≈ en:forks ~ en:fork fr:phoques = en:seal
en:forks	fr:sil	4	0.933	≈ en:forks ~ en:fork fr:phoques = en:seal ≈ fr:sil
en:fork	en:seal	2	0.933	~ en:fork ≈ fr:phoques = en:seal
en:fork	fr:sil	3	0.933	~ en:fork ≈ fr:phoques = en:seal fr:sil
fr:phoques	fr:sil	2	0.933	≈ fr:phoques = en:seal ≈ fr:sil
en:fox	fr:cils	6	0.933	en:fox = fr:fox ≈ en:forks ~ en:fork ≈ fr:phoques = en:seal ≈ fr:cils
fr:fox	fr:cils	5	0.933	= fr:fox en:forks ~ en:fork ≈ fr:phoques = en:seal ≈ fr:cils
en:forks	fr:cils	4	0.933	≈ en:forks ~ en:fork fr:phoques = en:seal ≈ fr:cils
en:fork	fr:cils	3	0.933	~ en:fork ≈ fr:phoques = en:seal fr:cils
fr:phoques	fr:cils	2	0.933	≈ fr:phoques = en:seal ≈ fr:cils
fr:lire	fr:rides	2	0.933	≈ fr:lire en:read ≈ fr:rides
fr:lire	fr:ride	3	0.933	≈ fr:lire en:read ≈ fr:rides ~ fr:ride
fr:lire	en:reader	4	0.933	≈ fr:lire en:read ≈ fr:rides ~ fr:ride ≈ en:reader
fr:lire	fr:lecteur	5	0.933	≈ fr:lire en:read ≈ fr:rides ~ fr:ride ≈ en:reader = fr:lecteur
en:read	fr:ride	2	0.933	= en:read ≈ fr:rides fr:ride
en:read	en:reader	3	0.933	= en:read ≈ fr:rides fr:ride ≈ en:reader
en:read	fr:lecteur	4	0.933	= en:read ≈ fr:rides fr:ride ≈ en:reader = fr:lecteur
fr:rides	en:reader	2	0.933	≈ fr:rides ~ fr:ride ≈ en:reader
fr:rides	fr:lecteur	3	0.933	≈ fr:rides ~ fr:ride ≈ en:reader fr:lecteur
fr:ride	fr:lecteur	2	0.933	~ fr:ride ≈ en:reader = fr:lecteur
fr:lire	en:reed	4	0.933	≈ fr:lire en:read ≈ fr:rides ~ fr:ride ≈ en:reed
fr:lire	fr:reed	5	0.933	≈ fr:lire en:read ≈ fr:rides ~ fr:ride ≈ en:reed = fr:reed
en:read	en:reed	3	0.933	= en:read ≈ fr:rides fr:ride ≈ en:reed
en:read	fr:reed	4	0.933	= en:read ≈ fr:rides fr:ride ≈ en:reed = fr:reed
fr:rides	en:reed	2	0.933	≈ fr:rides ~ fr:ride ≈ en:reed
fr:rides	fr:reed	3	0.933	≈ fr:rides ~ fr:ride ≈ en:reed fr:reed
fr:ride	fr:reed	2	0.933	~ fr:ride ≈ en:reed = fr:reed
fr:lire	en:reid	4	0.933	≈ fr:lire en:read ≈ fr:rides ~ fr:ride ≈ en:reid
fr:lire	fr:reid	5	0.933	≈ fr:lire en:read ≈ fr:rides ~ fr:ride ≈ en:reid = fr:reid
en:read	en:reid	3	0.933	= en:read ≈ fr:rides fr:ride ≈ en:reid
en:read	fr:reid	4	0.933	= en:read ≈ fr:rides fr:ride ≈ en:reid = fr:reid
fr:rides	en:reid	2	0.933	≈ fr:rides ~ fr:ride ≈ en:reid
fr:rides	fr:reid	3	0.933	≈ fr:rides ~ fr:ride ≈ en:reid fr:reid
fr:ride	fr:reid	2	0.933	~ fr:ride ≈ en:reid = fr:reid
en:lee	en:read	2	0.933	en:lee ≈ fr:lis = en:read
en:lee	fr:rides	3	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides
en:lee	fr:ride	4	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides ~ fr:ride
en:lee	en:reader	5	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides ~ fr:ride ≈ en:reader
en:lee	fr:lecteur	6	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides ~ fr:ride ≈ en:reader = fr:lecteur
fr:lis	fr:rides	2	0.933	≈ fr:lis en:read ≈ fr:rides
fr:lis	fr:ride	3	0.933	≈ fr:lis en:read ≈ fr:rides ~ fr:ride
fr:lis	en:reader	4	0.933	≈ fr:lis en:read ≈ fr:rides ~ fr:ride ≈ en:reader
fr:lis	fr:lecteur	5	0.933	≈ fr:lis en:read ≈ fr:rides ~ fr:ride ≈ en:reader = fr:lecteur
en:lee	en:reed	5	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides ~ fr:ride ≈ en:reed
en:lee	fr:reed	6	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides ~ fr:ride ≈ en:reed = fr:reed
fr:lis	en:reed	4	0.933	≈ fr:lis en:read ≈ fr:rides ~ fr:ride ≈ en:reed
fr:lis	fr:reed	5	0.933	≈ fr:lis en:read ≈ fr:rides ~ fr:ride ≈ en:reed = fr:reed
en:lee	en:reid	5	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides ~ fr:ride ≈ en:reid
en:lee	fr:reid	6	0.933	en:lee ≈ fr:lis = en:read ≈ fr:rides ~ fr:ride ≈ en:reid = fr:reid
fr:lis	en:reid	4	0.933	≈ fr:lis en:read ≈ fr:rides ~ fr:ride ≈ en:reid
fr:lis	fr:reid	5	0.933	≈ fr:lis en:read ≈ fr:rides ~ fr:ride ≈ en:reid = fr:reid
en:litre	en:read	2	0.933	en:litre ≈ fr:lire = en:read
en:litre	fr:rides	3	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides
en:litre	fr:ride	4	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides ~ fr:ride
en:litre	en:reader	5	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides ~ fr:ride ≈ en:reader
en:litre	fr:lecteur	6	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides ~ fr:ride ≈ en:reader = fr:lecteur
en:litre	en:reed	5	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides ~ fr:ride ≈ en:reed
en:litre	fr:reed	6	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides ~ fr:ride ≈ en:reed = fr:reed
en:litre	en:reid	5	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides ~ fr:ride ≈ en:reid
en:litre	fr:reid	6	0.933	en:litre ≈ fr:lire = en:read ≈ fr:rides ~ fr:ride ≈ en:reid = fr:reid
en:reader	en:litre	5	0.933	en:reader ≈ fr:rides ~ fr:ride ≈ en:read = fr:lire ≈ en:litre
en:reader	fr:litre	6	0.933	en:reader ≈ fr:rides ~ fr:ride ≈ en:read = fr:lire ≈ en:litre = fr:litre
en:reader	fr:lis	4	0.933	en:reader ≈ fr:rides ~ fr:ride ≈ en:read = fr:lis
en:reader	en:lee	5	0.933	en:reader ≈ fr:rides ~ fr:ride ≈ en:read = fr:lis ≈ en:lee
en:reader	fr:lee	6	0.933	en:reader ≈ fr:rides ~ fr:ride ≈ en:read = fr:lis ≈ en:lee = fr:lee
fr:ride	en:read	2	0.933	≈ fr:ride fr:rides ≈ en:read
en:redder	fr:raids	2	0.933	en:redder ≈ fr:raid ~ fr:raids
en:redder	en:red	3	0.933	en:redder ≈ fr:raid ~ fr:raids ≈ en:red
en:redder	fr:rouges	4	0.933	en:redder ≈ fr:raid ~ fr:raids ≈ en:red = fr:rouges
en:redder	en:rouge	5	0.933	en:redder ≈ fr:raid ~ fr:raids ≈ en:red = fr:rouges ≈ en:rouge
en:redder	fr:rouge	6	0.933	en:redder ≈ fr:raid ~ fr:raids ≈ en:red = fr:rouges ≈ en:rouge = fr:rouge
en:reed	fr:ride	2	0.933	en:reed ≈ fr:rides ~ fr:ride
en:reed	en:read	3	0.933	en:reed ≈ fr:rides ~ fr:ride ≈ en:read
en:reed	fr:lire	4	0.933	en:reed ≈ fr:rides ~ fr:ride ≈ en:read = fr:lire
en:reed	en:litre	5	0.933	en:reed ≈ fr:rides ~ fr:ride ≈ en:read = fr:lire ≈ en:litre
en:reed	fr:litre	6	0.933	en:reed ≈ fr:rides ~ fr:ride ≈ en:read = fr:lire ≈ en:litre = fr:litre
en:reed	fr:lis	4	0.933	en:reed ≈ fr:rides ~ fr:ride ≈ en:read = fr:lis
en:reed	en:lee	5	0.933	en:reed ≈ fr:rides ~ fr:ride ≈ en:read = fr:lis ≈ en:lee
en:reed	fr:lee	6	0.933	en:reed ≈ fr:rides ~ fr:ride ≈ en:read = fr:lis ≈ en:lee = fr:lee
en:reid	fr:rides	2	0.933	en:reid ≈ fr:ride ~ fr:rides
en:reid	en:read	3	0.933	en:reid ≈ fr:ride ~ fr:rides ≈ en:read
en:reid	fr:lire	4	0.933	en:reid ≈ fr:ride ~ fr:rides ≈ en:read = fr:lire
en:reid	en:litre	5	0.933	en:reid ≈ fr:ride ~ fr:rides ≈ en:read = fr:lire ≈ en:litre
en:reid	fr:litre	6	0.933	en:reid ≈ fr:ride ~ fr:rides ≈ en:read = fr:lire ≈ en:litre = fr:litre
en:reid	fr:lis	4	0.933	en:reid ≈ fr:ride ~ fr:rides ≈ en:read = fr:lis
en:reid	en:lee	5	0.933	en:reid ≈ fr:ride ~ fr:rides ≈ en:read = fr:lis ≈ en:lee
en:reid	fr:lee	6	0.933	en:reid ≈ fr:ride ~ fr:rides ≈ en:read = fr:lis ≈ en:lee = fr:lee
en:gean	en:gin	4	0.932	en:gean ≈ fr:djinns = en:jinn ≈ fr:gin = en:gin
en:gean	fr:jean	5	0.932	en:gean ≈ fr:djinns = en:jinn ≈ fr:gin = en:gin ≈ fr:jean
fr:djinns	en:gin	3	0.932	≈ fr:djinns en:jinn ≈ fr:gin = en:gin
en:jinn	en:gin	2	0.932	= en:jinn ≈ fr:gin en:gin
en:gene	en:gin	4	0.932	en:gene ≈ fr:djinns = en:jinn ≈ fr:gin = en:gin
en:gene	fr:jean	5	0.932	en:gene ≈ fr:djinns = en:jinn ≈ fr:gin = en:gin ≈ fr:jean
en:it olla	en:install	2	0.932	en:it olla ≈ fr:installer = en:install
en:it olla	fr:haines taule	3	0.932	en:it olla ≈ fr:installer = en:install ≈ fr:haines taule
fr:installer	fr:haines taule	2	0.932	≈ fr:installer en:install ≈ fr:haines taule
fr:col	fr:coller	2	0.929	≈ fr:col en:collar ≈ fr:coller
fr:col	fr:colle	3	0.929	≈ fr:col en:collar ≈ fr:coller ~ fr:colle
en:collar	fr:colle	2	0.929	= en:collar ≈ fr:coller fr:colle
en:call	en:collar	3	0.929	en:call ≈ fr:colle ~ fr:coller ≈ en:collar
en:call	fr:col	4	0.929	en:call ≈ fr:colle ~ fr:coller ≈ en:collar = fr:col
en:call	en:caller	5	0.929	en:call ≈ fr:colle ~ fr:coller ≈ en:collar = fr:col ≈ en:caller
en:call	fr:appelant	6	0.929	en:call ≈ fr:colle ~ fr:coller ≈ en:collar = fr:col ≈ en:caller = fr:appelant
fr:colle	fr:col	3	0.929	≈ fr:colle fr:coller ≈ en:collar = fr:col
fr:colle	en:caller	4	0.929	≈ fr:colle fr:coller ≈ en:collar = fr:col ≈ en:caller
fr:colle	fr:appelant	5	0.929	≈ fr:colle fr:coller ≈ en:collar = fr:col ≈ en:caller = fr:appelant
fr:coller	fr:col	2	0.929	~ fr:coller ≈ en:collar fr:col
fr:coller	en:caller	3	0.929	~ fr:coller ≈ en:collar fr:col ≈ en:caller
fr:coller	fr:appelant	4	0.929	~ fr:coller ≈ en:collar fr:col ≈ en:caller = fr:appelant
en:collar	en:caller	2	0.929	≈ en:collar = fr:col ≈ en:caller
en:collar	fr:appelant	3	0.929	≈ en:collar = fr:col ≈ en:caller fr:appelant
fr:col	fr:appelant	2	0.929	= fr:col ≈ en:caller = fr:appelant
fr:col	en:call	4	0.929	≈ fr:col en:collar ≈ fr:coller ~ fr:colle ≈ en:call
fr:col	fr:appeler	5	0.929	≈ fr:col en:collar ≈ fr:coller ~ fr:colle ≈ en:call = fr:appeler
en:collar	en:call	3	0.929	= en:collar ≈ fr:coller fr:colle ≈ en:call
en:collar	fr:appeler	4	0.929	= en:collar ≈ fr:coller fr:colle ≈ en:call = fr:appeler
fr:colle	fr:appeler	2	0.929	~ fr:colle ≈ en:call = fr:appeler
fr:col	fr:appelez	5	0.929	≈ fr:col en:collar ≈ fr:coller ~ fr:colle ≈ en:call = fr:appelez
en:collar	fr:appelez	4	0.929	= en:collar ≈ fr:coller fr:colle ≈ en:call = fr:appelez
fr:colle	fr:appelez	2	0.929	~ fr:colle ≈ en:call = fr:appelez
fr:col	fr:appel	5	0.929	≈ fr:col en:collar ≈ fr:coller ~ fr:colle ≈ en:call = fr:appel
en:collar	fr:appel	4	0.929	= en:collar ≈ fr:coller fr:colle ≈ en:call = fr:appel
fr:coller	fr:appel	3	0.929	≈ fr:coller ~ fr:colle ≈ en:call fr:appel
fr:colle	fr:appel	2	0.929	~ fr:colle ≈ en:call = fr:appel
en:caller	en:collar	2	0.929	en:caller ≈ fr:col = en:collar
en:caller	fr:coller	3	0.929	en:caller ≈ fr:col = en:collar ≈ fr:coller
en:caller	fr:colle	4	0.929	en:caller ≈ fr:col = en:collar ≈ fr:coller ~ fr:colle
en:caller	en:call	5	0.929	en:caller ≈ fr:col = en:collar ≈ fr:coller ~ fr:colle ≈ en:call
en:caller	fr:appeler	6	0.929	en:caller ≈ fr:col = en:collar ≈ fr:coller ~ fr:colle ≈ en:call = fr:appeler
en:caller	fr:appelez	6	0.929	en:caller ≈ fr:col = en:collar ≈ fr:coller ~ fr:colle ≈ en:call = fr:appelez
en:caller	fr:appel	6	0.929	en:caller ≈ fr:col = en:collar ≈ fr:coller ~ fr:colle ≈ en:call = fr:appel
en:genes	en:jean	3	0.929	en:genes ~ en:gene ≈ fr:jean = en:jean
en:genes	fr:djinns	4	0.929	en:genes ~ en:gene ≈ fr:jean = en:jean ≈ fr:djinns
en:genes	en:jinn	5	0.929	en:genes ~ en:gene ≈ fr:jean = en:jean ≈ fr:djinns = en:jinn
en:genes	fr:gin	6	0.929	en:genes ~ en:gene ≈ fr:jean = en:jean ≈ fr:djinns = en:jinn ≈ fr:gin
en:hurts	en:blessed	2	0.929	en:hurts = fr:blesse ≈ en:blessed
en:hurts	fr:béni	3	0.929	en:hurts = fr:blesse ≈ en:blessed = fr:béni
fr:blesse	fr:béni	2	0.929	= fr:blesse en:blessed = fr:béni
en:hurts	en:benny	4	0.929	en:hurts = fr:blesse ≈ en:blessed = fr:béni ≈ en:benny
en:hurts	fr:benny	5	0.929	en:hurts = fr:blesse ≈ en:blessed = fr:béni ≈ en:benny = fr:benny
fr:blesse	en:benny	3	0.929	= fr:blesse en:blessed = fr:béni ≈ en:benny
fr:blesse	fr:benny	4	0.929	= fr:blesse en:blessed = fr:béni ≈ en:benny = fr:benny
en:blessed	en:benny	2	0.929	≈ en:blessed = fr:béni en:benny
en:blessed	fr:benny	3	0.929	≈ en:blessed = fr:béni en:benny = fr:benny
fr:béni	fr:benny	2	0.929	= fr:béni ≈ en:benny = fr:benny
en:stretch	en:stretches	2	0.929	en:stretch = fr:stretch ≈ en:stretches
en:stretch	fr:étire	3	0.929	en:stretch = fr:stretch ≈ en:stretches = fr:étire
fr:stretch	fr:étire	2	0.929	= fr:stretch en:stretches = fr:étire
en:stretch	fr:tronçons	3	0.929	en:stretch = fr:stretch ≈ en:stretches = fr:tronçons
fr:stretch	fr:tronçons	2	0.929	= fr:stretch en:stretches = fr:tronçons
en:it olla	en:installed	2	0.928	en:it olla ≈ fr:installé = en:installed
en:it olla	fr:haines solde	3	0.928	en:it olla ≈ fr:installé = en:installed ≈ fr:haines solde
fr:installé	fr:haines solde	2	0.928	≈ fr:installé en:installed ≈ fr:haines solde
fr:trousse	fr:quitte	2	0.927	≈ fr:trousse = en:kit ≈ fr:quitte
fr:pays	fr:khan tri	2	0.927	≈ fr:pays = en:country ≈ fr:khan tri
fr:péri	fr:pays	2	0.927	≈ fr:péri en:peri ≈ fr:pays
fr:péri	en:country	3	0.927	≈ fr:péri en:peri ≈ fr:pays = en:country
fr:péri	fr:khan tri	4	0.927	≈ fr:péri en:peri ≈ fr:pays = en:country ≈ fr:khan tri
en:peri	en:country	2	0.927	= en:peri ≈ fr:pays en:country
en:peri	fr:khan tri	3	0.927	= en:peri ≈ fr:pays en:country ≈ fr:khan tri
en:perry	en:peri	2	0.927	en:perry ≈ fr:péri = en:peri
en:perry	fr:pays	3	0.927	en:perry ≈ fr:péri = en:peri ≈ fr:pays
en:perry	en:country	4	0.927	en:perry ≈ fr:péri = en:peri ≈ fr:pays = en:country
en:perry	fr:khan tri	5	0.927	en:perry ≈ fr:péri = en:peri ≈ fr:pays = en:country ≈ fr:khan tri
en:trevor	en:truce	2	0.927	en:trevor ≈ fr:trêve = en:truce
en:trevor	fr:trousse	3	0.927	en:trevor ≈ fr:trêve = en:truce ≈ fr:trousse
en:trevor	en:kit	4	0.927	en:trevor ≈ fr:trêve = en:truce ≈ fr:trousse = en:kit
fr:trêve	fr:trousse	2	0.927	≈ fr:trêve en:truce ≈ fr:trousse
fr:trêve	en:kit	3	0.927	≈ fr:trêve en:truce ≈ fr:trousse = en:kit
en:truce	en:kit	2	0.927	= en:truce ≈ fr:trousse en:kit
en:trevor	fr:quitte	5	0.927	en:trevor ≈ fr:trêve = en:truce ≈ fr:trousse = en:kit ≈ fr:quitte
fr:trêve	fr:quitte	4	0.927	≈ fr:trêve en:truce ≈ fr:trousse = en:kit ≈ fr:quitte
en:truce	fr:quitte	3	0.927	= en:truce ≈ fr:trousse en:kit ≈ fr:quitte
fr:codes	fr:cause	2	0.926	≈ fr:codes en:codes ≈ fr:cause
fr:codes	en:causes	3	0.926	≈ fr:codes en:codes ≈ fr:cause = en:causes
fr:codes	fr:cons aise	4	0.926	≈ fr:codes en:codes ≈ fr:cause = en:causes ≈ fr:cons aise
en:codes	en:causes	2	0.926	= en:codes ≈ fr:cause en:causes
en:codes	fr:cons aise	3	0.926	= en:codes ≈ fr:cause en:causes ≈ fr:cons aise
fr:cause	fr:cons aise	2	0.926	≈ fr:cause = en:causes ≈ fr:cons aise
en:bled	en:bed	2	0.926	en:bled = fr:bled ≈ en:bed
en:bled	fr:lit	3	0.926	en:bled = fr:bled ≈ en:bed = fr:lit
en:bled	en:lee	4	0.926	en:bled = fr:bled ≈ en:bed = fr:lit ≈ en:lee
en:bled	fr:lee	5	0.926	en:bled = fr:bled ≈ en:bed = fr:lit ≈ en:lee = fr:lee
fr:bled	fr:lit	2	0.926	= fr:bled en:bed = fr:lit
fr:bled	en:lee	3	0.926	= fr:bled en:bed = fr:lit ≈ en:lee
fr:bled	fr:lee	4	0.926	= fr:bled en:bed = fr:lit ≈ en:lee = fr:lee
en:bed	en:lee	2	0.926	≈ en:bed = fr:lit en:lee
en:bed	fr:lee	3	0.926	≈ en:bed = fr:lit en:lee = fr:lee
fr:lit	fr:lee	2	0.926	= fr:lit ≈ en:lee = fr:lee
en:coin	en:yes	2	0.926	en:coin = fr:pièce ≈ en:yes
en:coin	fr:oui	3	0.926	en:coin = fr:pièce ≈ en:yes = fr:oui
en:coin	en:wee	4	0.926	en:coin = fr:pièce ≈ en:yes = fr:oui ≈ en:wee
en:coin	fr:wee	5	0.926	en:coin = fr:pièce ≈ en:yes = fr:oui ≈ en:wee = fr:wee
fr:pièce	fr:oui	2	0.926	= fr:pièce en:yes = fr:oui
fr:pièce	en:wee	3	0.926	= fr:pièce en:yes = fr:oui ≈ en:wee
fr:pièce	fr:wee	4	0.926	= fr:pièce en:yes = fr:oui ≈ en:wee = fr:wee
en:coins	en:yes	2	0.926	en:coins = fr:pièces ≈ en:yes
en:coins	fr:oui	3	0.926	en:coins = fr:pièces ≈ en:yes = fr:oui
en:coins	en:wee	4	0.926	en:coins = fr:pièces ≈ en:yes = fr:oui ≈ en:wee
en:coins	fr:wee	5	0.926	en:coins = fr:pièces ≈ en:yes = fr:oui ≈ en:wee = fr:wee
fr:pièces	fr:oui	2	0.926	= fr:pièces en:yes = fr:oui
fr:pièces	en:wee	3	0.926	= fr:pièces en:yes = fr:oui ≈ en:wee
fr:pièces	fr:wee	4	0.926	= fr:pièces en:yes = fr:oui ≈ en:wee = fr:wee
en:cord	en:causes	4	0.926	en:cord ≈ fr:codes = en:codes ≈ fr:cause = en:causes
en:cord	fr:cons aise	5	0.926	en:cord ≈ fr:codes = en:codes ≈ fr:cause = en:causes ≈ fr:cons aise
fr:trousse	fr:quête	2	0.926	≈ fr:trousse = en:kit ≈ fr:quête
fr:souple	fr:soupe	2	0.926	= fr:souple en:soup = fr:soupe
fr:souple	en:super	3	0.926	= fr:souple en:soup = fr:soupe ≈ en:super
fr:souple	fr:super	4	0.926	= fr:souple en:soup = fr:soupe ≈ en:super = fr:super
en:soup	en:super	2	0.926	≈ en:soup = fr:soupe en:super
en:soup	fr:super	3	0.926	≈ en:soup = fr:soupe en:super = fr:super
fr:soupe	fr:super	2	0.926	= fr:soupe ≈ en:super = fr:super
en:flexible	fr:soupe	3	0.926	en:flexible = fr:souple ≈ en:soup = fr:soupe
en:flexible	en:super	4	0.926	en:flexible = fr:souple ≈ en:soup = fr:soupe ≈ en:super
en:flexible	fr:super	5	0.926	en:flexible = fr:souple ≈ en:soup = fr:soupe ≈ en:super = fr:super
fr:marques	fr:marque	2	0.926	= fr:marques ≈ en:mark = fr:marque
en:marques	en:mark	2	0.926	≈ en:marques = fr:marques en:mark
en:marques	fr:marque	3	0.926	≈ en:marques = fr:marques en:mark = fr:marque
en:max	en:marques	2	0.926	en:max = fr:max ≈ en:marques
en:max	fr:marques	3	0.926	en:max = fr:max ≈ en:marques = fr:marques
en:max	en:mark	4	0.926	en:max = fr:max ≈ en:marques = fr:marques ≈ en:mark
fr:max	fr:marques	2	0.926	= fr:max en:marques = fr:marques
fr:max	en:mark	3	0.926	= fr:max en:marques = fr:marques ≈ en:mark
en:max	fr:marquer	5	0.926	en:max = fr:max ≈ en:marques = fr:marques ≈ en:mark = fr:marquer
fr:max	fr:marquer	4	0.926	= fr:max en:marques = fr:marques ≈ en:mark = fr:marquer
en:marques	fr:marquer	3	0.926	≈ en:marques = fr:marques en:mark = fr:marquer
fr:marques	fr:marquer	2	0.926	= fr:marques ≈ en:mark = fr:marquer
en:max	fr:marque	5	0.926	en:max = fr:max ≈ en:marques = fr:marques ≈ en:mark = fr:marque
fr:max	fr:marque	4	0.926	= fr:max en:marques = fr:marques ≈ en:mark = fr:marque
en:niece	en:yes	2	0.926	en:niece = fr:nièce ≈ en:yes
en:niece	fr:oui	3	0.926	en:niece = fr:nièce ≈ en:yes = fr:oui
en:niece	en:wee	4	0.926	en:niece = fr:nièce ≈ en:yes = fr:oui ≈ en:wee
en:niece	fr:wee	5	0.926	en:niece = fr:nièce ≈ en:yes = fr:oui ≈ en:wee = fr:wee
fr:nièce	fr:oui	2	0.926	= fr:nièce en:yes = fr:oui
fr:nièce	en:wee	3	0.926	= fr:nièce en:yes = fr:oui ≈ en:wee
fr:nièce	fr:wee	4	0.926	= fr:nièce en:yes = fr:oui ≈ en:wee = fr:wee
en:parts	en:yes	2	0.926	en:parts = fr:pièces ≈ en:yes
en:parts	fr:oui	3	0.926	en:parts = fr:pièces ≈ en:yes = fr:oui
en:parts	en:wee	4	0.926	en:parts = fr:pièces ≈ en:yes = fr:oui ≈ en:wee
en:parts	fr:wee	5	0.926	en:parts = fr:pièces ≈ en:yes = fr:oui ≈ en:wee = fr:wee
en:trevor	fr:quête	5	0.926	en:trevor ≈ fr:trêve = en:truce ≈ fr:trousse = en:kit ≈ fr:quête
fr:trêve	fr:quête	4	0.926	≈ fr:trêve en:truce ≈ fr:trousse = en:kit ≈ fr:quête
en:truce	fr:quête	3	0.926	= en:truce ≈ fr:trousse en:kit ≈ fr:quête
en:lords	fr:seigneur	3	0.925	en:lords = fr:lords ≈ en:lord = fr:seigneur
en:lords	en:senator	4	0.925	en:lords = fr:lords ≈ en:lord = fr:seigneur ≈ en:senator
en:lords	fr:sénateur	5	0.925	en:lords = fr:lords ≈ en:lord = fr:seigneur ≈ en:senator = fr:sénateur
fr:seigneur	fr:sénateur	2	0.925	= fr:seigneur ≈ en:senator = fr:sénateur
en:lords	en:lord	2	0.925	en:lords = fr:lords ≈ en:lord
fr:pays	fr:khan treize	2	0.925	≈ fr:pays = en:countries ≈ fr:khan treize
fr:péri	en:countries	3	0.925	≈ fr:péri en:peri ≈ fr:pays = en:countries
fr:péri	fr:khan treize	4	0.925	≈ fr:péri en:peri ≈ fr:pays = en:countries ≈ fr:khan treize
en:peri	en:countries	2	0.925	= en:peri ≈ fr:pays en:countries
en:peri	fr:khan treize	3	0.925	= en:peri ≈ fr:pays en:countries ≈ fr:khan treize
en:perry	en:countries	4	0.925	en:perry ≈ fr:péri = en:peri ≈ fr:pays = en:countries
en:perry	fr:khan treize	5	0.925	en:perry ≈ fr:péri = en:peri ≈ fr:pays = en:countries ≈ fr:khan treize
fr:belle	fr:cloche	2	0.924	= fr:belle en:bell = fr:cloche
fr:brise	fr:brisés	2	0.924	≈ fr:brise en:breeze ≈ fr:brisés
fr:brise	fr:brisées	2	0.924	≈ fr:brise en:breeze ≈ fr:brisées
