src	dst	hops	quality	chain
areas	lin des	5	0.893	en:areas ~ en:area ≈ fr:errer = en:wander ≈ fr:van des ~ fr:lin des
areas	rendus	5	0.893	en:areas ~ en:area ≈ fr:errer = en:wander ≈ fr:van des ~ fr:rendus
ark	irlandaise	3	0.874	en:ark = fr:arche ≈ en:irish ~ fr:irlandaise
ark	irlande	3	0.872	en:ark = fr:arche ≈ en:irish ~ fr:irlande
ark	irlandais	3	0.870	en:ark = fr:arche ≈ en:irish ~ fr:irlandais
arm	bien	3	0.893	en:arm = fr:bras ≈ en:bra ~ fr:bien
arm	navigateur	3	0.892	en:arm = fr:bras ≈ en:browser = fr:navigateur
arm	webster	3	0.832	en:arm = fr:bras ≈ en:browser ~ fr:webster
around	round}	2	0.976	en:around ≈ fr:round ~ fr:round}
around	rondes	2	0.954	en:around ≈ fr:round ~ fr:rondes
arrest	intéressée	6	0.948	en:arrest ≈ fr:restes ~ en:rested ≈ fr:rincent aide ~ fr:aident rincent aide ≈ en:interested = fr:intéressée
arrest	intéressés	6	0.948	en:arrest ≈ fr:restes ~ en:rested ≈ fr:rincent aide ~ fr:aident rincent aide ≈ en:interested = fr:intéressés
arrest	intéressées	6	0.948	en:arrest ≈ fr:restes ~ en:rested ≈ fr:rincent aide ~ fr:aident rincent aide ≈ en:interested = fr:intéressées
arrested	crane	6	0.918	en:arrested ≈ fr:hérissent aide ~ fr:créait aide ≈ en:created = fr:crée ≈ en:crane ~ fr:crane
arrested	tweet	6	0.916	en:arrested ≈ fr:hérissent aide ~ fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet ~ fr:tweet
arrested	mètre	6	0.915	en:arrested ≈ fr:hérissent aide ~ fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered ~ fr:mètre
arrive	rave	2	0.809	en:arrive ~ en:arrives ≈ fr:rave
arrived	olives	6	0.856	en:arrived ~ en:arrive ≈ fr:live ~ fr:living ≈ en:leaving ~ en:leave ≈ fr:olives
arrived	olive	6	0.856	en:arrived ~ en:arrive ≈ fr:live ~ fr:living ≈ en:leaving ~ en:leave ≈ fr:olive
arrived	livres	6	0.856	en:arrived ~ en:arrive ≈ fr:live ~ fr:living ≈ en:leaving ~ en:leave ≈ fr:livres
arrives	olives	6	0.861	en:arrives ~ en:arrive ≈ fr:live ~ fr:living ≈ en:leaving ~ en:leave ≈ fr:olives
arrives	olive	6	0.861	en:arrives ~ en:arrive ≈ fr:live ~ fr:living ≈ en:leaving ~ en:leave ≈ fr:olive
arrives	livres	6	0.861	en:arrives ~ en:arrive ≈ fr:live ~ fr:living ≈ en:leaving ~ en:leave ≈ fr:livres
arriving	rafael	3	0.871	en:arriving ~ en:arrival ≈ fr:rafle ~ fr:rafael
arriving	raf	3	0.871	en:arriving ~ en:arrival ≈ fr:rafle ~ fr:raf
arriving	rafle	2	0.842	en:arriving ~ en:arrival ≈ fr:rafle
arrows	partage	5	0.970	en:arrows = fr:flèches ≈ en:flesh = fr:chair ≈ en:share = fr:partage
arrows	part	5	0.970	en:arrows = fr:flèches ≈ en:flesh = fr:chair ≈ en:share = fr:part
arrows	partager	5	0.970	en:arrows = fr:flèches ≈ en:flesh = fr:chair ≈ en:share = fr:partager
arsing	assigner	2	0.953	en:arsing ≈ fr:assigne ~ fr:assigner
arsing	assignation	2	0.945	en:arsing ≈ fr:assigne ~ fr:assignation
artist	eté	5	0.954	en:artist ~ en:artiste ≈ fr:assiste ~ fr:aide ≈ en:ed ~ fr:eté
artist	eds	5	0.954	en:artist ~ en:artiste ≈ fr:assiste ~ fr:aide ≈ en:ed ~ fr:eds
artist	serait	5	0.942	en:artist ~ en:artiste ≈ fr:assiste ~ fr:aide ≈ en:would = fr:serait
artiste	idées	5	0.904	en:artiste ~ en:artist ≈ fr:atteste ~ fr:attise ≈ en:ideas ~ fr:idées
artiste	idee	5	0.886	en:artiste ~ en:artist ≈ fr:atteste ~ fr:attise ≈ en:ideas ~ fr:idee
artiste	attester	3	0.969	en:artiste ~ en:artist ≈ fr:atteste ~ fr:attester
asleep	tam	5	0.867	en:asleep ~ en:sleeps ≈ fr:slip = en:underwear ≈ fr:on der ~ fr:tam
asleep	on der	4	0.843	en:asleep ~ en:sleeps ≈ fr:slip = en:underwear ≈ fr:on der
asleep	slip	2	0.894	en:asleep ~ en:sleeps ≈ fr:slip
aspect	tex	6	0.844	en:aspect ~ en:aspects ≈ fr:apex ~ en:apex ≈ fr:épais ex ~ en:ex ≈ fr:tex
aspect	sexes	6	0.844	en:aspect ~ en:aspects ≈ fr:apex ~ en:apex ≈ fr:épais ex ~ en:ex ≈ fr:sexes
aspect	sexe	6	0.844	en:aspect ~ en:aspects ≈ fr:apex ~ en:apex ≈ fr:épais ex ~ en:ex ≈ fr:sexe
aspects	sectes	6	0.890	en:aspects ~ en:aspect ≈ fr:respecte = en:respect ≈ fr:secte ~ en:sect ≈ fr:sectes
aspects	spectacle	6	0.864	en:aspects ~ en:aspect ≈ fr:respecte = en:respect ≈ fr:respectent ~ en:respectable ≈ fr:spectacle
aspects	spectre	6	0.857	en:aspects ~ en:aspect ≈ fr:respecte = en:respect ≈ fr:respectent ~ en:respected ≈ fr:spectre
ass	foire	5	0.920	en:ass = fr:fesses ≈ en:fez ~ fr:fer ≈ en:fair = fr:foire
ass	justes	5	0.920	en:ass = fr:fesses ≈ en:fez ~ fr:fer ≈ en:fair = fr:justes
ass	équitable	5	0.920	en:ass = fr:fesses ≈ en:fez ~ fr:fer ≈ en:fair = fr:équitable
assault	plaide	6	0.930	en:assault ~ en:assaulted ≈ fr:isolent aide ~ fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide
assault	dit hit	6	0.928	en:assault ~ en:assaulted ≈ fr:isolent aide ~ fr:défient aide ≈ en:defeated ~ en:defeat ≈ fr:dit hit
assault	plie	6	0.908	en:assault ~ en:assaulted ≈ fr:isolent aide ~ fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plie
assaulted	plaies	6	0.931	en:assaulted ≈ fr:isolent aide ~ fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide ~ fr:plaies
assaulted	poilu	6	0.931	en:assaulted ≈ fr:isolent aide ~ fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide ~ fr:poilu
assaulted	qua	6	0.929	en:assaulted ≈ fr:isolent aide ~ fr:défient aide ≈ en:defeated ~ en:defeat ≈ fr:dit hit ~ fr:qua
assess	adultère	3	0.823	en:assess ~ en:assessed ≈ fr:inceste ~ fr:adultère
assess	inceste	2	0.866	en:assess ~ en:assessed ≈ fr:inceste
assess	cette	2	0.793	en:assess ~ en:assessed ≈ fr:cette
asset	routes	6	0.891	en:asset ~ en:properties ≈ fr:frappait aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:routes
asset	route	6	0.891	en:asset ~ en:properties ≈ fr:frappait aise ~ fr:ruent aise ≈ en:rooters ~ en:root ≈ fr:route
asset	routine	6	0.888	en:asset ~ en:properties ≈ fr:frappait aise ~ fr:ruent aise ≈ en:rooters ~ en:rooting ≈ fr:routine
assets	synthèse	6	0.919	en:assets ~ en:asset ≈ fr:set ~ en:set ≈ fr:sets ~ en:setters ≈ fr:synthèse
assets	serre	6	0.918	en:assets ~ en:asset ≈ fr:set ~ en:set ≈ fr:sets ~ en:setter ≈ fr:serre
assets	sept	6	0.918	en:assets ~ en:asset ≈ fr:set ~ en:set ≈ fr:sets ~ en:sets ≈ fr:sept
aster	bates	6	0.938	en:aster ≈ fr:acheter = en:buy ≈ fr:bye ~ en:bye ≈ fr:bats ~ fr:bates
aster	bat noces	6	0.936	en:aster ≈ fr:acheter = en:buy ≈ fr:bye ~ en:bye ≈ fr:bat ~ fr:bat noces
aster	bat	6	0.933	en:aster ≈ fr:acheter = en:buy ≈ fr:bye ~ en:bye ≈ fr:bats ~ fr:bat
at	out	4	0.929	en:at ≈ fr:hâtes ~ fr:hâte ≈ en:out ~ fr:out
at	sortir	4	0.916	en:at ≈ fr:hâtes ~ fr:hâte ≈ en:out = fr:sortir
at	sortie	4	0.916	en:at ≈ fr:hâtes ~ fr:hâte ≈ en:out = fr:sortie
atoll	fossile	5	0.864	en:atoll ~ fr:isole ≈ en:easel ~ fr:faciles ≈ en:fossil ~ fr:fossile
atoll	fossiles	5	0.859	en:atoll ~ fr:isole ≈ en:easel ~ fr:faciles ≈ en:fossil ~ fr:fossiles
atoll	préhistoriques	5	0.836	en:atoll ~ fr:isole ≈ en:easel ~ fr:faciles ≈ en:fossil ~ fr:préhistoriques
attended	main des	6	0.936	en:attended ~ en:attending ≈ fr:étain digne ~ fr:main digne ≈ en:mending ~ en:mender ≈ fr:main des
attended	mène	6	0.909	en:attended ~ en:attending ≈ fr:étain digne ~ fr:main digne ≈ en:mending ~ en:mender ≈ fr:mène
attended	mendes	5	0.933	en:attended ~ en:attending ≈ fr:étain digne ~ fr:main digne ≈ en:mending ~ fr:mendes
attending	mains	6	0.923	en:attending ≈ fr:étain digne ~ fr:main digne ≈ en:mending ~ en:mender ≈ fr:main des ~ fr:mains
attending	vexé	5	0.944	en:attending ~ en:attended ≈ fr:étain dites ~ fr:afin dites ≈ en:offended = fr:vexé
attending	offensé	5	0.944	en:attending ~ en:attended ≈ fr:étain dites ~ fr:afin dites ≈ en:offended = fr:offensé
attic	semaines	6	0.902	en:attic ≈ fr:éthique ~ en:ethics ≈ fr:est x ~ fr:x ≈ en:weeks ~ fr:semaines
attic	semaine	6	0.893	en:attic ≈ fr:éthique ~ en:ethics ≈ fr:est x ~ fr:x ≈ en:weeks ~ fr:semaine
attic	livret	6	0.892	en:attic ≈ fr:éthique ~ en:ethics ≈ fr:est x ~ fr:x ≈ en:leeks ~ fr:livret
attributed	gris	6	0.881	en:attributed ~ en:credited ≈ fr:crédit aide ~ fr:crédit ≈ en:greedy ~ en:greed ≈ fr:gris
attributed	rides	6	0.876	en:attributed ~ en:credited ≈ fr:crédit aide ~ fr:crédit ≈ en:greedy ~ en:greed ≈ fr:rides
attributed	ride	6	0.876	en:attributed ~ en:credited ≈ fr:crédit aide ~ fr:crédit ≈ en:greedy ~ en:greed ≈ fr:ride
aural	orales	4	0.922	en:aural ≈ fr:oral ~ en:oral ≈ fr:orale ~ fr:orales
aural	orale	4	0.922	en:aural ≈ fr:oral ~ en:oral ≈ fr:orales ~ fr:orale
auras	zeitung	2	0.938	en:auras ≈ fr:horace ~ fr:zeitung
australia	rate	6	0.880	en:australia ~ fr:australie ≈ en:ought rally ~ fr:rallye ≈ en:rightly ~ en:right ≈ fr:rate
australia	rallye	5	0.901	en:australia ~ fr:australie ≈ en:ought rally ~ en:rally ≈ fr:rallie ~ fr:rallye
australia	rallie	5	0.901	en:australia ~ fr:australie ≈ en:ought rally ~ en:rally ≈ fr:rallye ~ fr:rallie
authorities	fall	6	0.901	en:authorities ≈ fr:effort hisse ~ en:effort ≈ fr:f ~ fr:fol ≈ en:fall ~ fr:fall
authorities	tomber	6	0.893	en:authorities ≈ fr:effort hisse ~ en:effort ≈ fr:f ~ fr:fol ≈ en:fall = fr:tomber
authorities	automne	6	0.893	en:authorities ≈ fr:effort hisse ~ en:effort ≈ fr:f ~ fr:fol ≈ en:fall = fr:automne
automatic	hautement	2	0.936	en:automatic ≈ fr:hautement hic ~ fr:hautement
automatic	élevés	2	0.920	en:automatic ≈ fr:hautement hic ~ fr:élevés
autumn eater	rémunération	2	0.933	en:autumn eater ≈ fr:indemnités ~ fr:rémunération
autumn eater	indemnités	2	0.930	en:autumn eater ≈ fr:indemnité ~ fr:indemnités
autumn eater	indemnité	2	0.930	en:autumn eater ≈ fr:indemnités ~ fr:indemnité
award	lors	6	0.861	en:award ~ en:awarded ≈ fr:lord ~ en:lord ≈ fr:laure = en:laura ≈ fr:lors
award	parmi	5	0.866	en:award ~ en:awarded ≈ fr:lord ~ en:lord ≈ fr:lors ~ fr:parmi
award	lords	4	0.900	en:award ~ en:awarded ≈ fr:lord ~ en:lord ≈ fr:lords
awarded	experts	6	0.806	en:awarded ~ en:award ≈ fr:horde ~ fr:et horde ≈ en:afford ~ en:expense ≈ fr:experts
awarded	ordre	5	0.909	en:awarded ~ en:award ≈ fr:horde ~ fr:hordes ≈ en:order ~ fr:ordre
awarded	commandés	5	0.885	en:awarded ~ en:award ≈ fr:horde ~ fr:hordes ≈ en:ordered = fr:commandés
awed	amical	4	0.955	en:awed ≈ fr:odes ~ fr:émises ≈ en:amice ~ fr:amical
awed	aïd	4	0.951	en:awed ≈ fr:odes ~ fr:émises ≈ en:amice ~ fr:aïd
awed	émise	2	0.983	en:awed ≈ fr:odes ~ fr:émise
awkward	résonner	6	0.881	en:awkward ≈ fr:oc oued ~ fr:oie ≈ en:why ~ en:reason ≈ fr:résonne ~ fr:résonner
awkward	résonne	5	0.873	en:awkward ≈ fr:oc oued ~ fr:oie ≈ en:why ~ en:reason ≈ fr:résonne
awkward	wow	4	0.861	en:awkward ≈ fr:oc oued ~ fr:oie ≈ en:wow ~ fr:wow
axe	décerné	5	0.863	en:axe ~ fr:axe ≈ en:ducks ~ en:duck ≈ fr:déc ~ fr:décerné
axe	décompte	5	0.862	en:axe ~ fr:axe ≈ en:ducks ~ en:duck ≈ fr:déc ~ fr:décompte
axe	dé	5	0.862	en:axe ~ fr:axe ≈ en:ducks ~ en:duck ≈ fr:déc ~ fr:dé
axis	prient cessé	6	0.890	en:axis ~ fr:axis ≈ en:access ~ fr:accès ≈ en:successor ~ en:predecessor ≈ fr:prient cessé
axis	acceptent	6	0.888	en:axis ~ fr:axis ≈ en:access ~ en:accessed ≈ fr:accepte ~ en:accept ≈ fr:acceptent
axis	acceptes	6	0.888	en:axis ~ fr:axis ≈ en:access ~ en:accessed ≈ fr:accepte ~ en:accept ≈ fr:acceptes
aye	hard	5	0.847	en:aye ≈ fr:eye ~ en:eye ≈ fr:haï = en:hated ≈ fr:hard
aye	haï	3	0.876	en:aye ≈ fr:eye ~ en:eye ≈ fr:haï
baby	passes	6	0.852	en:baby ~ fr:baby ≈ en:maybe ~ en:perhaps ≈ fr:passent = en:pass ≈ fr:passes
baby	blé	5	0.927	en:baby ~ fr:baby ≈ en:maybe ~ en:possibly ≈ fr:pas blé ~ fr:blé
baby	blé ode	5	0.923	en:baby ~ fr:baby ≈ en:maybe ~ en:possibly ≈ fr:pas blé ~ fr:blé ode
backed	pacte	6	0.859	en:backed ~ en:backs ≈ fr:boxe ~ fr:box ≈ en:pecks ~ en:pecked ≈ fr:pacte
backed	bec	6	0.843	en:backed ~ en:backs ≈ fr:boxe ~ fr:box ≈ en:pecks ~ en:becks ≈ fr:bec
backed	peigne	6	0.843	en:backed ~ en:backs ≈ fr:boxe ~ fr:box ≈ en:pecks ~ en:pecking ≈ fr:peigne
bacon	cuir	4	0.837	en:bacon ≈ fr:bécane ~ fr:lès ≈ en:leather = fr:cuir
bacon	lès	2	0.831	en:bacon ≈ fr:bécane ~ fr:lès
bad	douze	6	0.892	en:bad = fr:mal ≈ en:mild = fr:doux ≈ en:due ~ en:dues ≈ fr:douze
bad	tas	6	0.892	en:bad = fr:mal ≈ en:mild = fr:doux ≈ en:du ~ en:ti ≈ fr:tas
bad	ta	6	0.892	en:bad = fr:mal ≈ en:mild = fr:doux ≈ en:du ~ en:ti ≈ fr:ta
badge	poursuivi	3	0.950	en:badge ~ fr:badge ≈ en:budge ~ fr:poursuivi
badge	passant	3	0.950	en:badge ~ fr:badge ≈ en:budge ~ fr:passant
badge	avancer	3	0.949	en:badge ~ fr:badge ≈ en:budge ~ fr:avancer
badly	extrême	6	0.811	en:badly ~ en:terribly ≈ fr:ter oublient ~ fr:oublie ≈ en:overly ~ en:extremely ≈ fr:extrême
badly	faire	5	0.879	en:badly ~ en:terribly ≈ fr:ter oublient ~ en:forget ≈ fr:faites ~ fr:faire
badly	intensément	5	0.821	en:badly ~ en:terribly ≈ fr:ter oublient ~ fr:oublie ≈ en:overly ~ fr:intensément
bags	sectes	6	0.893	en:bags = fr:sacs ≈ en:suck ~ en:sucked ≈ fr:secte ~ en:sect ≈ fr:sectes
bags	secte	6	0.890	en:bags = fr:sacs ≈ en:suck ~ en:sucked ≈ fr:sectes ~ en:sect ≈ fr:secte
bags	sexe	6	0.855	en:bags = fr:sacs ≈ en:suck ~ en:sucked ≈ fr:secte ~ en:sect ≈ fr:sexe
bah	bases	6	0.929	en:bah ~ fr:bah ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:bases
bah	base	6	0.929	en:bah ~ fr:bah ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:base
bah	celle	6	0.913	en:bah ~ fr:bah ≈ en:bye ~ fr:bye ≈ en:buyer ~ en:sellers ≈ fr:celle
bake	compacte	5	0.821	en:bake ~ en:baked ≈ fr:pacte = en:compact ≈ fr:compact ~ fr:compacte
bake	compacts	5	0.818	en:bake ~ en:baked ≈ fr:pacte = en:compact ≈ fr:compact ~ fr:compacts
bake	compact	4	0.784	en:bake ~ en:baked ≈ fr:pacte = en:compact ≈ fr:compact
baked	soft	6	0.923	en:baked ~ en:dough ≈ fr:do ~ en:do ≈ fr:doux = en:soft ≈ fr:soft
baked	site	6	0.892	en:baked ~ en:dough ≈ fr:do ~ en:do ≈ fr:doux = en:sweet ≈ fr:site
baked	souhaites	6	0.887	en:baked ~ en:dough ≈ fr:do ~ en:do ≈ fr:doux = en:sweet ≈ fr:souhaites
bald	pe ost	6	0.814	en:bald = fr:chauves ≈ en:shove ~ en:pushed ≈ fr:poste = en:post ≈ fr:pe ost
bald	potes	6	0.808	en:bald = fr:chauves ≈ en:shove ~ en:pushed ≈ fr:poste = en:post ≈ fr:potes
bald	postes	6	0.804	en:bald = fr:chauves ≈ en:shove ~ en:pushed ≈ fr:poste = en:post ≈ fr:postes
ball	litt	5	0.831	en:ball ~ fr:balle ≈ en:barrel = fr:canon ≈ en:kinda ~ fr:litt
ball	bol	4	0.846	en:ball ~ fr:ball ≈ en:boil ~ en:boiled ≈ fr:bol
ball	bouillir	3	0.928	en:ball ~ fr:ball ≈ en:boil = fr:bouillir
balling	litt	5	0.819	en:balling ~ fr:balle ≈ en:barrel = fr:canon ≈ en:kinda ~ fr:litt
balling	butler	3	0.867	en:balling ~ fr:balle ≈ en:butler ~ fr:butler
balling	bouteille	3	0.850	en:balling ~ fr:balle ≈ en:bottle ~ fr:bouteille
balloons	claude	6	0.880	en:balloons ~ en:balloon ≈ fr:clown ~ fr:clowns ≈ en:clue ~ en:clued ≈ fr:claude
balloons	mais tri	6	0.863	en:balloons ~ en:balloon ≈ fr:clown ~ fr:clowns ≈ en:clue ~ en:mystery ≈ fr:mais tri
balloons	clou	6	0.859	en:balloons ~ en:balloon ≈ fr:clown ~ fr:clowns ≈ en:clue ~ en:clued ≈ fr:clou
balls	elbe	6	0.874	en:balls = fr:couilles ≈ en:cooing ~ en:cooed ≈ fr:coude = en:elbow ≈ fr:elbe
balls	coude	5	0.900	en:balls = fr:couilles ≈ en:cooing ~ en:cooed ≈ fr:coudes ~ fr:coude
balls	coudes	5	0.900	en:balls = fr:couilles ≈ en:cooing ~ en:cooed ≈ fr:coude ~ fr:coudes
bally	montant	6	0.912	en:bally ≈ fr:poli = en:polite ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montant
bally	montante	6	0.912	en:bally ≈ fr:poli = en:polite ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montante
bally	montants	6	0.910	en:bally ≈ fr:poli = en:polite ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montants
bands	gros	6	0.916	en:bands = fr:groupes ≈ en:group ~ fr:group ≈ en:grew ~ en:grow ≈ fr:gros
bands	grosses	6	0.899	en:bands = fr:groupes ≈ en:group ~ fr:group ≈ en:grew ~ en:grows ≈ fr:grosses
bands	grogne	6	0.885	en:bands = fr:groupes ≈ en:group ~ fr:group ≈ en:grew ~ en:growing ≈ fr:grogne
bank	bunker	3	0.885	en:bank ~ fr:banque ≈ en:bunker ~ fr:bunker
bank	banquier	3	0.870	en:bank ~ fr:banque ≈ en:banker = fr:banquier
bank	banqueroute	3	0.830	en:bank ~ fr:banque ≈ en:banker ~ fr:banqueroute
banker	bunker	3	0.836	en:banker ~ fr:banque ≈ en:bunker ~ fr:bunker
banker	banco	3	0.829	en:banker ~ fr:banque ≈ en:bank ~ fr:banco
baptist	bat	6	0.939	en:baptist ≈ fr:battent est ~ fr:bat né ≈ en:partner ~ en:partners ≈ fr:bat noces ~ fr:bat
baptist	bat lis	6	0.934	en:baptist ≈ fr:battent est ~ fr:bat né ≈ en:partner ~ en:partners ≈ fr:bat noces ~ fr:bat lis
baptist	braquage	6	0.908	en:baptist ≈ fr:battent est ~ fr:braquent est ≈ en:practiced ~ en:practice ≈ fr:braquent hisse ~ fr:braquage
bare	cinétique	5	0.913	en:bare ~ en:vain ≈ fr:veine = en:seam ≈ fr:cimes ~ fr:cinétique
bare	vins	3	0.846	en:bare ~ en:vain ≈ fr:veine ~ fr:vins
bare	veine	2	0.840	en:bare ~ en:vain ≈ fr:veine
barracks	codes	6	0.838	en:barracks ~ en:corps ≈ fr:scores ~ en:scores ≈ fr:score ~ en:scored ≈ fr:codes
barracks	code	6	0.838	en:barracks ~ en:corps ≈ fr:scores ~ en:scores ≈ fr:score ~ en:scored ≈ fr:code
barracks	bandits	5	0.893	en:barracks ~ en:corps ≈ fr:corps = en:body ≈ fr:bandit ~ fr:bandits
barrel	litt	3	0.844	en:barrel = fr:canon ≈ en:kinda ~ fr:litt
bars	barres	3	0.865	en:bars ~ en:bar ≈ fr:barre ~ fr:barres
bars	barre	2	0.833	en:bars ~ en:bar ≈ fr:barre
base	bats	6	0.929	en:base ~ fr:base ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bats
base	bat	6	0.929	en:base ~ fr:base ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bat
base	bah	6	0.929	en:base ~ fr:base ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bah
baseball	un veste	6	0.872	en:baseball ~ en:softball ≈ fr:savent bol ~ fr:veste ≈ en:investor ~ en:investors ≈ fr:un veste
baseball	programmes	6	0.861	en:baseball ~ en:softball ≈ fr:savent bol ~ fr:savent ouais ≈ en:software ~ en:programs ≈ fr:programmes
baseball	gilet	5	0.947	en:baseball ~ en:softball ≈ fr:savent bol ~ fr:veste ≈ en:vest = fr:gilet
bases	bats	6	0.929	en:bases ~ fr:bases ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bats
bases	bat	6	0.929	en:bases ~ fr:bases ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bat
bases	bah	6	0.929	en:bases ~ fr:bases ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bah
bash	un et s	6	0.821	en:bash ~ en:shell ≈ fr:échelle ~ fr:un échelle ≈ en:nhl ~ en:nhs ≈ fr:un et s
bash	liée	5	0.900	en:bash ~ en:shell ≈ fr:échelle = en:ladder ≈ fr:lesdits ~ fr:liée
bash	échelles	3	0.871	en:bash ~ en:shell ≈ fr:échelle ~ fr:échelles
basic	laïques	6	0.824	en:basic ~ en:basics ≈ fr:but x ~ fr:x ≈ en:leaks ~ en:leak ≈ fr:laïques
basic	laïque	6	0.824	en:basic ~ en:basics ≈ fr:but x ~ fr:x ≈ en:leaks ~ en:leak ≈ fr:laïque
basic	sic	6	0.818	en:basic ~ en:basics ≈ fr:but x ~ fr:x ≈ en:speaks ~ en:speak ≈ fr:sic
basically	coude	6	0.925	en:basically ≈ fr:pays clé ~ fr:country ≈ en:cooed rhea ~ en:cooed ≈ fr:coudes ~ fr:coude
basically	coudes	6	0.925	en:basically ≈ fr:pays clé ~ fr:country ≈ en:cooed rhea ~ en:cooed ≈ fr:coude ~ fr:coudes
basically	courge	6	0.924	en:basically ≈ fr:pays clé ~ fr:country ≈ en:cooed rhea ~ en:cooed ≈ fr:coude ~ fr:courge
basics	bats	6	0.920	en:basics = fr:bases ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bats
basics	bat	6	0.920	en:basics = fr:bases ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bat
basics	bah	6	0.920	en:basics = fr:bases ≈ en:buys ~ en:buy ≈ fr:bye ~ en:bye ≈ fr:bah
basket	trêve	6	0.913	en:basket ≈ fr:bas quitte ~ fr:quitte ≈ en:kit = fr:trousse ≈ en:truce = fr:trêve
basket	true	6	0.904	en:basket ≈ fr:bas quitte ~ fr:quitte ≈ en:kit = fr:trousse ≈ en:trues ~ fr:true
basket	las aise	6	0.893	en:basket ≈ fr:bas quitte ~ fr:quitte ≈ en:kissed ~ en:kisses ≈ fr:quais aise ~ fr:las aise
basketball	fougueux	2	0.915	en:basketball ≈ fr:masquent bol ~ fr:fougueux
basketball	stupéfait	2	0.912	en:basketball ≈ fr:masquent bol ~ fr:stupéfait
bass	bases	6	0.868	en:bass = fr:basse ≈ en:bats ~ fr:bats ≈ en:buy ~ en:buys ≈ fr:bases
bass	base	6	0.868	en:bass = fr:basse ≈ en:bats ~ fr:bats ≈ en:buy ~ en:buys ≈ fr:base
bass	bagne	6	0.842	en:bass = fr:basse ≈ en:bats ~ fr:bats ≈ en:buy ~ en:buying ≈ fr:bagne
bastard	attester	6	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attester
bastard	attesté	6	0.929	en:bastard ≈ fr:passent aide ~ fr:assiste ≈ en:artiste ~ en:artist ≈ fr:atteste ~ fr:attesté
bastard	tristan	6	0.905	en:bastard ≈ fr:passent aide ~ fr:tracent aide ≈ en:trusted ~ en:trust ≈ fr:triste ~ fr:tristan
bat	bases	6	0.929	en:bat ~ fr:bat ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:bases
bat	base	6	0.929	en:bat ~ fr:bat ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:base
bat	celle	6	0.913	en:bat ~ fr:bat ≈ en:bye ~ fr:bye ≈ en:buyer ~ en:sellers ≈ fr:celle
batch	folles	6	0.868	en:batch = fr:lot ≈ en:low = fr:faible ≈ en:fell ~ en:falls ≈ fr:folles
batch	folle	6	0.868	en:batch = fr:lot ≈ en:low = fr:faible ≈ en:fell ~ en:falls ≈ fr:folle
batch	fol	6	0.868	en:batch = fr:lot ≈ en:low = fr:faible ≈ en:fell ~ en:falls ≈ fr:fol
bathroom	battu	6	0.916	en:bathroom ≈ fr:bat rhume ~ fr:bat noces ≈ en:partners ~ en:partner ≈ fr:bat né ~ fr:battu
bathroom	rumeur	6	0.898	en:bathroom ≈ fr:bat rhume ~ fr:rhume ≈ en:room ~ fr:room ≈ en:rumor ~ fr:rumeur
bathroom	rumeurs	6	0.897	en:bathroom ≈ fr:bat rhume ~ fr:rhume ≈ en:room ~ fr:room ≈ en:rumor ~ fr:rumeurs
bats	bases	6	0.929	en:bats ~ fr:bats ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:bases
bats	base	6	0.929	en:bats ~ fr:bats ≈ en:bye ~ fr:bye ≈ en:buy ~ en:buys ≈ fr:base
bats	celle	6	0.913	en:bats ~ fr:bats ≈ en:bye ~ fr:bye ≈ en:buyer ~ en:sellers ≈ fr:celle
batteries	bandits	6	0.906	en:batteries ~ fr:batterie ≈ en:bawdry ~ en:bawdy ≈ fr:body ~ en:body ≈ fr:bandits
batteries	bandit	6	0.906	en:batteries ~ fr:batterie ≈ en:bawdry ~ en:bawdy ≈ fr:body ~ en:body ≈ fr:bandit
